symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
SHRIRAMFIN.NS,1001.9000244140625,950.3750050862631,949.0486161973741,965.1150048828125,960.3003332519531,887.3431942749023,972.6709524115811,563.0688158369742,1108.0,True,True,True,True,True,True,True,True,True,52.25972418529403,noise,43.60737535844274,False,False,Finance,Non Banking Financial Company (NBFC),90.38368139873725,True,True
INDUSINDBK.NS,947.4500122070312,916.4750010172526,914.731947157118,900.4860034179687,882.4793351236979,851.8822515869141,925.8426692979015,710.5999755859375,968.8499755859375,True,True,True,True,True,True,True,True,True,17.09200810975904,ppv,290.57821376316963,False,False,Banks,Private Sector Bank,75.52209810587664,True,True
VOLTAS.NS,1343.4000244140625,1308.4820251464844,1297.6017049153645,1335.9294384765626,1375.3527864583334,1378.5199865722657,1319.0790024631767,1183.0834699283537,1577.544205432766,False,False,False,False,True,False,True,True,True,4.708923651894836,noise,83.29530553493959,False,False,Consumer Durables,Household Appliances,65.03156872268092,False,False
MAXHEALTH.NS,1094.75,1020.8749949137369,1016.5972188313802,1010.9649963378906,1034.2363305664062,1064.3427471923828,1038.053582525782,903.0,1314.300048828125,True,False,False,False,True,False,True,True,True,-10.66080302742619,noise,77.69093961016709,False,False,Healthcare Services,Hospital,46.090335114133076,False,False
DCBBANK.NS,184.58999633789062,178.91688283284506,178.75628916422525,181.66704467773437,179.66490030924479,169.05189701080323,181.41900765413482,118.51625759687853,204.18790888548025,True,True,True,True,True,True,True,True,True,32.274108857768226,noise,53.97854383126376,False,False,Banks,Private Sector Bank,84.40990772219524,True,True
JISLJALEQS.NS,34.869998931884766,31.6775000890096,31.49333339267307,31.851800003051757,35.82200003306071,39.929950075149534,32.20635119199091,27.100000381469727,64.3499984741211,False,False,False,False,True,False,False,True,True,-44.19014214570739,ppv,285.7012928194402,False,False,Industrial Products,Plastic Products - Industrial,6.896551724137931,False,False
TRIVENI.NS,403.54998779296875,386.1708348592122,385.26805538601343,389.8139996337891,375.33427103678383,369.6058236694336,393.0891096945556,316.27607066481727,435.0,True,True,True,True,True,False,True,True,True,1.6374874995013666,red,114.7615030956769,False,False,Agricultural Food & other Products,Sugar,61.68042739193783,False,False
EPL.NS,229.57000732421875,221.73416646321616,221.37999937269421,223.8161996459961,212.12919657389324,211.68141441345216,224.87954806670314,176.39999389648438,245.4499969482422,True,True,False,True,True,True,True,True,True,-0.8415919204855737,noise,32.69381412251448,False,False,Industrial Products,Packaging,58.620689655172406,False,False
360ONE.NS,1145.0999755859375,1098.0166829427083,1097.2486199273003,1084.6857373046876,1096.352480061849,1090.4207482910156,1116.589686683013,900.8207868154223,1260.039709909668,True,True,False,False,True,False,True,True,True,-1.0255585121535904,green,146.03744332780508,False,False,Capital Markets,Stockbroking & Allied,58.32928606119475,False,False
CANFINHOME.NS,885.3499755859375,850.8458353678385,849.9750027126736,857.6680004882812,876.682041422526,856.4100579833985,863.7600286735942,703.2285752291756,971.5,True,True,True,False,True,False,True,True,True,13.297888626451225,noise,59.16793376895807,False,False,Finance,Housing Finance Company,73.38513841670714,True,False
