rank,symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc,price_band,rs_score,vcp_score,volume_score,newhigh_score,entry_score,group_score,entry_status,market_state,market_multiplier,minervini_score,grade
20,SHRIRAMFIN.NS,2026-07-29,1044.699951171875,1034.7833455403645,1018.5594804551866,992.5874816894532,991.0503755696615,941.0920458984375,1036.9602640526716,559.901669759886,1101.767740836079,True,True,True,True,True,True,True,True,False,71.63458814641494,noise,74.24030308523731,False,False,False,False,,Finance,Non Banking Financial Company (NBFC),94.74113330615572,True,True,245812.51,589.7,5644679.0,0.2399,—,65.3,47.1,57.5,83.6,100.0,58.69565217391305,actionable,unknown,1.0,66.7,B
21,HONASA.NS,2026-07-29,449.3500061035156,457.97916920979816,443.91805775960285,432.5490020751953,347.8386678059896,330.51700103759765,454.1994627842244,248.39999389648438,491.3500061035156,True,True,True,True,True,True,True,False,False,63.25159168156789,noise,31.897792418817872,False,False,False,False,,Personal Products,Personal Care,93.92580513656746,True,True,14649.9,115.43,2568733.0,0.7879,—,73.3,51.4,71.2,76.9,37.3,93.47826086956522,actionable,unknown,1.0,66.6,B
22,SHRIPISTON.NS,2026-07-29,4315.2001953125,4256.5448811848955,4057.0782877604165,3855.266904296875,3387.790535481771,3228.1806774902343,4262.1895503519945,2294.657559959507,4522.7998046875,True,True,True,True,True,True,True,True,False,77.95474860188956,noise,59.74693043582451,False,False,False,False,,Auto Components,Auto Components & Equipments,95.18956379942927,True,True,19008.38,26.3,60949.0,0.1384,—,68.2,44.9,96.5,84.8,37.5,71.73913043478261,actionable,unknown,1.0,66.6,B
23,SWANDEF.NS,2026-07-29,2334.10009765625,2326.2833455403647,2211.6194593641494,2147.9560131835938,1927.0933357747397,1685.0335021972655,2353.537748313719,306.25,2489.0,True,True,True,True,True,True,True,False,False,662.1551339285714,noise,72.88856403172957,False,False,False,False,,Industrial Manufacturing,Ship Building & Allied Services,99.87770077456176,True,True,12296.54,4.32,18523.0,0.0352,—,69.7,38.8,70.0,81.6,58.1,86.95652173913044,actionable,unknown,1.0,65.9,B
24,NESTLEIND.NS,2026-07-29,1503.300048828125,1452.2166748046875,1427.1735500759548,1419.8532104492188,1339.6538785807293,1315.469981689453,1463.7648424744707,1073.713620089896,1515.800048828125,True,True,True,True,True,True,True,True,False,33.5339680634039,ppv,144.97791245293664,False,False,True,False,,Food Products,Packaged Foods,86.58785161027313,True,True,289883.5,304.93,2028421.0,0.1052,—,60.6,55.4,79.7,98.4,68.5,41.30434782608695,actionable,unknown,1.0,65.8,B
25,SAKAR.NS,2026-07-29,850.0,863.9625040690104,835.8138902452257,825.0089990234375,614.9939990234375,556.947749633789,846.5154322140477,311.0,960.0,True,True,True,True,True,True,True,True,False,134.38577534972356,noise,52.50924286339722,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,98.41011006930289,True,True,1865.74,17.61,207170.0,0.9438,—,66.3,53.5,74.5,71.1,100.0,28.26086956521739,actionable,unknown,1.0,65.1,B
26,TALBROAUTO.NS,2026-07-29,398.1000061035156,399.2125015258789,392.65972222222223,380.5090002441406,308.7427990722656,302.9722883605957,398.3184249348486,219.89999389648438,435.0,True,True,True,True,True,True,True,False,False,40.98337782786701,dry,19.33403426715421,False,False,False,False,,Auto Components,Auto Components & Equipments,89.23766816143498,True,True,2457.4,14.12,354598.0,0.5745,—,62.1,54.7,78.4,77.0,50.0,71.73913043478261,watch — approaching pivot,unknown,1.0,65.0,B
27,DCBBANK.NS,2026-07-29,192.55999755859375,189.7150001525879,186.63300111558704,183.6325485229492,182.07263966878256,177.71827682495118,190.36973665730176,118.51625759687853,204.74000549316406,True,True,True,True,True,True,True,True,False,40.828685118469906,noise,93.95100632003403,False,False,False,False,,Banks,Private Sector Bank,89.07460252751733,True,True,6201.92,24.06,1249528.0,0.388,—,54.2,55.4,57.5,82.1,89.3,60.86956521739131,actionable,unknown,1.0,64.6,B
28,EICHERMOT.NS,2026-07-29,7779.0,7607.083333333333,7487.902777777777,7400.96,7315.0633333333335,7241.5675,7668.209728354577,5284.478673610159,8230.0,True,True,True,True,True,True,True,True,False,45.03711870200844,noise,88.93185785950082,False,False,False,False,,Automobiles,2/3 Wheelers,90.17529555646148,True,True,213531.63,426.86,548738.0,0.1999,—,52.5,63.8,45.7,83.0,100.0,52.17391304347826,actionable,unknown,1.0,64.3,B
29,SJS.NS,2026-07-29,2347.699951171875,2251.5166829427085,2203.0516357421875,2151.610539550781,1872.4119620768229,1815.2353338623047,2293.919027936932,1129.4649379983273,2439.89990234375,True,True,True,True,True,True,True,True,False,86.48011374764917,noise,59.41307528037034,False,True,False,False,,Auto Components,Auto Components & Equipments,96.12719119445576,True,True,7513.85,26.54,113041.0,0.3532,—,61.4,64.4,55.0,86.4,52.8,71.73913043478261,actionable,unknown,1.0,64.1,B
30,INDOTECH.NS,2026-07-29,3463.800048828125,3421.5249837239585,3089.78609890408,2946.059990234375,2091.331328125,1988.2884954833985,3410.5362972685602,1100.0,3599.0,True,True,True,True,True,True,True,True,False,92.20909470918227,noise,30.832942087965993,False,False,False,False,,Electrical Equipment,Heavy Electrical Equipment,96.49408887077048,True,True,3678.56,15.25,44027.0,0.4146,—,91.8,36.7,86.5,86.5,0.0,82.6086956521739,extended,unknown,1.0,64.0,B
31,RADICO.NS,2026-07-29,4373.7998046875,4134.202779134114,3920.1024509006074,3801.988466796875,3246.258743489583,3230.970819091797,4170.937490662348,2494.465428414862,4454.0,True,True,True,True,True,True,True,True,False,60.78583382478313,ppv,391.6355850348866,False,False,True,False,,Beverages,Breweries & Distilleries,93.47737464329393,True,True,58601.22,162.88,372390.0,0.2779,—,71.0,52.7,90.0,96.4,0.0,76.08695652173914,extended,unknown,1.0,63.9,B
32,RICOAUTO.NS,2026-07-29,140.13999938964844,134.77499961853027,135.6333327823215,132.0311993408203,123.70226633707682,118.10199966430665,137.7047647697947,65.40713375710308,157.0,True,True,True,True,True,True,True,True,False,98.15923784701057,noise,26.696703208704076,False,False,False,False,,Auto Components,Auto Components & Equipments,96.98328577252344,True,True,1895.88,45.71,3261405.0,2.4108,—,67.8,49.0,75.0,72.5,50.0,71.73913043478261,watch — approaching pivot,unknown,1.0,63.8,B
33,MBAPL.NS,2026-07-29,164.0,144.25833384195963,125.87730259365506,120.88569198608398,103.04165115356446,97.8536873626709,149.68633399563063,74.56403046577304,167.0,True,True,True,True,True,True,True,True,False,91.22038319320076,green,144.7065314699171,False,False,True,False,,Fertilizers & Agrochemicals,Fertilizers,96.33102323685283,True,True,7185.41,22.31,1360270.0,0.3105,—,65.3,43.8,55.0,96.4,50.0,84.78260869565217,watch — approaching pivot,unknown,1.0,63.5,B
34,CAPLIPOINT.NS,2026-07-29,2613.199951171875,2592.2166748046875,2528.3277655707466,2392.2650512695313,1967.3335571289062,1964.7614971923829,2577.748194617857,1497.3339696999908,2699.0,True,True,True,True,True,True,True,True,False,24.9710096533301,noise,53.158946158681,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,83.57113738279658,True,True,19863.38,49.12,187962.0,0.2473,—,51.7,47.8,87.0,87.6,87.7,28.26086956521739,actionable,unknown,1.0,63.5,B
35,DATAPATTNS.NS,2026-07-29,4436.60009765625,4346.209086100261,4458.916347927518,4355.5974951171875,3554.1372412109376,3360.701728515625,4427.120380230501,2126.3648658097904,4945.120600593483,True,True,True,True,True,True,True,True,False,66.5650080389234,noise,62.34162035884416,False,True,False,False,,Aerospace & Defense,Aerospace & Defense,94.21116999592336,True,True,24837.85,496.27,1118588.0,1.9981,—,63.3,65.5,49.8,73.4,50.0,80.43478260869566,watch — approaching pivot,unknown,1.0,63.1,B
36,KODYTECH.NS,2026-07-28,1404.9000244140625,1265.2416585286458,1124.1222161187065,1051.7329956054687,882.1169978841145,855.5772491455078,1268.534739383027,556.0499877929688,1432.0,True,True,True,True,True,True,True,True,False,95.64128563961123,green,103.67951998588194,False,False,True,False,,IT - Software,Computers - Software & Consulting,96.73868732164696,True,True,4525.38,6.58,18546.0,0.1455,—,92.4,25.0,79.8,96.2,0.0,91.30434782608695,extended,unknown,1.0,63.1,B
37,NINSYS.NS,2026-07-29,821.4500122070312,870.3458302815756,818.5791642930773,783.6139978027344,525.1929996744792,499.1237496948242,858.318171846802,281.04998779296875,935.0,True,True,True,True,True,True,True,False,False,93.03255452251804,red,110.61131062526368,False,False,False,False,,IT - Software,Computers - Software & Consulting,96.57562168772931,True,True,1525.93,0.54,6578.0,0.0354,—,66.8,33.8,72.5,69.7,50.3,91.30434782608695,actionable,unknown,1.0,62.8,B
38,STYLAMIND.NS,2026-07-29,3366.60009765625,3381.6499837239585,3276.5583224826387,3176.6399951171875,2562.671341145833,2436.459006347656,3384.7342896523287,1594.0999755859375,4150.0,True,True,True,True,True,True,True,False,False,78.97927153940722,noise,29.424091303071798,False,False,False,False,,Consumer Durables,Plywood Boards/ Laminates,95.27109661638809,True,True,5709.33,29.48,87564.0,0.5163,—,62.9,55.6,65.0,56.2,100.0,36.95652173913043,actionable,unknown,1.0,62.7,B
39,CUPID.NS,2026-07-29,233.77000427246094,216.5516675313314,195.4366658528646,177.18479919433594,121.43433329264323,106.77051988601684,218.87948722611324,29.299999237060547,234.25,True,True,True,True,True,True,True,True,False,690.2440622153356,green,112.76932146493009,False,False,True,False,,Personal Products,Personal Care,99.91846718304117,True,True,31434.13,649.51,27784162.0,2.0663,—,69.8,35.4,82.5,99.6,0.0,93.47826086956522,extended,unknown,1.0,61.9,B
40,KRISHANA.NS,2026-07-29,164.5500030517578,150.0749994913737,142.24655236138238,140.29946807861327,119.04322001139323,115.36454013824464,155.4006250727336,86.13667447448749,174.0,True,True,True,True,True,True,True,True,False,57.125902460108755,red,117.63508138157157,False,False,False,False,,Fertilizers & Agrochemicals,Fertilizers,92.78434569914391,True,True,5086.87,27.03,1642941.0,0.5315,—,53.2,35.4,77.0,83.1,50.0,84.78260869565217,watch — approaching pivot,unknown,1.0,61.8,B
41,SPECTRUM.NS,2026-07-29,2444.800048828125,2148.508371988932,1912.1055636935764,1802.6620043945313,1455.5866666666666,1420.398499145508,2217.316969647635,1050.0,2462.0,True,True,True,True,True,True,True,True,False,64.57758659226691,noise,83.2143247541371,False,False,True,False,,Industrial Manufacturing,Industrial Products,94.00733795352629,True,True,3841.72,11.64,47630.0,0.3031,—,86.0,37.1,68.0,98.6,0.0,86.95652173913044,extended,unknown,1.0,61.7,B
42,MOTHERSON.NS,2026-07-29,146.0,144.83416748046875,145.17405573527017,144.03024505615235,128.36776143391927,123.89698627471924,145.76142498638194,89.26729985800641,154.9805816051489,True,True,True,True,True,True,True,True,False,46.21057258443271,noise,66.29261289163819,False,False,False,False,,Auto Components,Auto Components & Equipments,90.41989400733796,True,True,153755.98,311.06,21305508.0,0.2023,—,48.1,55.4,71.0,82.4,50.0,71.73913043478261,watch — approaching pivot,unknown,1.0,61.6,B
43,CENTUM.NS,2026-07-29,3578.5,3620.8250122070312,3608.5111219618057,3538.7720068359376,2920.457335611979,2797.354001464844,3584.212626964623,2044.199951171875,3916.0,True,True,True,True,True,True,True,False,False,54.85314316509011,noise,71.86402999271932,False,False,False,False,,Aerospace & Defense,Aerospace & Defense,92.41744802282919,True,True,5275.06,21.19,59222.0,0.4018,—,52.3,69.8,46.3,76.8,50.0,80.43478260869566,watch — approaching pivot,unknown,1.0,61.5,B
44,RSWM.NS,2026-07-29,215.7100067138672,212.73083368937174,202.30888832939996,196.579599609375,164.21066685994467,161.29760013580324,212.10332028314227,120.0,224.0,True,True,True,True,True,True,True,True,False,30.204629141054596,dry,15.017834258170026,False,True,True,False,,Textiles & Apparels,Other Textile Products,85.48715858132898,True,True,1016.03,3.63,168499.0,0.3577,—,56.1,51.9,55.0,92.6,100.0,26.08695652173913,actionable,unknown,1.0,61.5,B
45,MUFIN.NS,2026-07-29,130.10000610351562,127.24416605631511,128.29222297668457,126.72320068359375,117.19653330485026,114.78299991607666,127.15425463654876,82.98999786376953,138.0,True,True,True,True,True,True,True,True,False,46.70726844361815,ppv,128.44921249071794,False,False,False,False,,Finance,Non Banking Financial Company (NBFC),90.74602527517325,True,True,2578.09,18.28,1404953.0,0.709,—,48.8,47.1,87.0,82.6,50.0,58.69565217391305,watch — approaching pivot,unknown,1.0,61.1,B
46,KAPSTON.NS,2026-07-29,461.25,442.8041712443034,389.2638939751519,375.1760028076172,345.90055521647133,333.22831657409665,445.99324645137045,231.5800018310547,469.0,True,True,True,True,True,True,True,True,False,92.85445646664321,noise,88.95628298178596,False,False,False,False,,Commercial Services & Supplies,Diversified Commercial Services,96.5348552792499,True,True,1403.68,1.45,31443.0,0.1033,—,83.0,53.5,79.5,90.7,0.0,56.52173913043478,extended,unknown,1.0,61.0,B
47,DREDGECORP.NS,2026-07-29,1102.4000244140625,1028.1999918619792,1071.8361172146267,1094.2050073242187,1005.832333984375,958.7877502441406,1044.716807274092,538.0,1286.0,True,True,True,True,True,True,True,True,False,59.1568592445546,noise,59.682262104776896,False,False,False,False,,Engineering Services,Dredging,93.27354260089686,True,True,3086.72,48.68,441610.0,1.5772,—,55.8,57.5,52.5,65.4,50.0,89.13043478260869,watch — approaching pivot,unknown,1.0,60.8,B
48,RML.NS,2026-07-29,1115.199951171875,1157.843017578125,1111.9627075195312,1053.4894189453125,870.7433776855469,848.1984484863282,1140.7356766942537,599.8542523291803,1305.0896006123248,True,True,True,True,True,True,True,False,False,33.929712291450365,noise,32.64499737145606,False,False,False,False,,Auto Components,Auto Components & Equipments,86.7916836526702,True,True,3082.09,10.17,91217.0,0.3301,—,59.2,51.7,70.0,64.9,50.0,71.73913043478261,watch — approaching pivot,unknown,1.0,60.8,B
49,USHAMART.NS,2026-07-29,511.3500061035156,501.0541687011719,494.5388878716363,494.35899841308594,452.3669989013672,451.7194987487793,503.4661752928702,333.6000061035156,527.5,True,True,True,True,True,True,True,True,False,40.17941146107058,noise,97.12979255467343,False,True,False,False,,Industrial Products,Iron & Steel Products,88.74847125968202,True,True,15565.51,36.58,715445.0,0.235,—,43.7,65.4,50.0,87.9,94.6,34.78260869565217,actionable,unknown,1.0,60.8,B
50,RBLBANK.NS,2026-07-29,371.1499938964844,364.87083435058594,367.4361106024848,361.2420001220703,329.16300028483073,324.6825003051758,364.3502520778054,242.36866167193014,382.3500061035156,True,True,True,True,True,True,True,True,False,46.37678185371461,noise,73.44876988378923,False,False,False,False,,Banks,Private Sector Bank,90.50142682429679,True,True,57474.73,209.66,5648876.0,0.3648,—,47.8,57.5,69.1,88.1,50.0,60.86956521739131,watch — approaching pivot,unknown,1.0,60.7,B
51,SENORES.NS,2026-07-29,1318.300048828125,1400.866678873698,1341.5722249348958,1270.0010009765624,977.0966670735677,927.3345016479492,1375.797378884238,630.2999877929688,1509.800048828125,True,True,True,True,True,True,True,False,False,97.07003883275638,noise,61.24343190487526,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,96.90175295556462,True,True,6071.24,58.13,440947.0,0.9575,—,62.8,61.2,45.3,68.6,100.0,28.26086956521739,actionable,unknown,1.0,60.4,B
52,SHILPAMED.NS,2026-07-29,604.5999755859375,620.5916595458984,592.5569407145182,569.8799975585938,424.5703322347005,406.73449935913084,613.2702225892476,259.5,650.0,True,True,True,True,True,True,True,False,False,33.01819656984617,noise,31.90843220028143,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,86.4655523848349,True,True,11824.88,66.27,1096100.0,0.5604,—,53.0,41.1,73.5,80.0,96.6,28.26086956521739,actionable,unknown,1.0,60.4,B
53,NGLFINE.NS,2026-07-29,3251.5,3176.058308919271,3098.241658528646,2989.4260009765626,2359.663330891927,2122.602498168945,3198.8807059238607,1173.8127642927202,3349.0,True,True,True,True,True,True,True,True,False,154.26939530148917,noise,36.540617674039346,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,98.61394211169996,True,True,2008.78,5.99,18415.0,0.2981,—,68.8,53.3,46.9,88.2,84.5,28.26086956521739,actionable,unknown,1.0,60.4,B
54,VIJAYA.NS,2026-07-29,1372.0,1351.6250101725261,1340.0027804904514,1324.21400390625,1124.4976684570313,1095.1185006713868,1349.5110129757263,848.0,1440.0,True,True,True,True,True,True,True,True,False,22.620816059349778,noise,30.17522528276241,False,False,False,False,,Healthcare Services,Healthcare Service Provider,82.14431308601712,True,True,14131.29,42.9,312718.0,0.3036,—,28.3,55.4,91.5,84.6,100.0,13.043478260869565,actionable,unknown,1.0,60.3,B
55,ESAFSFB.NS,2026-07-29,37.43000030517578,36.3833335240682,33.90166680018107,32.28780010223389,28.240933329264323,27.995899972915648,36.708873440494614,19.780000686645508,40.20000076293945,True,True,True,True,True,True,True,True,False,15.954156507533446,green,125.15477384790712,False,False,False,False,,Banks,Other Bank,78.10843864655523,True,True,1931.46,7.26,1939116.0,0.3758,—,38.9,45.1,61.5,80.2,87.2,60.86956521739131,actionable,unknown,1.0,59.7,B
56,NRBBEARING.NS,2026-07-29,426.95001220703125,411.42916615804035,422.5611122979058,411.11700134277345,316.83302917480466,305.8991896057129,414.21793427628506,211.10343900049978,467.6000061035156,True,True,True,True,True,True,True,True,False,47.47777787030814,noise,31.34242984385713,False,False,False,False,,Auto Components,Auto Components & Equipments,90.99062372604973,True,True,4138.11,43.67,1022896.0,1.0554,—,52.0,63.1,50.0,76.6,50.0,71.73913043478261,watch — approaching pivot,unknown,1.0,59.5,B
