symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc,price_band
ADANIENSOL.NS,2026-07-29,1667.800048828125,1698.5416768391926,1594.3055657280815,1566.7000073242189,1241.5840022786458,1175.1930017089844,1682.5420196112098,744.9000244140625,1789.0,True,True,True,True,True,True,True,False,False,104.0996143913746,noise,77.65987792922961,False,True,False,False,,Power,Power Distribution,97.35018344883815,True,True,,,,,—
ADFFOODS.NS,2026-07-29,301.79998779296875,303.43332926432294,304.07083214653863,296.38699829101563,239.17979919433594,232.22441345214844,304.21947691510456,153.10000610351562,346.95001220703125,True,True,True,True,True,True,True,False,False,12.641898935336538,dry,18.294455916942297,False,True,False,False,,Food Products,Packaged Foods,75.82551977170812,True,True,,,,,—
ABCAPITAL.NS,2026-07-29,397.6000061035156,399.25833384195965,389.44861178927954,380.0749987792969,354.3586661783854,348.9259994506836,397.6982378880653,243.0,411.3999938964844,True,True,True,True,True,True,True,False,False,52.71749444301113,noise,81.33362580851771,False,True,False,False,,Finance,Investment Company,92.00978393803506,True,True,,,,,—
AEGISLOG.NS,2026-07-29,1282.5999755859375,1316.8083394368489,1191.543441772461,1065.626475830078,807.4895300292969,798.1131887817382,1306.5599176926912,573.0465115667306,1434.5,True,True,True,True,True,True,True,False,False,71.3875569287072,dry,12.51833868459212,False,True,False,False,,Gas,Trading - Gas,94.70036689767632,True,True,,,,,—
AEROENTER.NS,2026-07-29,122.13999938964844,120.94000053405762,124.61972257826064,117.31840026855468,94.56706665039063,92.04144981384277,122.01996294169435,62.20000076293945,149.5500030517578,True,True,True,True,True,True,True,True,False,17.646660263481053,noise,32.41498644792754,False,True,False,False,,Industrial Products,Iron & Steel Products,79.12759885854057,True,True,,,,,—
ALIVUS.NS,2026-07-29,1119.5999755859375,1133.6583353678386,1114.602778116862,1095.9340002441406,1008.394668375651,983.0362515258789,1124.929585914753,819.0,1193.9000244140625,True,True,True,True,True,True,True,False,False,10.025076576888914,noise,25.715372033479696,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,74.27639624949042,True,True,,,,,—
ASTRAMICRO.NS,2026-07-29,1773.800048828125,1753.7333374023438,1703.5999959309895,1602.1779931640624,1196.7273295084635,1145.4242465209961,1762.70038679078,851.0,1871.0,True,True,True,True,True,True,True,True,False,82.28957356307728,noise,35.8755604439713,False,True,False,False,,Aerospace & Defense,Aerospace & Defense,95.67876070118223,True,True,,,,,—
AUTOIND.NS,2026-07-29,87.41000366210938,89.3583329518636,85.70305548773871,84.23919982910157,75.82513313293457,74.45364980697632,88.17576374579707,48.349998474121094,103.5,True,True,True,True,True,True,True,False,False,13.978355560613732,noise,21.081901760842175,False,True,False,False,,Auto Components,Auto Components & Equipments,76.51854871585813,True,True,,,,,—
AVALON.NS,2026-07-29,1677.300048828125,1720.875,1724.9722256130642,1669.81400390625,1226.3303361002604,1176.3347528076172,1709.775711927433,777.2999877929688,1853.0,True,True,True,True,True,True,True,False,False,103.72890485817759,noise,60.173023363245804,False,True,False,False,,Electrical Equipment,Other Electrical Equipment,97.26865063187932,True,True,,,,,—
AYMSYNTEX.NS,2026-07-29,239.94000244140625,238.18999989827475,231.33583196004233,227.84379943847657,202.12673309326172,194.33344985961915,237.83780174170823,141.52999877929688,281.2200012207031,True,True,True,True,True,True,True,True,False,6.734875081902292,noise,57.95716608936136,False,True,False,False,,Textiles & Apparels,Other Textile Products,72.11577660008153,True,True,,,,,—
BALAMINES.NS,2026-07-29,2271.39990234375,2302.550008138021,2185.4694383409287,2115.6044506835938,1486.653298746745,1426.3235452270508,2279.6729191514805,963.3273935013657,2443.60009765625,True,True,True,True,True,True,True,False,False,36.600693644300385,noise,65.93545279875131,False,True,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,87.81084386465552,True,True,,,,,—
BELRISE.NS,2026-07-29,230.47000122070312,231.4899991353353,234.2761116027832,229.56300048828126,203.58246744791666,191.88185066223144,231.05826826711404,124.72421605980581,252.0,True,True,True,True,True,True,True,False,False,76.77785485498009,noise,55.18751784142724,False,True,False,False,,Auto Components,Auto Components & Equipments,95.06726457399103,True,True,,,,,—
BHARATFORG.NS,2026-07-29,2171.5,2162.8333333333335,2109.3389587402344,2055.6450341796876,1815.2470027669272,1698.998447265625,2165.47172085038,1095.9181470372112,2231.230381760876,True,True,True,True,True,True,True,True,False,79.17655604928045,noise,62.85512918928061,False,True,False,False,,Auto Components,Auto Components & Equipments,95.35262943334692,True,True,,,,,—
BIRLACABLE.NS,2026-07-29,198.27999877929688,190.47383626302084,196.383181254069,195.76962585449218,158.05012807210286,155.57510993957519,193.54091485023662,103.34114160024168,239.4732105678873,True,True,True,True,True,True,True,True,False,14.207962113249462,noise,27.946159567004948,False,True,False,False,,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,76.68161434977578,True,True,594.84,1.62,81833.0,0.2728,—
CAPLIPOINT.NS,2026-07-29,2613.199951171875,2592.2166748046875,2528.3277655707466,2392.2650512695313,1967.3335571289062,1964.7614971923829,2577.748194617857,1497.3339696999908,2699.0,True,True,True,True,True,True,True,True,False,24.9710096533301,noise,53.158946158681,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,83.57113738279658,True,True,19863.38,49.12,187962.0,0.2473,—
CCL.NS,2026-07-29,1198.5999755859375,1198.2833251953125,1177.4972127278645,1151.2699926757812,1072.676024983724,1041.3074230957031,1192.9731800531838,813.3032507787244,1242.199951171875,True,True,True,True,True,True,True,True,False,43.73902992234613,noise,58.18265409685578,False,True,False,False,,Agricultural Food & other Products,Tea & Coffee,89.84916428862617,True,True,15981.07,45.23,377395.0,0.2831,—
CUB.NS,2026-07-29,228.86000061035156,224.45416768391928,213.70590421888562,206.59625091552735,203.61446695963542,200.60078773498535,225.74676908978978,145.125,245.3800048828125,True,True,True,True,True,True,True,True,False,47.32238125935524,red,259.9582700488169,False,True,False,False,,Banks,Private Sector Bank,90.8683245006115,True,True,22675.16,67.92,2967677.0,0.2995,—
CONFIPET.NS,2026-07-29,78.27999877929688,76.18750063578288,73.40916697184245,71.93060005187988,51.481666793823244,48.35195013046265,76.86574161240718,28.059999465942383,83.0,True,True,True,True,True,True,True,True,False,50.28177330839163,noise,52.0484350178982,False,True,False,False,,Gas,LPG/CNG/PNG/LNG Supplier,91.60211985324092,True,True,2600.78,25.6,3270003.0,0.9842,—
