symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
CUPID.NS,2026-07-09,210.00999450683594,195.7083307902018,162.2652761671278,151.6135989379883,108.8679997253418,94.74493978500367,199.0699572777304,21.290000915527344,226.0,True,True,True,True,True,True,True,True,False,871.1893690895922,ppv,432.7737875484683,True,True,False,False,,Personal Products,Personal Care,99.95913363302003,True,True,28239.22,452.55,21549202.0,1.6026
ACCORD.NS,2026-07-08,190.9499969482422,153.0541648864746,99.29722181955974,84.22699974060059,47.251666615804034,40.88924994468689,161.29728776467303,19.850000381469727,190.9499969482422,True,True,True,True,True,True,True,True,False,764.0271205983724,ppv,1677.2151898734176,False,False,True,False,,Telecom - Services,Other Telecom Services,99.91826726604005,True,True,,,,
SIGMAADV.NS,2026-07-09,558.0499877929688,569.8583221435547,486.80555046929254,437.3337969970703,267.3345330810547,245.04939987182618,551.0849524687392,95.52999877929688,638.0999755859375,True,True,True,True,True,True,True,True,False,441.0082205892762,noise,48.91268082921073,False,True,False,False,,Aerospace & Defense,Aerospace & Defense,99.8365345320801,True,True,9835.06,24.79,444301.0,0.2521
SANGINITA.NS,2026-07-09,49.61000061035156,44.759166399637856,36.4466667705112,32.89960010528564,20.396533381144206,17.881300044059753,45.71263154425668,9.09000015258789,49.61000061035156,True,True,True,True,True,True,True,True,False,385.89618437803017,ppv,150.21940530823,False,False,True,False,,Chemicals & Petrochemicals,Specialty Chemicals,99.75480179812016,True,True,128.5,0.89,179044.0,0.6912
UNIHEALTH.NS,2026-07-08,720.0,622.1083323160807,519.2027774386936,501.6969989013672,393.0560005696615,341.9212504577637,639.6966012198569,133.64999389648438,723.0,True,True,True,True,True,True,True,True,False,328.1891324023732,ppv,177.08654142285187,False,False,True,False,,Healthcare Services,Hospital,99.63220269718022,True,True,186.34,0.41,34085.0,0.2213
UCL.NS,2026-07-08,194.0,190.16666412353516,167.32360967000326,158.49899887084962,97.00033299763997,83.93749990463257,190.24159217643088,38.0,201.9499969482422,True,True,True,True,True,True,True,True,False,294.30893697492183,dry,0.0,False,False,False,False,,Chemicals & Petrochemicals,Dyes And Pigments,99.55046996322027,True,True,67.03,0.14,23062.0,0.2052
DPEL.NS,2026-07-08,556.4000244140625,499.59166463216144,496.37916395399304,501.45599670410155,383.8376655069987,354.54099914550784,516.268598609013,123.0,572.4500122070312,True,True,True,True,True,True,True,True,True,280.1844900645321,red,109.8901098901099,False,False,False,False,,Industrial Products,Cables - Electricals,99.5096035962403,True,True,251.91,0.65,61609.0,0.2592
ATHERENERG.NS,2026-07-09,1218.4000244140625,1108.3083394368489,1022.7388899061415,995.9619995117188,815.5456656901042,775.2994992065429,1134.6016971919396,318.6000061035156,1242.9000244140625,True,True,True,True,True,True,True,True,False,269.43604290819763,green,126.02117161239859,False,False,True,False,,Automobiles,2/3 Wheelers,99.34613812832039,True,True,,,,
THANGAMAYL.NS,2026-07-09,6598.5,6115.8667399088545,5305.477837456598,4897.496044921875,4026.1060188802085,3650.3530169677733,6259.061627130938,1750.0999755859375,7165.0,True,True,True,True,True,True,True,True,False,238.77773956820764,red,220.90843390096117,False,False,False,False,,Consumer Durables,"Gems, Jewellery And Watches",99.26440539436044,True,True,20509.47,131.65,199513.0,0.6419
BLISSGVS.NS,2026-07-09,524.1500244140625,508.290771484375,449.530510796441,401.1704260253906,267.2742344156901,239.15308280944825,507.68564719355567,117.5147500933485,551.9194964802983,True,True,True,True,True,True,True,True,False,223.98452715204132,noise,21.684590593394077,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.1826726604005,True,True,,,,
