symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
ACMESOLAR.NS,2026-07-09,367.79998779296875,373.7249984741211,343.14305538601343,327.67599914550783,270.40678314208986,269.80712898254393,370.9343951626157,195.72747422084996,398.1499938964844,True,True,True,True,True,True,True,False,False,44.583552720685084,noise,47.39105889256026,False,True,False,False,,Power,Power Generation,90.47619047619048,True,True,,,,
ADANIPORTS.NS,2026-07-09,1800.0999755859375,1823.941650390625,1811.872073703342,1791.5215747070313,1576.4182177734374,1544.259761352539,1824.420250847627,1285.0840970824604,1891.0999755859375,True,True,True,True,True,True,True,False,False,25.918534065050714,noise,45.658538774783814,False,True,False,False,,Transport Infrastructure,Port & Port services,83.70152184585174,True,True,,,,
ABCAPITAL.NS,2026-07-09,397.3500061035156,394.93749745686847,372.136109246148,366.99999938964845,349.92199951171875,341.4559996032715,394.2700832782383,243.0,410.70001220703125,True,True,True,True,True,True,True,True,False,43.83710628181561,noise,66.5146318487966,False,True,False,False,,Finance,Investment Company,90.279823269514,True,True,,,,
AEROENTER.NS,2026-07-09,119.87999725341797,132.43916702270508,115.7972223493788,111.62539993286133,90.86039983113606,89.62184978485108,127.2416325146105,62.20000076293945,149.5500030517578,True,True,True,True,True,True,True,False,False,20.791685475211462,noise,55.44801163209537,False,True,False,False,,Industrial Products,Iron & Steel Products,81.05056455571919,True,True,,,,
AIAENG.NS,2026-07-09,4687.5,4835.38330078125,4579.319451226129,4390.768012695313,4024.4080094401043,3861.491005859375,4767.851699895776,2985.486170743132,5180.0,True,True,True,True,True,True,True,False,False,42.36556853133677,noise,89.33451028405233,False,True,False,False,,Industrial Products,Castings & Forgings,89.64162984781542,True,True,,,,
AJANTPHARM.NS,2026-07-09,3307.60009765625,3309.741658528646,3135.6666463216147,3121.6259814453124,2915.4466617838543,2802.6316552734374,3298.6138985477214,2304.0552404050886,3506.89990234375,True,True,True,True,True,True,True,True,False,24.08464433601687,noise,38.47749040348198,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,82.71968581246931,True,True,,,,
ALIVUS.NS,2026-07-09,1142.9000244140625,1135.8499959309895,1079.7972225613064,1080.3210021972657,985.1003352864583,970.2427508544922,1134.4152363547455,819.0,1193.9000244140625,True,True,True,True,True,True,True,True,False,10.436415918039632,noise,52.5534012868019,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,74.96318114874816,True,True,,,,
APARINDS.NS,2026-07-09,14070.0,15021.083333333334,14499.694444444445,13956.38,10961.606666666667,10407.515,14563.274460879717,6801.0,17157.0,True,True,True,True,True,True,True,False,False,65.66163273927386,noise,82.79548835213187,False,True,False,False,,Electrical Equipment,Other Electrical Equipment,94.6980854197349,True,True,,,,
ARTEMISMED.NS,2026-07-09,268.0,265.2291666666667,267.35888926188153,265.97619995117185,252.2374658203125,251.59114936828612,266.12298824957657,203.35000610351562,297.5,True,True,True,True,True,True,True,True,False,6.159938435189027,green,100.1798407215607,False,True,False,False,,Healthcare Services,Hospital,71.72312223858616,True,True,,,,
ARVIND.NS,2026-07-09,533.0999755859375,552.4041544596354,513.9083268907335,492.50599548339846,393.5139984130859,375.4287487792969,542.558449577391,274.79998779296875,600.0,True,True,True,True,True,True,True,False,False,55.5885322816487,noise,64.90121980439716,False,True,False,False,,Textiles & Apparels,Garments & Apparels,93.27442317133038,True,True,,,,
ASHIANA.NS,2026-07-09,373.79998779296875,384.2916615804036,374.5791659884983,370.06400024414063,327.1896445719401,318.527744140625,380.62052993647103,268.63644581896057,406.0,True,True,True,True,True,True,True,False,False,11.743696336710151,noise,42.1519510398934,False,True,False,False,,Realty,"Residential, Commercial Projects",75.60137457044674,True,True,,,,
ASTRAMICRO.NS,2026-07-09,1833.0999755859375,1772.1833190917969,1542.7972140842014,1423.7299853515624,1116.8249959309896,1098.8104968261719,1779.757114649873,851.0,1871.0,True,True,True,True,True,True,True,True,False,76.67992797619412,noise,32.03582294006571,False,True,False,False,,Aerospace & Defense,Aerospace & Defense,95.53264604810997,True,True,,,,
AUBANK.NS,2026-07-09,1047.4000244140625,1048.6416727701824,1012.6805589463976,1010.7450036621094,984.9786678059896,949.3685012817383,1047.5711031740964,682.1500244140625,1090.4000244140625,True,True,True,True,True,True,True,False,False,28.69694118501127,noise,59.221023747165844,False,True,False,False,,Banks,Other Bank,84.58517427589592,True,True,,,,
AURUM.NS,2026-07-09,220.6999969482422,222.4099998474121,199.19249979654947,193.04340026855468,182.6646664428711,179.2453498840332,221.0324953626927,151.89999389648438,237.0,True,True,True,True,True,True,True,False,False,13.109882365306301,noise,74.80861582210878,False,True,False,False,,IT - Services,IT Enabled Services,76.53411880216004,True,True,,,,
BAJAJ-AUTO.NS,2026-07-09,10155.0,9894.291666666666,10135.02650282118,10152.170546875,9578.6682421875,9386.297602539062,10003.029590471873,7749.439654454236,10750.0,True,True,True,True,True,True,True,True,False,21.674413249447213,noise,52.227277252331724,False,True,False,False,,Automobiles,2/3 Wheelers,81.63966617574864,True,True,,,,
BELRISE.NS,2026-07-09,228.83999633789062,235.64583587646484,228.670834435357,224.51040100097657,196.87760080973308,186.79495079040527,231.89324460604615,101.86143174703678,252.0,True,True,True,True,True,True,True,False,False,124.17580150775325,noise,84.46524711727325,False,True,False,False,,Auto Components,Auto Components & Equipments,97.83996072655866,True,True,,,,
BHARATFORG.NS,2026-07-09,2130.60009765625,2129.905802408854,2015.7125447591145,1985.588046875,1744.5583317057292,1633.3298376464843,2117.2123282649854,1095.9181470372112,2231.230381760876,True,True,True,True,True,True,True,True,False,62.76209251953948,noise,44.71605133284047,False,True,False,False,,Auto Components,Auto Components & Equipments,94.20716740304368,True,True,,,,
BLISSGVS.NS,2026-07-09,524.1500244140625,508.290771484375,449.530510796441,401.1704260253906,267.2742344156901,239.15308280944825,507.68564719355567,117.5147500933485,551.9194964802983,True,True,True,True,True,True,True,True,False,223.98455770920492,noise,21.685047242329347,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.26362297496318,True,True,,,,
CARBORUNIV.NS,2026-07-09,1089.800048828125,1140.441670735677,1094.9819471571182,1075.9730017089844,916.4434452311198,912.907568359375,1124.4094603643812,735.2000122070312,1306.9000244140625,True,True,True,True,True,True,True,False,False,9.642773498642487,noise,88.544975415781,False,True,False,False,,Industrial Products,Abrasives & Bearings,74.32498772704959,True,True,,,,
CEIGALL.NS,2026-07-09,368.8999938964844,378.8833363850911,365.8513895670573,360.6820001220703,304.0832004801432,291.70074996948244,373.8208189244955,222.61000061035156,405.70001220703125,True,True,True,True,True,True,True,False,False,36.78160074138361,noise,66.70712680566726,False,True,False,False,,Construction,Civil Construction,87.77614138438881,True,True,,,,
CGPOWER.NS,2026-07-09,910.9000244140625,932.9208323160807,923.7180582682291,899.2930017089843,752.9501167805989,747.9456689453125,925.4656367370761,524.3427016609982,980.9000244140625,True,True,True,True,True,True,True,False,False,34.1627576054206,noise,91.69796039583944,False,True,False,False,,Electrical Equipment,Heavy Electrical Equipment,86.94158075601375,True,True,,,,
COMSYN.NS,2026-07-09,190.8699951171875,176.97499974568686,165.2824995252821,161.94019927978516,157.70666625976563,155.91144973754882,182.98427695902546,122.98251158027337,213.0,True,True,True,True,True,True,True,True,False,52.03205289206056,red,186.9445220706215,False,True,False,False,,Industrial Products,Packaging,92.3907707412862,True,True,,,,
