symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
3IINFOLTD.NS,2026-07-20,18.719999313354492,18.169999758402508,17.54249996609158,17.521199951171877,16.167333310445148,16.702349972724914,18.22251150792835,12.680000305175781,26.450000762939453,True,False,False,True,True,True,False,True,False,-21.41058122086329,ppv,132.05732166740273,False,False,False,False,,IT - Software,Computers - Software & Consulting,40.13024013024013,False,False
AMIRCHAND.NS,2026-07-17,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,172.56165067893596,False,False,True,False,,Agricultural Food & other Products,Other Agricultural Products,,False,False
AKCAPIT.NS,2026-07-20,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,344.7447658547444,True,False,True,False,,Finance,Non Banking Financial Company (NBFC),,False,False
AAATECH.NS,2026-07-20,92.68000030517578,94.59000015258789,95.02944501241048,94.86580017089844,98.07819976806641,96.60269973754883,93.75372906948765,75.58407430912304,136.0,False,True,True,False,False,False,False,False,False,14.770491668530262,ppv,330.6140639628586,True,True,False,False,,Commercial Services & Supplies,Consulting Services,77.57427757427757,True,False
AAREYDRUGS.NS,2026-07-20,76.01000213623047,81.58749961853027,82.55499988132053,83.06559982299805,74.98406669616699,78.28200006484985,79.73186333702891,50.310001373291016,100.0,False,False,False,True,False,True,True,False,False,9.241161448641932,ppv,133.31236031698097,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,74.03337403337403,True,False
ACCELYA.NS,2026-07-20,1158.9000244140625,1119.0333557128906,1118.888895670573,1120.81400390625,1182.9651513671874,1219.3998529052735,1127.0565155652516,1012.4000244140625,1437.2792755088935,False,False,False,False,True,False,True,True,True,-12.696364483895461,ppv,166.43754036869584,False,False,False,False,,IT - Software,Computers - Software & Consulting,51.32275132275132,False,False
ADOR.NS,2026-07-20,1455.300048828125,1323.2992553710938,1216.6232503255208,1174.8775439453125,1057.6019478352864,1057.6171145629883,1342.2257989343111,833.6830524113437,1460.0,True,False,True,True,True,True,True,True,False,36.45760627133112,ppv,350.0424541652253,True,False,True,False,,Industrial Products,Other Industrial Products,88.11558811558811,True,False
ADVAIT.NS,2026-07-20,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,136.51469875502198,False,False,False,False,,Electrical Equipment,Other Electrical Equipment,,False,False
AEGISLOG.NS,2026-07-20,1383.9000244140625,1308.872578938802,1083.4950358072917,975.2735388183594,780.2850280761719,779.9849389648438,1301.9413324487498,573.0465115667306,1434.5,True,True,True,True,True,True,True,True,False,86.7346660610685,ppv,109.41335941034562,False,False,False,False,,Gas,Trading - Gas,96.25559625559626,True,True
AKI.NS,2026-07-20,4.670000076293945,4.662499984105428,4.7716666592492,4.796999998092652,5.418466672897339,6.106600003242493,4.635378867427564,3.799999952316284,15.619999885559082,False,False,False,False,False,False,False,True,False,-68.48852785115164,ppv,231.59695173822956,False,False,False,False,,Consumer Durables,Leather And Leather Products,1.7501017501017502,False,False
AKIKO.NS,2026-07-17,320.04998779296875,291.20416259765625,275.36388778686523,275.030998840332,243.71566650390625,249.7372498321533,295.5673443159494,62.0,320.04998779296875,True,False,True,True,True,True,True,True,False,329.8858306407564,ppv,437.636761487965,True,False,True,False,,Finance,Other Financial Services,99.71509971509973,True,False
ALLDIGI.NS,2026-07-20,837.7999877929688,814.9958343505859,814.9847259521484,816.3990026855469,812.6890157063802,822.018403930664,818.2425867008841,700.0,1027.5625922053955,True,False,False,False,True,False,True,True,True,-6.487568170532587,ppv,366.60701781685214,False,False,False,False,,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),58.68945868945868,False,False
ARE&M.NS,2026-07-20,911.2999877929688,880.7333323160807,854.9402821858724,853.2530053710938,846.4606701660156,878.1384555053711,890.4468245044536,670.0,1051.9247843251478,True,False,False,False,True,True,True,True,False,-6.565404765479199,ppv,133.14456121584212,False,False,False,False,,Auto Components,Auto Components & Equipments,58.648758648758644,False,False
AMDIND.NS,2026-07-20,45.939998626708984,45.88249969482422,46.230277591281464,46.128399963378904,44.529666620890296,47.428549995422365,45.41653116691426,33.77000045776367,68.06999969482422,False,False,False,False,False,True,False,True,False,-14.925928469057437,ppv,118.82407385619376,False,False,False,False,,Industrial Products,Packaging,48.31094831094831,False,False
ANANTRAJ.NS,2026-07-20,600.7999877929688,570.5500030517578,546.2902781168619,533.0630010986329,522.9986665852865,547.5097494506836,575.4494350304293,403.0,743.6500244140625,True,False,False,False,True,True,True,True,False,-0.8744411823882858,ppv,141.22601892596842,False,False,False,False,,Realty,"Residential, Commercial Projects",64.14326414326415,False,False
ANKITMETAL.NS,2026-07-20,1.4600000381469727,1.4650000234444935,1.505000005165736,1.5316000080108643,1.6086000108718872,1.6599000054597854,1.465687534491474,1.2899999618530273,2.119999885559082,False,False,False,False,False,False,False,False,False,-25.128205002804172,ppv,304.16386061973617,False,False,False,False,,Ferrous Metals,Iron & Steel,34.96133496133496,False,False
ANTHEM.NS,2026-07-20,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,212.02927537299837,False,False,False,False,,Pharmaceuticals & Biotechnology,Biotechnology,,False,False
ACI.NS,2026-07-20,566.9000244140625,537.1333465576172,531.7401072184244,533.562841796875,555.084375406901,567.0852006530762,542.8693131766371,480.72878574771465,724.1785848817844,False,False,False,False,True,False,True,True,False,-18.468597371497996,ppv,299.7228282483998,False,False,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,43.833943833943835,False,False
