symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
ACCORD.NS,2026-07-17,202.35000610351562,192.50833384195963,128.19166617923312,106.3579997253418,55.612666600545246,47.23899995803833,193.6567056732527,19.850000381469727,211.0,True,True,True,True,True,True,True,True,False,787.5000564675601,red,106.38297872340425,False,False,False,False,,Telecom - Services,Other Telecom Services,99.95929995929997,True,True,10.0,0.03,10430.0,0.3004
SWANDEF.NS,2026-07-20,2261.89990234375,2248.6500040690103,2138.6972384982637,2079.654013671875,1873.3880004882812,1622.94350189209,2236.1377547009074,291.6700134277344,2489.0,True,True,True,True,True,True,True,True,False,675.4996393909961,green,100.24468086384238,False,False,False,False,,Industrial Manufacturing,Ship Building & Allied Services,99.87789987789988,True,True,11916.17,4.05,17921.0,0.034
SANGINITA.NS,2026-07-20,56.959999084472656,51.221665700276695,41.57083325915866,37.22219993591309,22.439533335367837,19.41565001487732,52.38537158078444,9.09000015258789,56.959999084472656,True,True,True,True,True,True,True,True,False,450.870389206104,ppv,26.978888071476202,False,False,True,False,,Chemicals & Petrochemicals,Specialty Chemicals,99.83719983719985,True,True,147.54,0.83,146074.0,0.564
UNIHEALTH.NS,2026-07-17,704.9500122070312,693.8250020345052,573.8291668362087,536.9490002441406,411.97700073242186,360.9777505493164,695.7115549760862,133.64999389648438,747.9000244140625,True,True,True,True,True,True,True,True,False,317.1301847378883,noise,30.539531727180186,False,False,False,False,,Healthcare Services,Hospital,99.63369963369964,True,True,186.34,0.36,29623.0,0.1924
DPEL.NS,2026-07-17,580.4000244140625,562.6166661580404,511.4527765909831,512.661996459961,398.8749987792969,366.64124908447263,568.0723238455529,123.0,599.0,True,True,True,True,True,True,True,True,False,300.82873769457194,noise,40.33533691869661,False,False,False,False,,Industrial Products,Cables - Electricals,99.5929995929996,True,True,251.91,0.64,60707.0,0.2554
ATHERENERG.NS,2026-07-20,1296.699951171875,1214.0833333333333,1084.8055572509766,1041.1359997558593,842.9209985351563,799.031999206543,1232.052443427806,329.20001220703125,1345.0,True,True,True,True,True,True,True,True,False,281.5506629053614,green,117.58960926811808,False,False,True,False,,Automobiles,2/3 Wheelers,99.51159951159951,True,True,49703.81,605.48,4669367.0,1.2182
VIJIFIN.NS,2026-07-20,8.579999923706055,7.739166696866353,5.6452778114212885,5.163800029754639,3.6080000098546345,3.443800005912781,7.845110447246597,2.009999990463257,8.579999923706055,True,True,True,True,True,True,True,True,False,263.5593349616515,ppv,42.79486077431891,False,False,True,False,,Finance,Non Banking Financial Company (NBFC),99.38949938949939,True,True,164.31,0.19,223774.0,0.1169
ACUTAAS.NS,2026-07-20,3656.199951171875,3522.991658528646,3338.3638848198784,3216.3800048828125,2464.399999186198,2264.551500854492,3543.4337654254605,1123.8557221594572,3740.0,True,True,True,True,True,True,True,True,False,198.79359636015894,noise,46.00183437986807,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.06389906389906,True,True,29933.72,163.88,448214.0,0.5475
KMEW.NS,2026-07-20,2445.300048828125,2351.1749877929688,2150.102773030599,2117.9299951171874,1860.7283243815104,1721.5514916992188,2377.082163126886,797.5,2540.0,True,True,True,True,True,True,True,True,False,176.75854027639937,noise,41.26529500463308,False,False,False,False,,Engineering Services,Dredging,98.94179894179894,True,True,6015.44,36.84,150656.0,0.6124
SBC.NS,2026-07-20,42.2400016784668,42.19500001271566,40.25083351135254,39.219000244140624,33.631466700236004,31.380000047683716,42.143891258094406,15.479999542236328,45.0,True,True,True,True,True,True,True,True,False,167.51109424011514,noise,38.341235768349804,False,True,False,False,,Textiles & Apparels,Garments & Apparels,98.77899877899878,True,True,2011.43,53.18,12590915.0,2.6441
SAKAR.NS,2026-07-20,898.7999877929688,857.5375010172526,829.6944427490234,803.9819995117188,595.4249989827474,540.2102496337891,871.5035685981818,311.0,960.0,True,True,True,True,True,True,True,True,False,149.11308708488943,noise,32.134379153322335,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,98.53479853479854,True,True,1972.86,17.66,196431.0,0.8949
SANSERA.NS,2026-07-20,3335.199951171875,3226.4416707356772,3070.833346896701,2952.506005859375,2369.5833349609375,2163.3164990234377,3239.2524155201795,1213.621511341324,3457.5,True,True,True,True,True,True,True,True,False,142.63655276176448,ppv,170.26120601942813,False,False,True,False,,Auto Components,Auto Components & Equipments,98.45339845339845,True,True,20812.84,97.93,293629.0,0.4705
PAISALO.NS,2026-07-20,71.41000366210938,71.9358336130778,63.45805517832438,59.19919967651367,44.53459977467855,42.68884980201721,71.29070923220664,29.783536082586807,77.38999938964844,True,True,True,True,True,True,True,True,False,131.16997257097736,red,162.27842486612906,False,True,False,False,,Finance,Non Banking Financial Company (NBFC),98.37199837199837,True,True,6494.9,112.97,15819788.0,1.7394
DEEDEV.NS,2026-07-20,695.4000244140625,687.7166646321615,679.7180582682291,633.9010028076171,395.669267578125,357.48035079956054,691.7540678755287,183.0,760.0,True,True,True,True,True,True,True,True,False,129.99834971922516,dry,14.211784640458545,False,False,False,False,,Industrial Manufacturing,Industrial Products,98.29059829059828,True,True,4816.57,25.12,361169.0,0.5214
RISHABH.NS,2026-07-20,657.1500244140625,652.1541646321615,587.5500005086263,567.1700006103515,464.9186663818359,448.87074966430663,648.2317047427663,272.29998779296875,692.7999877929688,True,True,True,True,True,True,True,True,False,126.68162754384653,ppv,268.4989601582145,False,False,False,False,,Electrical Equipment,Other Electrical Equipment,98.2091982091982,True,True,2540.67,17.21,261887.0,0.6774
SHEETAL.NS,2026-07-17,296.0,294.2666651407878,294.4333335028754,291.7520007324219,241.74433369954428,217.05600021362304,294.8474067287088,113.56052623811316,335.0,True,True,True,True,True,True,True,True,False,124.26075240071003,noise,91.26984126984127,False,False,False,False,,Agricultural Food & other Products,Other Agricultural Products,98.12779812779813,True,True,67.53,0.07,12615.0,0.1101
NARMADA.NS,2026-07-20,38.75,35.99666690826416,37.177222357855904,36.96020011901855,32.339533398946124,30.229750089645385,36.91494716533815,17.219999313354492,45.16999816894531,True,True,True,True,True,True,True,True,False,121.80882382965268,red,109.45648062459948,False,False,False,False,,Food Products,Animal Feed,97.96499796499796,True,True,147.0,4.25,1095784.0,2.8885
