symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
ABB.NS,2026-07-20,7517.0,7085.25,7050.194444444444,6942.71,6267.091715494792,5982.2647314453125,7224.523581810247,4618.610322519749,7924.5,True,True,True,True,True,True,True,True,True,36.230920142683566,noise,70.90777129138668,False,False,False,False,,Electrical Equipment,Heavy Electrical Equipment,87.99348799348799,True,True
ACCELYA.NS,2026-07-20,1158.9000244140625,1119.0333557128906,1118.888895670573,1120.81400390625,1182.9651513671874,1219.3998529052735,1127.0565155652516,1012.4000244140625,1437.2792755088935,False,False,False,False,True,False,True,True,True,-12.696364483895461,ppv,166.43754036869584,False,False,False,False,,IT - Software,Computers - Software & Consulting,51.32275132275132,False,False
ALLDIGI.NS,2026-07-20,837.7999877929688,814.9958343505859,814.9847259521484,816.3990026855469,812.6890157063802,822.018403930664,818.2425867008841,700.0,1027.5625922053955,True,False,False,False,True,False,True,True,True,-6.487568170532587,ppv,366.60701781685214,False,False,False,False,,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),58.68945868945868,False,False
ANTELOPUS.NS,2026-07-20,861.7999877929688,824.004160563151,823.441663953993,801.8099938964843,627.4643304443359,594.8159985351563,829.8801205876947,357.0,933.6500244140625,True,True,True,True,True,True,True,True,True,31.331906699366343,noise,56.12697821226601,False,False,False,False,,Oil,Oil Exploration & Production,86.08058608058609,True,True
ARISTO.NS,2026-07-17,115.0,99.29999923706055,99.26805517408583,103.78800018310547,101.8703337097168,108.14050025939942,103.11103604268953,74.30000305175781,140.0,True,False,False,False,True,True,True,True,True,-10.063264213863231,noise,72.46376811594203,False,False,False,False,,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,54.131054131054135,False,False
BIRLACORPN.NS,2026-07-20,1017.0,983.0166727701823,982.5374976264106,990.37,988.099668782552,1031.6472534179688,997.1921080681664,769.5999755859375,1523.3064371311973,False,False,False,False,True,True,False,True,True,-25.99225728188328,noise,53.50214551133532,False,False,False,False,,Cement & Cement Products,Cement & Cement Products,33.74033374033374,False,False
CHENNPETRO.NS,2026-07-20,1214.0,1152.1666666666667,1150.6583353678386,1114.4940002441406,991.4703735351562,966.5342236328125,1172.6775294964368,615.9702998720279,1279.699951171875,True,True,True,True,True,True,True,True,True,64.53923754565221,green,101.35932607154083,False,True,False,False,,Petroleum Products,Refineries & Marketing,94.26129426129425,True,True
DCMSHRIRAM.NS,2026-07-20,1031.199951171875,1032.6000010172527,1032.5027770996094,1053.8540014648438,1118.0801118977865,1142.6542178344725,1029.9274626800423,945.0999755859375,1489.481219277655,False,False,False,False,False,False,False,True,True,-25.836081180773583,noise,47.74427342752884,False,False,False,False,,Diversified,Diversified,33.86243386243386,False,False
DEEPAKNTR.NS,2026-07-20,1689.699951171875,1648.5749918619792,1642.8305562337239,1680.0240063476563,1616.719336751302,1639.0260046386718,1670.9985717504853,1280.0,1987.7738350227987,True,False,False,True,True,True,True,True,True,-14.117605087416319,noise,47.17821519419731,False,False,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,49.49124949124949,False,False
HOLMARC.NS,2026-07-17,109.0,104.49166679382324,103.70138888888889,103.03700012207031,96.21800031026204,98.32600019454956,106.32441077221009,60.04999923706055,133.83869118852118,True,False,False,True,True,True,True,True,True,-7.308726599616211,dry,0.0,False,False,False,False,,Industrial Products,Other Industrial Products,57.59055759055759,False,False
JINDRILL.NS,2026-07-20,601.4000244140625,592.1791687011719,589.2875010172526,599.2069995117188,542.2716666666666,547.870500793457,595.9181500997219,440.1000061035156,693.5,True,False,False,True,True,True,True,True,True,-2.9572165621618796,dry,10.295900108915744,False,False,False,False,,Oil,Offshore Support Solution Drilling,62.474562474562475,False,False
JYOTHYLAB.NS,2026-07-20,201.07000732421875,197.22000122070312,197.05557462904187,200.25045043945312,229.65824401855468,248.0182521057129,198.90049646281562,188.10000610351562,342.9884465745017,False,False,False,False,True,False,False,True,True,-40.42264026874756,noise,30.605570467536598,False,False,False,False,,Household Products,Household Products,15.221815221815222,False,False
KPIGREEN.NS,2026-07-20,412.95001220703125,403.5124994913737,402.9944432576497,410.6940002441406,415.46397501627604,427.497186126709,405.4119470225039,335.6499938964844,561.9705674432155,False,False,False,False,True,False,False,True,True,-25.652537354370075,green,115.05243379304373,False,False,False,False,,Power,Power Generation,34.39153439153439,False,False
LATENTVIEW.NS,2026-07-20,310.70001220703125,298.8291651407878,298.4361089070638,302.5209979248047,344.1896669514974,372.1025007629394,301.20161635218795,248.0,517.5,False,False,False,False,True,False,False,True,True,-27.844865814437682,noise,44.9965602621861,False,True,False,False,,IT - Software,Computers - Software & Consulting,30.525030525030527,False,False
MANDEEP.NS,2026-07-17,20.149999618530273,19.370832761128742,19.30416663487752,19.71500003814697,20.585000038146973,21.896500034332277,19.56940720347108,17.25,31.899999618530273,False,False,False,False,True,False,False,True,True,-25.092937158817683,dry,0.0,False,False,False,False,,Auto Components,Auto Components & Equipments,35.12413512413512,False,False
MUKANDLTD.NS,2026-07-20,143.86000061035156,136.76000213623047,135.98944473266602,137.21119995117186,132.6875332132975,133.0055499649048,139.6106269472907,114.30999755859375,159.75062472159118,True,False,False,True,True,False,True,True,True,1.7546398797940732,noise,44.37244909200723,False,False,False,False,,Industrial Products,Iron & Steel Products,67.15506715506714,False,False
PVSL.NS,2026-07-20,105.72000122070312,95.64166641235352,95.2066667344835,97.46720016479492,102.38466700236003,112.38985046386719,97.39784112467866,82.41000366210938,163.0,False,False,False,False,True,False,False,True,True,-21.677282140309195,ppv,1513.0833607426086,True,False,False,False,,Automobiles,Auto Dealer,39.72323972323972,False,False
RATNAMANI.NS,2026-07-20,2552.5,2600.75,2600.1305474175347,2607.1519970703125,2420.4373291015627,2414.365498046875,2596.0275110604266,1936.5,3345.0,True,True,True,True,False,True,True,False,True,-10.98451179001586,noise,60.13002887143618,False,False,False,False,,Industrial Products,Iron & Steel Products,53.15425315425315,False,False
RPSGVENT.NS,2026-07-20,908.7999877929688,891.1458231608073,885.1138882107205,900.022001953125,811.707001953125,812.8122509765625,893.6294971100185,551.9000244140625,1179.0,True,False,False,True,True,True,True,True,True,0.9553405320283037,ppv,101.514237746736,False,False,False,False,,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),66.30036630036629,False,False
SANGANI.NS,2026-07-17,44.900001525878906,44.97500038146973,44.97083335452609,46.935,47.96300018310547,52.30000015258789,44.873617003875744,37.0,76.0,False,False,False,False,False,False,False,True,True,-34.69090687144887,dry,17.301038062283737,False,False,False,False,,Healthcare Services,Hospital,22.01872201872202,False,False
SHALPAINTS.NS,2026-07-20,58.779998779296875,51.9800001780192,51.681388749016655,51.436799926757814,54.81133328755697,59.594849796295165,52.414888393459115,35.209999084472656,99.05000305175781,False,False,False,False,True,True,False,True,True,-39.9530093515225,ppv,1300.7914189936018,True,False,False,False,,Consumer Durables,Paints,15.791615791615794,False,False
SHRADHA.NS,2026-07-20,37.369998931884766,34.419167041778564,34.366666846805145,34.62480014801025,36.4225332514445,38.5104999256134,35.48068809379772,26.34000015258789,75.88999938964844,False,False,False,False,True,True,False,True,True,-48.017806024260814,green,132.12155722074135,False,True,False,False,,Realty,"Residential, Commercial Projects",8.669108669108669,False,False
SIKKO.NS,2026-07-20,4.840000152587891,3.9850000540415444,3.946666697661082,4.054200005531311,4.489866669972738,4.6675449967384335,4.107734782237973,3.200500011444092,6.831500053405762,True,False,True,False,True,True,False,True,True,27.62030661163477,ppv,1266.7698745169764,True,False,False,False,,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,84.20838420838422,True,False
SPMLINFRA.NS,2026-07-20,206.97000122070312,196.6908327738444,196.4275008307563,198.8979998779297,188.15479990641276,194.90199989318847,200.1558532469923,151.00999450683594,323.3999938964844,True,False,False,True,True,True,False,True,True,-26.42374326264494,noise,53.6859344981359,False,False,False,False,,Construction,Civil Construction,32.84493284493284,False,False
TGL.NS,2026-07-17,23.950000762939453,20.18333339691162,19.913888931274414,20.59300003051758,39.47433331807454,42.56199993133545,21.629384214902885,14.800000190734863,146.5,False,False,False,False,True,True,False,True,True,-80.20661093971945,red,459.2474707286575,False,False,False,False,,Construction,Civil Construction,0.5698005698005698,False,False
WELINV.NS,2026-07-17,1824.199951171875,1791.0499979654949,1787.1861165364583,1791.5080053710938,1479.737333984375,1403.2562481689454,1802.05410840374,865.0,1978.699951171875,True,True,True,True,True,True,True,True,True,55.40976957643537,noise,40.392866720300354,False,False,False,False,,Finance,Investment Company,92.67399267399267,True,True
