symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
LICI.NS,440.1499938964844,407.62083435058594,405.185418870714,406.44300231933596,415.5541680908203,423.24637634277343,415.5532934157269,360.75,483.58777740864724,True,False,False,False,True,False,True,True,False,-5.85546170875304,ppv,268.6490624218862,False,False,Insurance,Life Insurance,52.16124332200097,False,False
REDINGTON.NS,280.760009765625,245.10166676839194,230.1088892618815,227.85439971923827,249.58633239746095,254.28154907226562,251.55767830621687,191.30999755859375,327.511218461602,True,False,False,False,True,True,True,True,False,-2.8407838008409847,ppv,396.3330711843287,False,False,Commercial Services & Supplies,Trading & Distributors,56.28946090335114,False,False
ABCAPITAL.NS,375.8999938964844,358.7375030517578,356.52916632758246,352.7700006103516,344.9156660970052,333.86149978637695,364.45317959488875,243.0,377.25,True,True,True,True,True,True,True,True,False,47.348199991040076,ppv,267.00159150327335,False,False,Finance,Investment Company,88.9752306945119,True,True
NIACL.NS,202.30999755859375,160.17749786376953,161.16083272298178,162.19279937744142,154.49726618448892,163.48453037261962,168.40408524816675,116.97000122070312,212.8074444754022,True,False,False,False,True,True,True,True,False,11.549768820874995,ppv,1533.176310167567,True,False,Insurance,General Insurance,71.58814958717824,True,False
INDUSINDBK.NS,947.4500122070312,916.4750010172526,914.731947157118,900.4860034179687,882.4793351236979,851.8822515869141,925.8426692979015,710.5999755859375,968.8499755859375,True,True,True,True,True,True,True,True,True,17.09200810975904,ppv,290.57720656186666,False,False,Banks,Private Sector Bank,75.71636716852841,True,True
WAAREEENER.NS,3125.39990234375,3051.4249877929688,3084.808356391059,3170.8480224609375,3014.1980126953126,3114.8642919921876,3068.92655914645,2403.0,3862.832998996418,True,False,False,True,False,True,True,True,False,12.068279367980761,ppv,136.69351947267927,False,False,Electrical Equipment,Other Electrical Equipment,72.12238950947062,True,False
TATACAP.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,1560.9657871749962,False,False,Finance,Non Banking Financial Company (NBFC),,False,False
LGEINDIA.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,964.1856792129573,False,False,Consumer Durables,Household Appliances,,False,False
MAHABANK.NS,90.19000244140625,85.26416842142741,80.94688288370769,79.20787948608398,67.7700661722819,64.55479125976562,86.82377308444708,50.17055988911408,91.19999694824219,True,True,True,True,True,True,True,True,False,70.7520400096546,ppv,67.20842712679695,False,True,Banks,Public Sector Bank,93.54055366682856,True,True
NFL.NS,77.86000061035156,75.49583371480306,76.09750048319499,76.26280059814454,79.34140004475911,83.22818599700928,76.4499317812737,63.349998474121094,102.705343456179,False,False,False,False,True,False,True,True,False,-20.98044872643625,ppv,171.8404339312095,False,False,Fertilizers & Agrochemicals,Fertilizers,31.76299174356484,False,False
