symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
MRPL.NS,165.52000427246094,157.20249938964844,156.32639016045465,162.71040130615233,165.83031168619792,158.5469087600708,159.90236814928394,117.91239487347448,212.0,False,True,True,False,True,True,True,True,True,18.372310738038465,noise,75.545693381545,False,False,Petroleum Products,Refineries & Marketing,79.29022848808945,True,False
IDBI.NS,77.1500015258789,74.04750061035156,73.77111117045085,73.86959991455078,90.50939982096354,91.22005001068115,74.81939593570802,61.0099983215332,118.37999725341797,False,False,False,False,True,False,False,True,True,-19.245211989798527,noise,89.29429205171611,False,True,Banks,Private Sector Bank,36.99562469615946,False,False
RAYMONDLSL.NS,816.7999877929688,768.7416687011719,766.8180609809028,776.0030053710938,907.309999593099,983.5500003051758,778.5025021246445,696.25,1411.9000244140625,False,False,False,False,True,False,False,True,True,-27.601487046285666,noise,68.41466241594088,False,False,Textiles & Apparels,Other Textile Products,25.085075352455032,False,False
CCL.NS,1121.0,1116.0499979654949,1112.78611585829,1109.04400390625,1034.6868253580728,994.938059387207,1124.2915179092672,772.893572425539,1236.199951171875,True,True,True,True,True,True,True,False,True,36.116292521834126,noise,42.390394209639275,False,False,Agricultural Food & other Products,Tea & Coffee,86.77685950413223,True,True
ACE.NS,930.5,893.8333333333334,893.5500030517578,895.1730004882812,899.2123356119791,948.1107531738281,905.8890194357355,745.0999755859375,1257.3180808191078,False,False,False,False,True,False,False,True,True,-24.120369259707687,noise,40.40750893782328,False,False,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,29.508993680116674,False,False
PRIVISCL.NS,3453.699951171875,3291.4583129882812,3287.3111165364585,3223.014013671875,3049.745340169271,2919.947507324219,3330.6045433909476,2045.7852757278665,3590.89990234375,True,True,True,True,True,True,True,True,True,53.11986063909539,noise,38.79687112390618,False,False,Chemicals & Petrochemicals,Specialty Chemicals,91.63830821584831,True,True
MADRASFERT.NS,71.7699966430664,68.35250027974446,68.30277803209093,67.89200019836426,71.165466893514,75.00890020370484,68.80022252184055,52.560001373291016,98.44999694824219,False,False,False,False,True,True,False,True,True,-25.099147493586237,ppv,468.0391065999058,False,False,Fertilizers & Agrochemicals,Fertilizers,28.196402527953328,False,False
HARSHA.NS,436.70001220703125,402.71666717529297,402.12500339084204,395.6320025634766,380.9430010986328,386.142292175293,408.9326807938362,313.29998779296875,469.0,True,False,False,True,True,True,True,True,True,10.010759843611705,green,203.92325970254333,False,False,Industrial Products,Other Industrial Products,72.97034516285854,True,False
OPTIEMUS.NS,429.3999938964844,424.72916412353516,424.1041666666667,414.765,440.89233439127605,487.4232513427734,424.7577842074627,288.0,713.0,False,False,False,False,True,True,False,True,True,-29.124368870165018,noise,57.3836007893051,False,False,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,23.675255226057367,False,False
NAZARA.NS,301.1499938964844,278.85416412353516,278.1480551825629,273.5059991455078,262.61806640625,265.1672998046875,284.7786599651421,215.6999969482422,363.25,True,False,False,True,True,True,True,True,True,-3.384670483599328,ppv,147.71684280303455,False,False,Entertainment,Digital Entertainment,59.26105979581915,False,False
JUSTDIAL.NS,543.7999877929688,530.4083302815756,529.2875010172526,535.1940026855468,619.3266664632162,668.3270008850097,533.8533337836529,480.5,957.9000244140625,False,False,False,False,True,False,False,True,True,-39.831821737362574,noise,71.20816383136095,False,False,Retailing,Internet & Catalogue Retail,11.375789985415654,False,False
GICHSGFIN.NS,160.80999755859375,152.52333450317383,151.77083333333334,151.65839965820314,158.61066619873046,162.43779975891113,154.63092931847558,130.0500030517578,201.46499690136332,False,False,False,False,True,False,True,True,True,-16.545782035166432,ppv,222.44751395302674,False,False,Finance,Housing Finance Company,40.35002430724356,False,False
NAVKARCORP.NS,107.05000305175781,98.01333427429199,97.8022223578559,98.78260009765626,97.19613337198894,103.28875003814697,99.787900445423,74.05000305175781,140.1999969482422,True,False,False,False,True,True,True,True,True,-4.649500086745551,ppv,145.15572573538265,False,False,Transport Services,Logistics Solution Provider,57.462323772484204,False,False
AEGISVOPAK.NS,236.8000030517578,201.85666783650717,201.52555550469293,199.00119995117188,218.2218667602539,228.99235000610352,210.97046257198923,158.0,302.0,True,False,False,False,True,True,True,True,True,-1.7305051034655738,ppv,320.1871186936998,False,False,Oil,Oil Storage & Transportation,61.15702479338842,False,False
KRN.NS,1218.300048828125,1195.7249959309895,1188.3097229003906,1174.6540002441407,916.8333321126302,898.7897497558594,1211.8119650864528,589.7999877929688,1405.0,True,True,True,True,True,True,True,True,True,63.20161404261553,dry,16.72522344932039,False,False,Industrial Products,Other Industrial Products,93.14535731648031,True,True
MOTISONS.NS,14.039999961853027,12.665000041325888,12.534999979866875,12.881000003814698,13.978866691589355,15.003800020217895,13.328246494059533,10.619999885559082,24.020000457763672,False,False,False,False,True,True,False,True,True,-32.206660634864384,red,1527.7306384908695,False,False,Consumer Durables,"Gems, Jewellery And Watches",19.59163830821585,False,False
DBEIL.NS,86.80999755859375,81.37583351135254,81.21138911777072,78.4142000579834,94.58240002950032,109.44165605545044,81.67297021299095,51.5099983215332,185.60000610351562,False,False,False,False,True,True,False,True,True,-40.91776759099898,ppv,257.2476926147313,False,False,Construction,Civil Construction,10.257656781720954,False,False
PFS.NS,31.299999237060547,30.798333326975506,30.79750018649631,30.6056001663208,31.555000025431315,32.81059999465943,30.790826467194638,23.850000381469727,44.20000076293945,False,False,False,False,True,True,False,True,True,-25.706151332740014,noise,91.70530436831154,False,False,Finance,Non Banking Financial Company (NBFC),27.71025765678172,False,False
PRITIKAUTO.NS,14.640000343322754,13.887499968210856,13.852222230699327,13.706800003051757,13.548399988810221,14.381550006866455,14.13720898139255,10.40999984741211,21.010000228881836,True,False,False,False,True,True,False,True,True,-24.22359951048667,noise,97.88097043176283,False,False,Auto Components,Auto Components & Equipments,29.411764705882355,False,False
EMMBI.NS,91.91999816894531,84.7058334350586,84.22527737087674,84.32719970703126,90.60259989420572,93.72817581176758,85.34064011189608,60.29999923706055,121.35171225699763,False,False,False,False,True,True,True,True,True,-20.606486220262944,ppv,428.44319396552766,True,False,Industrial Products,Packaging,35.148274185707336,False,False
