symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
RAJESHEXPO.NS,84.23999786376953,93.34416770935059,108.44083340962727,111.0134001159668,145.64919952392577,155.612749710083,89.27596729443583,72.62999725341797,237.8800048828125,False,False,False,False,False,False,False,False,False,-58.01226346329707,ppv,584.3201136353237,True,False,Consumer Durables,"Gems, Jewellery And Watches",2.6251823043266893,False,False
LT.NS,4186.39990234375,3985.1083170572915,3968.3716566297744,3968.40037109375,3940.383907877604,3879.601329345703,4025.6780487384444,3256.294765660181,4397.052414797838,True,True,True,True,True,False,True,True,False,17.29765267118264,ppv,100.15460713977275,False,False,Construction,Civil Construction,78.41516771998054,True,False
BAJAJFINSV.NS,1787.300048828125,1712.6083272298176,1754.7777676052517,1767.2239916992187,1904.047333984375,1940.5095013427735,1723.2256856520105,1597.0,2195.0,False,False,False,False,True,False,True,True,False,-11.860668991635304,ppv,193.8740332900917,False,False,Finance,Holding Company,47.25328147788041,False,False
HCLTECH.NS,1159.0,1155.7000020345051,1167.9083285861545,1223.6118872070313,1422.2699788411458,1423.1068865966797,1143.1987192662389,1089.5,1746.660434027475,False,False,False,False,False,False,False,True,False,-28.953748349373974,ppv,191.21757597813013,False,False,IT - Software,Computers - Software & Consulting,23.96694214876033,False,False
AWL.NS,197.27000427246094,189.65416717529297,196.33611085679797,193.77339965820312,211.665400390625,224.58680015563965,191.01181974679824,171.19000244140625,286.0,False,False,False,False,True,False,False,True,False,-26.281763911413726,ppv,178.97347357521343,False,False,Agricultural Food & other Products,Edible Oil,27.22411278561011,False,False
DIXON.NS,12235.0,11567.75,11336.277777777777,11221.35,11732.886666666667,13033.3463671875,11683.764468332261,9600.0,18471.0,False,False,False,False,True,False,False,True,False,-15.687802119258654,ppv,172.63102749643335,False,False,Consumer Durables,Consumer Electronics,42.10014584346135,False,False
KPIL.NS,1365.699951171875,1294.366678873698,1274.0916714138455,1255.206005859375,1186.5726684570313,1205.6905035400391,1300.9257340854122,1007.0999755859375,1390.0,True,False,False,True,True,True,True,True,False,16.741046669543145,ppv,1116.1966411627561,True,False,Construction,Civil Construction,77.7345649003403,True,False
YESBANK.NS,23.889999389648438,23.06000010172526,22.193888929155136,21.439000091552735,21.323066698710125,21.399850034713744,23.14472919025067,17.200000762939453,24.489999771118164,True,False,True,True,True,True,True,True,False,16.993140550390564,ppv,179.71816251236504,False,False,Banks,Private Sector Bank,78.1234807972776,True,False
NFL.NS,77.68000030517578,74.83583386739095,76.10194502936469,75.98100067138672,79.63720006306966,83.47409797668458,75.42847710730712,63.349998474121094,106.20889612124864,False,False,False,False,True,False,False,True,False,-23.737699294277668,ppv,515.5484239762095,False,False,Fertilizers & Agrochemicals,Fertilizers,30.384054448225573,False,False
RCF.NS,132.1199951171875,126.67916552225749,127.78249931335449,127.95579971313477,131.4136338297526,135.704566116333,127.75241629453878,106.0,163.45295408759557,False,False,False,False,True,False,True,True,False,-15.763450086730813,ppv,362.807153545544,False,False,Fertilizers & Agrochemicals,Fertilizers,42.00291686922703,False,False
BANDHANBNK.NS,216.74000549316406,205.67750040690103,201.18722279866537,192.76600036621093,167.79326700846354,166.76965011596678,206.27066870076743,134.25,218.1300048828125,True,True,True,True,True,True,True,True,False,23.0976880628996,ppv,116.56336301231734,False,False,Banks,Private Sector Bank,81.52649489547885,True,True
HDBFS.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,192.14163888109448,False,False,Finance,Non Banking Financial Company (NBFC),,False,False
PARADEEP.NS,134.1999969482422,125.94583320617676,126.08833334181044,126.15220016479492,134.10113347371419,146.72840007781983,127.04260388307242,99.69999694824219,233.32119857064168,False,False,False,False,True,True,False,True,False,-22.373034784479106,ppv,284.19668817007,False,False,Fertilizers & Agrochemicals,Fertilizers,32.52309188138065,False,False
JINDALSAW.NS,247.91000366210938,241.72666803995767,234.2309481302897,230.6983822631836,192.6049080403646,193.45259353637695,240.20655445333134,151.60325107352764,267.5,True,False,True,True,True,True,True,True,False,1.7255748717819985,ppv,95.05039119759493,False,False,Industrial Products,Iron & Steel Products,64.56003889158968,False,False
RPTECH.NS,662.5999755859375,556.4791717529297,529.0097232394749,503.80500061035156,402.33933349609373,381.1404998779297,567.3696313349269,274.03069500955513,673.5,True,True,True,True,True,True,True,True,False,117.1341137479955,ppv,3030.6939602132716,True,False,IT - Hardware,Computers Hardware & Equipments,97.08313077297035,True,True
MPHASIS.NS,2327.199951171875,2315.8416544596353,2248.92776828342,2277.327998046875,2498.714668782552,2578.156997680664,2302.709678186828,2013.0,3037.199951171875,False,False,False,False,True,False,True,True,False,-10.907121515061336,ppv,112.68751598340809,False,False,IT - Software,Computers - Software & Consulting,48.71171609139523,False,False
SUZLON.NS,57.91999816894531,54.948333740234375,54.739444732666016,53.37720016479492,50.18766662597656,51.75989995956421,55.37854091804969,38.189998626708984,68.30000305175781,True,False,False,True,True,True,True,True,False,-11.814863124504216,ppv,268.843676797996,False,False,Electrical Equipment,Heavy Electrical Equipment,47.39912493923189,False,False
