symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc,price_band
ADANIENSOL.NS,2026-08-10,1632.0,1653.691670735677,1625.5527886284722,1595.776005859375,1274.6500024414063,1203.337501525879,1645.4786826233903,744.9000244140625,1789.0,True,True,True,True,True,True,True,False,False,106.29503860005052,noise,38.29265343598512,False,True,False,False,,Power,Power Distribution,96.36614535418583,True,True,199586.17,458.5,2809451.0,0.2297,No Band
ASIANENE.NS,2026-08-10,402.70001220703125,394.8499984741211,365.9972178141276,365.44999755859374,315.16759887695315,312.86094940185546,396.1561574617325,230.0,420.0,True,True,True,True,True,True,True,True,False,17.720925108068887,noise,62.311581718098516,False,True,False,False,,Oil,Oil Equipment & Services,74.33302667893284,True,True,1956.77,20.4,506660.0,1.0427,20
AYMSYNTEX.NS,2026-08-10,256.6000061035156,247.18416849772134,238.8077769809299,233.50179962158202,206.7175331624349,197.09964988708495,249.6186225897272,141.52999877929688,281.2200012207031,True,True,True,True,True,True,True,True,False,21.726756351380374,noise,60.431063112521485,False,True,False,False,,Textiles & Apparels,Other Textile Products,77.13891444342227,True,True,1507.12,1.06,41358.0,0.0704,20
BLUSPRING.NS,2026-08-10,112.36000061035156,112.6341667175293,111.94277805752225,106.48720016479493,76.12273356119792,75.14405010223389,113.01194708111873,43.97999954223633,131.82000732421875,True,True,True,True,True,True,True,False,False,27.623806726397902,dry,13.613348282004036,False,True,False,False,,Commercial Services & Supplies,Diversified Commercial Services,80.63477460901564,True,True,1679.12,11.2,996847.0,0.6671,10
CHENNPETRO.NS,2026-08-10,1240.0999755859375,1209.5692545572917,1143.218458387587,1136.6353442382813,988.8402994791667,961.7615319824218,1229.4690155418534,590.2313656612589,1297.4218764888017,True,True,True,True,True,True,True,True,False,105.53547186226014,noise,50.98729303332028,False,True,False,False,,Petroleum Products,Refineries & Marketing,96.32014719411224,True,True,18466.5,168.17,1356068.0,0.9107,20
CENTENKA.NS,2026-08-10,610.4500122070312,604.8625030517578,556.3375057644314,541.6720050048829,471.39166951497396,466.2480018615723,603.4690245492106,371.20001220703125,671.6500244140625,True,True,True,True,True,True,True,True,False,22.21221465606231,noise,22.792222396529024,False,True,False,False,,Textiles & Apparels,Other Textile Products,77.32290708371666,True,True,1333.87,11.37,186271.0,0.8525,20
DIACABS.NS,2026-08-10,360.5,329.8691685994466,259.6472223069933,243.16420013427734,178.47426666259764,170.12360000610352,332.43528961812154,115.56999969482422,366.20001220703125,True,True,True,True,True,True,True,True,False,126.60130008070114,noise,30.37271534983462,False,True,False,False,,Electrical Equipment,Other Electrical Equipment,97.56209751609936,True,True,18997.31,260.43,7223999.0,1.3709,5
EICHERMOT.NS,2026-08-10,7975.0,7857.4255777994795,7538.04840766059,7452.616982421875,7277.949560546875,7208.790485839843,7891.934072965407,5530.089579047677,8144.709619405779,True,True,True,True,True,True,True,True,False,42.17559793610002,noise,62.852514029723594,False,True,False,False,,Automobiles,2/3 Wheelers,86.70653173873045,True,True,218931.06,458.21,574552.0,0.2093,No Band
FEDERALBNK.NS,2026-08-10,358.3500061035156,358.24583435058594,341.1958304511176,332.8489990234375,298.3796671549479,286.60090072631834,356.9028294132882,188.39999389648438,371.70001220703125,True,True,True,True,True,True,True,True,False,82.66165948861047,noise,37.54157898582927,False,True,False,False,,Banks,Private Sector Bank,94.61821527138913,True,True,88435.15,399.41,11145788.0,0.4516,No Band
FUSION.NS,2026-08-10,206.16000366210938,209.58083470662436,212.1969451904297,201.20120086669922,185.07533365885416,180.8646502685547,209.9437671876933,136.5,243.0,True,True,True,True,True,True,True,False,False,30.126878238267118,noise,73.73992699448492,False,True,False,False,,Finance,Microfinance Institutions,81.92272309107635,True,True,3333.94,16.56,803348.0,0.4968,20
