symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,name,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
534659.BO,2026-08-07,5.699999809265137,5.699999809265137,5.588888804117839,5.563999938964844,5.282666591008504,5.14639990568161,5.691933100309348,4.510000228881836,5.699999809265137,True,True,True,True,True,False,True,True,False,9.615384968074835,dry,0.0,False,False,True,False,Jointeca Educati,IT - Software,Computers - Software & Consulting,87.20930232558139,True,False
541299.BO,2026-08-07,7.170000076293945,7.639166633288066,7.765833298365275,8.20420000076294,12.494115060170492,14.689386267662048,7.552066185147635,6.460000038146973,28.700000762939453,False,False,False,False,False,False,False,False,False,-62.5978088275517,dry,13.850415512465375,False,True,False,False,Dr Lalchand. Lab,Healthcare Services,Healthcare Service Provider,11.046511627906977,False,False
538319.BO,2026-08-07,3.680000066757202,3.799999952316284,3.9399999380111694,3.9355999279022216,3.998266634941101,4.306199995279312,3.765996620919517,3.190000057220459,5.670000076293945,False,False,False,False,False,False,False,False,False,-19.474837450183824,dry,0.0,False,False,False,False,GCM Capital,Finance,Other Financial Services,63.95348837209303,False,False
543804.BO,2026-08-07,15.15999984741211,16.111666838328045,16.113611221313477,16.854000091552734,18.622266743977864,19.03820001602173,15.919986400961353,12.789999961853027,22.799999237060547,False,False,False,False,False,False,False,False,False,9.064750096842534,dry,0.0,False,False,False,False,Amanaya Ventures,Non - Ferrous Metals,Precious Metals,85.46511627906976,True,False
543545.BO,2026-08-07,0.49000000953674316,0.5116666555404663,0.5436111042896906,0.5569999969005585,0.6420666682720184,0.6861500003933907,0.5088877344110341,0.49000000953674316,1.0800000429153442,False,False,False,False,False,False,False,False,False,-43.67816013205649,noise,96.61835748792271,False,False,False,True,Veerkrupa Jewel,Consumer Durables,"Gems, Jewellery And Watches",34.30232558139535,False,False
544188.BO,2026-08-07,10.149999618530273,10.149999618530273,9.730555242962307,9.560599822998046,10.703533217112223,11.467349910736084,10.117909078782464,8.5,17.350000381469727,False,False,False,False,True,False,False,True,False,-29.903315335584036,dry,0.0,False,False,False,False,Magenta Life,Consumer Durables,"Furniture, Home Furnishing",54.65116279069767,False,False
544056.BO,2026-08-07,23.0,21.22833315531413,22.83083332909478,21.56019981384277,20.63133323033651,25.610250105857848,21.70839054400956,15.260000228881836,46.0,False,False,False,False,True,True,False,True,False,-20.68965517241379,red,121.95121951219512,False,True,False,False,Sahara Maritime,Transport Services,Logistics Solution Provider,62.2093023255814,False,False
543617.BO,2026-08-07,17.5,17.966665903727215,20.78944418165419,21.473399810791015,28.23013314565023,29.274700021743776,18.09870136482652,17.5,34.45000076293945,False,False,False,False,False,False,False,False,False,-48.224850902328285,red,217.39130434782606,False,False,False,True,Reetech Intl,Consumable Fuels,Trading - Coal,26.16279069767442,False,False
538667.BO,2026-08-07,7.239999771118164,7.493333180745442,7.816111193762885,7.870400123596191,7.240933434168498,7.08115006685257,7.433781626069493,5.0,8.779999732971191,False,True,True,True,False,True,True,False,False,-11.707317810694018,dry,0.0,False,False,False,False,Sirohia & Sons,Commercial Services & Supplies,Trading & Distributors,72.67441860465115,True,False
543209.BO,2026-08-07,18.799999237060547,21.31166648864746,21.740833282470703,22.34099998474121,25.868666648864746,27.41600001335144,20.884691502783554,17.110000610351562,42.79999923706055,False,False,False,False,False,False,False,False,False,-36.24957821982474,dry,0.0,False,True,False,True,Billwin Indust.,Diversified,Diversified,44.18604651162791,False,False
540681.BO,2026-08-07,8.59000015258789,8.37250018119812,9.307777908113268,9.192000102996825,11.401333373387654,16.027900025844573,8.49569479068417,7.900000095367432,46.65999984741211,False,False,False,False,False,False,False,True,False,-80.76147847921311,dry,0.0,False,False,False,False,Chothani Foods,Food Products,Packaged Foods,4.651162790697675,False,False
543377.BO,2026-08-07,7.099999904632568,10.5333331823349,12.31555547979143,12.35999997138977,12.850933446884156,13.394200069904327,9.401857884469186,6.400000095367432,15.5,False,False,False,False,False,False,False,False,False,-52.34899270867963,noise,85.9697386519945,False,False,False,False,AFLOAT Enterpris,Industrial Products,Iron & Steel Products,19.767441860465116,False,False
538794.BO,2026-08-07,7.559999942779541,7.754999876022339,8.102222137980991,9.145999917984009,13.281466773351033,13.499900100231171,7.682305670295143,7.559999942779541,22.139999389648438,False,False,False,False,False,False,False,False,False,-62.4441119823095,dry,0.0,False,False,False,True,Jet Solar,Realty,"Residential, Commercial Projects",11.627906976744185,False,False
544190.BO,2026-08-07,15.25,16.631666978200276,16.83027786678738,17.081800155639648,17.750266653696695,17.60154996395111,16.44439980462274,14.449999809265137,25.100000381469727,False,True,False,False,False,False,False,False,False,-35.78947368421053,red,125.0,False,True,False,False,3C IT Solutions,IT - Services,IT Enabled Services,45.348837209302324,False,False
543460.BO,2026-08-07,36.900001525878906,40.78750069936117,47.75777837965224,52.89199996948242,70.82913347880046,85.87235029220581,40.78603072655024,36.900001525878906,135.0,False,False,False,False,False,False,False,False,False,-72.56505462759932,red,540.5405405405405,False,False,False,True,Quality RO Indu.,Industrial Manufacturing,Industrial Products,7.55813953488372,False,False
542146.BO,2026-08-07,8.59000015258789,7.707500100135803,8.114166657129923,9.04,10.81066676457723,11.830700073242188,7.859433025667325,6.230000019073486,64.5,False,False,False,False,False,True,False,True,False,-86.51914628369948,noise,25.0,False,False,False,False,Sh. Krish. Infr.,Realty,"Residential, Commercial Projects",2.3255813953488373,False,False
542592.BO,2026-08-07,15.75,14.90833322207133,15.673055410385132,17.626799983978273,18.149533297220867,19.8080499458313,15.157299252228498,12.800000190734863,102.0,False,False,False,False,False,False,False,True,False,-83.24468085106382,dry,0.0,False,False,False,False,Humming Bird Edu,Other Consumer Services,Education,3.488372093023256,False,False
543475.BO,2026-08-07,69.6500015258789,71.47500228881836,87.45555729336209,97.63900161743165,131.09733403523762,135.84149963378906,71.2341987798737,37.34000015258789,168.0,False,False,False,False,False,True,False,False,False,45.104169845581055,dry,0.0,False,False,False,False,Ekennis Software,IT - Services,IT Enabled Services,95.34883720930233,True,False
544094.BO,2026-08-07,34.29999923706055,28.674166838328045,29.13249995973375,30.179800071716308,32.92826670328776,36.089850101470944,29.98010325660964,22.530000686645508,59.95000076293945,False,False,False,False,True,True,False,True,False,-36.481482894332316,noise,55.55555555555556,False,False,False,False,Euphoria Infotec,IT - Services,IT Enabled Services,43.02325581395349,False,False
543516.BO,2026-08-07,6.159999847412109,5.712500015894572,5.255000034968059,5.133400020599365,6.363400004704793,7.120950009822845,5.830534460485248,4.260000228881836,12.970000267028809,False,False,False,False,True,True,False,True,False,-50.242328025291,red,128.2051282051282,False,False,False,False,Dhyaani Trade,Commercial Services & Supplies,Trading & Distributors,22.093023255813954,False,False
534708.BO,2026-08-07,8.609999656677246,8.74833337465922,8.882500012715658,8.971000061035156,8.619533348083497,8.57260000705719,8.903569727708405,6.809999942779541,11.75,False,True,False,True,False,False,False,False,False,-12.053118588086631,noise,30.864197530864196,False,False,False,False,Shanti Guru Inds,Retailing,Diversified Retail,72.09302325581395,True,False
539864.BO,2026-08-07,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,,False,False,True,True,Ghushine Fintrra,Textiles & Apparels,Other Textile Products,,False,False
542850.BO,2026-08-07,7.949999809265137,7.774166623751323,8.099999917878044,8.2589999294281,8.494666681289672,9.58589998960495,7.83423857483005,5.949999809265137,21.940000534057617,False,False,False,False,False,True,False,True,False,-54.778157885286326,dry,0.0,False,False,False,False,Goblin India,Consumer Durables,"Gems, Jewellery And Watches",18.6046511627907,False,False
538496.BO,2026-08-07,8.539999961853027,7.729999939600627,8.05361110634274,8.162999992370606,8.598933340708415,9.535500030517579,7.916075782076449,6.010000228881836,15.369999885559082,False,False,False,False,True,True,False,True,False,-38.64942589765622,dry,0.0,False,True,False,False,Tarini Internat.,Commercial Services & Supplies,Consulting Services,39.53488372093023,False,False
542446.BO,2026-08-07,4.099999904632568,3.790833353996277,3.488611121972402,3.488800005912781,3.8462814474105835,4.675733188390732,3.9184085349581723,2.5,8.912172860722551,False,False,False,False,True,True,False,True,False,-49.35009983510831,red,210.6969205834684,False,False,False,False,Jonjua Overseas,Commercial Services & Supplies,Consulting Services,22.674418604651162,False,False
544015.BO,2026-08-07,33.349998474121094,31.759166717529297,31.950555589463974,32.306800079345706,40.4986666615804,42.83540002822876,31.945471433653307,28.079999923706055,70.75,False,False,False,False,True,False,False,True,False,-48.61325471491281,noise,51.546391752577314,False,False,False,False,Mish Designs,Textiles & Apparels,Garments & Apparels,25.0,False,False
540756.BO,2026-08-07,12.5,12.93750007947286,18.16888893975152,20.87879997253418,25.786266504923503,26.377349824905394,13.177518838200816,11.829999923706055,29.799999237060547,False,False,False,False,False,False,False,False,False,-7.201189664436214,red,125.0,False,False,False,False,Kaarya Facilit.,Commercial Services & Supplies,Diversified Commercial Services,76.74418604651163,True,False
540782.BO,2026-08-07,12.0,11.959166765213013,11.804722256130642,12.063200054168702,12.026133314768474,12.314049983024598,11.79013586536908,7.5,16.219999313354492,False,False,False,False,False,True,False,True,False,-16.083917203197384,dry,0.0,False,False,False,False,Sanghvi Brands,Leisure Services,Hotels & Resorts,69.18604651162791,False,False
543745.BO,2026-08-07,5.880000114440918,6.0400000015894575,5.924999978807238,6.063599987030029,9.561066665649413,10.399949989318849,5.95225942003518,5.5,15.479999542236328,False,False,False,False,False,False,False,False,False,-41.55069712546836,dry,9.416195856873824,False,False,False,False,SVS Ventures,Realty,"Residential, Commercial Projects",37.7906976744186,False,False
540811.BO,2026-08-07,12.989999771118164,13.038333257039389,13.616388771269056,13.723799915313721,11.879066600799561,11.965799927711487,13.062155628562145,8.15999984741211,18.0,True,False,False,True,False,True,False,False,False,-23.13609429390121,dry,0.0,False,False,False,False,Diggi Multitrade,Commercial Services & Supplies,Trading & Distributors,59.30232558139535,False,False
543537.BO,2026-08-07,39.95000076293945,66.93916702270508,72.97972234090169,73.82540008544922,73.34446673075358,70.09370029449462,60.06212064476124,39.95000076293945,89.9000015258789,False,True,False,True,False,False,False,False,False,-48.63718000780791,red,454.54545454545456,False,False,False,True,Scarnose Inter.,Textiles & Apparels,Other Textile Products,23.837209302325583,False,False
543905.BO,2026-08-07,12.350000381469727,12.350000381469727,13.276666853162977,13.948600101470948,13.839533341725668,14.17869999885559,12.383388966492543,10.109999656677246,18.850000381469727,False,False,False,False,False,False,False,False,False,-22.71589026753251,dry,0.0,False,False,False,False,Innokaiz India,Media,Advertising & Media Agencies,60.46511627906976,False,False
538579.BO,2026-08-07,17.780000686645508,17.794999917348225,18.307222366333008,18.382200088500976,18.349133567810057,18.09160023212433,17.799726366703364,10.0,19.18000030517578,False,True,True,True,False,True,True,False,False,18.575796692337754,dry,0.0,False,False,False,False,Zinema Media,Commercial Services & Supplies,Trading & Distributors,89.53488372093024,True,False
543651.BO,2026-08-07,24.459999084472656,24.174999237060547,23.80638821919759,23.689799346923827,20.841066398620605,21.155049800872803,24.28428566560726,12.010000228881836,25.399999618530273,True,False,True,True,True,True,True,True,False,20.061112428574912,dry,0.0,False,False,False,False,DAPS Advertising,Media,Advertising & Media Agencies,91.27906976744185,True,False
539985.BO,2026-08-07,19.0,18.832499980926514,21.21000009112888,22.40240009307861,34.520733210245766,49.183100032806394,18.880444499739994,16.889999389648438,124.19999694824219,False,False,False,False,False,False,False,True,False,-78.82536577601516,noise,53.76344086021505,False,False,False,False,Titaanium Ten,Textiles & Apparels,Other Textile Products,5.813953488372093,False,False
543594.BO,2026-08-07,4.889999866485596,4.544166644414266,5.6647222306993275,6.10439998626709,8.984333349863688,11.071899967193604,4.628515307226002,3.9000000953674316,25.0,False,False,False,False,False,False,False,True,False,-78.17938465068625,green,143.74295377677564,False,False,False,False,Dipna Pharmachem,Pharmaceuticals & Biotechnology,Pharmaceuticals,6.395348837209303,False,False
544168.BO,2026-08-07,27.010000228881836,28.115000247955322,29.134444819556343,29.596600151062013,31.10033342997233,32.871350078582765,27.885057714065653,24.020000457763672,48.0,False,False,False,False,False,False,False,False,False,-34.12195066126381,red,142.85714285714286,False,False,False,False,Varyaa Creations,Consumer Durables,"Gems, Jewellery And Watches",48.25581395348838,False,False
543656.BO,2026-08-07,12.050000190734863,13.127499977747599,13.412500063578287,13.091800022125245,14.42813341140747,15.29940010547638,12.968546899290818,10.699999809265137,24.459999084472656,False,False,False,False,False,False,False,False,False,-48.723403443681434,red,273.972602739726,False,False,False,False,Technopack Poly.,Consumer Durables,Plastic Products - Consumer,23.25581395348837,False,False
543521.BO,2026-08-07,5.239999771118164,5.253333409627278,5.257777955796984,5.239400148391724,7.868000154495239,8.123150129318237,5.24864905848741,3.819999933242798,11.199999809265137,False,False,False,False,True,True,False,False,False,-26.507718274713575,dry,0.0,False,False,False,False,Fone4 Communica.,Retailing,E-Retail/ E-Commerce,56.395348837209305,False,False
544025.BO,2026-08-07,71.0,70.08333333333333,70.02777777777777,70.34599975585938,71.3861996459961,73.88314964294433,70.18221059960918,68.0,93.9000015258789,False,False,False,False,True,False,True,True,True,-13.149847094801226,ppv,178.57142857142858,False,False,False,False,Arrowhead Sepera,Industrial Manufacturing,Industrial Products,70.34883720930233,True,False
541799.BO,2026-08-07,12.350000381469727,11.990833520889282,11.439444409476387,11.439599857330322,10.75119992574056,10.25089994430542,12.132824120711721,7.909999847412109,14.539999961853027,True,True,True,True,True,True,True,True,False,-10.830324611448304,dry,0.0,False,False,False,False,Sungold Media,Media,Advertising & Media Agencies,73.83720930232558,True,True
543520.BO,2026-08-07,13.039999961853027,12.481666564941406,11.443888876173231,11.485400009155274,14.412600008646647,16.186600012779238,12.589191099212572,9.0,26.729999542236328,False,False,False,False,True,True,False,True,False,-42.630883306344025,red,1203.7376328325395,False,False,False,False,Global Longlife,Healthcare Services,Hospital,36.04651162790697,False,False
540269.BO,2026-08-07,11.199999809265137,9.959166526794434,8.07527768611908,7.7321999073028564,8.68306662241618,9.003899927139281,10.375941312271658,6.849999904632568,11.5,True,False,False,False,True,True,True,True,False,1.8181800842285156,dry,0.0,False,False,False,False,Super Fine Knit.,Consumer Durables,"Gems, Jewellery And Watches",83.13953488372093,True,False
536710.BO,2026-08-07,26.0,26.137499968210857,23.47361093097263,22.836999778747558,24.802333017985028,25.72674976348877,25.883560049608878,17.299999237060547,32.0,True,False,False,False,True,True,True,True,False,-18.75,dry,0.0,False,False,False,False,SRG Fingrow Fin,Finance,Non Banking Financial Company (NBFC),65.11627906976744,False,False
539839.BO,2026-08-07,8.90999984741211,8.915833314259848,8.918611155615913,8.919000053405762,9.197666721343994,9.668250041007996,8.913666409658603,7.139999866485596,13.5,False,False,False,False,False,False,False,False,False,-32.95711156518478,dry,0.0,False,False,False,True,Franklin Leasing,Finance,Non Banking Financial Company (NBFC),50.58139534883721,False,False
536738.BO,2026-08-07,5.699999809265137,6.226666450500488,5.9088886976242065,5.925999803543091,5.789733238220215,5.863299908638001,6.006496061337057,4.5,7.949999809265137,False,False,False,True,False,False,False,False,False,-5.000003178914392,dry,0.0,False,False,False,False,Stellar Capital,Finance,Other Financial Services,79.65116279069767,True,False
544101.BO,2026-08-07,77.0,77.81666628519694,87.10105874803331,86.62345916748046,76.8044667561849,79.33871650695801,78.4504269500743,63.488369549022,107.27123260498047,False,False,False,True,False,False,False,False,False,-17.468746202597586,red,322.5806451612903,False,False,False,False,Brisk Technovisi,IT - Hardware,Computers Hardware & Equipments,65.69767441860465,False,False
540729.BO,2026-08-07,21.75,24.270000616709392,24.71166727277968,24.207200469970704,20.837266826629637,21.42275008678436,23.66139883543403,14.710000038146973,29.0,True,False,False,True,False,True,True,False,False,-13.0,red,340.90909090909093,False,False,False,False,Vanta Bioscience,Healthcare Services,"Healthcare Research, Analytics & Technology",70.93023255813954,True,False
541703.BO,2026-08-07,11.800000190734863,11.636666695276896,11.755833360883924,12.232600021362305,14.092666664123534,14.26710000514984,11.7320260489442,9.789999961853027,19.200000762939453,False,False,False,False,False,False,False,True,False,-21.333332061767575,noise,67.87330316742081,False,False,False,False,Raconteur Global,Retailing,Speciality Retail,61.04651162790697,False,False
543595.BO,2026-08-07,94.55000305175781,104.66916720072429,100.91638946533203,100.27780029296875,98.76253316243489,100.58289962768555,104.89879803137816,75.5,139.0,False,False,False,False,False,False,False,False,False,-30.477938932531025,red,169.4915254237288,False,False,False,False,EP Biocomposites,Other Utilities,Waste Management,54.06976744186046,False,False
544178.BO,2026-08-07,31.5,31.208333333333332,31.521111064487034,32.6492000579834,42.03686683654785,47.47465017318726,31.252491550008077,27.3700008392334,74.0,False,False,False,False,False,False,False,True,False,-48.6217594284338,dry,0.0,False,False,False,False,Piotex Indus.,Textiles & Apparels,Other Textile Products,24.418604651162788,False,False
542728.BO,2026-08-07,22.100000381469727,23.41666618982951,28.699166668785942,29.800000190734863,31.53826717376709,31.422650394439696,23.517968057767256,21.469999313354492,35.869998931884766,False,True,False,False,False,False,False,False,False,2.9343320366264303,red,476.1904761904762,False,False,False,False,S K Internation.,Consumer Durables,"Gems, Jewellery And Watches",83.72093023255815,True,False
543519.BO,2026-08-07,77.80000305175781,78.54416783650716,79.84250047471788,79.99860076904297,90.31186762491862,93.95000034332276,77.97763950979288,63.0,143.4600067138672,False,False,False,False,False,False,False,False,False,3.7333374023437393,dry,0.0,False,False,False,False,Shashwat Furnis.,Consumer Durables,"Furniture, Home Furnishing",84.30232558139535,True,False
540938.BO,2026-08-07,9.699999809265137,9.34749960899353,9.330555386013454,9.475999984741211,9.88906670252482,11.579400024414063,9.440257321719052,6.190000057220459,27.0,False,False,False,False,True,True,False,True,True,-59.91735742372379,dry,0.0,False,False,False,False,Gujarat Hy-Spin,Textiles & Apparels,Other Textile Products,12.790697674418606,False,False
543372.BO,2026-08-07,7.400000095367432,7.400000095367432,7.587222218513489,7.088600015640258,6.00140001296997,6.503500006198883,7.40691245256046,3.869999885559082,13.210000038146973,True,False,False,True,True,True,False,False,False,-43.98183138532781,dry,0.0,False,False,False,False,Getalong Enterp.,Commercial Services & Supplies,Consulting Services,33.13953488372093,False,False
543979.BO,2026-08-07,60.06999969482422,61.179999351501465,55.72722180684408,51.488599700927736,47.914199905395506,50.09714992523193,60.44486515645539,37.5,84.30999755859375,True,False,False,True,True,True,False,False,False,9.218181263316772,dry,0.0,False,False,False,False,Kahan Packaging,Industrial Products,Packaging,86.04651162790698,True,False
543765.BO,2026-08-07,14.199999809265137,14.22499974568685,15.339166667726305,15.892399997711182,17.84166675567627,18.857600030899047,14.279438686030293,13.520000457763672,31.989999771118164,False,False,False,False,False,False,False,False,False,-37.71929699811758,dry,0.0,False,False,False,False,Earthstahl &All.,Industrial Products,Iron & Steel Products,41.27906976744186,False,False
543769.BO,2026-08-07,9.100000381469727,9.422499974568685,8.611666705873278,8.662400074005127,8.603266671498616,9.367399978637696,9.309516267152125,6.949999809265137,20.489999771118164,False,False,False,False,True,True,False,False,False,-41.89016302593678,dry,0.0,False,False,False,False,Indong Tea Co,Agricultural Food & other Products,Tea & Coffee,37.2093023255814,False,False
543285.BO,2026-08-07,17.06999969482422,16.5708331267039,17.056388801998562,17.419999923706055,20.869866669972737,23.25440001964569,16.94607986340914,14.619999885559082,149.25,False,False,False,False,False,False,False,True,False,-88.56281427482465,noise,20.172910662824208,False,False,False,False,Rajeshwari Cans,Industrial Products,Packaging,1.744186046511628,False,False
544083.BO,2026-08-07,52.099998474121094,52.33916632334391,55.62138896518283,58.913400421142576,62.18900016784668,69.55710027694703,53.31735221460253,40.0,116.0999984741211,False,False,False,False,False,True,False,False,False,-51.125704296544406,green,161.29032258064515,False,True,False,False,Shree Marutinand,Industrial Products,Iron & Steel Products,20.930232558139537,False,False
540144.BO,2026-08-07,17.049999237060547,17.745833079020183,17.95583306418525,18.034799652099608,16.985999844868978,17.222599873542787,17.512224616122968,11.550000190734863,25.93000030517578,False,False,False,True,False,True,False,False,False,-34.24605076592589,dry,0.0,False,False,False,False,DRA Consultants,Commercial Services & Supplies,Consulting Services,47.674418604651166,False,False
543606.BO,2026-08-07,27.549999237060547,28.323333422342937,24.638888941870796,23.796800079345704,22.205000069936116,25.06130006313324,28.172507158762066,12.619999885559082,48.849998474121094,True,False,False,False,True,True,False,False,False,-31.790047899526975,noise,36.63003663003663,False,False,False,False,Containe Tech.,Industrial Manufacturing,Industrial Products,52.90697674418605,False,False
540072.BO,2026-08-07,12.5,12.774999936421713,12.830277707841661,13.017799949645996,12.626733334859212,11.918100028038024,12.721487234850335,7.010000228881836,19.649999618530273,False,True,False,True,False,True,False,False,False,-36.38676721289962,dry,0.0,False,False,False,False,Shiva Granito,Other Construction Materials,Other Construction Materials,43.604651162790695,False,False
