symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,name,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc,price_band
SABAR.NS,2026-09-04,9.5,7.804166714350383,6.736111097865635,6.293000001907348,5.709999984105428,5.639999973773956,8.187104438175373,3.950000047683716,9.550000190734863,True,True,True,True,True,True,True,True,False,4.395600019366919,ppv,213.1782945736434,False,False,True,False,Sabar Flex India,Industrial Products,Packaging,83.63636363636363,True,True,,,,,5
541799.BO,2026-09-04,20.100000381469727,19.125,14.759166770511204,13.756600036621094,11.950066623687745,11.084899954795837,19.21695578906368,7.909999847412109,20.100000381469727,True,True,True,True,True,True,True,True,False,87.49999888797306,dry,0.0,False,False,True,False,Sungold Media,Media,Advertising & Media Agencies,96.36363636363636,True,True,,,,,—
SMVD.NS,2026-09-04,17.0,16.8125,15.426389111412895,14.776000175476074,12.018333371480306,10.928500051498412,16.775572244161047,5.599999904632568,17.049999237060547,True,True,True,True,True,True,True,True,False,123.68421333318275,dry,0.0,False,False,True,False,SMVD Poly Pack,Industrial Products,Plastic Products - Industrial,98.7012987012987,True,True,,,,,5
542477.BO,2026-09-04,22.0,22.0,22.0,21.413800048828126,17.116666984558105,15.654750266075133,21.999261277766553,10.140000343322754,24.260000228881836,True,True,True,True,True,True,True,True,False,116.96251730885909,dry,0.0,False,False,False,False,Gleam Up Jwel Limiteed,Commercial Services & Supplies,Trading & Distributors,98.18181818181819,True,True,,,,,—
VIVO.NS,2026-09-04,151.0500030517578,157.50833384195963,122.39166577657063,109.77999893188476,87.34299967447917,84.6492497253418,153.94190671959979,64.0,164.0,True,True,True,True,True,True,True,False,False,122.95203402473476,dry,0.0,False,False,False,False,Vivo Collaborat.,Telecom - Services,Other Telecom Services,98.44155844155844,True,True,,,,,5
544160.BO,2026-09-04,70.79000091552734,67.28750038146973,51.96666701634725,44.300400276184085,31.333800055185954,29.917900042533873,66.59321944394732,10.729999542236328,75.6500015258789,True,True,True,True,True,True,True,True,False,47.94149043455662,noise,74.94145199063233,False,False,False,False,Jay Kailash,Food Products,Packaged Foods,94.02597402597402,True,True,,,,,—
544052.BO,2026-09-04,45.099998474121094,38.705833435058594,37.63333299424913,39.21999977111816,30.95459992726644,30.493099908828736,41.18743853593163,18.0,47.880001068115234,True,True,True,True,True,True,True,True,False,45.48386604555192,ppv,289.25619834710744,False,False,False,False,Benchmark Comp.,IT - Services,IT Enabled Services,93.76623376623377,True,True,,,,,—
543352.BO,2026-09-04,191.89999389648438,185.01666259765625,173.91349114312067,170.36171508789062,149.66466837565105,147.1119817352295,187.55159384428418,106.50857078422933,191.89999389648438,True,True,True,True,True,True,True,True,False,34.41112109214477,dry,0.0,False,False,True,False,Platinumone Bus.,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),92.46753246753246,True,True,,,,,—
VERA.NS,2026-09-04,86.25,86.25,80.17638905843098,76.35700073242188,71.65066711425781,71.21300071716308,85.79134416742437,65.55000305175781,86.25,True,True,True,True,True,True,True,True,False,26.83823529411764,dry,0.0,False,False,True,False,Vera Synthetic,Textiles & Apparels,Other Textile Products,90.64935064935065,True,True,,,,,5
543310.BO,2026-09-04,81.0,80.92916742960612,78.10916646321614,75.30639984130859,56.01699996948242,54.339049911499025,80.73036224771832,37.268280029296875,83.0,True,True,True,True,True,True,True,True,False,96.35866086341845,dry,0.0,False,False,False,False,Times Green Ener,Agricultural Food & other Products,Other Agricultural Products,96.88311688311688,True,True,,,,,—
