symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
RELIANCE.NS,1361.5999755859375,1355.0166625976562,1369.2388916015625,1374.1980004882812,1444.8233365885417,1429.5861767578126,1361.2125245815203,1290.0,1611.800048828125,False,True,False,False,False,False,True,True,False,-3.0056758872878286,noise,20.171113565370142,False,Petroleum Products,Refineries & Marketing,55.70934256055363,False,False
LICI.NS,848.5,805.3958333333334,806.4069502088759,794.71400390625,841.1906697591146,853.2927517700195,815.6063052468699,721.5,967.1755548172945,False,False,False,False,True,False,True,True,False,1.6614419054032048,green,105.43182227317729,False,Insurance,Life Insurance,61.739990113692535,False,False
RAJESHEXPO.NS,118.44999694824219,110.57416661580403,115.54416635301378,109.73219970703126,153.83126592000326,161.84684955596924,112.11016787197913,80.37999725341797,237.8800048828125,False,False,False,False,True,True,False,True,False,-39.501506200505276,noise,43.674361877222,False,Consumer Durables,"Gems, Jewellery And Watches",9.49085516559565,False,False
IOC.NS,142.67999267578125,138.82749684651694,142.04972161187067,142.44139953613282,155.399445699056,151.17851150512695,140.3129101986527,127.92889076038279,186.60727196585654,False,True,False,False,True,False,True,True,False,6.167825231554014,noise,32.266578089039974,False,Petroleum Products,Refineries & Marketing,66.93030153237765,False,False
ONGC.NS,287.79998779296875,293.625,289.7263870239258,284.7009991455078,259.1389664713542,250.89600280761718,291.662202077351,219.43326162728522,307.5,True,True,True,True,True,True,True,False,False,25.53360698186453,noise,30.608167380134017,False,Oil,Oil Exploration & Production,81.66089965397923,True,True
SBIN.NS,969.4000244140625,955.8815714518229,1022.4845614963108,1022.9932165527343,1012.852832845052,964.854856262207,966.4665386794532,766.4840678018166,1212.8384373028666,False,True,True,True,False,False,True,True,False,25.67634719498897,noise,47.25396634134171,False,Banks,Public Sector Bank,81.80919426594167,True,False
BPCL.NS,304.54998779296875,293.72083536783856,300.4236136542426,298.0920013427734,336.1630600992839,329.26646606445314,297.8029928422581,266.6000061035156,391.6499938964844,False,True,False,False,True,False,True,True,False,3.647959615544205,noise,29.076585035126424,False,Petroleum Products,Refineries & Marketing,64.21156697973306,False,False
HINDPETRO.NS,400.04998779296875,381.3541615804036,374.823607550727,365.8999963378906,424.84471537272134,419.95350006103513,387.2390538600687,316.20001220703125,508.45001220703125,False,True,False,False,True,False,True,True,False,3.3802665617683303,noise,20.689532611702948,False,Petroleum Products,Refineries & Marketing,63.81611468116658,False,False
TMPV.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,122.11454651624223,False,Automobiles,Passenger Cars & Utility Vehicles,,False,False
HDFCBANK.NS,785.5,765.8041687011719,782.0250006781685,783.6510009765625,901.2973323567709,919.1699993896484,772.4215612174592,726.6500244140625,1020.5,False,False,False,False,True,False,True,True,False,-17.06676812262148,noise,26.544364359076912,False,Banks,Private Sector Bank,35.49184379634207,False,False
LT.NS,4047.89990234375,3908.9107259114585,3948.0266927083335,3821.91767578125,3928.891013997396,3849.7421154785156,3948.340924046031,3256.294765660181,4397.052414797838,True,True,True,False,True,False,True,True,False,16.167092245588876,noise,20.87059259589443,False,Construction,Civil Construction,75.38309441423628,True,False
TCS.NS,2297.0,2279.5779012044272,2402.146965874566,2392.72966796875,2776.7056282552085,2818.5634777832033,2297.8300584857266,2176.883514966109,3404.054653859175,False,False,False,False,False,False,False,False,False,-30.727525349746955,noise,38.86911761815227,False,IT - Software,Computers - Software & Consulting,17.943648047454275,False,False
HINDALCO.NS,1109.9000244140625,1076.1416727701824,1041.191669040256,1001.2080029296875,919.3746691894531,872.4282797241211,1085.6001804057266,613.5008869488823,1119.800048828125,True,True,True,True,True,True,True,True,False,72.12524669301214,noise,52.83750213904618,False,Non - Ferrous Metals,Aluminium,93.72219476025705,True,True
TATASTEEL.NS,210.13999938964844,212.1508331298828,210.81166754828558,205.59380035400392,191.09493357340494,184.7574500274658,210.9108596673437,149.8000030517578,224.39999389648438,True,True,True,True,True,True,True,False,False,33.32543678909925,noise,31.662569397754538,False,Ferrous Metals,Iron & Steel,85.51655956500247,True,True
BHARTIARTL.NS,1863.5,1862.183349609375,1850.3833380805122,1839.8720068359376,1974.0613403320312,1958.447504272461,1872.5712558812813,1740.5,2174.5,False,True,False,False,True,False,True,False,False,2.603396712035866,noise,22.871086361553118,False,Telecom - Services,Telecom - Cellular & Fixed line services,62.580326248146314,False,False
M&M.NS,3132.5,3131.7249959309897,3158.5138956705728,3126.2860107421875,3437.265341796875,3433.9990051269533,3129.8575068128043,2896.0,3839.89990234375,False,True,False,False,True,False,True,True,False,5.03497804130828,noise,32.60739328489889,False,Automobiles,Passenger Cars & Utility Vehicles,65.59565002471577,False,False
MARUTI.NS,13290.0,13123.833333333334,13269.555555555555,13092.96,14865.953333333333,14879.87,13150.91197272935,11887.338955292347,17370.0,False,False,True,False,True,False,True,True,False,7.945704475694781,noise,20.931517661538813,False,Automobiles,Passenger Cars & Utility Vehicles,68.66040533860604,False,False
JSWSTEEL.NS,1294.0,1281.4083455403645,1255.9972262912327,1224.70400390625,1193.8646704101564,1169.9495025634765,1284.3874468656268,959.5660768846707,1314.0,True,True,True,True,True,True,True,True,False,29.025908342042726,noise,24.508471299714643,False,Ferrous Metals,Iron & Steel,83.24270884824519,True,True
GRASIM.NS,3187.5,3018.691691080729,2858.4666815863716,2790.0520166015626,2804.0633349609375,2802.3581506347655,3062.9226282466916,2501.8985572093397,3196.199951171875,True,True,False,False,True,False,True,True,False,19.61023334439411,noise,39.3215069011476,False,Cement & Cement Products,Cement & Cement Products,78.00296589223925,True,False
ICICIBANK.NS,1291.199951171875,1254.3416849772136,1288.294453938802,1276.9620068359375,1342.7520052083332,1358.052802734375,1265.176888656853,1187.5999755859375,1488.5144734435703,False,False,False,False,True,False,True,True,False,-9.77304369974613,noise,41.40577196032723,False,Banks,Private Sector Bank,46.66337123084528,False,False
COALINDIA.NS,468.8500061035156,460.6125030517578,457.59861246744794,456.9210015869141,419.2348512776693,406.7203651428223,461.3794514319319,345.88274891411857,491.25,True,True,True,True,True,True,True,True,False,25.81483351680145,noise,74.09435381055296,False,Consumable Fuels,Coal,81.85862580326248,True,True
INFY.NS,1175.9000244140625,1157.2999979654949,1214.5055474175347,1227.4759985351564,1426.6947273763021,1434.327437133789,1169.034383988887,1089.0,1728.0,False,False,False,False,False,False,False,True,False,-21.764130007865035,noise,24.6492121183604,False,IT - Software,Computers - Software & Consulting,28.818586258032624,False,False
NTPC.NS,390.6000061035156,391.3249994913737,392.8736106024848,388.2929986572266,356.90203552246095,349.9454997253418,391.35595040732636,313.0872779896664,414.3999938964844,True,True,True,True,True,False,True,False,False,17.430692420253724,noise,46.35102685991117,False,Power,Power Generation,76.66831438457736,True,False
BAJAJFINSV.NS,1807.5,1762.0166625976562,1780.1999952528213,1762.037998046875,1943.0006705729168,1956.4500024414062,1776.301003743034,1597.0,2195.0,False,False,False,False,True,False,True,True,False,-9.626152840213397,dry,18.263382263613632,False,Finance,Holding Company,46.910528917449334,False,False
GAIL.NS,169.57000732421875,161.48333358764648,160.52222230699329,155.60720001220704,163.01794189453125,164.9362899017334,162.8813958409864,134.36000061035156,195.53239059429342,True,False,False,False,True,False,True,True,False,-8.694270072354005,noise,69.99693028628856,False,Gas,Gas Transmission/Marketing,47.89915966386555,False,False
BANKBARODA.NS,270.6499938964844,264.3666636149089,269.43416510687933,269.74739929199217,284.9411340332031,275.41680084228517,266.2955282188221,229.6940904055357,325.5,False,True,True,False,True,False,True,True,False,16.06241071118344,noise,42.43077307035617,False,Banks,Public Sector Bank,75.18536826495304,True,False
MOTHERSON.NS,135.1199951171875,131.12749989827475,125.54472202724881,121.60196395874023,118.23943852742514,113.74289794921874,132.7106264630365,89.42248454216111,139.00999450683594,True,True,True,True,True,True,True,True,False,37.50596575233076,noise,26.52734991058889,False,Auto Components,Auto Components & Equipments,86.65348492338111,True,True
