rank,symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc,price_band,rs_score,vcp_score,volume_score,newhigh_score,entry_score,group_score,entry_status,market_state,market_multiplier,minervini_score,grade
11,SETL.NS,2026-08-31,369.5,322.1958363850911,295.1388888888889,283.9332000732422,183.6321998087565,175.29764984130858,332.6905346461968,104.55999755859375,382.3999938964844,True,True,True,True,True,True,True,True,False,102.78798440540258,ppv,182.8626115648254,False,False,True,False,,Industrial Manufacturing,Industrial Products,95.35714285714286,True,True,7371.22,45.32,1226561.0,0.6148,5,89.2,27.1,97.5,93.3,0.0,89.36170212765957,extended,under_pressure,0.85,55.6,B
12,SYRMA.NS,2026-08-31,1437.0,1467.0752360026042,1418.893358018663,1414.109716796875,1101.0611267089844,1014.4403790283203,1462.4930945259935,633.8515990037583,1541.423280918013,True,True,True,True,True,True,True,False,False,91.321954145741,red,115.72220037850956,False,False,False,False,,Industrial Manufacturing,Industrial Products,94.59821428571429,True,True,27680.21,193.81,1348734.0,0.7002,20,57.4,31.6,91.5,80.5,50.0,89.36170212765957,watch — approaching pivot,under_pressure,0.85,55.1,B
13,VOLTAMP.NS,2026-08-31,10908.5,10653.208333333334,9949.003960503473,9926.48103515625,9360.272229817709,8943.302463378906,10793.248549178203,6594.353209382375,12724.746990128295,True,True,True,True,True,True,True,True,False,41.22719170228753,noise,61.31690630152109,False,False,False,False,,Electrical Equipment,Heavy Electrical Equipment,84.41964285714286,True,True,11036.26,52.78,48386.0,0.4783,20,45.2,43.0,78.5,65.5,85.2,78.72340425531915,actionable,under_pressure,0.85,54.6,C
14,MSTCLTD.NS,2026-08-31,751.0999755859375,706.2291666666666,639.9930555555555,652.0270007324219,523.7976904296875,513.0270982360839,711.9564215837079,362.1499938964844,763.0,True,True,True,True,True,True,True,True,False,69.1175497486226,ppv,140.64785994998104,False,False,True,False,,Commercial Services & Supplies,Trading & Distributors,91.69642857142857,True,True,5287.74,101.79,1355251.0,1.9251,10,80.6,35.4,92.5,96.9,50.4,31.914893617021278,actionable,under_pressure,0.85,54.3,C
15,KOPRAN.NS,2026-08-31,217.8300018310547,198.99416732788086,193.6842130025228,191.9954034423828,162.46591674804688,156.17826530456543,199.2763703128506,105.19368133041839,235.07000732421875,True,True,True,True,True,True,True,True,False,45.64219825476747,ppv,1167.4018433614415,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,86.33928571428572,True,True,1051.81,4.09,187845.0,0.389,5,63.5,51.3,85.0,85.3,38.4,63.829787234042556,actionable,under_pressure,0.85,54.3,C
16,MODISONLTD.NS,2026-08-31,454.04998779296875,395.80416615804035,323.2083333333333,317.4949627685547,223.75862263997396,204.1028546142578,401.35888650124804,112.84731995786822,454.04998779296875,True,True,True,True,True,True,True,True,False,198.39741584156826,ppv,378.6637245738623,True,False,True,False,,Electrical Equipment,Other Electrical Equipment,98.79464285714286,True,True,1473.39,6.31,138960.0,0.4282,5,80.8,37.1,90.0,100.0,0.0,78.72340425531915,extended,under_pressure,0.85,54.1,C
17,SHILPAMED.NS,2026-08-31,949.2999877929688,851.4833272298177,728.8138851589626,690.9029968261718,499.18033203125,455.3019989013672,868.1903063789622,259.5,950.0,True,True,True,True,True,True,True,True,False,124.62635523223989,ppv,130.20760138874502,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,96.875,True,True,18566.58,169.04,1780732.0,0.9105,20,92.7,35.4,90.0,99.9,0.0,63.829787234042556,extended,under_pressure,0.85,53.9,C
18,QPOWER.NS,2026-08-31,1435.800048828125,1330.2833251953125,1215.3878512912327,1209.7837719726563,1074.7788643391928,988.180768737793,1345.831737065178,580.8863637342646,1502.699951171875,True,True,True,True,True,True,True,True,False,83.33569736488937,ppv,340.1636720801817,False,False,True,False,,Electrical Equipment,Heavy Electrical Equipment,93.4375,True,True,11119.42,26.63,185442.0,0.2395,5,54.7,54.6,90.0,91.1,16.0,78.72340425531915,actionable,under_pressure,0.85,53.7,C
19,SHRIRAMFIN.NS,2026-08-31,1109.9000244140625,1115.7833353678386,1083.3861151801216,1070.077158203125,1010.6422208658854,984.5826150512695,1111.3418615711778,559.901669759886,1153.699951171875,True,True,True,True,True,True,True,False,False,93.53381754209333,ppv,117.43401848932145,False,False,False,False,,Finance,Non Banking Financial Company (NBFC),94.73214285714285,True,True,261157.65,582.42,5247514.0,0.223,No Band,75.3,47.1,92.5,86.4,30.4,44.680851063829785,actionable,under_pressure,0.85,53.3,C
20,HIRECT.NS,2026-08-31,1221.9000244140625,1248.308349609375,1264.4497205946182,1219.6402294921875,971.3514473470052,909.5951156616211,1242.5524652210536,564.6092543150997,1397.5377365248423,True,True,True,True,True,True,True,False,False,61.9889490960444,dry,17.093378383050197,False,False,False,False,,Industrial Manufacturing,Industrial Products,90.3125,True,True,4199.94,23.15,189443.0,0.5512,20,47.4,37.5,55.0,68.9,93.9,89.36170212765957,actionable,under_pressure,0.85,53.2,C
21,IDEA.NS,2026-08-31,14.329999923706055,14.356666564941406,13.608888864517212,13.783200016021729,12.143200022379558,11.840100035667419,14.405642028768462,6.460000038146973,15.369999885559082,True,True,True,True,True,True,True,False,False,120.80123927704136,red,113.51459712850132,False,False,False,False,,Telecom - Services,Telecom - Cellular & Fixed line services,96.47321428571428,True,True,155255.57,611.17,426494139.0,0.3937,No Band,62.1,47.1,47.5,80.5,50.0,100.0,watch — approaching pivot,under_pressure,0.85,53.2,C
22,SBC.NS,2026-08-31,42.150001525878906,40.02000013987223,41.12972217135959,41.34540000915527,36.09553337097168,34.001100025177,40.77843879937298,18.989999771118164,45.0,True,True,True,True,True,True,True,True,False,120.5651500766932,noise,77.64036595794846,False,False,False,False,,Textiles & Apparels,Garments & Apparels,96.42857142857143,True,True,2007.14,46.51,11033281.0,2.317,20,61.7,47.1,69.2,81.3,50.0,73.40425531914893,watch — approaching pivot,under_pressure,0.85,53.1,C
23,MOREPENLAB.NS,2026-08-31,107.16000366210938,94.9583346048991,74.35944493611653,69.72220024108887,50.97520014444987,48.50985008239746,96.60323103380416,33.04999923706055,110.37999725341797,True,True,True,True,True,True,True,True,False,129.80913833901556,ppv,189.29510883733295,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,97.09821428571429,True,True,5871.87,209.35,19536671.0,3.5654,10,93.2,35.4,87.5,94.2,0.0,63.829787234042556,extended,under_pressure,0.85,53.0,C
24,STEL.NS,2026-08-31,661.2000122070312,608.875,572.5069461398655,573.45,510.6036661783854,506.9514988708496,617.4051262347118,380.0,689.9500122070312,True,True,True,True,True,True,True,True,False,43.411783909196956,ppv,393.3904950320583,False,False,True,False,,Finance,Investment Company,85.44642857142857,True,True,1220.27,0.67,10082.0,0.0546,20,56.0,41.9,100.0,91.7,44.9,44.680851063829785,actionable,under_pressure,0.85,52.7,C
25,KEI.NS,2026-08-31,5740.2998046875,5642.916666666667,5338.127766927083,5318.4419921875,4960.669344075521,4775.249169921875,5609.641493055884,3724.290243524651,5899.0,True,True,True,True,True,True,True,True,False,50.81867525982921,noise,71.16576192800335,False,False,False,False,,Industrial Products,Cables - Electricals,87.8125,True,True,54877.61,213.96,372727.0,0.3899,No Band,41.6,47.1,58.7,88.6,100.0,53.191489361702125,actionable,under_pressure,0.85,52.6,C
26,PGIL.NS,2026-08-31,2463.800048828125,2371.0167032877603,2213.5277811686196,2157.4500048828127,1766.684942220052,1724.5552502441406,2358.870749864694,1167.6434241636657,2539.60009765625,True,True,True,True,True,True,True,True,False,100.78056267043038,ppv,141.06907278964286,False,False,False,False,,Textiles & Apparels,Garments & Apparels,95.22321428571429,True,True,11380.43,39.61,160776.0,0.3481,20,83.4,37.4,90.0,88.0,0.0,73.40425531914893,extended,under_pressure,0.85,52.6,C
27,MACPOWER.NS,2026-08-31,1989.300048828125,1905.0333455403645,1611.116678873698,1527.83701171875,1172.336004638672,1120.5702532958985,1903.7611797907002,761.0,2050.0,True,True,True,True,True,True,True,True,False,140.71710786367214,noise,80.83131930324352,False,True,False,False,,Industrial Manufacturing,Industrial Products,97.58928571428571,True,True,1990.13,11.95,60049.0,0.6002,20,94.4,37.1,64.0,88.1,0.0,89.36170212765957,extended,under_pressure,0.85,52.5,C
28,SWANDEF.NS,2026-08-31,2448.0,2382.8916625976562,2409.633341471354,2360.70201171875,2054.7846712239584,1881.1865014648438,2408.2534252541345,390.79998779296875,2750.0,True,True,True,True,True,True,True,True,False,526.4073890649298,noise,32.382936781521146,False,True,False,False,,Industrial Manufacturing,Ship Building & Allied Services,99.86607142857142,True,True,12896.59,4.97,20299.0,0.0385,5,69.7,65.4,70.0,72.0,0.0,89.36170212765957,extended,under_pressure,0.85,52.4,C
29,STYLAMIND.NS,2026-08-31,3464.5,3582.2249755859375,3485.7972005208335,3412.9499853515626,2769.112667643229,2615.6020037841795,3539.3953528568995,1594.0999755859375,4150.0,True,True,True,True,True,True,True,False,False,105.59611003467823,noise,26.765946336225845,False,True,False,False,,Consumer Durables,Plywood Boards/ Laminates,95.66964285714286,True,True,5875.35,26.97,77850.0,0.4591,20,64.4,56.3,65.0,61.0,73.7,48.93617021276596,actionable,under_pressure,0.85,52.3,C
30,RPEL.NS,2026-08-31,1771.199951171875,1630.6916605631511,1399.6694471571182,1355.2539965820313,979.8841984049479,971.8773168945313,1658.2385470193524,560.8282002900473,1810.0,True,True,True,True,True,True,True,True,False,210.3448681512297,ppv,142.67236677141983,False,False,True,False,,Industrial Products,Electrodes & Refractories,98.97321428571428,True,True,8133.7,18.8,106164.0,0.2312,10,93.6,27.1,97.5,95.7,0.0,53.191489361702125,extended,under_pressure,0.85,52.0,C
31,OFSS.NS,2026-08-31,12540.0,11849.666666666666,11598.638888888889,11410.66,9141.558587239584,8778.630295410156,11948.16155971347,6060.863819699785,12540.0,True,True,True,True,True,True,True,True,False,57.94590228369132,ppv,136.05707745131988,False,False,True,False,,IT - Software,Software Products,89.33035714285714,True,True,109202.24,412.37,328842.0,0.3776,No Band,65.9,40.2,87.4,100.0,0.0,80.85106382978722,extended,under_pressure,0.85,51.9,C
32,INDSWFTLAB.NS,2026-08-31,364.8699951171875,337.8491668701172,271.6294462415907,254.83840118408204,178.9868000793457,158.31445011138916,340.78585959567454,87.1500015258789,373.7200012207031,True,True,True,True,True,True,True,True,False,290.3187655267926,noise,46.022720333786516,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.41964285714285,True,True,3168.41,58.39,1600162.0,1.8427,20,83.0,35.4,94.0,89.3,0.0,63.829787234042556,extended,under_pressure,0.85,51.8,C
33,KRISHANA.NS,2026-08-31,191.02999877929688,194.96999994913736,174.62222205268012,165.0131994628906,132.43287913004556,124.83955150604248,194.00504105440172,86.13667447448749,206.38999938964844,True,True,True,True,True,True,True,False,False,65.4725494104268,noise,35.353537005061476,False,False,False,False,,Fertilizers & Agrochemicals,Fertilizers,91.07142857142857,True,True,5905.46,28.07,1469611.0,0.4754,20,49.2,55.4,77.0,79.1,50.0,59.57446808510638,watch — approaching pivot,under_pressure,0.85,51.6,C
34,GHCLTEXTIL.NS,2026-08-31,134.77000427246094,125.521666208903,118.92666647169325,114.04339950561524,93.55770329793295,88.55851497650147,126.91728644723526,64.84792129679248,137.0,True,True,True,True,True,True,True,True,False,71.44028158617093,ppv,126.86163460623928,False,False,True,False,,Textiles & Apparels,Other Textile Products,91.96428571428571,True,True,1288.21,12.04,893524.0,0.9348,20,81.2,31.3,85.0,96.7,0.0,73.40425531914893,extended,under_pressure,0.85,51.4,C
35,SPAL.NS,2026-08-31,1050.25,955.2875010172526,1000.5291629367405,1031.595994873047,850.157665201823,817.6387484741211,980.5392665190134,600.0,1221.9000244140625,True,True,True,True,True,True,True,True,False,42.64855687606113,ppv,127.38108492470307,False,False,False,False,,Textiles & Apparels,Garments & Apparels,85.22321428571429,True,True,2640.21,31.17,296758.0,1.1805,20,55.5,35.5,87.5,65.9,50.0,73.40425531914893,watch — approaching pivot,under_pressure,0.85,51.3,C
36,SANGAMIND.NS,2026-08-31,600.2000122070312,582.8708343505859,602.2430538601345,586.8439978027344,514.6092930094401,497.744423828125,585.9502122916074,338.5928651443625,672.5,True,True,True,True,True,True,True,True,False,75.33792976053479,dry,11.193002141459655,False,True,False,False,,Textiles & Apparels,Other Textile Products,92.41071428571429,True,True,2959.59,6.85,114084.0,0.2314,20,68.3,54.3,77.0,72.5,14.1,73.40425531914893,actionable,under_pressure,0.85,51.2,C
37,RRKABEL.NS,2026-08-31,2928.39990234375,2848.0666707356772,2652.1527709960938,2567.6579931640626,1954.7127164713543,1823.932861328125,2854.7868133165275,1158.746695475609,2983.800048828125,True,True,True,True,True,True,True,True,False,152.18015724669743,ppv,105.94638431670145,False,False,True,False,,Industrial Products,Cables - Electricals,97.94642857142857,True,True,33121.81,192.19,656297.0,0.5803,20,83.7,29.1,100.0,96.3,0.0,53.191489361702125,extended,under_pressure,0.85,51.1,C
38,SEAMECLTD.NS,2026-08-31,1674.800048828125,1634.6473185221355,1509.9061957465278,1490.6488842773438,1460.1143823242187,1345.837006225586,1639.437992945149,770.8415212003184,1717.8754216778482,True,True,True,True,True,True,True,True,False,81.26306754109164,noise,45.81663456563505,False,True,False,False,,Transport Services,Shipping,93.125,True,True,4273.09,14.7,87743.0,0.3439,20,54.0,52.5,56.6,89.0,76.9,42.5531914893617,actionable,under_pressure,0.85,51.1,C
39,SANSERA.NS,2026-08-31,4018.0,3899.3666788736978,3585.5333319769966,3469.9280029296874,2746.7186686197915,2489.9884997558593,3874.3997936652236,1242.2582310250964,4051.0,True,True,True,True,True,True,True,True,False,217.00133126194635,green,109.80819667164835,False,False,True,False,,Auto Components,Auto Components & Equipments,99.0625,True,True,25073.75,105.25,261955.0,0.4198,20,80.5,36.0,81.5,98.4,0.0,68.08510638297872,extended,under_pressure,0.85,51.0,C
40,MOTHERSON.NS,2026-08-31,170.67999267578125,168.22833251953125,157.11222203572592,153.99015258789063,135.74795028686523,130.67943214416505,167.29540169388662,90.66054722372972,173.27000427246094,True,True,True,True,True,True,True,True,False,84.91354766398709,green,101.06843003195335,False,False,True,False,,Auto Components,Auto Components & Equipments,93.70535714285714,True,True,179747.05,349.36,20468957.0,0.1944,No Band,70.1,50.1,78.6,97.0,0.0,68.08510638297872,extended,under_pressure,0.85,51.0,C
41,LUMAXTECH.NS,2026-08-31,2078.5,1993.9833272298176,1729.417504204644,1668.8657104492188,1638.0497338867187,1603.2326177978516,1974.8786988119248,1021.2810346738605,2110.0,True,True,True,True,True,True,True,True,False,86.28325613046228,green,161.34258061767036,False,False,True,False,,Auto Components,Auto Components & Equipments,93.88392857142858,True,True,14166.58,53.64,258081.0,0.3787,20,55.7,59.1,84.0,97.0,0.0,68.08510638297872,extended,under_pressure,0.85,50.9,C
42,INDOTECH.NS,2026-08-31,3703.300048828125,3733.8916829427085,3578.6333279079863,3439.8279931640627,2425.727331542969,2214.7634967041017,3728.9375770244574,1100.0,4030.0,True,True,True,True,True,True,True,False,False,113.81640004781323,noise,39.52522662205721,False,False,False,False,,Electrical Equipment,Heavy Electrical Equipment,96.02678571428571,True,True,3932.9,10.62,28682.0,0.2701,5,80.7,35.4,86.5,77.8,0.0,78.72340425531915,extended,under_pressure,0.85,50.9,C
43,SALSTEEL.NS,2026-08-31,78.80000305175781,74.69416618347168,63.87944412231445,61.89759979248047,54.07953328450521,50.618799953460694,74.08322388210371,16.850000381469727,81.80000305175781,True,True,True,True,True,True,True,True,False,357.34187548057326,green,122.97159340966653,False,False,False,False,,Ferrous Metals,Sponge Iron,99.64285714285714,True,True,1140.76,2.37,300501.0,0.2076,5,69.7,65.4,44.8,86.7,0.0,95.74468085106383,extended,under_pressure,0.85,50.9,C
44,NITINSPIN.NS,2026-08-31,627.4000244140625,598.0583445231119,566.3875037299263,562.9480041503906,471.4323341878255,433.90625106811524,606.7135009224125,302.20001220703125,647.8499755859375,True,True,True,True,True,True,True,True,False,86.44874425380758,noise,74.15176058427116,False,False,True,False,,Textiles & Apparels,Other Textile Products,93.97321428571429,True,True,3527.24,12.06,192223.0,0.3419,20,79.8,58.5,55.0,93.7,0.0,73.40425531914893,extended,under_pressure,0.85,50.8,C
45,KODYTECH.NS,2026-08-28,1419.0999755859375,1413.7624918619792,1353.294436984592,1278.6629931640625,960.2969970703125,943.2622482299805,1412.0351951770472,556.0499877929688,1480.0,True,True,True,True,True,True,True,True,False,97.70130951788774,noise,35.574667709147775,False,False,False,False,,IT - Software,Computers - Software & Consulting,94.86607142857143,True,True,4525.38,7.88,22207.0,0.1742,5,88.0,27.1,79.8,85.8,0.0,80.85106382978722,extended,under_pressure,0.85,50.8,C
46,KPRMILL.NS,2026-08-31,1177.5999755859375,1133.5583190917969,1098.904035780165,1115.634091796875,990.1641658528646,981.679118347168,1134.0269062122227,794.3546009216013,1331.0754095910231,True,True,True,True,True,True,True,True,False,19.980015973043198,ppv,141.7048235042856,False,False,False,False,,Textiles & Apparels,Other Textile Products,75.13392857142858,True,True,40335.45,79.73,677096.0,0.1977,20,32.0,57.1,82.5,70.9,50.0,73.40425531914893,watch — approaching pivot,under_pressure,0.85,50.7,C
47,SIEMENS.NS,2026-08-31,4030.0,4000.0333251953125,3839.0963338216147,3756.05912109375,3533.9012174479167,3427.868564453125,4025.525780778489,2812.180840788319,4149.39990234375,True,True,True,True,True,True,True,True,False,33.07713628368412,noise,57.31193129173856,False,False,False,False,,Electrical Equipment,Heavy Electrical Equipment,81.74107142857143,True,True,143516.56,167.26,415046.0,0.1165,No Band,42.6,65.4,54.9,88.2,38.0,78.72340425531915,actionable,under_pressure,0.85,50.6,C
48,MTARTECH.NS,2026-08-31,7043.5,7020.916666666667,6503.736111111111,6766.57,5684.38466796875,4884.801499023438,6994.895066122222,1390.5,8714.0,True,True,True,True,True,True,True,True,False,404.5487106017192,noise,50.946258229651484,False,False,False,False,,Electrical Equipment,Other Electrical Equipment,99.6875,True,True,21665.52,536.79,762107.0,2.4776,5,69.3,58.5,43.0,55.7,50.0,78.72340425531915,watch — approaching pivot,under_pressure,0.85,50.4,C
49,KTKBANK.NS,2026-08-31,335.1499938964844,326.04166412353516,300.96805402967664,291.66299926757813,254.9791997273763,240.63849952697754,327.91403640300894,166.29651814730806,342.5,True,True,True,True,True,True,True,True,False,100.80951383548778,ppv,159.8554192750036,False,False,False,False,,Banks,Private Sector Bank,95.26785714285714,True,True,12674.75,86.7,2586906.0,0.684,20,78.7,48.7,80.0,89.7,0.0,57.446808510638306,extended,under_pressure,0.85,50.4,C
50,HONASA.NS,2026-08-31,480.8999938964844,479.96790313720703,465.73157755533856,460.9128350830078,374.6893381754557,350.70562088012696,477.4618102949713,246.8630140577539,506.64561650495574,True,True,True,True,True,True,True,True,False,65.01077147601318,noise,84.39376307464296,False,False,False,False,,Personal Products,Personal Care,90.89285714285714,True,True,15678.5,85.01,1767780.0,0.5422,20,62.1,48.7,77.2,83.8,0.0,87.2340425531915,extended,under_pressure,0.85,50.3,C
51,MUFIN.NS,2026-08-31,136.52999877929688,137.12250010172525,132.7672225104438,132.26440048217773,120.11546681722005,118.4391000366211,137.00402845022694,82.98999786376953,141.5,True,True,True,True,True,True,True,False,False,59.42316645532306,noise,36.7274529531465,False,True,False,False,,Finance,Non Banking Financial Company (NBFC),89.77678571428571,True,True,2705.51,15.94,1167601.0,0.5892,20,46.1,57.1,50.5,87.0,80.9,44.680851063829785,actionable,under_pressure,0.85,50.2,C
52,TMB.NS,2026-08-31,932.5999755859375,873.6624908447266,851.1569417317709,824.0769982910156,717.5231372070313,667.1681330871583,886.5207897226219,405.09227596916213,941.8499755859375,True,True,True,True,True,True,True,True,False,123.83247529300915,ppv,188.8422576272552,False,False,True,False,,Banks,Private Sector Bank,96.69642857142857,True,True,14767.86,37.92,406568.0,0.2568,20,79.1,37.7,83.8,98.0,0.0,57.446808510638306,extended,under_pressure,0.85,50.0,C
53,KABRAEXTRU.NS,2026-08-31,600.2999877929688,563.4916636149088,453.46666463216144,401.9851989746094,289.61253275553383,272.676749420166,573.7293393946903,180.0,625.1500244140625,True,True,True,True,True,True,True,True,False,109.27313056299477,noise,60.70141290760592,False,True,False,False,,Industrial Manufacturing,Industrial Products,95.80357142857143,True,True,2099.42,15.73,262111.0,0.7495,20,80.2,45.4,55.0,86.0,0.0,89.36170212765957,extended,under_pressure,0.85,49.9,C
54,INOXINDIA.NS,2026-08-31,2134.199951171875,1986.874979654948,1963.6722174750435,1948.877998046875,1557.4469539388022,1453.0799774169923,2026.7030275195002,1066.9168905614442,2267.89990234375,True,True,True,True,True,True,True,True,False,89.14460566723059,noise,91.88687996253837,False,False,False,False,,Industrial Products,Other Industrial Products,94.41964285714286,True,True,19370.75,94.53,442910.0,0.488,20,73.4,28.2,57.5,82.2,67.9,53.191489361702125,actionable,under_pressure,0.85,49.9,C
55,MBAPL.NS,2026-08-31,161.4499969482422,165.3266690572103,156.4377784729004,145.7588005065918,115.48433268229167,107.00236087799072,164.38538360591824,74.56403046577304,174.94000244140625,True,True,True,True,True,True,True,False,False,92.21224102893841,noise,32.632044323087335,False,False,False,False,,Fertilizers & Agrochemicals,Fertilizers,94.64285714285714,True,True,7073.68,20.81,1288683.0,0.2941,20,59.1,55.4,55.0,78.6,50.0,59.57446808510638,watch — approaching pivot,under_pressure,0.85,49.9,C
56,RATNAVEER.NS,2026-08-31,306.0199890136719,268.127623240153,216.80643039279514,206.39522918701172,173.92854268391926,168.83150718688964,274.842390785658,130.5,314.8999938964844,True,True,True,True,True,True,True,True,False,114.05985915079549,green,130.7494169121837,False,False,True,False,,Industrial Products,Iron & Steel Products,96.11607142857143,True,True,2194.95,174.06,5687748.0,7.9299,20,90.9,35.4,77.0,94.4,0.0,53.191489361702125,extended,under_pressure,0.85,49.7,C
