symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
ABCOTS.NS,2026-08-31,214.72000122070312,207.9966672261556,203.9611112806532,208.55680053710938,290.78160013834633,321.27794998168946,207.41423154356735,196.80999755859375,504.0,False,False,False,False,True,False,False,True,False,-48.80305094289058,ppv,89.75713295060757,False,False,False,False,,Textiles & Apparels,Other Textile Products,8.035714285714286,False,False
ACMESOLAR.NS,2026-08-31,401.95001220703125,389.7083333333333,378.5750003390842,376.83399963378906,308.2807002766927,288.2683325958252,392.3643171751794,195.72747422084996,411.5,True,True,True,True,True,True,True,True,False,41.357801827946375,ppv,148.05738570643186,False,False,False,False,,Power,Power Generation,84.46428571428571,True,True
ABCAPITAL.NS,2026-08-31,409.3999938964844,406.53333282470703,405.7625003390842,402.7749993896484,362.63999938964844,359.68124954223634,408.3698634467753,272.70001220703125,430.70001220703125,True,True,True,True,True,True,True,True,False,47.345684687139645,ppv,153.26931104933684,False,False,False,False,,Finance,Investment Company,86.96428571428572,True,True
ADOR.NS,2026-08-31,1705.199951171875,1598.5,1502.2298583984375,1432.680439453125,1160.2328503417968,1129.122194519043,1602.41724320643,833.6830524113437,1766.4000244140625,True,True,True,True,True,True,True,True,False,90.20545909761664,ppv,349.63031493664715,False,False,True,False,,Industrial Products,Other Industrial Products,94.50892857142857,True,True
AGI.NS,2026-08-31,776.0999755859375,734.0874989827474,711.2402801513672,708.1590014648438,625.0123329671223,651.6302500915527,744.5096810205396,465.0,939.0,True,False,False,True,True,True,True,True,False,-14.653324196125993,ppv,343.13881749443925,False,False,False,False,,Industrial Products,Packaging,41.91964285714286,False,False
ALIVUS.NS,2026-08-31,1405.699951171875,1371.5916544596355,1264.4055514865452,1228.55599609375,1076.3650016276042,1031.1742504882814,1365.1390720749516,819.0,1493.800048828125,True,True,True,True,True,True,True,True,False,50.066755013076694,ppv,788.8395542926312,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,87.67857142857143,True,True
ALMONDZ.NS,2026-08-31,17.530000686645508,14.903333266576132,14.099999984105429,13.826399993896484,14.376799983978271,14.999050006866455,15.543597357693487,10.680000305175781,22.100000381469727,True,False,False,False,True,True,True,True,False,-10.424113643283505,ppv,181.4261691640362,False,False,False,False,,Capital Markets,Stockbroking & Allied,47.05357142857143,False,False
AMEYA.NS,2026-08-28,112.0,110.36249987284343,109.47083346048991,109.51500015258789,105.34033345540365,104.16200004577637,109.66366283333858,86.0,128.4499969482422,True,True,True,True,True,True,True,True,False,9.268292682926838,ppv,279.50310559006215,False,False,False,False,,Industrial Products,Other Industrial Products,66.74107142857143,False,False
ANIKINDS.NS,2026-08-31,46.16999816894531,45.04666614532471,43.30888896518283,43.82139991760254,43.968200022379555,46.93950006484985,45.477997422136625,32.5,97.55000305175781,False,False,False,False,True,True,False,True,False,-51.97628618466944,ppv,613.9702864647459,True,False,False,False,,Commercial Services & Supplies,Trading & Distributors,5.669642857142857,False,False
ANTGRAPHIC.NS,2026-08-31,0.7599999904632568,0.73416668176651,0.745555559794108,0.758600001335144,0.8124000020821889,0.8552500003576279,0.7386522741876784,0.6399999856948853,1.2200000286102295,False,False,False,False,True,False,False,True,False,-31.53153327308431,ppv,396.79621027018055,False,True,False,False,,Industrial Products,Packaging,21.294642857142858,False,False
