symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
ACCENTMIC.NS,2026-07-14,516.5999755859375,500.6624984741211,472.01944308810766,464.28399963378905,393.10833435058595,365.3822506713867,502.4650051456797,238.0,525.0,True,True,True,True,True,True,True,True,False,102.89558588078265,noise,41.60665706513042,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,97.06959706959707,True,True,638.24,1.59,55553.0,0.2497
ACMESOLAR.NS,2026-07-15,392.1499938964844,380.3583297729492,353.0416658189562,334.45599853515625,274.89190185546875,271.65250663757325,378.38605573081685,195.72747422084996,398.6499938964844,True,True,True,True,True,True,True,True,False,32.87369959267139,noise,81.97186557339961,False,True,False,False,,Power,Power Generation,85.83638583638583,True,True,27697.22,84.15,2145779.0,0.3038
ADANIENSOL.NS,2026-07-15,1678.0,1612.7666829427083,1548.41945054796,1492.6200048828125,1194.3480013020833,1135.2305014038086,1632.1927264001206,744.9000244140625,1713.9000244140625,True,True,True,True,True,True,True,True,False,91.97986653338394,noise,38.19946959794397,False,True,False,False,,Power,Power Distribution,96.33699633699634,True,True,201575.23,553.31,3297416.0,0.2745
ADANIGREEN.NS,2026-07-15,1555.4000244140625,1536.749979654948,1505.5138854980469,1469.4919970703124,1147.2243322753907,1123.2789990234376,1542.6247269143196,765.0,1631.5,True,True,True,True,True,True,True,True,False,56.29019346218547,noise,69.92786942204948,False,True,False,False,,Power,Power Generation,92.7960927960928,True,True,256201.78,587.97,3780192.0,0.2295
ADANIPORTS.NS,2026-07-15,1829.0999755859375,1832.941650390625,1815.3524237738716,1800.4224755859375,1585.2272314453126,1552.1013177490233,1823.5440274169036,1285.0840970824604,1891.0999755859375,True,True,True,True,True,True,True,True,False,28.295644314573252,noise,41.025186671133454,False,True,False,False,,Transport Infrastructure,Port & Port services,83.84208384208384,True,True,421417.15,484.69,2649882.0,0.115
ABSLAMC.NS,2026-07-15,1149.0999755859375,1155.1166483561199,1118.5999908447266,1095.5079956054688,956.0236669921875,912.0700006103516,1151.9311442931707,708.0,1224.9000244140625,True,True,True,True,True,True,True,False,False,39.84080293175505,noise,54.009424616899835,False,True,False,False,,Capital Markets,Asset Management Company,88.44118844118844,True,True,33232.37,50.25,437279.0,0.1512
AEROENTER.NS,2026-07-15,120.55000305175781,127.10916646321614,118.45305591159396,113.79260009765625,91.86226659138997,90.34824981689454,124.13517439550573,62.20000076293945,149.5500030517578,True,True,True,True,True,True,True,False,False,21.491181531733105,noise,61.665006733865035,False,True,False,False,,Industrial Products,Iron & Steel Products,80.46398046398046,True,True,1364.19,12.67,1050622.0,0.9284
APOLLO.NS,2026-07-15,404.75,414.3708318074544,413.1638878716363,391.4529998779297,291.24359954833983,290.9636996459961,407.95159085488547,162.20680873826853,466.5,True,True,True,True,True,True,True,False,False,125.2835483202484,noise,24.927610444203385,False,True,False,False,,Aerospace & Defense,Aerospace & Defense,97.76149776149776,True,True,15040.49,903.79,22329534.0,6.009
AUROPHARMA.NS,2026-07-15,1550.199951171875,1571.0249938964844,1501.5138854980469,1499.44599609375,1331.6113297526042,1285.9944982910156,1559.4184426351992,1016.0999755859375,1636.800048828125,True,True,True,True,True,True,True,False,False,37.71297722307565,noise,24.876113095728893,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,87.7085877085877,True,True,89195.08,208.16,1342815.0,0.2334
BAHETI.NS,2026-07-14,710.0,719.6875050862631,664.8791707356771,648.0010034179687,602.6113338216146,592.8470007324219,713.0665551436852,478.0,755.0,True,True,True,True,True,True,True,False,False,25.220458553791893,noise,70.5563093622795,False,True,False,False,,Industrial Products,"Aluminium, Copper & Zinc Products",82.33618233618233,True,True,294.47,0.85,29925.0,0.2886
BAJAJ-AUTO.NS,2026-07-15,10323.0,10057.625,10115.930555555555,10174.10919921875,9614.056028645833,9414.667700195312,10146.68677980233,7749.439654454236,10750.0,True,True,True,True,True,True,True,True,False,29.766685172755714,green,115.28485178461175,False,True,False,False,,Automobiles,2/3 Wheelers,84.49328449328449,True,True,288292.21,400.49,387960.0,0.1389
BIOCON.NS,2026-07-15,434.6000061035156,417.79589589436847,417.75586191813153,417.3777868652344,389.04504923502606,385.77363388061525,420.3759918924106,330.6046283238267,444.5,True,True,True,True,True,True,True,True,True,16.27998863408111,red,194.23288300291836,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,77.89987789987791,True,True,70765.65,197.64,4547708.0,0.2793
CARRARO.NS,2026-07-15,563.4500122070312,549.0291748046875,543.1777843899197,553.517006225586,531.5480029296875,525.5167518615723,555.1669303478772,400.74520999205396,667.5499877929688,True,True,True,True,True,True,True,True,False,24.60224810216247,noise,32.33435196184224,False,True,False,False,,Auto Components,Auto Components & Equipments,82.01058201058201,True,True,3203.3,16.27,288806.0,0.508
CENTUM.NS,2026-07-15,3652.5,3645.933349609375,3555.5694512261284,3412.73,2829.47400390625,2750.193499755859,3634.5771103991356,2044.199951171875,3916.0,True,True,True,True,True,True,True,True,False,61.27103737037694,noise,45.93588526928723,False,True,False,False,,Aerospace & Defense,Aerospace & Defense,93.61009361009361,True,True,5384.14,25.56,69975.0,0.4747
