symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
LICI.NS,411.0,406.00208536783856,405.56805843777124,398.2475018310547,420.1911682128906,426.3235009765625,409.8444860743948,360.75,483.58777740864724,False,False,False,False,True,False,True,True,True,-4.269930028076486,red,117.94737676794318,False,True,Insurance,Life Insurance,57.324840764331206,False,False
JSWENERGY.NS,596.6500244140625,547.3166656494141,546.319450378418,531.5530035400391,504.93666788736977,510.7850003051758,565.5112407031108,427.75,617.3499755859375,True,False,False,True,True,True,True,True,True,18.638910060050584,red,243.44881707856598,False,False,Power,Power Generation,78.53993140617345,True,False
ASAHIINDIA.NS,896.7999877929688,849.5291646321615,847.2027774386936,840.277001953125,922.4430021158854,909.1110479736328,867.7322140622634,686.6682844697214,1074.0,False,True,False,False,True,True,True,True,True,23.377853693689097,noise,38.51343406794447,False,False,Auto Components,Auto Components & Equipments,80.84272415482606,True,False
FINPIPE.NS,184.22999572753906,172.8033332824707,172.3541670905219,170.97780029296874,176.78713297526042,183.42947395324708,177.24793482976517,147.5399932861328,234.07062483931125,True,False,False,False,True,False,True,True,True,-4.30025553598552,red,167.36838940023273,False,False,Industrial Products,Plastic Products - Industrial,57.27584517393435,False,False
BANCOINDIA.NS,652.1500244140625,609.9541727701823,609.4930538601345,590.9744158935547,641.9166933186849,649.3861332702637,620.3855132127517,502.0,859.7877679261235,True,False,False,False,True,False,True,True,True,20.70714185573901,ppv,969.1051881971795,False,False,Auto Components,Auto Components & Equipments,79.32386085252328,True,False
SPIC.NS,69.30000305175781,69.95333417256673,69.89361169603136,67.27080039978027,75.06766670227051,81.08913423538208,70.58753315747725,55.099998474121094,125.79451791203944,False,False,False,False,True,False,False,False,True,-19.30395195455793,noise,89.04256868734657,False,False,Fertilizers & Agrochemicals,Fertilizers,34.88486036256737,False,False
BAJEL.NS,193.7100067138672,179.79583358764648,178.8683344523112,172.7128009033203,170.90933380126953,180.17875,182.74732931606462,135.10000610351562,263.8999938964844,True,False,False,False,True,True,False,True,True,-8.76077012793206,ppv,435.1222495719,False,False,Electrical Equipment,Heavy Electrical Equipment,50.41646251837335,False,False
SHANKARA.NS,121.0199966430664,121.02583312988281,120.63611072964139,117.42339981079101,116.14199996948243,281.27830059051513,122.30845257755321,98.25,1209.800048828125,False,False,False,False,True,False,False,False,True,-84.41073970754996,dry,12.8944501268073,False,False,Retailing,Speciality Retail,0.2449779519843214,False,False
KELLTONTEC.NS,16.709999084472656,15.590833187103271,15.588333394792345,15.549800090789795,17.573133303324383,19.49604995727539,15.946905511659395,13.0,33.150001525878906,False,False,False,False,True,False,False,True,True,-31.73462436889889,red,115.71699218938645,False,False,IT - Services,IT Enabled Services,18.56932876041156,False,False
OLAELEC.NS,41.099998474121094,36.958333333333336,36.85000038146973,33.54480026245117,35.53320018768311,39.955050172805784,37.775373658863195,22.25,71.25,True,False,False,False,True,True,False,True,True,-21.744101074078415,ppv,211.66145676797981,False,False,Automobiles,2/3 Wheelers,30.720235178833903,False,False
RAMCOSYS.NS,453.45001220703125,420.98333740234375,419.8000030517578,409.9890020751953,499.0903328450521,492.4114994812012,439.3719015110047,342.1000061035156,682.3499755859375,False,True,False,False,True,True,False,True,True,6.568745524566677,red,104.15365666921875,False,False,IT - Software,Software Products,68.74081332680059,False,False
BBTCL.NS,225.5,196.94333521525064,196.09083345201282,188.6329995727539,190.70680002848306,193.09734970092774,201.2096698049098,149.0,233.0,True,False,False,False,True,True,True,True,True,39.533444185604516,ppv,1209.9432985454846,False,False,Industrial Products,Packaging,87.35913767760901,True,False
ICEMAKE.NS,838.0,794.9458363850912,794.3194495307075,777.8190063476562,760.0863342285156,755.4284869384766,818.0848302905708,660.2999877929688,920.0,True,True,False,True,True,False,True,True,True,2.3224339782998538,red,210.15701553566566,False,False,Industrial Manufacturing,Industrial Products,64.23321901028908,False,False
ROSSTECH.NS,1043.3499755859375,946.3333333333334,942.6138949924045,875.1340026855469,742.41466796875,730.0006463623047,980.9930556535608,353.90277099609375,1099.4000244140625,True,True,True,True,True,True,True,True,True,170.44224597043845,noise,99.88925101700349,False,False,Aerospace & Defense,Aerospace & Defense,98.57912787849094,True,True
INDTERRAIN.NS,31.979999542236328,31.957499504089355,31.848333252800835,30.84979995727539,33.63420008341471,34.01120015144348,32.095936852689526,24.559999465942383,45.0,False,False,False,False,True,True,False,False,True,-14.032261058186746,noise,94.06222965551243,False,False,Textiles & Apparels,Garments & Apparels,42.08721215090642,False,False
ORBTEXP.NS,173.10000610351562,164.41916783650717,164.20638868543836,159.87400024414063,180.7245999145508,183.89769989013672,167.02621000897153,135.0,265.0,False,False,False,False,True,False,False,True,True,2.7848716462331335,green,171.77357120159792,False,False,Textiles & Apparels,Other Textile Products,64.91915727584518,False,False
MANCREDIT.NS,200.10000610351562,173.1341667175293,172.47444449530707,171.345400390625,170.89019978841145,173.98279388427736,178.09556577692666,152.05999755859375,214.88316263843788,True,False,False,False,True,True,True,True,True,19.880190692976086,ppv,611.3103138674512,False,False,Finance,Non Banking Financial Company (NBFC),79.02988731014209,True,False
