symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
20MICRONS.NS,2026-08-25,210.64999389648438,196.2566655476888,198.81890741984049,197.96971130371094,180.91686553955077,184.564356842041,201.71730351924936,128.8197409252814,240.22628796581128,True,False,False,True,True,True,True,True,False,-8.775335617679392,noise,45.60608265717823,False,False,False,False,,Minerals & Mining,Industrial Minerals,50.607287449392715,False,False
21STCENMGM.NS,2026-08-25,43.16999816894531,43.70333321889242,38.49111106660631,36.87999988555908,35.37460007985433,37.76580006599426,43.49786361967409,28.25,57.97999954223633,True,False,False,False,True,True,False,False,False,-24.19666797083093,noise,62.153862460656995,False,False,False,False,,Capital Markets,Other Capital Market related Services,31.821862348178136,False,False
360ONE.NS,2026-08-25,1210.0,1182.2083333333333,1145.6277770996094,1134.7160034179688,1094.0523506673178,1104.7872116088868,1187.0423214261893,900.8207868154223,1229.0652744329707,True,False,False,True,True,True,True,True,False,13.093001729313247,noise,47.956677853077274,False,False,True,False,,Capital Markets,Stockbroking & Allied,72.46963562753037,True,False
3BBLACKBIO.NS,2026-08-25,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,,False,False,True,False,,Healthcare Services,Healthcare Service Provider,,False,False
3IINFOLTD.NS,2026-08-25,23.979999542236328,25.278333346048992,22.269999980926514,20.89900001525879,17.48593329111735,17.26379997730255,24.339046598492,12.680000305175781,27.799999237060547,True,True,True,True,True,True,True,False,False,4.853514045783203,noise,45.32669684075062,False,False,False,False,,IT - Software,Computers - Software & Consulting,65.58704453441295,False,False
3MINDIA.NS,2026-08-25,33695.0,34977.916666666664,35135.09548611111,34508.074609375,33320.5180078125,33678.316865234374,34451.5328123907,28319.862583025053,37487.09942436396,True,False,True,True,False,False,True,False,False,9.701486083577393,noise,29.840001857743303,False,False,False,False,,Diversified,Diversified,69.47368421052632,False,False
3PLAND.NS,2026-08-25,31.989999771118164,32.02749967575073,32.06555541356405,32.09339981079101,32.96786669413249,34.34680004119873,31.999569795235463,28.510000228881836,50.18000030517578,False,False,False,False,False,False,False,False,False,-33.87763731943957,noise,54.69263267938752,False,True,False,False,,Finance,Investment Company,19.838056680161944,False,False
5PAISA.NS,2026-08-25,380.6499938964844,385.19166056315106,373.4999991522895,366.3969995117188,334.45313354492185,333.699100189209,384.3351601693393,245.5,416.95001220703125,True,True,True,True,True,True,True,False,False,1.8189080331553864,noise,40.24628092448347,False,False,False,False,,Capital Markets,Stockbroking & Allied,62.064777327935225,False,False
63MOONS.NS,2026-08-25,782.75,804.1875,776.0277794731987,746.312001953125,668.4323364257813,687.0522525024414,795.9197439763109,467.0,1006.4004873759529,True,False,False,True,True,True,True,False,False,-18.37526204316561,noise,26.92870230243507,False,False,False,False,,IT - Software,Computers - Software & Consulting,39.149797570850204,False,False
ABB.NS,2026-08-25,7627.0,7591.333333333333,7340.430474175348,7240.875888671875,6598.515595703125,6207.890346679687,7545.038135103068,4564.870705303207,7832.294844565128,True,True,True,True,True,True,True,True,False,50.70212576487854,noise,53.17835197448958,False,False,False,False,,Electrical Equipment,Heavy Electrical Equipment,88.94736842105263,True,True
ABINFRA.NS,2026-08-25,12.569999694824219,11.660833358764648,10.68777781062656,10.747000026702882,14.324200032552083,15.490450010299682,12.078972430461828,8.819999694824219,23.559999465942383,False,False,False,False,True,True,False,True,False,-33.52395656275794,noise,33.56258853632682,False,True,False,False,,Construction,Civil Construction,20.242914979757085,False,False
