symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
SWANDEF.NS,2026-07-06,2265.0,2204.86669921875,2054.7611287434897,2004.2200122070312,1800.7586661783855,1539.2172518920897,2230.5222895317534,217.69000244140625,2489.0,True,True,True,True,True,True,True,True,False,940.470382010148,noise,24.587075061169035,False,False,False,False,,Industrial Manufacturing,Ship Building & Allied Services,99.95278564683665,True,True,,,,
CUPID.NS,2026-07-06,212.69000244140625,188.2249984741211,154.65749867757162,145.9825991821289,106.05313313802084,92.22297985076904,191.0354154187247,21.281999588012695,212.75,True,True,True,True,True,True,True,True,False,893.3214829252128,ppv,265.8672104566326,False,False,True,False,,Personal Products,Personal Care,99.90557129367328,True,True,,,,
ACCORD.NS,2026-07-03,169.89999389648438,132.8749974568685,87.84999942779541,75.8129997253418,44.028999938964844,38.43424993515015,140.61534947124238,19.850000381469727,169.89999389648438,True,True,True,True,True,True,True,True,False,668.7782396553308,ppv,86.95652173913044,False,False,True,False,,Telecom - Services,Other Telecom Services,99.85835694050992,True,True,,,,
BHAGYANGR.NS,2026-07-06,390.04998779296875,395.8874969482422,336.92361026340063,325.7927996826172,215.6432664489746,190.9300499343872,389.1368393136405,76.83999633789062,432.29998779296875,True,True,True,True,True,True,True,True,False,396.8789653413615,noise,36.85014518380898,False,False,False,False,,Non - Ferrous Metals,Copper,99.81114258734655,True,True,,,,
SANGINITA.NS,2026-07-06,46.7599983215332,42.396666526794434,34.47305568059286,31.203000106811523,19.626533393859862,17.303150053024293,43.18435223734338,9.09000015258789,46.7599983215332,True,True,True,True,True,True,True,True,False,355.3066819601229,ppv,184.42649546396478,False,False,True,False,,Chemicals & Petrochemicals,Specialty Chemicals,99.7639282341832,True,True,,,,
DPEL.NS,2026-07-03,515.5999755859375,481.5249989827474,493.6527735392253,495.1329962158203,378.42533192952476,349.89174896240235,487.1705047482675,123.0,547.7999877929688,True,True,True,True,True,True,True,True,False,273.7585987619751,ppv,167.41071428571428,False,False,False,False,,Industrial Products,Cables - Electricals,99.52785646836638,True,True,,,,
ATHERENERG.NS,2026-07-06,1124.0,1056.5291697184246,999.6638878716362,980.8419995117188,805.8899987792969,765.9414990234375,1087.4338685007,318.6000061035156,1176.199951171875,True,True,True,True,True,True,True,True,False,233.67967333644324,noise,25.203299342247753,False,True,False,False,,Automobiles,2/3 Wheelers,99.43342776203966,True,True,,,,
ONIDA.NS,2026-07-06,45.209999084472656,42.0016663869222,40.321666399637856,39.75319984436035,32.37439990997314,30.92669991493225,42.38581611110773,13.6899995803833,49.22999954223633,True,True,True,True,True,True,True,True,False,218.15622071151083,noise,24.51369521207021,False,False,False,False,,Consumer Durables,Consumer Electronics,99.33899905571295,True,True,,,,
HOACFOODS.NS,2026-07-03,680.0499877929688,676.1083323160807,610.3722220526802,566.8520007324219,426.6586669921875,386.07825050354006,679.8012448813836,190.1999969482422,715.0,True,True,True,True,True,True,True,True,False,206.60503987201332,noise,37.257824143070046,False,False,False,False,,Food Products,Other Food Products,99.19735599622285,True,True,,,,
ASCOM.NS,2026-07-03,259.3500061035156,254.53333536783853,249.32083468967014,252.99200012207032,201.62633371988932,177.53175037384034,257.3035900249533,86.05000305175781,285.0,True,True,True,True,True,True,True,True,False,201.3945344633171,dry,0.0,False,False,False,False,,Finance,Non Banking Financial Company (NBFC),99.15014164305948,True,True,,,,
