symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
ADFFOODS.NS,2026-07-14,312.54998779296875,313.1416651407878,296.2819425794813,288.91399841308595,232.33039927164714,227.4696809387207,313.32690603460185,153.10000610351562,346.95001220703125,True,True,True,True,True,True,True,False,False,18.10111782588475,noise,25.118614045604282,False,True,False,False,,Food Products,Packaged Foods,79.23988557417245,True,True,,,,
AIMTRON.NS,2026-07-13,1371.050048828125,1294.4750162760417,1252.981957329644,1210.4580078125,963.8036686197917,926.7962503051758,1316.3872652303837,632.5999755859375,1416.0,True,True,True,True,True,True,True,True,False,107.59331114954117,noise,56.973954763536675,False,True,False,False,,Industrial Manufacturing,Industrial Products,97.30281977932161,True,True,,,,
ALIVUS.NS,2026-07-14,1161.199951171875,1148.2333170572917,1089.133332994249,1086.2680017089845,990.759668375651,972.6630007934571,1146.2173490091097,819.0,1193.9000244140625,True,True,True,True,True,True,True,True,False,16.469902437608887,noise,80.11685011191987,False,True,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,78.05476093175317,True,True,,,,
APOLLOPIPE.NS,2026-07-14,508.8500061035156,486.5125020345052,490.9625023735894,493.3310021972656,398.24833384195966,377.90650062561036,493.5555049358346,252.10000610351562,554.0,True,True,True,True,True,True,True,True,False,19.612878594843263,dry,18.29862107270773,False,True,False,False,,Industrial Products,Plastic Products - Industrial,79.93461381283204,True,True,,,,
ASHIANA.NS,2026-07-14,377.95001220703125,382.3041636149089,374.53333367241754,371.9090002441406,328.7543589274089,319.5464985656738,378.72093785801604,268.63644581896057,406.0,True,True,True,True,True,True,True,False,False,15.153149916429198,noise,28.836208467217116,False,True,False,False,,Realty,"Residential, Commercial Projects",77.48263179403351,True,True,,,,
ASTERDM.NS,2026-07-14,813.2000122070312,792.8958435058594,776.2736138237847,767.9160009765625,675.4361153157552,674.6026016235352,799.0417749021926,516.8361420654307,836.5,True,True,True,True,True,True,True,True,False,36.3766023533169,noise,74.60987676339008,False,True,False,False,,Healthcare Services,Hospital,87.82182263996731,True,True,,,,
AUROPHARMA.NS,2026-07-14,1552.800048828125,1570.7999979654949,1499.0416632758247,1498.1219970703125,1329.3939965820311,1283.7929986572265,1561.466996293716,1016.0999755859375,1636.800048828125,True,True,True,True,True,True,True,False,False,36.410716152779976,noise,38.756667529007125,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,87.86268900694728,True,True,,,,
BHEL.NS,2026-07-14,403.8999938964844,396.5791702270508,398.46944597032336,399.8230010986328,318.3719341023763,303.5531004333496,396.01054364685535,205.1199951171875,424.8999938964844,True,True,True,True,True,True,True,True,False,54.898093752062785,noise,89.93308055831905,False,True,False,False,,Electrical Equipment,Heavy Electrical Equipment,92.60318757662444,True,True,,,,
BHARATFORG.NS,2026-07-14,2119.699951171875,2128.9307657877603,2034.7343851725261,2001.6924658203125,1759.0748657226563,1646.3338928222656,2121.8617541883586,1095.9181470372112,2231.230381760876,True,True,True,True,True,True,True,False,False,68.73262954634365,noise,43.68089582671425,False,True,False,False,,Auto Components,Auto Components & Equipments,94.64650592562322,True,True,,,,
BLISSGVS.NS,2026-07-14,521.0999755859375,518.9842147827148,467.8134002685547,416.18029235839845,274.46401763916015,244.743551902771,514.5885981099741,117.5147500933485,551.9194964802983,True,True,True,True,True,True,True,True,False,241.32598258828915,dry,5.11674720857943,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.26440539436044,True,True,5536.37,104.18,1999203.0,1.8817
CARYSIL.NS,2026-07-14,1167.5999755859375,1164.8416544596355,1151.5972222222222,1098.8409985351564,943.8319995117188,943.2325,1165.0311735184519,732.0999755859375,1247.9000244140625,True,True,True,True,True,True,True,True,False,36.65797997202542,noise,20.94411518639457,False,True,False,False,,Consumer Durables,Household Appliances,87.9852881078872,True,True,3320.96,17.89,153260.0,0.5388
CCL.NS,2026-07-14,1229.5,1195.3249816894531,1143.9472147623699,1134.8959985351562,1056.7256559244793,1022.8579165649414,1202.3469114014651,813.3032507787244,1242.199951171875,True,True,True,True,True,True,True,True,False,40.71825651299805,noise,44.19717228707435,False,True,False,False,,Agricultural Food & other Products,Tea & Coffee,89.21127911728647,True,True,16392.56,48.72,396257.0,0.2972
COMSYN.NS,2026-07-14,194.16000366210938,184.74333318074545,168.62249925401477,164.38979949951172,158.8175996907552,156.50489974975585,188.18177294448975,122.98251158027337,213.0,True,True,True,True,True,True,True,True,False,55.23225237167553,noise,52.50601687237376,False,True,False,False,,Industrial Products,Packaging,92.68492031058439,True,True,783.23,6.09,313543.0,0.7773
CNL.NS,2026-07-14,895.5999755859375,799.0624949137369,724.4972195095486,702.3559997558593,676.455332438151,674.145498046875,829.5011380203582,525.0,996.0,True,True,True,True,True,True,True,True,False,41.20094092197459,red,115.61023744302217,False,True,False,False,,Commercial Services & Supplies,Trading & Distributors,89.3338782182264,True,True,1344.89,10.41,116280.0,0.7743
EDELWEISS.NS,2026-07-14,119.54000091552734,121.8933334350586,117.86444430881076,117.17039993286133,113.10359990437826,112.95829986572265,121.29343074016603,90.58317911856855,133.89999389648438,True,True,True,True,True,True,True,False,False,5.541478505830355,noise,37.06041988740339,False,True,False,False,,Finance,Holding Company,70.8214139762975,True,True,11314.84,56.39,4716839.0,0.4983
GANDHAR.NS,2026-07-14,203.27000427246094,191.432497660319,173.21166483561197,167.84799896240236,150.48160049438476,146.8174725341797,194.41453740859293,115.0,209.8000030517578,True,True,True,True,True,True,True,True,False,20.7042953376974,noise,35.36701998647642,False,True,False,False,,Petroleum Products,Lubricants,80.6702084184716,True,True,1989.6,21.37,1051330.0,1.0741
GRWRHITECH.NS,2026-07-14,7037.0,6900.166666666667,6454.827785915799,6149.60599609375,4489.550001627605,4230.389501953125,6923.162986839083,2671.6173087131406,7185.0,True,True,True,True,True,True,True,True,False,94.05643774599109,noise,30.682108815434027,False,True,False,False,,Industrial Products,Plastic Products - Industrial,96.44462607274214,True,True,16348.64,78.42,111444.0,0.4797
GMRAIRPORT.NS,2026-07-14,113.37999725341797,112.62250010172527,106.46416685316298,103.80660034179688,99.38366638183594,98.40709972381592,112.49578657255971,84.11000061035156,115.63999938964844,True,True,True,True,True,True,True,True,False,22.83856284364305,noise,60.16338107028161,False,True,False,False,,Transport Infrastructure,Airport & Airport services,81.52840212505109,True,True,119717.67,230.68,20346049.0,0.1927
HALEOSLABS.NS,2026-07-14,1592.0,1570.3500264485676,1484.5388929578994,1520.5760034179686,1368.616669921875,1330.733719482422,1567.3841621701772,1065.664488149827,1774.0,True,True,True,True,True,True,True,True,False,32.17207013225452,noise,26.70553223427559,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,85.73763792398856,True,True,481.31,0.36,2269.0,0.0751
HAPPYFORGE.NS,2026-07-14,1591.9000244140625,1542.8250020345051,1460.4611172146267,1443.0720043945312,1277.9913342285156,1207.2072500610352,1551.963177675735,862.0499877929688,1600.0,True,True,True,True,True,True,True,True,False,69.81540542624029,noise,39.50290072924913,False,True,False,False,,Industrial Products,Castings & Forgings,94.80997139354311,True,True,15024.15,18.41,115639.0,0.1225
INGERRAND.NS,2026-07-14,4391.7998046875,4407.126790364583,4294.613789876302,4320.140346679687,3869.893165690104,3853.3799572753906,4404.374831144298,3049.5386808320995,4734.8339275732305,True,True,True,True,True,True,True,False,False,7.071673118771105,dry,19.991991401294023,False,True,False,False,,Industrial Products,"Compressors, Pumps & Diesel Engines",72.29260318757662,True,True,13864.03,11.1,25273.0,0.0801
KAPSTON.NS,2026-07-14,414.1499938964844,381.65000406901044,357.18750254313153,350.6310009765625,335.18888814290364,322.47611633300784,388.80706407701956,231.5800018310547,439.0,True,True,True,True,True,True,True,True,False,66.1918133901509,noise,58.34285031835248,False,True,False,False,,Commercial Services & Supplies,Diversified Commercial Services,94.3195749897834,True,True,1260.35,1.23,29588.0,0.0972
KTKBANK.NS,2026-07-14,274.1499938964844,269.6708348592122,269.2513902452257,265.60200103759763,231.11959991455078,219.23169975280763,271.1394543093098,164.46822856250571,282.95001220703125,True,True,True,True,True,True,True,True,True,47.41618520586475,noise,49.93416856912934,False,True,False,False,,Banks,Private Sector Bank,91.1728647323253,True,True,10367.85,71.35,2602467.0,0.6882
MANCREDIT.NS,2026-07-14,242.0,239.03083165486655,220.34055455525717,205.9711993408203,180.84346638997397,180.60584968566894,237.31794893175294,152.05999755859375,265.0,True,True,True,True,True,True,True,True,False,25.861809952675575,noise,97.82718744585385,False,True,False,False,,Finance,Non Banking Financial Company (NBFC),82.79525950143032,True,True,510.96,6.46,266798.0,1.2636
MANGLMCEM.NS,2026-07-14,962.5,933.3041687011719,881.9805552164713,879.3259973144532,836.9626656087239,814.0379986572266,940.5976360669146,679.3499755859375,974.9500122070312,True,True,True,True,True,True,True,True,False,27.988427020478834,noise,48.411938030375396,False,True,False,False,,Cement & Cement Products,Cement & Cement Products,83.57172047404985,True,True,2646.61,7.64,79416.0,0.2888
MUTHOOTMF.NS,2026-07-14,239.00999450683594,220.48916625976562,200.8911107381185,197.29899993896484,182.41826670328777,179.60474990844727,224.58607191757898,141.1999969482422,252.0,True,True,True,True,True,True,True,True,False,48.74906982919045,noise,72.89083933600072,False,True,False,False,,Finance,Microfinance Institutions,91.54066203514508,True,True,4009.79,27.12,1134677.0,0.6763
NGIL.NS,2026-07-14,40.439998626708984,40.5516668955485,39.80694431728787,39.371599960327146,32.12253339131673,31.50465005874634,40.24233834475052,22.010000228881836,43.88999938964844,True,True,True,True,True,True,True,True,False,40.22190850467175,green,111.76247376694984,False,True,False,False,,Food Products,Packaged Foods,89.00694728238659,True,True,72.04,0.12,30679.0,0.1722
