symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
CUPID.NS,2026-07-14,209.75999450683594,202.7191645304362,169.58944278293185,156.6469989013672,111.583599802653,97.23647979736329,203.770953252112,21.649999618530273,226.0,True,True,True,True,True,True,True,True,False,856.9342781786178,dry,19.02471084459795,False,True,False,False,,Personal Products,Personal Care,99.95929995929997,True,True,28547.15,532.43,25079218.0,1.8651
ACCORD.NS,2026-07-10,198.5500030517578,165.17083231608072,107.27777745988634,90.16199981689454,49.55433329264323,42.64149995803833,173.04694525683624,19.850000381469727,198.60000610351562,True,True,True,True,True,True,True,True,False,845.4762050083705,ppv,1415.0943396226414,True,False,True,False,,Telecom - Services,Other Telecom Services,99.91859991859991,True,True,10.0,0.03,10750.0,0.3096
SIGMAADV.NS,2026-07-14,594.2999877929688,563.3624928792318,506.53888448079425,454.9909973144531,275.1219998168945,251.49725006103515,567.5243679697066,95.52999877929688,638.0999755859375,True,True,True,True,True,True,True,True,False,485.51722935267856,noise,26.485217313066357,False,True,False,False,,Aerospace & Defense,Aerospace & Defense,99.83719983719985,True,True,10386.69,27.57,467856.0,0.2655
SANGINITA.NS,2026-07-10,50.599998474121094,45.579166412353516,37.131388929155136,33.50700008392334,20.666600036621094,18.08465003490448,46.60124371332293,9.09000015258789,50.599998474121094,True,True,True,True,True,True,True,True,False,385.6045883266238,ppv,26.508983917502217,False,False,True,False,,Chemicals & Petrochemicals,Specialty Chemicals,99.79649979649979,True,True,133.68,0.9,174461.0,0.6736
VENUSREM.NS,2026-07-14,1895.5999755859375,1779.4083353678386,1653.1097276475693,1463.2140051269532,1031.5080021158853,901.623000946045,1766.308004166711,424.0,2044.300048828125,True,True,True,True,True,True,True,True,False,338.89789358049063,noise,34.63648042586908,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.67439967439967,True,True,2536.82,16.28,85888.0,0.6418
UNIHEALTH.NS,2026-07-10,709.9500122070312,644.3333333333334,533.9013892279731,510.93999938964845,398.0453340657552,347.3410005187988,663.8952476641578,133.64999389648438,747.9000244140625,True,True,True,True,True,True,True,True,False,323.85075355643653,noise,86.94325808419768,False,False,False,False,,Healthcare Services,Hospital,99.63369963369964,True,True,186.34,0.4,32742.0,0.2126
DPEL.NS,2026-07-10,580.0499877929688,515.8249944051107,500.11944156222876,505.12999633789065,387.9039985148112,357.83949897766115,536.4682295811755,123.0,587.0,True,True,True,True,True,True,True,True,False,284.13906476355544,noise,65.359477124183,False,False,True,False,,Industrial Products,Cables - Electricals,99.47089947089947,True,True,251.91,0.64,60398.0,0.2541
ATHERENERG.NS,2026-07-14,1173.199951171875,1157.9750061035156,1047.4361114501953,1011.5009997558594,825.9049987792969,784.4742492675781,1160.1573467413143,325.54998779296875,1253.5999755859375,True,True,True,True,True,True,True,True,False,254.54819365723162,dry,8.080615950630486,False,True,False,False,,Automobiles,2/3 Wheelers,99.34879934879935,True,True,44739.94,522.23,4474241.0,1.1673
VIJIFIN.NS,2026-07-10,7.650000095367432,6.612499992052714,4.9350000222524,4.688200025558472,3.3794666735331216,3.289300003051758,6.843204912414115,2.009999990463257,7.650000095367432,True,True,True,True,True,True,True,True,False,237.00441231920362,ppv,52.486015444297806,False,False,True,False,,Finance,Non Banking Financial Company (NBFC),99.3080993080993,True,True,149.37,0.18,230115.0,0.1202
BLISSGVS.NS,2026-07-14,521.0499877929688,516.2207845052084,462.05727725558813,411.08175170898437,272.10652404785156,242.8757932281494,512.5870821024525,117.5147500933485,551.9194964802983,True,True,True,True,True,True,True,True,False,236.5229141856779,dry,0.3831631381673745,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.26739926739927,True,True,5577.81,104.67,1993796.0,1.8766
ACUTAAS.NS,2026-07-14,3525.0,3524.050008138021,3278.0166761610244,3148.68201171875,2413.1840006510415,2220.6800018310546,3472.6020087677075,1116.4631742405527,3740.0,True,True,True,True,True,True,True,True,False,211.1082141993328,dry,3.5678337086766474,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.14529914529915,True,True,28699.1,162.67,464053.0,0.5668
ASCOM.NS,2026-07-10,259.3500061035156,262.09583791097003,249.41111289130316,251.7110009765625,206.4380005900065,181.7655005264282,258.5996920848319,86.05000305175781,285.0,True,True,True,True,True,True,True,True,False,201.3945344633171,dry,0.0,False,False,False,False,,Finance,Non Banking Financial Company (NBFC),99.06389906389906,True,True,157.32,0.02,1335.0,0.0114
KMEW.NS,2026-07-14,2365.0,2275.9666748046875,2096.7694464789497,2092.8319921875,1832.406659342448,1691.8749926757812,2291.4076471162084,787.4500122070312,2440.0,True,True,True,True,True,True,True,True,False,199.5756493040353,dry,6.349261052459848,False,True,False,False,,Engineering Services,Dredging,99.02319902319903,True,True,5819.38,35.17,148687.0,0.6044
OMAXAUTO.NS,2026-07-14,249.0,230.46749877929688,231.76166534423828,226.20742004394532,145.03049682617188,136.79478820800782,233.8513422973369,83.5679503287476,263.3999938964844,True,True,True,True,True,True,True,True,False,176.62511361852586,dry,6.5410991997250045,False,False,False,False,,Auto Components,Auto Components & Equipments,98.86039886039886,True,True,540.32,5.04,200163.0,0.9335
SBC.NS,2026-07-14,42.36000061035156,42.0625,39.94111124674479,38.574600296020506,33.235333353678385,30.967450037002564,42.048792982044965,15.050000190734863,45.0,True,True,True,True,True,True,True,True,False,175.2436625430633,dry,1.80298951562032,False,True,False,False,,Textiles & Apparels,Garments & Apparels,98.81969881969881,True,True,2018.09,53.73,12678071.0,2.6624
GAYAPROJ.NS,2026-07-14,22.600000381469727,21.50166670481364,21.40972227520413,20.522600059509276,15.83339999516805,14.673849935531615,21.5621588361277,7.699999809265137,26.0,True,True,True,True,True,True,True,True,False,173.60774522071787,dry,10.83404065047559,False,False,False,False,,Construction,Civil Construction,98.77899877899878,True,True,1037.71,1.34,600668.0,0.1294
ONELIFECAP.NS,2026-07-14,38.75,36.853333155314125,31.186111132303875,28.21580005645752,19.869093189239504,18.243169889450073,37.08071030781941,11.149999618530273,40.099998474121094,True,True,True,True,True,True,True,True,False,173.2722085052144,dry,1.8011316034647438,False,False,False,False,,Capital Markets,Stockbroking & Allied,98.73829873829874,True,True,144.73,0.61,156343.0,0.4185
JAYBARMARU.NS,2026-07-14,204.32000732421875,179.00833638509116,153.4766671922472,137.06880004882814,107.13519994099934,103.9868000793457,183.13268307558076,70.42001244022823,205.89999389648438,True,True,True,True,True,True,True,True,False,169.71047596027958,noise,32.920806633472885,False,False,True,False,,Auto Components,Auto Components & Equipments,98.65689865689866,True,True,2202.89,29.2,1434702.0,1.3254
HOACFOODS.NS,2026-07-10,697.0,694.2625020345052,639.5152791341146,594.8240014648437,437.69500040690104,397.58300064086916,690.9805690942319,190.1999969482422,715.0,True,True,True,True,True,True,True,True,False,161.09757187778152,noise,65.359477124183,False,False,False,False,,Food Products,Other Food Products,98.57549857549857,True,True,56.3,0.07,4470.0,0.1163
SKMEGGPROD.NS,2026-07-14,360.8500061035156,318.9808298746745,263.8216650221083,240.9347994995117,199.89473256429036,197.35467445373536,323.36390145546125,132.70340763810904,372.0,True,True,True,True,True,True,True,True,False,160.02100516486922,noise,20.456644269749,False,True,False,False,,Food Products,Meat Products including Poultry,98.53479853479854,True,True,1893.63,38.8,1080190.0,2.0487
SAKAR.NS,2026-07-14,896.0499877929688,834.0541636149088,817.4888865152994,776.567998046875,581.9206654866537,529.4322494506836,839.8337217978985,311.0,898.7000122070312,True,True,True,True,True,True,True,True,False,158.30210537863306,noise,42.610263283167804,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,98.4940984940985,True,True,1989.65,16.76,184952.0,0.8426
RPTECH.NS,2026-07-14,770.0999755859375,769.7875061035156,660.9666714138455,622.7750030517578,456.82733439127605,424.98325057983396,763.5965341686244,274.03069500955513,812.8499755859375,True,True,True,True,True,True,True,True,False,153.35107435557188,dry,3.617968236574626,False,False,False,False,,IT - Hardware,Computers Hardware & Equipments,98.4126984126984,True,True,5087.45,92.48,1197978.0,1.8179
SENORES.NS,2026-07-14,1442.199951171875,1363.6416727701824,1235.4458312988281,1170.6119970703126,928.3016662597656,885.7212503051758,1381.5132365857942,575.6500244140625,1487.9000244140625,True,True,True,True,True,True,True,True,False,145.60625360876068,dry,3.3839657920148225,False,True,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,98.29059829059828,True,True,6654.74,64.34,445257.0,0.9668
