symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
APARINDS.NS,14551.0,13557.25,12812.652777777777,12281.95,10091.936666666666,9681.9275,13681.497044268252,6801.0,14970.0,True,True,True,True,True,True,True,True,False,78.80711526417394,ppv,331.5356859494549,False,False,Electrical Equipment,Other Electrical Equipment,95.27520701412567,True,True
CEATLTD.NS,3149.0,3197.3333740234375,3287.5028008355034,3371.406025390625,3639.271346028646,3614.5035107421877,3173.348149261483,3000.5,4438.0,False,True,False,False,False,False,False,False,False,-16.301324741389,ppv,101.78314216890581,False,False,Auto Components,Tyres & Rubber Products,45.29956161714564,False,False
QUESS.NS,242.1199951171875,222.52666600545248,211.04511303371854,204.3161441040039,200.7409181722005,212.08422416687011,228.08379083752186,164.1008444924352,312.90688375026775,True,False,False,False,True,True,True,True,False,-18.507172567059794,ppv,76.4695101818582,False,True,Commercial Services & Supplies,Diversified Commercial Services,42.036044812469555,False,False
TATACHEM.NS,741.2000122070312,727.7502187093099,746.2438184950087,723.9852062988281,728.2529618326823,775.5540069580078,725.5097813636111,571.5129923118551,1011.1043139234446,False,False,False,False,True,False,False,True,False,-20.733387544906336,ppv,124.44633188324023,False,False,Chemicals & Petrochemicals,Commodity Chemicals,38.38285435947394,False,False
VTL.NS,614.4500122070312,611.0291646321615,607.5638936360677,591.4100012207032,509.80866658528646,486.764826965332,615.0645724566793,379.293213735748,647.0,True,True,True,True,True,True,True,False,False,27.688782889728024,ppv,76.53688901181212,False,False,Textiles & Apparels,Other Textile Products,85.24111056989771,True,True
ZEEL.NS,111.44999694824219,100.86833254496257,92.76944393581815,89.25839965820313,89.44826655069987,95.0923879623413,103.19531657899755,68.0,148.58156000871395,True,False,False,False,True,True,True,True,False,-10.697600433895015,ppv,444.01406191565445,True,False,Entertainment,TV Broadcasting & Software Production,53.53141743789577,False,False
MEDPLUS.NS,875.8499755859375,874.5791727701823,888.2694498697916,879.5710046386719,838.2783325195312,828.5777487182618,872.2486461160236,732.0,1022.2000122070312,True,True,False,True,False,False,True,True,False,-4.362307571471879,ppv,201.4876741841759,False,False,Retailing,Pharmacy Retail,61.90940087676571,False,False
GLAND.NS,2306.5,2273.4000040690103,2057.780565049913,1969.936005859375,1823.0846687825522,1852.9020037841797,2266.1273687263674,1573.5999755859375,2396.0,True,False,False,True,True,True,True,True,False,41.777524026024835,ppv,504.27575497797477,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,89.86848514369215,True,False
AEGISLOG.NS,925.9000244140625,772.4708404541016,727.1458384195963,704.6090026855469,708.7650008138021,722.5647506713867,793.0421799922885,576.0999755859375,960.0,True,False,False,False,True,True,True,True,False,16.973330140009168,ppv,2186.726003771315,True,False,Gas,Trading - Gas,79.68826108134436,True,False
SHRIPISTON.NS,3501.199951171875,3385.2666829427085,3426.727789984809,3400.9600048828124,3095.2377783203124,2982.107576904297,3393.443266988852,2297.412275557539,3764.89990234375,True,True,True,True,True,True,True,True,False,43.00411943253124,ppv,111.24088565126652,False,False,Auto Components,Auto Components & Equipments,90.11203117389186,True,True
CEIGALL.NS,369.95001220703125,354.77916717529297,346.51111094156903,331.4370001220703,286.4321336873372,280.1401997375488,357.78294677876,222.61000061035156,386.3999938964844,True,True,True,True,True,True,True,True,False,51.10485211788538,ppv,186.95807738635543,False,False,Construction,Civil Construction,92.10910862152947,True,True
ASTERDM.NS,813.75,755.3708343505859,741.0888841417101,722.4009948730469,656.8409940592447,655.3208187866211,772.8659499115707,516.8361420654307,825.0,True,True,True,True,True,True,True,True,False,43.77881377043453,ppv,107.30548871941863,False,False,Healthcare Services,Hospital,90.30686799805163,True,True
AKUMS.NS,609.0999755859375,549.6208292643229,539.0041656494141,531.8999993896484,477.4376666259766,473.90925003051757,561.1286690357175,409.29998779296875,621.0,True,True,False,True,True,True,True,True,False,8.612694159116096,ppv,698.7566148071176,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,74.33024841695081,True,False
ELECTHERM.NS,1182.6500244140625,967.9458414713541,836.7375013563368,790.1819995117188,798.4279992675781,846.7397500610351,1008.1125239733483,551.0,1280.4000244140625,True,False,False,False,True,True,True,True,False,14.254666438824092,ppv,495.40497089737505,False,False,Industrial Products,Iron & Steel Products,77.73989283974672,True,False
ABDL.NS,608.4500122070312,565.9833272298177,555.5805511474609,535.9989971923828,540.6666650390625,541.7862492370606,573.8277154490465,382.1000061035156,696.7999877929688,True,False,True,False,True,True,True,True,False,43.19629617286902,ppv,302.3801267725601,True,False,Beverages,Breweries & Distilleries,90.25815879201168,True,False
RGL.NS,102.66999816894531,102.36499913533528,103.28416612413194,103.88039947509766,113.90993321736654,116.25079998016358,101.36875245730997,85.0,147.89999389648438,False,False,False,False,False,False,False,True,False,-19.214728832016448,ppv,513.877224974789,False,False,Consumer Durables,"Gems, Jewellery And Watches",41.20798830979055,False,False
BANCOINDIA.NS,668.9500122070312,651.5124969482422,626.8916642930773,611.5919989013672,638.4658620198568,654.0990715026855,653.1175982159601,502.0,859.7877065596524,True,False,False,False,True,True,True,True,False,22.509237589907016,ppv,287.5485341935614,False,False,Auto Components,Auto Components & Equipments,82.75694106186069,True,False
TBOTEK.NS,1255.5999755859375,1222.1166585286458,1222.7527770996094,1213.8200024414064,1391.2846695963542,1427.3569995117186,1222.3579325566193,1004.2000122070312,1764.800048828125,False,False,False,False,True,False,False,True,False,-5.058602980269377,ppv,106.22094458601659,False,False,Leisure Services,"Tour, Travel Related Services",61.17876278616659,False,False
GREENPLY.NS,292.5,270.1716664632161,262.95166863335504,249.74620178222656,246.56980112711588,261.23960105896,277.6276173239691,176.4199981689453,351.3940971736195,True,False,False,False,True,True,True,True,False,-4.69657221909614,ppv,48.99380823622773,False,False,Consumer Durables,Plywood Boards/ Laminates,61.56843643448612,False,False
BCLIND.NS,38.13999938964844,34.274999936421715,34.63055557674832,33.94819995880127,31.966600100199383,34.101604261398315,35.55127239114889,25.530000686645508,48.98873137999311,True,False,False,False,True,True,True,True,False,-8.591727007918958,ppv,377.6700357247429,False,False,Beverages,Breweries & Distilleries,56.11300535801267,False,False
AAVAS.NS,1328.199951171875,1313.7250061035156,1365.8194444444443,1335.4100048828125,1387.3486661783854,1447.0600018310547,1309.0180518504105,1060.4000244140625,2152.89990234375,False,False,False,False,False,False,False,True,False,-31.415885163893233,ppv,661.631268344011,False,False,Finance,Housing Finance Company,23.429128105211884,False,False
HONASA.NS,417.6499938964844,412.2125015258789,373.6305567423503,361.5620007324219,309.79066752115887,305.23850051879884,409.23386646975734,248.39999389648438,438.3500061035156,True,True,True,True,True,True,True,True,False,30.515623092651367,ppv,416.54784926987105,False,False,Personal Products,Personal Care,86.21529469069654,True,True
EBGNG.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,287.829109640941,False,False,IT - Hardware,Computers Hardware & Equipments,,False,False
DOMS.NS,2255.39990234375,2156.5249837239585,2248.719434950087,2281.9659912109373,2386.834658203125,2424.881484375,2159.13495482807,2023.9000244140625,2766.640003932077,False,False,False,False,False,False,True,True,False,-6.6498925598247,ppv,1172.8357766111917,True,False,Household Products,Stationary,59.230394544568924,False,False
APTUS.NS,258.45001220703125,259.35833740234375,261.9719924926758,251.38282440185546,257.92323232014974,272.97212394714353,258.2840264362201,191.24135126964168,358.18094852268683,False,False,False,False,True,True,False,True,False,-20.021671584829548,ppv,64.31265630622475,False,False,Finance,Housing Finance Company,40.08767657087189,False,False
DBREALTY.NS,109.30000305175781,114.08666737874348,117.181945376926,112.72400009155274,115.74893310546875,127.84275001525879,112.21657732881528,83.5,252.6699981689453,False,False,False,False,False,True,False,False,False,-49.75405522681394,ppv,128.10017861135944,False,False,Leisure Services,Hotels & Resorts,6.039941548952752,False,False
UNICHEMLAB.NS,462.6000061035156,375.89166259765625,375.31666480170355,363.26499938964844,390.38466654459637,414.85149978637696,393.68212362993074,278.20001220703125,666.5999755859375,True,False,False,False,True,True,False,True,True,-21.699388005806398,ppv,4000.743286050758,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,36.97028738431564,False,False
