symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
RELIANCE.NS,1263.0,1298.0266215006511,1350.7584737141926,1346.8793408203126,1425.307548828125,1418.0108917236328,1287.412147113951,1253.199951171875,1604.3820104615531,False,True,False,False,False,False,True,False,False,-12.071563823117815,noise,69.16541453653649,False,False,Petroleum Products,Refineries & Marketing,51.53433999025816,False,False
LICI.NS,393.20001220703125,403.0750020345052,403.2625028822157,401.91700256347656,416.9465014648438,423.94650115966795,400.2162997135433,360.75,483.58777740864724,False,False,False,False,False,False,True,False,False,-17.247128317460092,noise,52.55733929436516,False,False,Insurance,Life Insurance,43.59473940574768,False,False
RAJESHEXPO.NS,80.43000030517578,103.48500124613444,112.41222233242459,111.43900009155273,147.64539947509766,157.20089965820313,96.26374722623773,80.37999725341797,237.8800048828125,False,False,False,False,False,False,False,False,False,-60.28932409830264,noise,54.782369846517,False,False,Consumer Durables,"Gems, Jewellery And Watches",2.386751095957136,False,False
IOC.NS,134.24000549316406,138.76583607991537,140.67500008477106,140.9706005859375,154.45751322428384,151.42612449645995,137.5776460734473,127.92889076038279,186.60727196585654,False,True,False,False,False,False,False,False,False,-0.13325701997390915,noise,76.81207932576099,False,False,Petroleum Products,Refineries & Marketing,66.82903068679981,False,False
ONGC.NS,252.60000610351562,264.25416056315106,282.77082994249133,283.52299743652344,261.03238779703776,253.3291387939453,263.11641980532744,219.43326162728522,307.5,False,True,True,True,False,False,True,False,False,9.667175926103798,noise,76.42131517750339,False,False,Oil,Oil Exploration & Production,75.15830491962981,True,False
SBIN.NS,1000.7000122070312,977.2291717529297,997.913820054796,1010.7088305664063,1018.8507820638021,975.3990921020508,985.1926368102993,767.8592718430074,1212.8384373028666,False,True,True,False,False,True,True,True,False,24.228727982707433,noise,78.59839653881518,False,False,Banks,Public Sector Bank,83.73112518265953,True,False
BPCL.NS,286.3500061035156,294.5416666666667,297.96944597032336,298.18400207519534,333.53460083007815,328.74614547729493,291.4651603298413,266.6000061035156,391.6499938964844,False,True,False,False,False,False,False,False,False,-4.781660667096466,red,113.3612026793521,False,False,Petroleum Products,Refineries & Marketing,61.471018022406234,False,False
HINDPETRO.NS,365.70001220703125,385.25,382.46388668484155,375.52299743652344,419.4109991455078,419.60962554931643,379.72079459207407,316.20001220703125,508.45001220703125,False,False,False,False,False,False,False,False,False,-7.162280140755783,red,137.04624004173647,False,False,Petroleum Products,Refineries & Marketing,57.91524598149051,False,False
TMPV.NS,375.8999938964844,391.6875,365.9402779473199,358.0010003662109,357.9983339436849,421.67050079345705,385.5157916049521,294.29998779296875,744.0,False,False,False,False,True,False,False,False,False,-47.63165223055099,noise,61.77321221386984,False,False,Automobiles,Passenger Cars & Utility Vehicles,7.25767169995129,False,False
HDFCBANK.NS,744.5999755859375,748.0125020345052,765.2305552164713,772.312001953125,881.0706660970052,904.4077496337891,748.0267674585378,726.6500244140625,1020.5,False,False,False,False,False,False,False,False,False,-23.72886558847186,noise,82.71844077129958,False,False,Banks,Private Sector Bank,33.46322454943984,False,False
LT.NS,3862.0,3965.6083374023438,3957.239596896701,3937.1383447265625,3934.8501676432293,3871.1084399414062,3927.931052490263,3256.294765660181,4397.052414797838,False,True,True,True,False,False,True,False,False,6.002379143733405,noise,82.95860165637299,False,False,Construction,Civil Construction,72.52800779347297,True,False
TCS.NS,2135.60009765625,2237.0916137695312,2308.6182250976562,2361.90978515625,2720.3776513671874,2776.427388916016,2204.086575436401,2110.0,3404.054653859175,False,False,False,False,False,False,False,False,False,-35.13448217996456,noise,64.98545584108632,False,False,IT - Software,Computers - Software & Consulting,18.947881149537263,False,False
HINDALCO.NS,1024.300048828125,1106.125,1077.5944451226128,1051.4230017089844,942.2006697591146,897.4825024414063,1079.0364781966223,630.37714125892,1176.0,True,True,True,True,False,True,True,False,False,58.54514481277941,red,116.26096069766602,False,False,Non - Ferrous Metals,Aluminium,92.98587433024842,True,False
BHARTIARTL.NS,1782.5999755859375,1814.124979654948,1839.1222195095486,1838.7659985351563,1955.2320035807293,1953.5290026855469,1807.2435317663578,1740.5,2174.5,False,True,False,False,False,False,True,False,False,-3.6243448818219948,noise,52.46949995170536,False,False,Telecom - Services,Telecom - Cellular & Fixed line services,62.78616658548466,False,False
M&M.NS,3000.89990234375,3019.541707356771,3103.69723171658,3119.1800146484375,3392.3906770833332,3419.5545080566408,3010.3611254025045,2896.0,3839.89990234375,False,False,False,False,False,False,True,False,False,-2.02081258004555,green,105.86574537915266,False,False,Automobiles,Passenger Cars & Utility Vehicles,64.68582562104238,False,False
MARUTI.NS,13098.0,13098.666666666666,13194.972222222223,13198.92,14612.86,14883.41,13076.479266231903,12045.625736671906,17370.0,False,False,False,False,False,False,True,True,False,4.769839701352874,noise,67.6198667330119,False,False,Automobiles,Passenger Cars & Utility Vehicles,71.31027764247443,True,False
JSWSTEEL.NS,1282.300048828125,1289.9416809082031,1280.4166734483506,1259.5300073242188,1203.281338704427,1183.7850036621094,1281.9919209272423,978.7144535553248,1328.0,True,True,True,True,True,True,True,True,False,27.554868734024307,noise,99.13354722572248,False,False,Ferrous Metals,Iron & Steel,85.14369215781782,True,True
GRASIM.NS,3089.5,3105.1416829427085,2985.0750189887153,2906.018017578125,2821.0973388671873,2822.1775,3087.6711429965917,2502.5,3197.5,True,False,True,True,True,False,True,True,False,18.870577564307965,noise,70.17608771923442,False,False,Cement & Cement Products,Cement & Cement Products,80.61373599610326,True,False
ICICIBANK.NS,1317.0,1263.2833150227864,1267.580559624566,1279.0880029296875,1333.5153369140626,1347.9430017089844,1273.2961946791306,1187.5999755859375,1488.5144734435703,False,False,False,False,True,False,True,True,False,-7.5019528230864445,green,193.7246991192298,False,False,Banks,Private Sector Bank,57.37944471505114,False,False
COALINDIA.NS,446.20001220703125,465.3333282470703,464.3166664971246,458.91199951171876,426.4108563232422,412.8972135925293,461.62027400121076,345.88277906519255,491.25,True,True,True,True,False,False,True,False,False,19.09478371682627,noise,37.560811333004736,False,False,Consumable Fuels,Coal,80.7598636142231,True,False
INFY.NS,1114.5999755859375,1162.51904296875,1148.3667873806423,1185.2049462890625,1373.647137858073,1390.0926666259766,1154.2924524501086,1065.933848927119,1691.3991593070652,False,False,False,False,False,False,False,False,False,-26.495537351272212,noise,66.14504179130152,False,False,IT - Software,Computers - Software & Consulting,29.712615684364348,False,False
NTPC.NS,351.8500061035156,370.47499593098956,387.70833163791235,386.25099853515627,359.6706471761068,352.5334663391113,364.23655450897684,313.0873077118169,414.3999938964844,False,True,True,True,False,False,True,False,False,7.130143178775095,green,135.0492087483415,False,False,Power,Power Generation,73.20993667803215,True,False
BAJAJFINSV.NS,1645.0999755859375,1727.2083231608074,1757.8027648925781,1761.8919921875,1910.7933341471355,1943.9250018310547,1702.2126054999544,1597.0,2195.0,False,False,False,False,False,False,False,False,False,-18.41471858237915,noise,56.16884686542002,False,False,Finance,Holding Company,42.23088163662933,False,False
GAIL.NS,166.08999633789062,166.6816660563151,164.38222164577908,161.18879974365234,162.3263995361328,164.85296379089357,166.51017682633375,134.36000061035156,195.53239059429342,True,False,False,False,True,False,True,False,False,-11.043797278194722,noise,90.98953007533929,False,False,Gas,Gas Transmission/Marketing,52.94690696541646,False,False
BANKBARODA.NS,267.6000061035156,262.94803619384766,259.66376368204754,260.7377740478516,275.9128996785482,268.4644074249268,264.5453069553722,223.29766454459408,315.30188105660324,False,True,True,False,True,False,True,True,False,11.384267610831976,red,171.95668221114119,False,False,Banks,Public Sector Bank,76.37603507062835,True,False
MOTHERSON.NS,140.74000549316406,143.06000137329102,133.13888931274414,129.02920043945312,121.20755956013997,116.66966423034668,141.6591340090563,89.42248454216111,151.77000427246094,True,True,True,True,True,True,True,False,False,31.838370679526996,noise,64.24314280265226,False,False,Auto Components,Auto Components & Equipments,86.70238675109596,True,True
AXISBANK.NS,1317.300048828125,1282.9083353678386,1281.3694491916233,1290.9560009765626,1285.440000813802,1250.6525018310547,1287.9116122792475,1042.5,1418.300048828125,True,True,True,True,True,False,True,True,True,8.076545275219903,green,114.81469830705547,False,False,Banks,Private Sector Bank,74.08670238675109,True,False
HCLTECH.NS,1110.199951171875,1166.2249959309895,1176.1611022949219,1237.4889916992188,1429.3496875,1427.7383654785156,1151.910685364161,1089.5,1746.660434027475,False,True,False,False,False,False,False,False,False,-29.761042174615838,noise,79.40101883187701,False,False,IT - Software,Computers - Software & Consulting,25.913297613248904,False,False
REDINGTON.NS,231.0399932861328,233.40333302815756,223.90833282470703,222.44639953613282,250.77479888916017,253.85089897155763,233.14137203620584,191.30999755859375,327.511218461602,False,False,False,False,True,False,False,False,False,-17.34670661160318,noise,53.37741293271476,False,False,Commercial Services & Supplies,Trading & Distributors,43.44861178762786,False,False
PNB.NS,106.16999816894531,106.18999926249187,106.52638880411784,107.62820007324218,116.81926645914713,115.51609985351563,106.3529084677161,98.5,135.14999389648438,False,True,False,False,False,False,True,False,False,-2.632377509395556,red,128.03261309321334,False,False,Banks,Public Sector Bank,64.15002435460302,False,False
ADANIENT.NS,2908.800048828125,2958.1250203450522,2687.649997287326,2515.9859985351563,2290.5052888997398,2332.264458618164,2934.1580694670592,1753.0,3059.800048828125,True,False,True,True,True,True,True,False,False,12.708330928966127,noise,45.26337469596705,False,False,Metals & Minerals Trading,Trading - Minerals,77.2528007793473,True,False
CANBK.NS,131.52000427246094,132.6116682688395,132.88416608174643,134.23099945068358,143.02999959309895,137.13114994049073,132.8128181141578,103.55000305175781,162.88999938964844,False,True,True,False,False,False,True,False,False,15.755202309169425,red,178.36446724438528,False,False,Banks,Public Sector Bank,78.90891378470532,True,False
SAIL.NS,181.36000061035156,195.88499959309897,191.74277708265515,184.64080017089844,159.07553329467774,151.93474140167237,190.35710022523767,116.63813628480024,209.6999969482422,True,True,True,True,False,True,True,False,False,37.2136583685422,noise,52.30044199953194,False,False,Ferrous Metals,Iron & Steel,88.40720896249391,True,False
PFC.NS,413.54998779296875,425.9499994913737,442.04583231608075,440.47599853515624,396.7059604899089,394.86492446899416,426.4641290125836,324.10628292941374,486.5,True,True,True,True,False,False,True,False,False,0.04057373146184595,red,123.53899207572985,False,False,Finance,Financial Institution,67.0725767169995,False,False
TITAN.NS,4025.199951171875,4116.5,4214.116692437066,4263.620024414063,4112.586013997396,3980.191513671875,4109.783629650767,3303.10009765625,4605.0,False,True,True,True,False,False,True,False,False,14.245275743078146,noise,60.90858968914071,False,False,Consumer Durables,"Gems, Jewellery And Watches",77.69118363370677,True,False
UNIONBANK.NS,164.5399932861328,166.44916407267252,166.08527755737305,171.0718002319336,169.19386657714844,161.05444999694825,166.12731458573424,124.63999938964844,205.49000549316406,False,True,True,True,False,True,True,False,True,9.475411493722618,noise,78.69452084557015,False,False,Banks,Public Sector Bank,75.01217730150998,True,False
TMCV.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,48.91106172401427,False,False,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,,False,False
ULTRACEMCO.NS,10830.0,11139.083333333334,11540.0,11529.06,11818.893333333333,11950.19,11031.157788220871,10325.0,13110.0,False,False,False,False,False,False,True,False,False,-3.209167283869052,noise,65.85301192978392,False,False,Cement & Cement Products,Cement & Cement Products,63.32196785192401,False,False
VEDL.NS,304.8999938964844,326.55833435058594,378.4111082288954,479.5639984130859,568.2850773111979,539.7852484130859,317.04382888644193,268.70001220703125,795.0,False,True,False,False,False,False,False,False,False,-28.69776196068964,noise,75.15269537177879,False,False,Diversified Metals,Diversified Metals,27.03360935216756,False,False
WIPRO.NS,177.3699951171875,195.84833272298178,197.3905546400282,198.8823989868164,220.80974548339844,225.74417350769042,189.9070148696501,175.8300018310547,266.2266963670133,False,False,False,False,False,False,False,False,False,-26.16971428342776,noise,51.00132576123438,False,False,IT - Software,Computers - Software & Consulting,30.44325377496347,False,False
MRPL.NS,155.6999969482422,153.0608342488607,157.71555709838867,163.70520141601563,165.91085795084635,157.90581802368163,155.33400887092188,117.91239487347448,212.0,False,True,False,False,False,True,False,True,False,11.06169088360609,noise,82.75666276355909,False,False,Petroleum Products,Refineries & Marketing,76.13248904042864,True,False
INDIGO.NS,4502.39990234375,4490.9333089192705,4423.697211371527,4429.092001953125,4809.074005533854,5047.013004150391,4481.699637089005,3895.199951171875,6232.5,False,False,False,False,True,False,False,True,False,-17.708079729209704,noise,44.38068633221636,False,False,Transport Services,Airline,43.156356551388214,False,False
BAJFINANCE.NS,870.5499877929688,891.2375030517578,917.3583340115017,910.7089990234375,952.7323327636718,963.5414993286133,886.6681752659522,787.9000244140625,1102.5,False,False,False,False,False,False,True,False,False,-9.388499839399556,noise,57.209785087893536,False,False,Finance,Non Banking Financial Company (NBFC),55.38236726741354,False,False
AWL.NS,185.4199981689453,189.65166727701822,196.93944380018445,193.11279968261718,213.26640024820964,225.58080001831055,188.93672035313014,171.19000244140625,286.0,False,False,False,False,False,False,False,False,False,-30.761760037013108,noise,81.88452421920316,False,False,Agricultural Food & other Products,Edible Oil,24.452021432050657,False,False
HDFCLIFE.NS,545.25,576.9874928792318,595.584720187717,597.4269995117188,683.0883317057292,702.8849975585938,569.1219074114904,543.0,820.75,False,False,False,False,False,False,False,False,False,-28.096121289888252,noise,78.05575642903386,False,False,Insurance,Life Insurance,27.618119824646858,False,False
BANKINDIA.NS,141.3800048828125,141.14583587646484,138.76671600341797,139.43807922363283,145.0038291422526,138.45710407257081,141.6490809283108,105.36805089624139,172.71800537071604,False,True,True,False,True,True,True,False,False,17.001952814856125,noise,98.36198510272281,False,False,Banks,Public Sector Bank,79.73697028738431,True,False
HYUNDAI.NS,1940.0999755859375,1903.5166625976562,1858.2166646321614,1839.3739990234376,2099.3126603190103,2197.224490356445,1901.2366351969895,1658.0,2890.0,False,False,False,False,True,False,False,True,False,0.3427296673896407,noise,57.43285451861907,False,False,Automobiles,Passenger Cars & Utility Vehicles,67.31612274719923,False,False
UPL.NS,593.75,635.3958435058594,639.5152774386936,638.9089990234374,694.3546659342447,693.7119989013672,625.7028121939578,565.1500244140625,812.2000122070312,False,True,False,False,False,False,False,False,False,-6.245723328508124,noise,62.52086559074146,False,False,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,59.9123234291281,False,False
BAJAJ-AUTO.NS,10114.0,10339.166666666666,10154.1689453125,9930.5361328125,9425.351399739584,9277.5619921875,10250.791522568616,7749.439654454236,10750.0,True,True,True,True,True,True,True,False,False,21.7020483527971,noise,49.02388006553152,False,False,Automobiles,2/3 Wheelers,82.31855820750121,True,True
KOTAKBANK.NS,393.3500061035156,383.187505086263,381.4180560641819,379.0089996337891,403.48893371582034,405.64180084228514,384.3387907834379,345.5,453.20001220703125,False,False,False,False,True,False,True,True,False,-7.912375498061341,noise,89.34675282113037,False,False,Banks,Private Sector Bank,56.989771066731606,False,False
ITC.NS,282.3999938964844,283.1000010172526,293.9393708970812,293.7707360839844,323.9828814697266,340.26594177246096,283.2750204936536,275.04998779296875,408.62079079284285,False,False,False,False,False,False,False,False,False,-29.99097507815761,noise,66.88580650371324,False,True,Diversified FMCG,Diversified FMCG,25.52362396492937,False,False
DMART.NS,3987.0,4089.141642252604,4269.525037977431,4326.124013671875,4019.156007486979,4139.042496337891,4082.1280948767694,3600.0,4949.5,False,False,False,True,False,False,True,False,False,-4.596685725809369,noise,49.35793624761477,False,False,Retailing,Diversified Retail,61.665854846566006,False,False
INDIANB.NS,825.6500244140625,822.0378265380859,827.9987148708767,850.6438610839843,849.5489465332031,817.4679513549804,826.4372863748839,593.3598253591498,980.0229061203939,False,True,True,True,False,True,True,False,False,32.678564282670976,noise,83.24437961615116,False,False,Banks,Public Sector Bank,87.04335119337556,True,False
ETERNAL.NS,235.1999969482422,249.1041692097982,248.81389066908093,247.54000122070312,266.96340037027994,282.9278005218506,245.6411314028107,212.60000610351562,368.45001220703125,False,False,False,False,False,False,False,False,False,-8.425478779862438,noise,97.77567140405698,False,False,Retailing,E-Retail/ E-Commerce,56.40526059425232,False,False
CHENNPETRO.NS,1140.0999755859375,1142.2333374023438,1080.1180589463975,1057.249998779297,961.1314461263021,907.8883612060547,1153.1923199842854,593.9771937515527,1249.0,True,True,True,True,True,True,True,False,False,76.4919340208804,noise,43.847465649862244,False,False,Petroleum Products,Refineries & Marketing,94.88553336580614,True,True
HINDUNILVR.NS,2139.800048828125,2131.0,2223.7694295247397,2207.817998046875,2289.2554947916665,2354.2611499023437,2138.7289227835204,2022.5,2728.5509248247226,False,False,False,False,False,False,True,True,False,-8.937801049426831,noise,54.60394576383138,False,True,Diversified FMCG,Diversified FMCG,55.67462250365319,False,False
JINDALSTEL.NS,1121.300048828125,1183.3333435058594,1219.9750094943577,1218.4340063476564,1138.1726684570312,1110.845750732422,1166.0764237739656,880.9024479280388,1306.199951171875,False,True,True,True,False,False,True,False,False,15.286493341183348,noise,71.01608152233867,False,False,Ferrous Metals,Iron & Steel,78.51924013638578,True,False
TVSHLTD.NS,13315.0,13483.5,13850.222222222223,13949.13146484375,14272.931106770833,13996.584208984375,13480.52420157615,10337.089682426658,16198.418191454739,False,True,True,False,False,False,True,False,False,20.695860870316494,noise,40.69776882855379,False,False,Finance,Investment Company,81.63662932294203,True,False
TECHM.NS,1465.0999755859375,1490.3333435058594,1449.6777750651042,1453.9980004882811,1499.7060026041668,1490.117762451172,1481.3507595456256,1304.0999755859375,1854.0,False,True,False,False,True,False,True,False,False,-4.534851451584054,noise,86.6261472290939,False,False,IT - Software,Computers - Software & Consulting,61.714564052605944,False,False
TVSMOTOR.NS,3287.39990234375,3349.7833048502603,3447.913852267795,3507.17197265625,3590.7060009765623,3560.173575439453,3346.2042197103056,2645.8520734131403,3956.172017330021,False,True,True,False,False,False,True,False,False,20.257015042408643,noise,91.00068689013987,False,False,Automobiles,2/3 Wheelers,81.39308329274233,True,False
TATAPOWER.NS,390.25,410.52916463216144,422.42916531032984,418.49,392.3400006103516,392.0967495727539,404.37116613105803,342.5,464.8999938964844,False,True,False,True,False,False,True,False,False,-3.3612059051955745,noise,77.95458549873034,False,False,Power,Integrated Power Utilities,63.02971261568436,False,False
ASHOKLEY.NS,138.5800018310547,147.40931955973306,154.75196668836804,157.68933197021485,169.24166910807293,160.253853225708,144.84830454530055,112.27037727837337,211.80679384961218,False,True,True,False,False,False,False,False,False,16.70361261609832,noise,76.1993266122257,False,False,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,79.49342425718461,True,False
SUNPHARMA.NS,1794.199951171875,1797.7833353678386,1813.8083394368489,1778.7880004882813,1748.927353515625,1718.300291748047,1796.1753745280653,1538.0094080385923,1916.5999755859375,True,True,True,True,True,False,True,False,False,6.928664855238664,noise,45.23416120009628,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,73.06380905991232,True,False
RECLTD.NS,336.8500061035156,338.28333282470703,347.55555470784503,348.8319989013672,348.1884368896484,351.5991871643066,340.7467223825695,304.04998779296875,406.7230050147401,False,False,False,False,False,False,True,False,False,-16.693697306196576,noise,85.00502377658661,False,False,Finance,Financial Institution,44.520214320506575,False,False
