symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
RELIANCE.NS,1305.300048828125,1338.5333251953125,1368.5027838812935,1364.1400024414063,1439.0820027669272,1427.5305041503907,1329.3317678664487,1290.0,1611.800048828125,False,True,False,False,False,False,True,False,False,-7.299053720250981,dry,14.24417393233543,False,False,Petroleum Products,Refineries & Marketing,54.11592791037506,False,False
LICI.NS,398.6000061035156,408.44791920979816,405.7562527126736,399.8580029296875,418.7698350016276,425.1516261291504,405.5459204552316,360.75,483.58777740864724,False,False,False,False,False,False,True,False,False,-16.06706114144928,dry,9.500932197904731,False,True,Insurance,Life Insurance,40.47735021919143,False,False
RAJESHEXPO.NS,103.91999816894531,112.48833338419597,117.0936107635498,111.06859970092773,150.69679931640624,159.47399955749512,111.31946913414203,80.37999725341797,237.8800048828125,False,False,False,False,False,False,False,False,False,-48.380690250231396,dry,15.308597382933037,False,True,Consumer Durables,"Gems, Jewellery And Watches",5.601558694593278,False,False
IOC.NS,139.07000732421875,140.54750188191733,142.02555550469293,141.12060028076172,155.10879119873047,151.39510299682618,139.7397759765329,127.92887588546309,186.60727196585654,False,True,False,False,False,False,False,False,False,3.4166876584310835,dry,8.816818621219792,False,False,Petroleum Products,Refineries & Marketing,66.73161227471992,False,False
ONGC.NS,267.79998779296875,277.9166615804036,286.2222188313802,285.0759979248047,260.511955871582,252.50867485046388,273.51469181383953,219.43326162728522,307.5,True,True,True,True,False,False,True,False,False,18.45686834649762,dry,13.41025355591629,False,False,Oil,Oil Exploration & Production,78.27569410618607,True,False
SBIN.NS,971.0999755859375,961.7833353678385,1008.9996965196398,1011.8499633789063,1016.4077189127604,970.8377365112304,965.4283468698538,767.8592718430074,1212.8384373028666,False,True,True,False,False,False,True,True,False,21.502378767399932,dry,9.93933694858831,False,True,Banks,Public Sector Bank,80.32148075986362,True,False
BPCL.NS,293.0,298.94583384195965,301.3805567423503,297.3050018310547,335.1414715576172,329.12003204345706,296.7315959698652,266.6000061035156,391.6499938964844,False,True,False,False,False,False,False,False,False,-1.4009836667610132,dry,6.652900468907175,False,False,Petroleum Products,Refineries & Marketing,61.714564052605944,False,False
HINDPETRO.NS,387.25,392.15833282470703,382.6833309597439,371.4549969482422,422.390712483724,419.95188064575194,388.83030168614357,316.20001220703125,508.45001220703125,False,True,False,False,True,False,True,False,False,-1.6313218002757535,dry,7.876300059440711,False,False,Petroleum Products,Refineries & Marketing,61.471018022406234,False,False
TMPV.NS,392.45001220703125,383.85833740234375,361.80416785346137,349.902001953125,358.8220009358724,428.9477507019043,386.3637997895537,294.29998779296875,744.0,False,False,False,False,True,True,False,True,False,-44.37545914742789,dry,11.317287996075521,False,True,Automobiles,Passenger Cars & Utility Vehicles,7.890891378470531,False,False
HDFCBANK.NS,745.9000244140625,758.6291758219401,772.9708370632595,773.4180041503906,889.5086665852865,910.6744998168946,754.6706175367584,726.6500244140625,1020.5,False,False,False,False,False,False,False,False,False,-21.7450093243292,dry,11.153113177574506,False,True,Banks,Private Sector Bank,32.05065757428154,False,False
LT.NS,3957.0,3987.8810221354165,3975.920905219184,3895.3939990234376,3936.4709765625,3863.813671875,3985.2651377958964,3256.294765660181,4397.052414797838,True,True,True,False,True,False,True,False,False,9.601966846089915,dry,4.3609219177717495,False,True,Construction,Civil Construction,72.04091573307355,True,False
TCS.NS,2236.699951171875,2292.7526245117188,2361.937730577257,2380.995576171875,2746.768388671875,2795.747945556641,2290.714269205175,2176.883514966109,3404.054653859175,False,False,False,False,False,False,False,False,False,-32.014205184865766,noise,23.694487759576703,False,False,IT - Software,Computers - Software & Consulting,18.704335119337554,False,False
HINDALCO.NS,1128.5,1123.2083333333333,1073.7972242567275,1031.8690026855468,935.3286694335937,888.607752380371,1125.109545051719,613.5008869488823,1176.0,True,True,True,True,True,True,True,True,False,80.12611418627746,dry,7.009482288674647,False,False,Non - Ferrous Metals,Aluminium,94.49585971748661,True,True
TATASTEEL.NS,210.47000122070312,210.53500111897787,212.36583455403647,208.37860076904298,192.8620669555664,186.59315010070802,211.14303588580387,149.8000030517578,224.39999389648438,True,True,True,True,True,True,True,False,False,35.423970071430276,dry,5.931421757886256,False,True,Ferrous Metals,Iron & Steel,86.36142230881637,True,True
BHARTIARTL.NS,1821.5999755859375,1848.933329264323,1846.1222195095486,1840.6380004882812,1964.698671061198,1956.0590032958985,1836.057314154671,1740.5,2174.5,False,True,False,False,False,False,True,False,False,-0.9315360565916309,dry,4.551907513850033,False,True,Telecom - Services,Telecom - Cellular & Fixed line services,62.201656113005356,False,False
M&M.NS,3002.800048828125,3068.3333740234375,3133.6361219618057,3122.138017578125,3410.315343424479,3428.139508056641,3048.187789972768,2896.0,3839.89990234375,False,False,False,False,False,False,True,False,False,0.03386658566013612,dry,8.972104760805019,False,True,Automobiles,Passenger Cars & Utility Vehicles,63.46809547004384,False,False
MARUTI.NS,13008.0,13104.416666666666,13242.944444444445,13137.24,14714.08,14898.41,13093.147557521657,11887.338955292347,17370.0,False,False,True,False,False,False,False,False,False,6.987715144013262,dry,6.066433329505406,False,True,Automobiles,Passenger Cars & Utility Vehicles,70.14125669751583,True,False
JSWSTEEL.NS,1308.4000244140625,1296.7583516438801,1278.2361212836372,1245.5480078125,1200.9606722005208,1178.70400390625,1300.1859413263337,959.5660768846707,1328.0,True,True,True,True,True,True,True,True,False,34.03385143461528,dry,4.974668165121569,False,True,Ferrous Metals,Iron & Steel,85.63078421821724,True,True
GRASIM.NS,3111.89990234375,3124.4666951497397,2939.7027994791665,2856.5900146484373,2816.084002278646,2815.4989978027343,3102.5735503378137,2501.8985572093397,3197.5,True,True,True,True,True,False,True,True,False,23.735996831449423,dry,5.9075894736038315,False,False,Cement & Cement Products,Cement & Cement Products,81.5879201169021,True,False
ICICIBANK.NS,1241.0999755859375,1255.5416666666667,1278.588894314236,1274.3900024414063,1336.0446712239584,1351.6500024414063,1249.7758288498092,1187.5999755859375,1488.5144734435703,False,False,False,False,False,False,True,False,False,-13.776189177435427,dry,10.393537606230387,False,True,Banks,Private Sector Bank,44.56892352654652,False,False
COALINDIA.NS,474.5,463.9291636149089,461.31944444444446,457.4740002441406,423.43815877278644,410.49609130859375,467.25932926825396,345.88277906519255,491.25,True,True,True,True,True,True,True,True,False,27.06021756069379,dry,5.5938815155230595,False,True,Consumable Fuels,Coal,83.09790550414029,True,True
