symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
HINDALCO.NS,1151.300048828125,1109.7916666666667,1066.2222239176433,1022.047001953125,931.3480025227865,883.9952520751954,1122.0332206844598,613.5008869488823,1176.0,True,True,True,True,True,True,True,True,False,78.42201196170664,noise,25.087762391553586,False,False,Non - Ferrous Metals,Aluminium,94.85798237022527,True,True,258141.53,723.61,6268290,0.2803
TATASTEEL.NS,210.6999969482422,210.26333363850912,212.16722318861218,207.6790005493164,192.38766693115235,186.07525009155273,211.17802368831664,149.8000030517578,224.39999389648438,True,True,True,True,True,True,True,False,False,32.18100109212452,noise,33.11960852394417,False,False,Ferrous Metals,Iron & Steel,85.60235063663075,True,True,263467.78,670.47,31738451,0.2545
JSWSTEEL.NS,1293.800048828125,1291.7333475748699,1272.250006781684,1238.7920068359374,1198.6520052083333,1176.017003173828,1292.0386949081512,959.5660768846707,1328.0,True,True,True,True,True,True,True,True,False,28.929044388016113,dry,13.42553487786972,False,True,Ferrous Metals,Iron & Steel,84.62291870714985,True,True,317111.5,258.1,1986457,0.0814
COALINDIA.NS,469.54998779296875,461.3999989827474,459.1388888888889,456.93300048828127,422.17445943196617,409.3889041137695,463.6998526198302,345.88274891411857,491.25,True,True,True,True,True,True,True,True,False,26.208350634174614,noise,36.46590147727511,False,True,Consumable Fuels,Coal,83.7904015670911,True,True,291312.18,770.12,16292014,0.2644
MOTHERSON.NS,141.49000549316406,137.5950024922689,129.45166714986166,124.30990951538087,119.47771219889323,114.93987056732178,139.043238713327,89.42248454216111,151.77000427246094,True,True,True,True,True,True,True,True,False,40.30568387961784,noise,22.55647812253169,False,False,Auto Components,Auto Components & Equipments,88.1488736532811,True,True,148964.26,340.22,24051977,0.2284
SAIL.NS,203.10000610351562,201.16666666666666,188.30222193400064,179.02280029296875,156.5195334370931,149.5339022064209,201.63231988119858,116.63813628480024,209.6999969482422,True,True,True,True,True,True,True,True,False,58.2375314950698,dry,15.692676918129115,False,False,Ferrous Metals,Iron & Steel,92.45837414299706,True,True,84675.77,544.54,26563120,0.6431
BAJAJ-AUTO.NS,10406.0,10392.508056640625,10043.50697157118,9729.50736328125,9362.7925,9211.627924804687,10418.42142036759,7749.439654454236,10750.0,True,True,True,True,True,True,True,False,False,21.921095156002913,dry,12.812735482374038,False,False,Automobiles,2/3 Wheelers,81.58667972575905,True,True,290693.95,411.54,395370,0.1416
CHENNPETRO.NS,1137.300048828125,1038.2999979654949,1044.893054538303,1030.3428076171874,945.5114050292968,888.9044140625,1063.8311929957313,593.9771937515527,1159.699951171875,True,True,True,True,True,True,True,True,False,60.01767676290586,noise,39.34799095761311,False,False,Petroleum Products,Refineries & Marketing,92.85014691478942,True,True,16980.37,291.29,2554476,1.7154
ADANIPOWER.NS,232.72000122070312,231.78333536783853,220.05666775173611,202.8340002441406,164.91800048828125,157.96755012512207,234.52509337588583,105.41999816894531,254.1999969482422,True,True,True,True,True,True,True,False,False,110.81619939072658,noise,24.829796360060435,False,False,Power,Integrated Power Utilities,96.66993143976494,True,True,449333.39,1103.41,47356610,0.2456
HINDZINC.NS,619.0,634.8041636149088,616.6283891465929,587.7966381835937,569.084379272461,539.3670732116699,633.4915975699182,406.0805394823193,719.8477125036038,True,True,True,True,True,True,True,False,False,38.31994736537747,noise,23.80557763558791,False,False,Non - Ferrous Metals,Zinc,87.80607247796279,True,True,261800.75,389.39,6284578,0.1487
