symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
JSWSTEEL.NS,1293.800048828125,1291.7333475748699,1272.250006781684,1238.7920068359374,1198.6520052083333,1176.017003173828,1292.0386949081512,959.5660768846707,1328.0,True,True,True,True,True,True,True,True,False,28.929044388016113,dry,13.42553487786972,False,True,Ferrous Metals,Iron & Steel,84.62291870714985,True,True,317111.5,258.1,1986457,0.0814
COALINDIA.NS,469.54998779296875,461.3999989827474,459.1388888888889,456.93300048828127,422.17445943196617,409.3889041137695,463.6998526198302,345.88274891411857,491.25,True,True,True,True,True,True,True,True,False,26.208350634174614,noise,36.46590147727511,False,True,Consumable Fuels,Coal,83.7904015670911,True,True,291312.18,770.12,16292014,0.2644
AUROPHARMA.NS,1433.5999755859375,1474.8499959309895,1439.3361104329426,1402.6599975585937,1260.3899959309895,1215.007998352051,1455.2612426431176,1016.0999755859375,1550.0,True,True,True,True,True,True,True,False,False,20.80098812804232,noise,31.0552036481605,False,True,Pharmaceuticals & Biotechnology,Pharmaceuticals,80.99902056807052,True,True,82560.98,211.63,1474888,0.2563
MAHABANK.NS,78.72000122070312,79.31916681925456,78.65361128913031,74.99239997863769,66.35891014099121,63.43371995925904,79.26600678980361,49.98007775505575,85.9000015258789,True,True,True,True,True,True,True,False,False,56.73053466167097,dry,12.602500967344724,False,True,Banks,Public Sector Bank,91.96865817825662,True,True,60463.31,170.68,21711803,0.2823
RPTECH.NS,557.0,540.6125030517578,502.48055352105035,462.51099975585936,387.43466613769533,367.4417495727539,540.5530560410243,274.03069500955513,575.0,True,True,True,True,True,True,True,True,False,80.12613523935941,noise,55.90412186490078,False,True,IT - Hardware,Computers Hardware & Equipments,94.95592556317337,True,True,3622.5,11.0,200153,0.3037
THERMAX.NS,4903.2001953125,4591.3166910807295,4308.644456651476,4016.2580078125,3347.4120003255207,3322.922498779297,4687.644484876671,2742.699951171875,5075.0,True,True,True,True,True,True,True,True,False,42.62488629462986,noise,22.58268706117753,False,True,Electrical Equipment,Heavy Electrical Equipment,89.03036238981392,True,True,55139.27,152.87,312308,0.2772
J&KBANK.NS,142.47000122070312,139.04750188191733,134.2319452497694,129.26500061035156,113.97866689046224,111.29339118957519,140.32417272945847,97.3499984741211,145.0,True,True,True,True,True,True,True,True,False,45.34829037110468,dry,14.808922181271267,False,True,Banks,Private Sector Bank,89.52007835455436,True,True,15705.06,82.34,5773718,0.5243
KARURVYSYA.NS,289.8500061035156,290.5249964396159,291.91527557373047,287.6939971923828,278.96259958902994,263.3240830993652,290.5740958793245,179.94499972680077,343.45001220703125,True,True,True,True,True,True,True,False,False,58.59733159270106,dry,8.179323619398165,False,True,Banks,Private Sector Bank,92.55631733594515,True,True,27983.62,99.4,3433372,0.3552
ARVIND.NS,491.5,483.6875,431.6999994913737,412.5779998779297,359.9066666666667,345.4122496032715,479.1337399767143,274.79998779296875,502.79998779296875,True,True,True,True,True,True,True,True,False,37.3803139481075,noise,33.01601242694652,False,True,Textiles & Apparels,Garments & Apparels,87.5122428991185,True,True,12869.83,38.12,776428,0.2962
CRAFTSMAN.NS,8867.5,8686.208333333334,8184.569444444444,7831.03,7467.046666666667,7295.3375,8735.51633125516,5095.705042553002,9738.0,True,True,True,True,True,True,True,True,False,55.368750798846136,dry,9.42399177320676,False,True,Auto Components,Auto Components & Equipments,91.67482859941234,True,True,21232.66,103.26,116018,0.4863
JAYNECOIND.NS,99.80000305175781,102.96250025431316,103.87388928731282,96.01100036621094,83.19506663004557,78.95989999771118,102.55669520805344,34.900001525878906,117.0,True,True,True,True,True,True,True,False,False,150.56489697157298,noise,23.687725674195153,False,True,Industrial Products,Iron & Steel Products,98.28599412340843,True,True,9514.81,60.53,6176659,0.6361
LAURUSLABS.NS,1382.199951171875,1362.8333333333333,1230.6950141059028,1173.2734973144532,1070.411006673177,1022.3473492431641,1360.9725973561983,605.0978371918133,1398.800048828125,True,True,True,True,True,True,True,True,False,125.34055374200643,dry,19.25069878832719,False,True,Pharmaceuticals & Biotechnology,Pharmaceuticals,97.35553379040157,True,True,74923.15,274.36,1977395,0.3662
BBOX.NS,1062.0,985.0166625976562,763.6555548773872,685.0649987792968,580.777666015625,560.6851713562012,991.1554603640262,435.04998779296875,1068.0,True,True,True,True,True,True,True,True,False,110.82229417049932,noise,21.323594193099158,False,True,IT - Services,IT Enabled Services,96.71890303623898,True,True,18818.41,106.34,1003628,0.5651
GVT&D.NS,4734.0,4799.3000081380205,4530.816657172309,4308.051987304688,3560.0179947916668,3393.167420654297,4825.811252930274,2191.3849070546435,5222.10009765625,True,True,True,True,True,True,True,False,False,107.2303382230258,noise,45.083826174085395,False,True,Electrical Equipment,Heavy Electrical Equipment,96.5230166503428,True,True,119919.39,357.4,763115,0.298
TMB.NS,726.7000122070312,692.1791636149088,694.2972225613064,671.4030017089843,598.4216682942708,556.1245011901856,699.5410599430891,411.79998779296875,770.0,True,True,True,True,True,True,True,True,False,66.37165878632875,dry,14.298215623688632,False,True,Banks,Private Sector Bank,93.82957884427032,True,True,11533.53,36.04,494820,0.3125
GRANULES.NS,782.2999877929688,765.6625010172526,722.1444481743706,693.3440014648437,613.8290006510416,589.7532498168945,768.8954538928427,432.6000061035156,804.2999877929688,True,True,True,True,True,True,True,True,False,50.20894381240832,dry,6.625894979088663,False,True,Pharmaceuticals & Biotechnology,Pharmaceuticals,90.4505386875612,True,True,19321.96,101.41,1300523,0.5248
HSCL.NS,596.4500122070312,590.966807047526,576.7862362331814,541.94626953125,489.0374178059896,482.05643447875974,599.1590819205503,417.9330556788151,653.5634546798412,True,True,True,True,True,True,True,False,False,25.448244835863765,noise,38.29967218759787,False,True,Chemicals & Petrochemicals,Carbon Black,83.44760039177277,True,True,30045.45,435.12,7306874,1.4482
LUMAXTECH.NS,1692.5,1657.0499979654949,1686.9888916015625,1668.5200048828126,1545.022001953125,1446.8350015258789,1679.1071853999927,655.2147318348904,1898.0,True,True,True,True,True,True,True,True,False,156.13355265005237,noise,39.9194957966081,False,True,Auto Components,Auto Components & Equipments,98.38393731635652,True,True,11424.59,42.76,255093,0.3743
USHAMART.NS,492.45001220703125,483.25000254313153,465.8152787950304,449.6820007324219,438.9786661783854,432.864249420166,489.11721118654424,299.9014271132958,518.0,True,True,True,True,True,True,True,True,False,59.99630761018,noise,27.762140892551816,False,True,Industrial Products,Iron & Steel Products,92.80117531831537,True,True,14997.8,32.79,665547,0.2186
SATIN.NS,224.6999969482422,219.89833196004233,197.88444391886392,183.71619964599608,161.33946645100912,157.05684982299806,219.9157532166294,133.00999450683594,245.5399932861328,True,True,True,True,True,True,True,True,False,39.96512168015109,dry,11.53144524671929,False,True,Finance,Microfinance Institutions,88.050930460333,True,True,2474.84,20.59,914851,0.8318
SANGAMIND.NS,526.0499877929688,505.7375030517578,503.97222222222223,484.11399963378904,462.23733296712237,445.3677331542969,514.4203995364888,339.84925342523246,576.9500122070312,True,True,True,True,True,True,True,True,False,29.84957203200167,dry,18.667690323503656,False,True,Textiles & Apparels,Other Textile Products,84.96571988246816,True,True,2608.5,2.57,48665,0.0987
NETWEB.NS,4608.7998046875,4066.425008138021,3997.050014919705,3780.15201171875,3474.8526708984373,3387.913455810547,4253.568275392048,1698.0424989895453,4925.7001953125,True,True,True,True,True,True,True,True,False,128.03974112567965,noise,60.60823326466653,False,True,IT - Services,IT Enabled Services,97.45347698334965,True,True,26224.6,791.4,1718340,3.0178
UNIVCABLES.NS,1128.300048828125,1085.5416768391926,974.5333336724175,893.5040002441406,821.0109985351562,795.8453384399414,1106.3812434132576,576.0,1239.0,True,True,True,True,True,True,True,True,False,91.29763499001552,noise,30.49837247481511,False,True,Industrial Products,Cables - Electricals,95.5435847208619,True,True,3896.29,25.06,223165,0.6432
HONASA.NS,400.45001220703125,386.7666702270508,360.32361263699,344.14000122070314,303.38500061035154,300.39875061035156,394.06785185549353,248.39999389648438,424.8999938964844,True,True,True,True,True,True,True,True,False,29.302549700687308,dry,7.797201187225459,False,True,Personal Products,Personal Care,84.81880509304604,True,True,13040.49,88.38,2206029,0.6778
GRAPHITE.NS,721.5499877929688,741.5583292643229,727.3194427490234,696.9109973144531,640.237001139323,616.5772509765625,735.3689692448487,502.996619240164,802.4000244140625,True,True,True,True,True,True,True,False,False,32.910265284814024,dry,10.36597215865621,False,True,Industrial Products,Electrodes & Refractories,85.79823702252693,True,True,14092.44,136.16,1887634,0.9662
SPORTKING.NS,187.6199951171875,164.65499877929688,151.44666502210828,143.38619903564452,112.8713996887207,111.20706977844239,171.67115274680052,78.16999816894531,198.5,True,True,True,True,True,True,True,True,False,59.63194925475812,noise,37.877660250878414,False,True,Textiles & Apparels,Other Textile Products,92.70323212536728,True,True,2432.14,9.52,498129,0.3914
ANURAS.NS,1325.300048828125,1354.9249979654949,1340.3250020345051,1315.6200048828125,1267.2520043945312,1227.1535052490235,1345.03173849573,977.512075459017,1415.0,True,True,True,True,True,True,True,False,False,33.81413544147072,dry,3.495553064841761,False,True,Chemicals & Petrochemicals,Specialty Chemicals,86.14103819784525,True,True,15071.24,41.35,312385,0.2744
KINGFA.NS,5344.0,5308.283365885417,4999.380560980902,4756.459995117188,4420.008009440105,4395.906010742187,5328.607844654546,3006.0,5699.39990234375,True,True,True,True,True,True,True,True,False,59.10918145979189,dry,8.342589803449055,False,True,Industrial Products,Plastic Products - Industrial,92.65426052889325,True,True,7249.99,4.14,7745,0.0572
ABSLAMC.NS,1035.5,1022.875010172526,1039.518059624566,1008.3510046386718,876.0830033365885,866.7492520141601,1029.9092536755654,702.9828482007388,1123.5,True,True,True,True,True,True,True,True,False,44.59831419902549,dry,8.804534861930627,False,True,Capital Markets,Asset Management Company,89.32419196865817,True,True,29967.21,57.49,554778,0.1918
DHANBANK.NS,33.5099983215332,33.49499956766764,30.93722195095486,28.66759983062744,26.28526664733887,26.17880000114441,33.32986348471238,19.450000762939453,34.9900016784668,True,True,True,True,True,True,True,True,False,10.99701135722162,dry,8.689871806668588,False,True,Banks,Private Sector Bank,73.8001958863859,True,True,1321.85,6.98,2083572,0.5279
HAPPYFORGE.NS,1426.800048828125,1399.2000122070312,1367.2083401150173,1326.80400390625,1189.1116662597656,1126.3542501831055,1406.2320110030441,862.0499877929688,1490.0,True,True,True,True,True,True,True,True,False,51.49459746181477,noise,37.61408901295361,False,True,Industrial Products,Castings & Forgings,90.74436826640549,True,True,13405.31,11.99,84422,0.0895
ASHIANA.NS,362.45001220703125,368.7916666666667,351.97361246744794,337.922001953125,310.9850927734375,309.25518753051756,366.90207149465306,268.63644581896057,389.3999938964844,True,True,True,True,True,True,True,False,False,19.968650150385535,dry,8.379458712571916,False,True,Realty,"Residential, Commercial Projects",80.6562193927522,True,True,3670.67,4.21,115254,0.1147
DATAPATTNS.NS,3894.0,3948.175048828125,3933.8750203450522,3724.9460205078126,3110.4580045572916,2997.1455029296876,3981.3046931156878,2131.0,4303.0,True,True,True,True,True,True,True,False,False,36.49554643064914,noise,20.755015279481142,False,True,Aerospace & Defense,Aerospace & Defense,87.1694417238002,True,True,21714.5,474.83,1224192,2.1867
SEAMECLTD.NS,1643.5,1593.883321126302,1555.3694491916233,1516.9800024414062,1231.2273319498697,1147.6102484130859,1606.052891356404,752.5499877929688,1709.199951171875,True,True,True,True,True,True,True,True,False,68.2793179661273,noise,21.00783870370527,False,True,Transport Services,Shipping,94.0254652301665,True,True,4188.13,15.98,97357,0.3816
MTARTECH.NS,7121.5,7589.916666666667,6422.936130099826,5659.318012695312,3776.6353304036456,3266.218996582031,7473.940054828876,1390.5,8449.5,True,True,True,True,True,True,True,False,False,327.8718995156866,noise,57.20399602015229,False,True,Aerospace & Defense,Aerospace & Defense,99.70617042115573,True,True,21930.05,765.1,1073151,3.4888
STYLAMIND.NS,2944.0,2811.008341471354,2482.6500040690103,2403.3460009765627,2236.4160107421876,2115.1125073242188,2820.4337617342635,1593.699951171875,2981.800048828125,True,True,True,True,True,True,True,True,False,72.58763722175476,dry,16.810830001376498,False,True,Consumer Durables,Plywood Boards/ Laminates,94.56415279138099,True,True,4983.83,17.32,58948,0.3476
PAISALO.NS,52.58000183105469,49.854166666666664,47.60638840993246,44.2811996459961,38.269399859110514,37.66350625038147,50.49628791918613,29.30476395281721,55.88999938964844,True,True,True,True,True,True,True,True,False,67.29607519354582,noise,31.102241605217323,False,True,Finance,Non Banking Financial Company (NBFC),93.92752203721841,True,True,4779.54,57.72,10983661,1.2076
MAHASTEEL.NS,960.0,868.754160563151,870.2027774386936,889.9300012207032,816.5890006510417,714.7057511901855,902.5440478065691,293.0,1050.0,True,True,True,True,True,True,True,True,False,221.28515368787788,dry,3.2086755145506456,False,True,Industrial Products,Iron & Steel Products,99.26542605288932,True,True,1577.7,0.68,7046,0.0429
SHAILY.NS,3027.0,2786.1166788736978,2520.2611321343315,2416.016015625,2302.33267578125,2279.954510498047,2854.2826811368527,1534.610423318069,3198.0,True,True,True,True,True,True,True,True,False,64.67596855075597,noise,30.833379736852844,False,True,Industrial Products,Plastic Products - Industrial,93.5847208619001,True,True,13964.16,156.01,513883,1.1173
VIJAYA.NS,1278.0,1271.5833333333333,1174.161114162869,1099.5690002441406,1033.1843334960938,1032.7960211181642,1263.764419075425,848.0,1379.300048828125,True,True,True,True,True,True,True,True,False,34.06343998862891,dry,14.833836742673668,False,True,Healthcare Services,Healthcare Service Provider,86.28795298726737,True,True,13125.51,28.02,219694,0.2135
MARINE.NS,248.60000610351562,240.30500030517578,228.68694559733072,213.1266003417969,208.65773356119792,205.8407081604004,245.2711386950122,150.86000061035156,282.4800109863281,True,True,True,True,True,True,True,True,False,19.937199572673237,noise,44.041729593925105,False,True,Industrial Manufacturing,Industrial Products,80.60724779627816,True,True,3298.06,16.31,656121,0.4946
RISHABH.NS,516.9500122070312,522.8791707356771,497.39305623372394,467.42400024414064,422.1946663411458,417.17624954223635,520.937531585307,272.29998779296875,566.0,True,True,True,True,True,True,True,False,False,69.32526461730075,noise,32.75636899222309,False,True,Electrical Equipment,Other Electrical Equipment,94.22135161606269,True,True,2015.76,9.51,182226,0.4718
SENORES.NS,1058.9000244140625,1106.0750020345051,979.1055569118923,920.5509997558594,836.0506681315104,804.0645013427734,1086.3394495312014,504.04998779296875,1194.4000244140625,True,True,True,True,True,True,True,False,False,104.2631123736764,noise,26.229907952700398,False,True,Pharmaceuticals & Biotechnology,Pharmaceuticals,96.32713026444662,True,True,4872.47,38.54,364302,0.791
