symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
20MICRONS.NS,2026-08-03,196.02999877929688,203.53833389282227,198.3888871934679,194.67421356201172,181.69412556966145,185.77485221862793,200.3119113569766,128.8197409252814,262.38037710993933,True,False,False,True,True,True,False,False,False,-22.134791615009664,noise,49.25318973593607,False,True,False,False,,Minerals & Mining,Industrial Minerals,35.01628664495114,False,False
21STCENMGM.NS,2026-08-03,40.970001220703125,37.34416675567627,33.996388806237114,33.788600006103515,35.89073342641195,38.0321000957489,38.156160156003345,28.25,62.029998779296875,True,False,False,False,True,True,False,True,False,-32.0901707653953,ppv,90.20763756495717,False,False,False,False,,Capital Markets,Other Capital Market related Services,21.376221498371336,False,False
360ONE.NS,2026-08-03,1147.800048828125,1123.941670735677,1114.2388949924045,1105.9120068359375,1092.7270975748697,1100.8861526489259,1130.5949038007043,900.8207868154223,1229.0652744329707,True,False,True,True,True,False,True,True,False,7.200172746502953,noise,31.43170740651079,False,True,False,False,,Capital Markets,Stockbroking & Allied,70.27687296416939,True,False
3BBLACKBIO.NS,2026-08-03,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,30.61723489768785,False,False,False,False,,Healthcare Services,Healthcare Service Provider,,False,False
3IINFOLTD.NS,2026-08-03,24.389999389648438,20.935833136240642,18.764444404178196,18.29859992980957,16.502199954986573,16.743599972724915,21.745576199161306,12.680000305175781,26.399999618530273,True,False,False,True,True,True,True,True,False,1.2873732015139971,ppv,541.9463553194822,False,False,False,False,,IT - Software,Computers - Software & Consulting,64.82084690553745,False,False
3MINDIA.NS,2026-08-03,35955.0,35247.5,34148.65814887153,33495.616640625,33265.6063671875,33233.651474609374,35227.33746042705,28319.862583025053,37487.09942436396,True,True,True,True,True,False,True,True,False,17.853676874336234,green,173.39418652500842,False,False,False,False,,Diversified,Diversified,77.48371335504885,True,False
3PLAND.NS,2026-08-03,31.6299991607666,31.91249990463257,32.11916653315226,32.04359977722168,33.467266693115235,35.11200006484985,31.910535102154498,28.510000228881836,52.900001525878906,False,False,False,False,False,False,False,False,False,-29.8514103931507,noise,87.42572839859689,False,False,False,False,,Finance,Investment Company,24.389250814332247,False,False
5PAISA.NS,2026-08-03,353.25,362.55833435058594,359.1680560641819,348.09800109863284,332.79646728515627,328.7261003112793,358.323821304826,245.5,400.0,True,True,False,True,True,True,True,False,False,-9.003094051525185,noise,28.29151987449713,False,False,False,False,,Capital Markets,Stockbroking & Allied,52.483713355048856,False,False
63MOONS.NS,2026-08-03,897.0499877929688,770.2958374023438,709.7486131456163,687.8620043945313,655.2786698404948,684.9540020751953,805.2076759159856,467.0,1028.5718348775486,True,False,False,True,True,True,True,True,False,-9.755012982036993,red,368.32361889863563,False,False,False,False,,IT - Software,Computers - Software & Consulting,51.83224755700325,False,False
ABB.NS,2026-08-03,7601.0,7418.583333333333,7164.847222222223,7126.04,6414.94802734375,6094.661806640625,7368.260758760694,4618.610322519749,7924.5,True,True,True,True,True,True,True,True,False,37.67885181066659,ppv,316.0844718596529,True,False,False,False,,Electrical Equipment,Heavy Electrical Equipment,87.2557003257329,True,True
ABINFRA.NS,2026-08-03,10.0600004196167,10.145000060399374,10.501666678322685,10.589400024414063,15.054733339945475,16.06088501930237,10.13680357717691,8.819999694824219,23.559999465942383,False,False,False,False,False,False,False,False,False,-45.37120500986704,dry,5.524397851440014,False,False,False,False,,Construction,Civil Construction,9.446254071661238,False,False
ABLBL.NS,2026-08-03,95.91000366210938,94.63333320617676,96.48250007629395,97.31740020751953,103.50900014241536,110.47139999389648,94.97964452643083,87.91000366210938,151.3300018310547,False,False,False,False,False,False,False,True,False,-33.368068615149895,green,132.4699723822622,False,False,False,False,,Retailing,Speciality Retail,20.03257328990228,False,False
ABMINTLLTD.NS,2026-08-03,42.5099983215332,42.982500076293945,41.68444453345405,42.291000061035156,42.97813344319661,44.022850093841555,43.01403517846597,34.0,62.849998474121094,False,False,False,False,True,False,False,False,False,-28.434348098437678,red,133.12802463704355,False,False,False,False,,Commercial Services & Supplies,Trading & Distributors,26.017915309446256,False,False
ABREL.NS,2026-08-03,1432.0999755859375,1411.8666483561199,1377.691134982639,1336.3432397460938,1348.9487158203126,1444.8489685058594,1409.2256764078813,1078.220335805519,1961.880003431885,False,False,False,False,True,True,False,True,False,-24.7602373550778,noise,54.19375190979817,False,True,False,False,,Realty,"Residential, Commercial Projects",31.433224755700323,False,False
AMIRCHAND.NS,2026-07-31,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,,False,False,True,False,,Agricultural Food & other Products,Other Agricultural Products,,False,False
AGUL.NS,2026-07-31,62.599998474121094,58.5,59.64166736602783,60.62400070190429,66.44100026448568,65.9075001335144,60.14070830754258,49.0,86.0,False,True,False,False,True,False,False,True,False,4.246460065709345,dry,0.0,False,False,False,False,,Industrial Products,Iron & Steel Products,67.58957654723126,False,False
