symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
21STCENMGM.NS,2026-08-06,43.29999923706055,39.39249960581461,34.85166650348239,34.30339996337891,35.70093341827393,37.96580008506775,40.192321819029885,28.25,60.13999938964844,True,False,False,False,True,True,False,True,False,-26.585283870589272,ppv,352.6644217490572,True,False,False,False,,Capital Markets,Other Capital Market related Services,27.239562221321446,False,False
A2ZINFRA.NS,2026-08-06,16.729999542236328,14.385833342870077,13.890277783075968,14.040599994659424,15.1025332959493,15.370749983787537,15.379237636403747,12.0,22.639999389648438,True,False,False,False,True,True,False,True,False,-19.837092144310343,ppv,229.9402100888861,False,False,False,False,,Construction,Civil Construction,36.48155654641265,False,False
AAATECH.NS,2026-08-06,93.12000274658203,90.35333442687988,93.54666752285428,93.81100067138672,97.46746663411459,96.2766999053955,90.93256086985686,75.58407430912304,136.0,False,True,False,False,False,False,False,True,False,10.742561770512737,ppv,335.69566659172085,True,False,False,False,,Commercial Services & Supplies,Consulting Services,71.86866639643291,True,False
AARTIIND.NS,2026-08-06,501.20001220703125,485.44167073567706,482.0472242567274,476.0080010986328,446.5453348795573,429.3847508239746,487.95497109987,338.04998779296875,523.0999755859375,True,True,True,True,True,True,True,True,False,27.192145359424803,ppv,186.78570521573118,False,False,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,81.75922172679367,True,True
ACSTECH.NS,2026-08-06,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,222.12609829992363,False,False,True,False,,IT - Services,IT Enabled Services,,False,False
ABFRL.NS,2026-08-06,63.2599983215332,59.090833028157554,59.50277752346463,59.867999954223635,63.690933278401694,67.39979991912841,60.46163951909476,53.5099983215332,94.94999694824219,False,False,False,False,True,False,False,True,False,-16.59855030436608,ppv,226.91331167619188,False,False,False,False,,Retailing,Speciality Retail,41.264693960275636,False,False
ADVAIT.NS,2026-08-06,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,86.33971907594795,False,False,False,False,,Electrical Equipment,Other Electrical Equipment,,False,False
AEGISLOG.NS,2026-08-06,1400.0,1332.1833597819011,1259.7041948106553,1141.0000927734375,832.5630078125,814.3323266601562,1345.2971573541129,573.0465115667306,1497.800048828125,True,True,True,True,True,True,True,True,False,99.06086206711014,ppv,90.71659235170432,False,False,False,False,,Gas,Trading - Gas,96.10863396838265,True,True
AEGISVOPAK.NS,2026-08-06,288.70001220703125,293.9533335367839,271.2130839029948,252.3623516845703,221.08389567057293,231.53692985534667,291.0094897222105,157.88530940558778,311.489990234375,True,False,False,True,True,True,True,False,False,14.733223529637197,ppv,159.13558595366823,False,False,False,False,,Oil,Oil Storage & Transportation,74.3413052290231,True,False
AERONEU.NS,2026-08-06,85.44000244140625,85.83416684468587,89.35555542839899,88.79019989013672,80.4654000345866,79.93109992980958,86.08230099040057,63.209999084472656,125.37000274658203,True,True,False,True,False,True,False,False,False,-27.5932182699947,ppv,219.7132241100829,False,False,False,False,,Industrial Products,Packaging,26.22618565058776,False,False
AIMTRON.NS,2026-08-05,1612.0999755859375,1394.0999857584636,1330.4194471571182,1304.156005859375,1028.3586682128907,984.6589996337891,1444.9625844302227,632.5999755859375,1637.0,True,True,True,True,True,True,True,True,False,112.0765538129889,ppv,183.98173355580926,False,False,True,False,,Industrial Manufacturing,Industrial Products,97.04094041345765,True,True
AKI.NS,2026-08-06,4.5,4.2458332777023315,4.567499968740675,4.644999980926514,5.17046667098999,5.8022000074386595,4.271129455515959,3.799999952316284,11.649999618530273,False,False,False,False,False,False,False,True,False,-60.035524791042846,ppv,1003.8752445242153,False,False,False,False,,Consumer Durables,Leather And Leather Products,3.0806647750304013,False,False
AKSHOPTFBR.NS,2026-08-06,6.579999923706055,5.784166693687439,6.340833319558038,6.44019998550415,5.826466650962829,6.100050004720688,5.9444700263790935,3.819999933242798,9.0,True,False,False,True,True,True,False,True,False,-18.564356610934162,ppv,241.12298784552365,False,False,False,False,,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,38.14349412241589,False,False
AKSHARCHEM.NS,2026-08-06,280.8399963378906,249.8374989827474,240.91694344414606,232.29779876708983,213.79166615804036,224.57499961853028,257.38944951297316,141.3000030517578,329.8903591078191,True,False,False,True,True,True,True,True,False,0.5586112967527201,ppv,65.25022783784696,False,False,False,False,,Chemicals & Petrochemicals,Dyes And Pigments,61.97811106607215,False,False
ALBERTDAVD.NS,2026-08-06,730.5499877929688,690.7604064941406,696.7987416585287,698.6706823730469,701.0735721842448,723.5794277954102,697.5134626065585,575.6902111808453,912.1299071642095,True,False,False,False,True,False,True,True,False,-17.412911808826635,ppv,847.5339232559836,True,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,40.12971220105391,False,False
APLLTD.NS,2026-08-06,834.4500122070312,805.1478118896484,800.7017228868273,779.5435241699219,753.3701908365886,785.6464566040039,812.5966351794823,626.4825498908483,987.3159771242284,True,False,False,False,True,True,True,True,False,-12.442051806354371,ppv,139.03486135532935,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,47.182813133360355,False,False
ALICON.NS,2026-08-06,737.9000244140625,680.1541544596354,655.5833282470703,655.2029968261719,694.1495251464844,739.8556314086914,692.3578097782531,578.2026889823056,1018.832993642693,False,False,False,False,True,False,False,True,False,-18.58496579185813,ppv,796.3200254372365,True,False,False,False,,Auto Components,Auto Components & Equipments,38.0624239967572,False,False
ALLCARGO.NS,2026-08-06,9.760000228881836,8.206666747728983,8.191666695806715,8.393600015640258,8.898933324813843,11.391149995326996,8.396255113586196,7.110000133514404,36.54999923706055,False,False,False,False,True,True,False,True,True,-72.28847276943114,ppv,2343.313037228055,True,False,False,False,,Transport Services,Logistics Solution Provider,1.1349817592217268,False,False
ATL.NS,2026-08-06,25.56999969482422,23.389166514078777,23.68722210990058,23.84459991455078,24.55213331858317,25.84683445930481,23.671202559391876,18.200000762939453,40.5099983215332,False,False,False,False,True,True,False,True,False,-13.905727144858437,ppv,846.7570071866506,True,False,False,False,,Transport Infrastructure,Port & Port services,44.95338467774625,False,False
ALPA.NS,2026-08-06,69.97000122070312,67.23000017801921,68.13611178927951,68.46820037841798,67.65400024414062,71.42425010681153,67.74548335496522,46.099998474121094,103.83000183105469,False,False,False,False,True,True,False,True,False,-30.72963098611188,ppv,237.5851303707544,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,22.375354681799756,False,False
AMBALALSA.NS,2026-08-06,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,222.05954642258305,False,True,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,,False,False
