symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
HINDALCO.NS,1092.5999755859375,1123.558329264323,1075.1805555555557,1036.8580017089844,936.9336690266927,890.5537521362305,1118.7673056492367,625.0164347820432,1176.0,True,True,True,True,True,True,True,False,False,74.1475518043292,noise,79.47988776394025,False,False,Non - Ferrous Metals,Aluminium,94.15774099318404,True,True,244322.09,675.43,6181877,0.2765
JSWSTEEL.NS,1284.0,1296.2166849772136,1279.9527859157986,1248.8900073242187,1201.5773388671876,1179.81900390625,1296.1570852264529,959.5660768846707,1328.0,True,True,True,True,True,True,True,False,False,32.20965377402347,noise,83.01166334098042,False,False,Ferrous Metals,Iron & Steel,84.90749756572541,True,True,313377.32,251.12,1955766,0.0801
COALINDIA.NS,472.29998779296875,465.65832773844403,462.61666615804035,457.9579998779297,424.12713928222655,411.06312423706055,469.23944809205926,345.8827187630446,491.25,True,True,True,True,True,True,True,True,False,28.67633370634495,noise,57.56234842808758,False,False,Consumable Fuels,Coal,83.54430379746836,True,True,291065.65,779.81,16510934,0.2679
MOTHERSON.NS,143.55999755859375,141.30083465576172,131.43500010172525,126.46932403564453,120.26244878133139,115.75636566162109,141.7857954794402,89.42248454216111,151.77000427246094,True,True,True,True,True,True,True,True,False,43.9484228377476,noise,55.13701166899019,False,False,Auto Components,Auto Components & Equipments,88.9970788704966,True,True,151186.35,344.79,24017172,0.2281
SAIL.NS,190.55999755859375,201.4724998474121,190.75611029730902,181.89040008544922,157.8726666768392,150.68957237243652,199.52238867630305,116.63813628480024,209.6999969482422,True,True,True,True,True,True,True,False,False,48.18241738813678,noise,71.0496783510084,False,False,Ferrous Metals,Iron & Steel,90.16553067185978,True,True,78711.29,500.12,26244756,0.6354
BAJAJ-AUTO.NS,10342.0,10425.871175130209,10091.881537543402,9819.766953125,9389.368444010417,9243.933244628906,10364.281768316896,7749.439654454236,10750.0,True,True,True,True,True,True,True,False,False,25.57913790844286,noise,61.415857271011944,False,True,Automobiles,2/3 Wheelers,82.27848101265823,True,True,288822.83,413.11,399446,0.143
CHENNPETRO.NS,1181.4000244140625,1086.9333241780598,1063.4805552164714,1040.358475341797,953.5077286783854,896.9566275024414,1119.8257583958598,593.9771937515527,1225.0,True,True,True,True,True,True,True,True,False,84.21945614688784,noise,57.78271613617603,False,False,Petroleum Products,Refineries & Marketing,95.03407984420643,True,True,17592.39,291.03,2463441,1.6543
ADANIPOWER.NS,232.60000610351562,235.09416834513345,223.95638995700412,207.79320037841796,166.28700042724608,159.68835010528565,233.58200208490706,105.41999816894531,254.1999969482422,True,True,True,True,True,True,True,False,False,113.55123945442122,noise,61.27911453426806,False,False,Power,Integrated Power Utilities,96.64070107108081,True,True,448562.01,1099.96,47289806,0.2452
ABCAPITAL.NS,357.5,357.35415903727215,352.3277765909831,343.0769989013672,342.85866577148437,330.02349975585935,355.51074541829007,221.10000610351562,375.95001220703125,True,True,True,True,True,True,True,True,False,60.65971289586398,noise,82.02782924718822,False,False,Finance,Investment Company,92.3076923076923,True,True,93729.1,158.43,4431673,0.169
BHEL.NS,386.95001220703125,409.44166564941406,383.6588897705078,350.9728009033203,297.3197338867187,280.1287501525879,402.8646506397515,205.1199951171875,424.8999938964844,True,True,True,True,True,True,True,False,False,53.29634996255117,noise,94.71372683689316,False,False,Electrical Equipment,Heavy Electrical Equipment,90.99318403115872,True,True,134738.45,639.91,16537196,0.4749
