symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
ADANIENSOL.NS,1489.5999755859375,1526.1749877929688,1426.2013854980469,1353.1060009765624,1106.5256652832031,1049.4335003662109,1510.6109816854726,744.9000244140625,1614.800048828125,True,True,True,True,True,True,True,False,False,62.70889957246724,noise,43.4618736495279,False,True,Power,Power Distribution,93.53427321341759,True,True,178943.06,507.05,3403949,0.2834
GOKULAGRO.NS,233.07000732421875,232.30500030517578,232.57888878716363,224.9701998901367,193.81146626790365,190.6160496520996,232.06836722869062,133.28500366210938,249.9199981689453,True,True,True,True,True,True,True,True,False,63.822309921258565,noise,28.15772421300441,False,True,Agricultural Food & other Products,Edible Oil,93.72873116188624,True,True,6877.59,58.43,2506944,0.8496
ADANIGREEN.NS,1485.699951171875,1473.8583374023438,1384.4986131456162,1296.9490014648438,1073.6303340657553,1060.625249633789,1472.5438049425745,765.0,1544.800048828125,True,True,True,True,True,True,True,True,False,40.09429053954503,noise,38.87304932456509,False,True,Power,Power Generation,89.15896937287312,True,True,244720.95,707.31,4760790,0.289
CUMMINSIND.NS,5621.5,5715.416666666667,5463.861111111111,5328.087978515625,4717.994685872396,4539.313090820313,5639.2637538723175,3167.777355746102,6100.0,True,True,True,True,True,True,True,False,False,68.21588112298195,noise,45.660261701980104,False,True,Industrial Products,"Compressors, Pumps & Diesel Engines",94.21487603305785,True,True,155827.98,377.29,671158,0.2421
ARVIND.NS,494.5,490.9916636149089,455.6611099243164,435.4569989013672,369.147666422526,353.36524963378906,491.7298210106595,274.79998779296875,514.8499755859375,True,True,True,True,True,True,True,True,False,36.18593755699355,noise,51.7865639125114,False,True,Textiles & Apparels,Garments & Apparels,87.60330578512396,True,True,12961.57,40.4,816980,0.3117
VTL.NS,627.8499755859375,613.7249959309896,609.187503390842,593.3710009765625,511.0749997965495,487.8215229797363,617.3891912074535,379.293213735748,647.0,True,True,True,True,True,True,True,True,False,29.767004089415884,noise,40.19095153302894,False,True,Textiles & Apparels,Other Textile Products,85.07535245503159,True,True,18162.56,35.97,572974,0.1981
BBOX.NS,1018.5999755859375,1026.0958353678386,872.3138885498047,771.9330004882812,605.9173327636719,581.9889584350586,1009.5030740820521,435.04998779296875,1103.0,True,True,True,True,True,True,True,True,False,86.31881407006227,noise,46.36970879898127,False,True,IT - Services,IT Enabled Services,95.38162372386971,True,True,18090.25,107.73,1057674,0.5955
WHEELS.NS,1634.699951171875,1553.941650390625,1432.6402757432725,1317.8819982910156,1018.2567565917968,973.9227438354492,1565.8401138869167,701.4852759742325,1744.0,True,True,True,True,True,True,True,True,False,116.46739373342778,noise,34.44231650015391,False,True,Auto Components,Auto Components & Equipments,97.27758872143899,True,True,3994.06,36.37,222501,0.9107
GRANULES.NS,766.4500122070312,775.8166554768881,747.3777770996094,719.9480004882812,624.8286669921876,602.5349995422363,769.5800479021468,432.6000061035156,804.2999877929688,True,True,True,True,True,True,True,False,False,43.27118097393239,noise,26.07533973043314,False,True,Pharmaceuticals & Biotechnology,Pharmaceuticals,90.08264462809917,True,True,18992.4,99.87,1303066,0.5259
SYRMA.NS,1266.699951171875,1187.187520345052,1079.0527852376301,1029.07400390625,862.7283353678386,847.8638113403321,1204.7833310243536,499.0761959610563,1290.9000244140625,True,True,True,True,True,True,True,True,False,135.48795107241838,noise,55.20731992321798,False,True,Industrial Manufacturing,Industrial Products,97.90957705396208,True,True,24399.8,194.27,1533678,0.7962
STLTECH.NS,583.6500244140625,585.6624984741211,445.7311087714301,387.78759826660155,214.40753250122071,190.48179931640624,576.6735211655509,74.80000305175781,679.9000244140625,True,True,True,True,True,True,True,True,False,672.7393536964331,noise,40.88385661469103,False,True,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,99.90277102576567,True,True,28491.91,355.24,6086607,1.2468
V2RETAIL.NS,223.47999572753906,236.68999989827475,224.44583299424914,216.5267999267578,214.29446645100913,211.2221494293213,231.81094122413646,158.55999755859375,259.25,True,True,True,True,True,True,True,False,False,23.31971869670644,green,100.87593349263247,False,True,Retailing,Speciality Retail,82.25571220223627,True,True,8148.92,32.77,1466221,0.4021
SATIN.NS,226.32000732421875,230.84083302815756,213.0036103990343,198.3447998046875,165.66773315429688,160.85134979248048,229.9158819370187,133.00999450683594,247.0,True,True,True,True,True,True,True,False,False,39.290997830731314,noise,36.75231806667144,False,True,Finance,Microfinance Institutions,88.77005347593582,True,True,2489.25,22.56,996856,0.9063
