symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
CHAMBLFERT.NS,479.0,451.10833740234375,450.6055552164714,444.64099975585935,450.0173150634766,469.8007588195801,459.7039504342076,399.75,590.376104100658,True,False,False,False,True,False,True,True,True,-17.759450719191506,green,102.70826421614518,False,False,Fertilizers & Agrochemicals,Fertilizers,35.14582303509639,False,False
JPPOWER.NS,22.639999389648438,18.88666645685832,18.840277698304916,17.728999938964844,17.13866668065389,17.496400017738342,19.48808657879169,13.149999618530273,27.700000762939453,True,False,False,True,True,True,True,True,True,49.14360299405982,ppv,450.085108859311,True,False,Power,Power Generation,89.91596638655463,True,False
SAMMAANCAP.NS,173.6999969482422,150.8816680908203,149.3602778116862,147.2970001220703,151.85053344726563,148.40125038146974,157.84754783054274,114.0999984741211,192.9499969482422,True,True,True,False,True,True,True,True,True,36.7824237107095,green,104.71295624936683,False,False,Finance,Housing Finance Company,86.50519031141869,True,False
EMBASSY.NS,433.42999267578125,427.22666422526044,426.93490007188586,424.07270446777346,421.954038289388,412.2864179992676,429.2467750159584,352.53209650188097,454.9686982149808,True,True,True,True,True,False,True,True,True,18.021812701545127,noise,57.54942887212101,False,False,Realty,Real Estate Investment Trusts (REITs),77.16262975778547,True,False
GUFICBIO.NS,328.25,296.27083587646484,295.8625005086263,293.5940020751953,313.1933339436849,325.76246459960936,304.84319241440755,268.0,407.73976967002454,True,False,False,False,True,False,True,True,True,-13.367083571103233,green,106.48771005076377,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,41.819080573405834,False,False
GOCOLORS.NS,344.6000061035156,289.65416463216144,287.5855543348524,280.2939987182617,401.8923328653971,477.61074897766116,306.94397826265316,237.0500030517578,919.9000244140625,False,False,False,False,True,True,False,True,True,-59.68411744913536,ppv,299.65240455292997,False,False,Retailing,Speciality Retail,1.7795353435491843,False,False
PASHUPATI.NS,98.76000213623047,92.63583374023438,91.86611090766058,93.71009994506836,87.32880004882813,82.86353698730468,94.30062608602324,64.95886993408203,118.3499984741211,True,True,True,True,True,True,True,True,True,51.89446369624184,noise,27.09670685402157,False,False,Textiles & Apparels,Other Textile Products,90.41028175976274,True,True
ROSSTECH.NS,1073.8499755859375,929.6499989827474,928.6625044080946,862.8300024414062,738.2203348795573,724.9764773559571,969.7574687699847,351.15352630615234,1089.0,True,True,True,True,True,True,True,True,True,199.70565100834054,green,184.0306371207814,False,False,Aerospace & Defense,Aerospace & Defense,99.0113692535838,True,True
NRL.NS,64.94999694824219,54.676666577657066,54.408888816833496,52.91879997253418,56.42419993082682,60.13914993286133,56.16538574055293,45.099998474121094,94.0,True,False,False,False,True,True,False,True,True,-6.371638494071741,ppv,794.8752883873378,True,False,Metals & Minerals Trading,Trading - Metals,52.24913494809689,False,False
SOTAC.NS,111.0,110.80833562215169,110.63194529215495,111.11300079345703,118.03866755167643,119.60992233276367,110.98020744566925,100.0,152.22492300422553,False,False,False,False,False,False,False,True,True,-7.9227489855928095,dry,0.0,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,49.72812654473554,False,False
SILGO.NS,82.9000015258789,77.0716667175293,76.89749993218317,75.5579997253418,72.5956492614746,70.73098703384399,78.68179665250841,51.2400016784668,85.0,True,True,True,True,True,True,True,True,True,45.311135205109345,noise,61.24282993303838,False,False,Consumer Durables,"Gems, Jewellery And Watches",88.63074641621354,True,True
