symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
OIL.NS,488.0,500.9958318074544,481.5194447835286,479.10600036621094,449.2610099283854,436.669591217041,493.5489226191699,374.3675923313683,531.0,True,True,True,True,True,True,True,False,False,17.698844988578834,noise,20.748910203558097,False,True,Oil,Oil Exploration & Production,76.8166089965398,True,True,79378.46,317.24,6500807,0.3997
NLCINDIA.NS,349.8999938964844,345.7458318074544,316.72222306993274,302.4800015258789,268.7285669962565,263.6971417999268,344.8289896702863,216.33624791780156,387.79998779296875,True,True,True,True,True,True,True,True,False,48.50405663749826,noise,88.32514910829607,False,True,Power,Power Generation,89.61937716262976,True,True,48518.41,214.16,6120594,0.4414
TORNTPHARM.NS,4537.7998046875,4440.6833902994795,4281.11669921875,4264.330024414063,4018.981998697917,3904.8840405273436,4463.412498953818,3075.0328854559925,4712.89990234375,True,True,True,True,True,True,True,True,False,44.18984486667532,noise,60.225158202995324,False,True,Pharmaceuticals & Biotechnology,Pharmaceuticals,88.38358872960949,True,True,153579.77,164.88,363338,0.1074
ARVIND.NS,484.8999938964844,470.82083384195965,420.5986107720269,402.31300048828126,355.338666788737,341.8832496643066,474.40047223212827,274.79998779296875,500.95001220703125,True,True,True,True,True,True,True,True,False,33.9068130383404,noise,30.049799634575376,False,True,Textiles & Apparels,Garments & Apparels,85.1705388037568,True,True,12709.94,37.77,778876,0.2972
KTKBANK.NS,271.8500061035156,256.8583335876465,254.5205544365777,246.42779907226563,212.84846588134766,202.39888633728026,262.60093781162385,164.46822856250571,278.0,True,True,True,True,True,True,True,True,False,42.469260807986984,noise,59.69431230638731,False,True,Banks,Private Sector Bank,87.9387048937222,True,True,10280.87,111.87,4115112,1.0881
BBOX.NS,994.0999755859375,922.1875,703.7472220526802,642.565,567.6443330891927,550.0869496154785,930.859509290258,435.04998779296875,1037.3499755859375,True,True,True,True,True,True,True,True,False,121.66802345438312,green,143.74561077024956,False,True,IT - Services,IT Enabled Services,97.03410776075137,True,True,17655.14,98.32,989008,0.5569
WHEELS.NS,1654.5,1530.5333353678386,1259.2652808295356,1183.5260009765625,967.9204524739583,924.2638504028321,1565.72027856756,701.4852759742325,1744.0,True,True,True,True,True,True,True,True,False,119.8205386953099,noise,35.07471196499306,False,True,Auto Components,Auto Components & Equipments,96.98467622343054,True,True,4042.44,36.44,220234,0.9014
CEIGALL.NS,347.6000061035156,341.34583536783856,328.8097229003906,312.8640008544922,278.8598001098633,274.53179969787595,342.74855262833415,222.61000061035156,386.3999938964844,True,True,True,True,True,True,True,True,False,39.43040587582725,noise,77.23744818958544,False,True,Construction,Civil Construction,87.39495798319328,True,True,6055.36,18.21,523787,0.3007
ATHERENERG.NS,955.5,923.6833292643229,903.0319417317709,861.7449975585937,742.857665608724,686.7524990844727,925.8992203677327,301.0,989.4000244140625,True,True,True,True,True,True,True,True,False,199.67068581136988,noise,45.70242230854669,False,True,Automobiles,2/3 Wheelers,99.06080079090461,True,True,36593.98,416.93,4363526,1.1394
VMARCIND.NS,1142.6500244140625,1123.0333353678386,959.6555582682291,873.0080017089844,729.9116678873698,662.9100012207032,1109.8757540488396,271.3500061035156,1260.0,True,True,True,True,True,True,True,True,False,255.41213823143468,noise,94.53781512605042,False,True,Industrial Products,Cables - Electricals,99.6045477014335,True,True,441.28,0.79,43754,0.1792
GOODLUCK.NS,1381.300048828125,1359.7250061035156,1270.8430548773872,1198.7750036621094,1154.733594156901,1151.3428411865234,1373.1322094525156,870.722888861753,1475.0,True,True,True,True,True,True,True,True,False,52.686311111374984,green,135.94039439006593,False,True,Industrial Products,Iron & Steel Products,90.60800790904597,True,True,4591.24,20.99,151980,0.4572
SANGAMIND.NS,515.9000244140625,499.4833348592122,495.6902770996094,476.5949993896484,459.67399943033854,442.63153915405275,505.19666891635694,339.84925342523246,576.9500122070312,True,True,True,True,True,True,True,True,False,20.14407897991104,noise,23.109004732124617,False,True,Textiles & Apparels,Other Textile Products,78.15126050420169,True,True,2543.9,2.44,47243,0.0958
