symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
AARTIIND.NS,2026-07-16,504.75,482.8875020345052,471.8611111111111,473.1660009765625,434.7920011393229,421.0692504882812,486.1965225730062,338.04998779296875,523.0999755859375,True,True,True,True,True,True,True,True,False,14.165499735598397,ppv,95.17256158996913,False,True,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,76.56186198448346,True,True,,,,
AIMTRON.NS,2026-07-15,1389.4000244140625,1315.3375142415364,1266.070848253038,1222.1390087890625,970.6653356933593,933.4392504882812,1340.0774335555666,632.5999755859375,1480.0,True,True,True,True,True,True,True,True,False,79.69477528177251,noise,61.59110350727117,False,True,False,False,,Industrial Manufacturing,Industrial Products,95.30420579828501,True,True,,,,
APARINDS.NS,2026-07-16,14205.0,14142.0,14659.75,14098.16,11134.6,10538.0625,14204.223156891207,6801.0,17157.0,True,True,True,True,True,True,True,True,False,63.56573003612274,noise,60.60722612309573,False,True,False,False,,Electrical Equipment,Other Electrical Equipment,93.79338505512455,True,True,,,,
APCOTEXIND.NS,2026-07-16,541.7000122070312,516.3041636149088,516.146228366428,508.1161462402344,413.2182450358073,403.577872467041,520.6820791059059,307.1774227167927,579.0,True,True,True,True,True,True,True,True,True,37.686292840158806,noise,83.00507911397507,False,True,False,False,,Industrial Products,Rubber,87.87260106165782,True,True,,,,
AURUM.NS,2026-07-16,241.19000244140625,230.706667582194,207.32777786254883,198.76640045166016,184.97579996744793,181.05304985046388,232.9386447962573,151.89999389648438,264.6400146484375,True,True,True,True,True,True,True,True,False,27.256900751772918,red,642.0430855387284,False,True,False,False,,IT - Services,IT Enabled Services,83.299305839118,True,True,,,,
AVALON.NS,2026-07-16,1767.5999755859375,1733.7083333333333,1684.2027825249565,1601.542001953125,1175.271669514974,1148.694752807617,1730.8463316874513,777.2999877929688,1853.0,True,True,True,True,True,True,True,True,False,101.21804895249444,noise,70.82781217384458,False,True,False,False,,Electrical Equipment,Other Electrical Equipment,97.14169048591262,True,True,,,,
AZAD.NS,2026-07-16,2408.10009765625,2292.4583740234375,2159.536126030816,2137.614011230469,1821.9126733398436,1778.9655053710937,2328.3293918078784,1360.0,2530.0,True,True,True,True,True,True,True,True,False,55.131097204705526,noise,80.6122033342279,False,True,False,False,,Electrical Equipment,Heavy Electrical Equipment,92.73172723560637,True,True,,,,
BAHETI.NS,2026-07-15,711.6500244140625,719.8291727701823,668.3402828640408,649.9250036621094,603.5713338216145,593.545500793457,712.8090041019354,478.0,755.0,True,True,True,True,True,True,True,False,False,25.57790878502346,noise,51.07675317504141,False,True,False,False,,Industrial Products,"Aluminium, Copper & Zinc Products",82.64597795018375,True,True,,,,
BANDHANBNK.NS,2026-07-16,214.4199981689453,206.75749969482422,206.57555474175348,203.82199951171876,176.2285999552409,171.56755004882814,209.17369578834752,134.25,220.75999450683594,True,True,True,True,True,True,True,True,True,23.546180039335084,noise,77.61195278203226,False,True,False,False,,Banks,Private Sector Bank,81.62515312372398,True,True,,,,
BEACON.NS,2026-07-15,95.0,93.70833396911621,90.50833341810439,93.25600006103515,87.74900009155273,84.01724996566773,94.1706887132543,50.0,124.80000305175781,True,True,True,True,True,True,True,True,False,61.2903184022157,noise,47.50593824228028,False,True,False,False,,Capital Markets,"Depositories, Clearing Houses and Other Intermediaries",93.54838709677419,True,True,,,,
CARYSIL.NS,2026-07-16,1226.9000244140625,1168.6499938964844,1157.8777770996094,1109.3759985351562,947.7086661783854,946.7397497558594,1182.240703740916,732.0999755859375,1280.9000244140625,True,True,True,True,True,True,True,True,False,44.33996669806242,noise,47.87696660745882,False,True,False,False,,Consumer Durables,Household Appliances,90.2409146590445,True,True,3489.62,20.76,169237.0,0.595
CEMPRO.NS,2026-07-16,1603.199951171875,1521.2416687011719,1282.1881442599827,1175.0269519042968,834.2703385416667,828.9927633666993,1532.547445970289,502.01526853255285,1647.300048828125,True,True,True,True,True,True,True,True,False,86.90546016992022,noise,41.55896397576954,False,True,True,False,,Construction,Civil Construction,95.95753368721928,True,True,27540.98,235.08,1466325.0,0.8536
DEEDEV.NS,2026-07-16,703.5,687.5249938964844,673.3680589463976,625.3970025634766,389.24873402913414,353.3241006469727,690.764712047279,183.0,760.0,True,True,True,True,True,True,True,True,False,136.43086165726405,dry,19.044938968883717,False,True,False,False,,Industrial Manufacturing,Industrial Products,98.08084932625562,True,True,4872.68,27.19,386540.0,0.5581
DPEL.NS,2026-07-15,590.0499877929688,544.1249974568685,507.00555335150824,509.89899658203126,394.5556652832031,363.1849990081787,560.1179119497419,123.0,593.9000244140625,True,True,True,True,True,True,True,True,False,303.8671890094947,noise,59.91372423709858,False,True,True,False,,Industrial Products,Cables - Electricals,99.59167006941608,True,True,251.91,0.65,61246.0,0.2577
FEDFINA.NS,2026-07-16,161.38999938964844,155.21750005086264,155.25694444444446,154.9274005126953,147.2341332499186,147.1946000289917,156.98679829286908,115.08999633789062,178.47999572753906,True,True,True,True,True,True,True,True,False,36.19409231193962,red,177.79573812834352,False,True,False,False,,Finance,Non Banking Financial Company (NBFC),86.93344222131483,True,True,6051.49,26.21,1623758.0,0.433
GALAPREC.NS,2026-07-16,1196.800048828125,1174.5750020345051,1053.6625044080947,999.96400390625,837.2806681315104,815.3485003662109,1165.8308873019607,671.2000122070312,1260.0,True,True,True,True,True,True,True,True,False,32.9187046176443,noise,37.30810457297202,False,True,False,False,,Industrial Manufacturing,Industrial Products,85.70845242956308,True,True,1533.84,9.61,80321.0,0.6267
GHCLTEXTIL.NS,2026-07-16,114.79000091552734,108.04083251953125,99.30739169650607,96.73755599975586,83.4875656636556,81.74243152618408,108.69152749718225,64.84792129679248,116.5,True,True,True,True,True,True,True,True,False,27.82941674138939,green,110.41975241894579,False,True,True,False,,Textiles & Apparels,Other Textile Products,83.62596978358513,True,True,1097.23,7.14,622096.0,0.6508
ICIL.NS,2026-07-16,396.04998779296875,418.2874984741211,381.9958335028754,358.8720007324219,297.1105341593424,294.8171997833252,409.4088077306754,216.89999389648438,463.79998779296875,True,True,True,True,True,True,True,False,False,40.9573389450818,noise,28.679907334417543,False,True,False,False,,Textiles & Apparels,Other Textile Products,88.97509187423438,True,True,7843.94,36.1,911473.0,0.4602
INDUSINDBK.NS,2026-07-16,1013.5,995.8791656494141,941.958004421658,932.558798828125,896.1768888346354,871.5409371948242,997.7301833991027,709.4508644993872,1038.0,True,True,True,True,True,True,True,True,False,17.005712887721145,noise,34.47426028197114,False,True,False,False,,Banks,Private Sector Bank,78.11351572070234,True,True,78965.1,229.72,2266646.0,0.2909
KAPSTON.NS,2026-07-16,420.20001220703125,390.562505086263,361.0902803209093,353.6480010986328,336.7635548909505,324.1357663726807,398.4931590005513,231.5800018310547,439.0,True,True,True,True,True,True,True,True,False,70.41813672597401,noise,52.46929068879187,False,True,True,False,,Commercial Services & Supplies,Diversified Commercial Services,94.48754593711719,True,True,1278.76,1.24,29418.0,0.0967
KMEW.NS,2026-07-16,2431.300048828125,2319.6500040690103,2125.611107720269,2107.4119921875,1849.4636580403646,1709.4287420654298,2352.3721286660125,797.5,2540.0,True,True,True,True,True,True,True,True,False,191.13880013255104,noise,48.898775003099864,False,True,False,False,,Engineering Services,Dredging,99.02000816659861,True,True,5981.0,36.85,151578.0,0.6162
KODYTECH.NS,2026-07-15,1287.449951171875,1153.9833170572917,1021.0805494520399,971.8579956054688,865.072998046875,829.7252490234375,1185.0305993526981,556.0499877929688,1321.0,True,True,True,True,True,True,True,True,False,74.49850535008973,noise,62.06832182191525,False,True,True,False,,IT - Software,Computers - Software & Consulting,94.85504287464272,True,True,4525.38,5.96,16793.0,0.1317
KRISHNADEF.NS,2026-07-16,1297.9000244140625,1278.4163818359375,1242.3288133409287,1216.6325317382812,1036.5920035807292,976.1461959838867,1288.246024468915,664.3519847169132,1398.6358552528313,True,True,True,True,True,True,True,True,False,47.135941572938236,noise,27.274433395509966,False,True,False,False,,Aerospace & Defense,Aerospace & Defense,90.93507554103716,True,True,1938.2,22.75,175277.0,1.1737
LAURUSLABS.NS,2026-07-16,1557.5999755859375,1526.316670735677,1452.902784559462,1416.5380078125,1171.2789701334636,1115.380792541504,1531.6163214918593,786.7669061994718,1579.0999755859375,True,True,True,True,True,True,True,True,False,89.40792743280545,noise,46.33992339770473,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,96.08003266639444,True,True,84149.27,338.67,2174286.0,0.4025
MADHUSUDAN.NS,2026-07-15,248.3000030517578,241.2749989827474,191.136110941569,183.29900024414061,152.9199998474121,147.33824996948243,241.0786505710517,108.5999984741211,260.0,True,True,True,True,True,True,True,True,False,68.73939065633223,noise,50.78232226187208,False,True,False,False,,Food Products,Other Food Products,94.32421396488363,True,True,209.04,0.94,58169.0,0.4509
MAYURUNIQ.NS,2026-07-16,822.0999755859375,848.6791636149088,807.624996609158,766.5359997558594,607.2999997965495,583.4349996948242,833.5769835486983,471.20001220703125,907.0,True,True,True,True,True,True,True,False,False,44.23529396646882,dry,13.011636986028401,False,True,False,False,,Consumer Durables,Leather And Leather Products,90.15924867292773,True,True,3572.24,22.8,277285.0,0.6381
MUTHOOTMF.NS,2026-07-16,244.02000427246094,226.1158332824707,204.60055541992188,198.63039978027345,183.25406667073568,180.3981999206543,231.23662643362337,141.1999969482422,252.0,True,True,True,True,True,True,True,True,False,45.94498129566287,noise,70.81904398290538,False,True,False,False,,Finance,Microfinance Institutions,90.64924458962842,True,True,4093.84,27.76,1137442.0,0.678
NRBBEARING.NS,2026-07-16,421.1499938964844,425.31666564941406,416.43055725097656,399.01726135253904,309.0202729288737,299.9795196533203,424.4795072354914,211.10343900049978,467.6000061035156,True,True,True,True,True,True,True,False,False,51.70535249931816,dry,11.947153971030644,False,True,False,False,,Auto Components,Auto Components & Equipments,92.03756635361373,True,True,4081.9,43.3,1028218.0,1.0609
PARACABLES.NS,2026-07-16,66.6500015258789,68.27416737874348,67.34222210778131,64.95259979248047,45.715133361816406,44.71800003051758,67.0275817604449,28.299999237060547,75.69999694824219,True,True,True,True,True,True,True,False,False,11.08333587646484,noise,20.934011174074207,False,True,False,False,,Industrial Products,Cables - Electricals,74.64271131073907,True,True,2181.05,25.89,3884383.0,1.187
RAMRAT.NS,2026-07-16,423.75,412.8291651407878,404.4388877020942,413.69,356.04533223470054,344.9536242675781,416.22702283231683,268.0,520.0,True,True,True,True,True,True,True,True,False,30.472445628259194,noise,24.95168370103353,False,True,False,False,,Electrical Equipment,Other Electrical Equipment,84.93262556145366,True,True,3955.67,13.1,309175.0,0.3312
RISHABH.NS,2026-07-16,659.5,645.2624969482422,581.1472227308485,561.4780010986328,461.4593330891927,446.39449966430664,644.0609404471418,272.29998779296875,692.7999877929688,True,True,True,True,True,True,True,True,False,126.55444389289387,noise,41.34611394778086,False,True,False,False,,Electrical Equipment,Other Electrical Equipment,97.87668436096367,True,True,2549.75,17.07,258901.0,0.6697
SBC.NS,2026-07-16,42.22999954223633,42.161666552225746,40.10361120435927,38.90820022583008,33.43400001525879,31.172400035858153,42.08976292670874,15.050000190734863,45.0,True,True,True,True,True,True,True,True,False,161.8103021663721,noise,55.803921712695,False,True,False,False,,Textiles & Apparels,Garments & Apparels,98.6116782360147,True,True,2010.95,53.23,12605130.0,2.6471
SHILPAMED.NS,2026-07-16,637.8499755859375,613.3249969482422,568.9180535210503,541.5849987792968,407.23933268229166,395.9979997253418,620.0575276863999,259.5,650.0,True,True,True,True,True,True,True,True,False,40.99190086765625,noise,30.188089513633777,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,89.09759085340956,True,True,12475.19,70.25,1101294.0,0.5631
SHIVAUM.NS,2026-07-16,409.0,418.09166463216144,377.7291658189562,364.085,328.8009995524089,320.43149978637695,413.3490605593796,275.0,474.0,True,True,True,True,True,True,True,False,False,35.430463576158935,dry,2.503028664684268,False,True,False,False,,Commercial Services & Supplies,Trading & Distributors,86.48427929767251,True,True,556.26,0.38,9268.0,0.0681
SIGMAADV.NS,2026-07-16,568.7999877929688,560.7458292643229,515.3736063639323,465.14299743652344,279.93726643880206,255.3601000213623,564.1012847524718,95.52999877929688,638.0999755859375,True,True,True,True,True,True,True,True,False,483.5042759592919,noise,63.26601672701491,False,True,False,False,,Aerospace & Defense,Aerospace & Defense,99.83666802776644,True,True,10024.51,26.91,473059.0,0.2684
SIS.NS,2026-07-16,440.25,431.4249979654948,425.1208318074544,415.2739990234375,350.58988789876304,344.90707290649414,434.3497414074954,257.04998779296875,480.95001220703125,True,True,True,True,True,True,True,True,False,21.360645351631447,noise,25.04737884445748,False,True,False,False,,Other Consumer Services,Other Consumer Services,80.52266231114741,True,True,6221.07,13.99,317870.0,0.2249
SONAMLTD.NS,2026-07-16,58.040000915527344,54.73416678110758,54.81388897365994,54.39559997558594,49.484599914550785,47.666249961853026,55.42297563666643,37.400001525878906,63.0,True,True,True,True,True,True,True,True,False,17.37108194147028,red,137.2630187274571,False,True,False,False,,Consumer Durables,Consumer Electronics,78.35851367905268,True,True,232.35,0.3,52499.0,0.1311
