symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
20MICRONS.NS,2026-08-20,203.9600067138672,191.88416798909506,197.99774593777127,196.45175994873046,180.4868158976237,184.61463256835938,195.0674528851994,128.8197409252814,245.10635970562396,True,False,False,True,True,True,True,True,False,-9.757589427882852,noise,94.07814016891334,False,False,False,False,,Minerals & Mining,Industrial Minerals,48.56333468231485,False,False
21STCENMGM.NS,2026-08-20,43.91999816894531,43.65499973297119,37.6250000529819,36.2507999420166,35.43426677703857,37.83190009117126,43.59333040364304,28.25,57.97999954223633,True,False,False,False,True,True,True,True,False,-22.879723300150488,red,216.90641918020108,False,False,False,False,,Capital Markets,Other Capital Market related Services,32.213678672602185,False,False
360ONE.NS,2026-08-20,1203.0,1177.8166605631511,1135.7555541992188,1128.5400024414062,1093.3379545084636,1102.6000009155273,1175.9008079953564,900.8207868154223,1229.0652744329707,True,False,False,True,True,True,True,True,False,17.10519530057073,ppv,150.61151124563318,False,False,True,False,,Capital Markets,Stockbroking & Allied,73.85673816268718,True,False
3BBLACKBIO.NS,2026-08-20,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,,False,False,True,False,,Healthcare Services,Healthcare Service Provider,,False,False
3IINFOLTD.NS,2026-08-20,22.25,25.65500005086263,21.572222179836697,20.390800018310546,17.256799964904786,17.135149979591368,24.59918303813854,12.680000305175781,27.799999237060547,True,True,False,True,True,True,True,False,False,0.2252217808209167,noise,49.02893129609671,False,False,False,False,,IT - Software,Computers - Software & Consulting,60.50182112505059,False,False
3MINDIA.NS,2026-08-20,33550.0,35350.416666666664,35113.287000868055,34329.72796875,33332.567018229165,33612.75891601563,34843.38415604129,28319.862583025053,37487.09942436396,False,False,True,True,False,False,True,False,False,11.611353175250594,noise,46.25624589319228,False,True,False,False,,Diversified,Diversified,69.8502630513962,False,False
3PLAND.NS,2026-08-20,31.600000381469727,32.0074995358785,32.12999974356757,32.08399974822998,33.06993335723877,34.499050035476685,31.98128188118949,28.510000228881836,52.900001525878906,False,False,False,False,False,False,False,False,False,-36.48241129352818,noise,26.14294256432601,False,False,False,False,,Finance,Investment Company,16.025900445163902,False,False
5PAISA.NS,2026-08-20,390.8999938964844,382.55832926432294,374.1361100938585,362.72699951171876,334.5074668375651,332.79435012817385,385.5002613678272,245.5,416.95001220703125,True,True,True,True,True,True,True,True,False,7.508247341777152,red,155.9254639715894,False,True,False,False,,Capital Markets,Stockbroking & Allied,66.57223796033995,False,False
63MOONS.NS,2026-08-20,770.7999877929688,820.8875020345052,758.6625027126736,732.7460021972656,664.3160030110677,685.9997525024414,797.2461850534437,467.0,1028.5718348775486,True,False,False,True,True,True,False,False,False,-22.64255030417016,noise,48.84420785291987,False,False,False,False,,IT - Software,Computers - Software & Consulting,32.65884257385674,False,False
ABB.NS,2026-08-20,7479.0,7607.584798177083,7291.995496961806,7199.351005859375,6546.92140625,6174.045031738281,7550.098194592662,4564.870705303207,7832.294844565128,True,True,True,True,True,True,True,False,False,50.828666934640346,noise,58.26210575424945,False,True,False,False,,Electrical Equipment,Heavy Electrical Equipment,88.83043302306758,True,True
ABINFRA.NS,2026-08-20,13.34000015258789,11.226666688919067,10.621388938691881,10.652800006866455,14.473733367919921,15.605550012588502,11.824546927633595,8.819999694824219,23.559999465942383,False,False,False,False,True,True,False,True,False,-28.137226827267693,red,610.7744038428566,False,False,False,False,,Construction,Civil Construction,25.414811817078103,False,False
ABLBL.NS,2026-08-20,86.5,90.51669375101726,93.52029164632161,94.6764225769043,100.49707239786784,107.14693073272706,89.46947192703365,86.0,150.53067573506257,False,False,False,False,False,False,False,False,False,-36.830363784042255,noise,81.00362939524355,False,False,False,True,,Retailing,Speciality Retail,15.54026709834075,False,False
ABMINTLLTD.NS,2026-08-20,53.2599983215332,52.506666819254555,45.429444524976944,44.27480010986328,43.841400095621744,44.0804001045227,53.37543343229811,34.0,72.80000305175781,True,False,False,True,True,True,False,False,False,6.307385117076181,green,288.5997814654594,False,False,False,False,,Commercial Services & Supplies,Trading & Distributors,65.92472683124241,False,False
ABREL.NS,2026-08-20,1445.5,1399.5333455403645,1408.872534857856,1375.44681640625,1329.7108349609375,1426.0980938720704,1405.4738329456693,1078.220335805519,1961.880003431885,True,False,False,False,True,True,False,True,False,-21.243342467211157,ppv,271.4065968089243,False,False,False,False,,Realty,"Residential, Commercial Projects",34.43949817887495,False,False
AMIRCHAND.NS,2026-08-19,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,,False,True,False,True,,Agricultural Food & other Products,Other Agricultural Products,,False,False
AGUL.NS,2026-08-19,53.650001525878906,56.066667556762695,57.0305560429891,58.95400077819824,65.68333371480306,65.38325021743775,55.024640359625614,49.0,86.0,False,True,False,False,False,False,False,False,False,6.027674197100441,dry,0.0,False,False,False,False,,Industrial Products,Iron & Steel Products,65.60097126669365,False,False
