symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
360ONE.NS,2026-08-20,1203.0,1177.8166605631511,1135.227776421441,1127.7080029296876,1093.5404569498698,1102.697692565918,1175.9558139493045,900.8207868154223,1229.0652744329707,True,False,False,True,True,True,True,True,False,18.30130437259132,ppv,150.52270356677332,False,False,True,False,,Capital Markets,Stockbroking & Allied,74.330900243309,True,False
ABREL.NS,2026-08-20,1445.5,1399.5333455403645,1405.5252176920574,1370.4552490234375,1330.4268302408855,1428.2562640380859,1405.4272989686622,1078.220335805519,1961.880003431885,True,False,False,False,True,True,False,True,False,-18.426008036613705,ppv,270.3063376948141,False,False,False,False,,Realty,"Residential, Commercial Projects",37.5506893755069,False,False
AARTECH.NS,2026-08-20,50.66999816894531,49.10583337148031,48.570277743869354,48.315200119018556,46.13153335571289,47.300800037384036,49.624808887670525,33.5099983215332,66.3388530975979,True,False,False,True,True,True,True,True,False,-21.808397539185766,ppv,307.2762358381552,True,False,False,False,,Electrical Equipment,Heavy Electrical Equipment,33.29278183292782,False,False
ACMESOLAR.NS,2026-08-20,397.3999938964844,374.68333435058594,375.17638821072046,367.9889990234375,298.55562561035157,282.9898500823975,377.1389812120319,195.72747422084996,406.5,True,True,True,True,True,True,True,True,False,40.896306747483834,ppv,478.12069704390467,False,False,True,False,,Power,Power Generation,85.6853203568532,True,True
ABCAPITAL.NS,2026-08-20,409.0,407.87500254313153,402.8013899061415,394.0530010986328,359.121333211263,355.8232496643066,404.68541366710394,267.25,430.70001220703125,True,True,True,True,True,True,True,True,False,51.64997459697449,ppv,140.77318219285448,False,False,False,False,,Finance,Investment Company,88.64557988645579,True,True
ALEMBICLTD.NS,2026-08-20,91.62999725341797,87.10250027974446,87.50823614332411,87.56155868530273,87.14078592936198,89.78038524627685,88.24417653755906,68.6152946732243,107.03246622098874,True,False,False,False,True,True,True,True,False,-11.090008680662233,ppv,221.86757429219205,False,False,False,False,,Realty,"Residential, Commercial Projects",46.35036496350365,False,False
AMANTA.NS,2026-08-20,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,92.76414410391943,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,,False,False
AMNPLST.NS,2026-08-20,183.0399932861328,192.62083307902017,195.59361139933267,194.99039947509766,177.59553344726564,182.36155014038087,189.62825584662295,127.0,250.0,True,False,False,True,False,True,False,False,False,-13.525106658079523,ppv,184.9336459393347,False,False,False,False,,Chemicals & Petrochemicals,Commodity Chemicals,43.14679643146796,False,False
AMRUTANJAN.NS,2026-08-20,521.6500244140625,508.59583282470703,523.6277762518989,530.6949981689453,556.6108089192709,587.9481228637695,505.9796326261857,482.79998779296875,785.8889257790795,False,False,False,False,False,False,False,True,False,-23.434529987667773,ppv,1607.7291494632536,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,31.265206812652067,False,False
ANANTRAJ.NS,2026-08-20,633.8499755859375,621.9708353678385,596.0651601155599,576.318125,530.9050164794921,541.5139936828614,624.8494906953625,402.3389018697037,742.4300925158334,True,False,False,True,True,True,True,True,False,16.836851733950354,ppv,168.50632845554554,False,False,False,False,,Realty,"Residential, Commercial Projects",73.47931873479318,True,False
