symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
SWANDEF.NS,2149.699951171875,2027.4500020345051,1966.4166734483506,1935.9460009765626,1729.1009977213541,1460.691749572754,2050.287419837081,188.05999755859375,2489.0,True,True,True,True,True,True,True,True,False,1043.0926188872752,green,113.7804036634045,False,False,Industrial Manufacturing,Ship Building & Allied Services,100.0,True,True,11325.08,5.23,24310,0.0461
CUPID.NS,181.99000549316406,162.97999827067056,138.49666595458984,130.76059951782227,98.5096799214681,85.35212993621826,167.09689642553934,17.68000030517578,182.6999969482422,True,True,True,True,True,True,True,True,False,909.3732588039264,noise,72.26167089688033,False,False,Personal Products,Personal Care,99.95143273433705,True,True,24471.48,334.47,18378245,1.3668
SIGMAADV.NS,578.8499755859375,486.99582926432294,401.25694359673395,353.5088003540039,237.11146748860676,219.82200050354004,505.57924221721817,81.61000061035156,578.8499755859375,True,True,True,True,True,True,True,True,False,528.2969639016922,noise,67.40088556762143,False,False,Aerospace & Defense,Aerospace & Defense,99.90286546867412,True,True,10201.63,23.29,402352,0.2283
BHAGYANGR.NS,392.1000061035156,343.71666717529297,315.47361246744794,293.2204006958008,200.67713363647462,177.22255016326903,362.07681329163745,70.20999908447266,415.20001220703125,True,True,True,True,True,True,True,True,False,451.8648687711983,noise,60.58972172552319,False,False,Non - Ferrous Metals,Copper,99.80573093734823,True,True,1254.52,12.26,312561,0.9769
VMARCIND.NS,1611.9000244140625,1496.6708374023438,1278.2013939751519,1173.2950036621094,837.6370007324218,756.4010017395019,1531.8544050676355,271.3500061035156,1708.0,True,True,True,True,True,True,True,True,False,449.1058052950366,noise,47.098402018502945,False,False,Industrial Products,Cables - Electricals,99.75716367168529,True,True,441.28,0.97,53870,0.2206
MTARTECH.NS,8122.0,7628.333333333333,7375.722222222223,6824.436015625,4294.181331380209,3727.3049963378908,7912.069168183429,1390.5,8714.0,True,True,True,True,True,True,True,True,False,372.4565246551004,noise,39.269127268771946,False,False,Aerospace & Defense,Aerospace & Defense,99.70859640602234,True,True,24982.94,1262.36,1554250,5.0529
PRIZOR.NS,874.8499755859375,837.379160563151,729.8652784559462,680.6839996337891,437.6579995727539,408.60974952697757,843.7584228904354,183.5,899.0,True,True,True,True,True,True,True,True,False,362.7611539082718,noise,40.21139705882353,False,False,Industrial Manufacturing,Industrial Products,99.6600291403594,True,True,194.79,0.58,32103,0.3003
AHLWEST.NS,661.0499877929688,578.7249959309896,572.3791631062826,492.4223974609375,260.99739532470704,231.78554496765136,595.1216383455742,137.0,751.4000244140625,True,True,True,True,True,True,True,True,False,358.5848184410439,green,106.98376203477511,False,False,Leisure Services,Hotels & Resorts,99.61146187469645,True,True,770.2,0.15,2269,0.0195
VENUSREM.NS,1768.0999755859375,1742.9749959309895,1333.5111168755425,1239.5470056152344,925.6300012207031,807.688250579834,1718.5554277584563,416.0,1943.800048828125,True,True,True,True,True,True,True,True,False,302.48122574936184,noise,87.30823910719991,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.51432734337057,True,True,2366.19,15.42,87204,0.6516
BLISSGVS.NS,470.04998779296875,451.59166463216144,373.20833163791235,343.31079986572263,240.1006717936198,218.27735801696778,459.4008052683097,117.7448072129227,493.75,True,True,True,True,True,True,True,True,False,248.78976778142814,noise,42.91743251556417,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.36862554638174,True,True,4985.17,112.83,2400338,2.2633
