symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
AAKASH.NS,2026-09-21,8.970000267028809,8.84000007311503,8.825555562973022,8.877399959564208,8.86073329925537,8.74779997587204,8.8800826046919,7.210000038146973,13.399999618530273,True,True,False,True,True,False,False,True,True,-10.389609770960018,noise,61.64664955741824,False,False,False,False,,Oil,Offshore Support Solution Drilling,52.56525652565257,False,False
ANSALAPI.NS,2026-09-21,3.6600000858306885,3.431666672229767,3.4130555523766413,3.2728000020980836,3.445400007565816,3.404600007534027,3.4793399177839683,2.509999990463257,5.079999923706055,True,True,False,False,True,True,False,True,True,-26.50602265436095,green,136.57749267297942,False,False,False,False,,Realty,"Residential, Commercial Projects",32.71827182718272,False,False
APOLLOHOSP.NS,2026-09-21,8912.0,8818.5,8808.055284288195,8831.141875,8261.11388671875,7972.072353515625,8830.068032317298,6679.845437739152,9039.4765625,True,True,True,True,True,True,True,True,True,14.44591401690587,noise,67.09721578663017,False,False,False,False,,Healthcare Services,Hospital,75.78757875787578,True,True
ASIANTILES.NS,2026-09-21,51.2599983215332,50.294166564941406,50.124722162882485,50.4531999206543,58.42060010274251,61.5644500541687,50.30218918175243,42.5,79.05999755859375,False,False,False,False,True,False,False,True,True,-18.57029753729329,noise,27.89728910864161,False,False,False,False,,Consumer Durables,Ceramics,43.42934293429343,False,False
CCAVENUE.NS,2026-09-21,16.0,15.81333327293396,15.810555537541708,16.091199970245363,15.353999983469645,15.675699987411498,15.856097223210654,12.920000076293945,20.5,True,False,False,True,False,False,True,True,True,-1.8404862030818592,noise,45.42414133592619,False,False,False,False,,Financial Technology (Fintech),Financial Technology (Fintech),62.1962196219622,False,False
AWFIS.NS,2026-09-21,271.3500061035156,268.07916895548504,267.53333324856226,272.22699981689453,297.8071993001302,335.29864974975584,270.4720925875567,229.0500030517578,639.4000244140625,False,False,False,False,False,False,False,True,True,-56.12772738827556,noise,43.88999335632947,False,False,False,False,,Commercial Services & Supplies,Diversified Commercial Services,5.6705670567056705,False,False
BILVYAPAR.NS,2026-09-21,4.150000095367432,4.089166700839996,4.08388888835907,4.09059998512268,4.908599996566773,5.479049994945526,4.125769650433643,3.799999952316284,14.699999809265137,False,False,False,False,True,False,False,True,True,-66.61303303718024,red,202.8647948822096,False,False,False,False,,Finance,Holding Company,2.25022502250225,False,False
COMPUSOFT.NS,2026-09-21,13.350000381469727,13.101666609446207,13.09824824333191,13.057407569885253,13.262239589691163,13.728369250297547,13.153436078324072,11.77744777373263,20.119808275141764,False,False,False,False,True,False,False,True,True,-30.847647356094487,red,100.04109369594845,False,True,False,False,,Other Consumer Services,Education,27.27272727272727,False,False
CONCORDBIO.NS,2026-09-21,1579.4000244140625,1476.7666625976562,1475.294440375434,1429.2295654296875,1250.5552591959636,1260.7037283325196,1493.6236218238746,981.1254498447715,1693.8579163761817,True,False,False,True,True,True,True,True,True,-6.267665217118223,ppv,343.5655736551027,True,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,57.6957695769577,False,False
DKEGL.NS,2026-09-18,70.0,67.38333320617676,67.30000072055392,67.335,69.58633310953776,70.94224983215332,67.61060675431521,60.0,89.5999984741211,False,False,False,False,True,False,True,True,True,-1.3389668627261653,noise,62.5,False,False,False,False,,Industrial Products,Packaging,62.601260126012605,False,False
DHARMAJ.NS,2026-09-21,281.25,271.21666463216144,270.73333231608075,267.7889993286133,261.8436001586914,256.0406001281738,272.8159204618528,210.64999389648438,345.0,True,True,True,True,True,True,True,True,True,-15.629220083870932,green,102.48855677446238,False,False,False,False,,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,46.084608460846084,False,False
