symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
ACCORD.NS,2026-07-17,202.35000610351562,192.50833384195963,128.19166617923312,106.3579997253418,55.612666600545246,47.23899995803833,193.6567056732527,19.850000381469727,211.0,True,True,True,True,True,True,True,True,False,787.5000564675601,red,106.38297872340425,False,False,False,False,,Telecom - Services,Other Telecom Services,99.95934959349594,True,True,70.26,0.21,10430.0,0.3004
CUPID.NS,2026-07-17,214.77999877929688,209.61249923706055,177.05583233303494,161.91179916381836,114.39826655069987,99.85291982650757,209.77452239177063,25.510000228881836,226.0,True,True,True,True,True,True,True,True,False,704.9621661281981,green,131.31191179187928,False,False,False,False,,Personal Products,Personal Care,99.91869918699187,True,True,28880.62,569.95,26536665.0,1.9735
SANGINITA.NS,2026-07-17,55.849998474121094,50.221665700276695,40.783611085679794,36.59999996185303,22.126066672007244,19.180750017166137,51.36878769107595,9.09000015258789,55.849998474121094,True,True,True,True,True,True,True,True,False,437.0192357950664,ppv,39.005913887201274,False,False,True,False,,Chemicals & Petrochemicals,Specialty Chemicals,99.79674796747967,True,True,144.66,0.82,146074.0,0.564
BHAGYANGR.NS,2026-07-17,401.04998779296875,381.62500254313153,361.35555691189234,343.31000061035155,230.64840016682942,203.8762502670288,384.1810518240368,85.62000274658203,432.29998779296875,True,True,True,True,True,True,True,True,False,355.0147385638284,noise,86.63231115361593,False,False,False,False,,Non - Ferrous Metals,Copper,99.71544715447155,True,True,1283.16,8.78,218837.0,0.684
UNIHEALTH.NS,2026-07-17,704.9500122070312,693.8250020345052,573.8291668362087,536.9490002441406,411.97700073242186,360.9777505493164,695.7115549760862,133.64999389648438,747.9000244140625,True,True,True,True,True,True,True,True,False,317.1301847378883,noise,30.539531727180186,False,False,False,False,,Healthcare Services,Hospital,99.63414634146342,True,True,1085.62,2.09,29623.0,0.1924
DPEL.NS,2026-07-17,580.4000244140625,562.6166661580404,511.4527765909831,512.661996459961,398.8749987792969,366.64124908447263,568.0723238455529,123.0,599.0,True,True,True,True,True,True,True,True,False,300.82873769457194,noise,40.33533691869661,False,False,False,False,,Industrial Products,Cables - Electricals,99.59349593495935,True,True,1379.33,3.52,60707.0,0.2554
ATHERENERG.NS,2026-07-17,1282.199951171875,1201.2750040690105,1075.566669040256,1034.5910009765626,838.5859989420572,795.4509994506836,1217.6863305957909,329.20001220703125,1345.0,True,True,True,True,True,True,True,True,False,273.5469631964676,noise,88.95216210091361,False,False,False,False,,Automobiles,2/3 Wheelers,99.43089430894308,True,True,49148.01,598.71,4669367.0,1.2182
VIJIFIN.NS,2026-07-17,8.420000076293945,7.575833360354106,5.516111148728265,5.078800029754639,3.567533343633016,3.4149500060081484,7.681801674700051,2.009999990463257,8.420000076293945,True,True,True,True,True,True,True,True,False,255.2742819777677,ppv,24.040379898776052,False,False,True,False,,Finance,Non Banking Financial Company (NBFC),99.34959349593497,True,True,161.24,0.19,223774.0,0.1169
THANGAMAYL.NS,2026-07-17,6436.0,6433.166666666667,5736.211168077257,5183.616044921875,4154.664685872396,3781.365015258789,6388.891242911812,1750.0999755859375,7165.0,True,True,True,True,True,True,True,True,False,238.70940117734344,noise,76.0110945356665,False,False,False,False,,Consumer Durables,"Gems, Jewellery And Watches",99.30894308943088,True,True,20004.39,135.23,210113.0,0.676
ACUTAAS.NS,2026-07-17,3619.39990234375,3525.9583333333335,3323.816663953993,3199.4620068359377,2451.088666178385,2253.0120013427736,3518.374613037369,1123.8557221594572,3740.0,True,True,True,True,True,True,True,True,False,204.46094516604293,noise,44.87744946316434,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.10569105691057,True,True,29632.43,162.23,448214.0,0.5475
