rank,symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc,price_band,rs_score,vcp_score,volume_score,newhigh_score,entry_score,group_score,entry_status,market_state,market_multiplier,minervini_score,grade
11,SAKAR.NS,2026-07-30,848.5499877929688,859.3041687011719,836.0791676839193,826.2449987792969,617.8049989827474,559.3982495117187,846.8853514102151,311.0,960.0,True,True,True,True,True,True,True,True,False,140.41647781421,noise,29.941688836318598,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,98.36677554829679,True,True,1863.55,17.61,207415.0,0.9449,—,66.2,65.4,74.8,70.8,100.0,27.906976744186046,actionable,unknown,1.0,67.5,B
12,RRKABEL.NS,2026-07-30,2575.10009765625,2433.941650390625,2352.2693752712676,2272.6843017578126,1760.0676831054689,1662.3721929931642,2478.6074861543198,1158.746695475609,2775.0,True,True,True,True,True,True,True,True,False,89.03307744163985,noise,58.55745026337726,False,False,False,False,,Industrial Products,Cables - Electricals,96.12692487167523,True,True,28966.32,208.04,812330.0,0.7182,—,67.0,48.1,96.5,79.6,81.4,34.883720930232556,actionable,unknown,1.0,67.4,B
13,KRISHANA.NS,2026-07-30,178.8000030517578,153.625,143.5187127855089,141.06753234863282,119.51661499023437,115.68850925445557,159.65505743255616,86.13667447448749,179.89999389648438,True,True,True,True,True,True,True,True,False,74.03479927536473,ppv,235.300024080206,False,False,True,False,,Fertilizers & Agrochemicals,Fertilizers,95.0536630891274,True,True,5533.57,28.56,1595640.0,0.5162,—,59.4,35.4,87.5,98.8,50.0,88.37209302325581,watch — approaching pivot,unknown,1.0,67.3,B
14,SHRIPISTON.NS,2026-07-30,4334.5,4269.146728515625,4082.4617987738716,3876.45953125,3395.5760628255207,3236.5820153808595,4275.33690483345,2294.657326627676,4522.7998046875,True,True,True,True,True,True,True,True,False,79.80799535909114,noise,40.61708717100286,False,True,False,False,,Auto Components,Auto Components & Equipments,95.38030797946804,True,True,19103.09,26.12,60238.0,0.1367,—,68.9,47.1,96.5,85.7,31.6,67.44186046511628,actionable,unknown,1.0,65.7,B
15,TALBROAUTO.NS,2026-07-30,396.04998779296875,399.7750015258789,393.8916659884983,382.03900024414065,309.497465616862,303.4933253479004,397.9059818181432,219.89999389648438,435.0,True,True,True,True,True,True,True,False,False,41.78519276163597,dry,16.20875555990329,False,False,False,False,,Auto Components,Auto Components & Equipments,88.80074661689221,True,True,2458.32,13.78,345989.0,0.5605,—,60.5,54.7,78.6,76.1,50.0,67.44186046511628,watch — approaching pivot,unknown,1.0,63.9,B
16,NINSYS.NS,2026-07-30,825.25,866.7374979654948,821.7958306206597,787.6309973144531,527.989999593099,501.0692497253418,852.3057769655652,281.04998779296875,935.0,True,True,True,True,True,True,True,False,False,92.38838478029834,dry,17.18479904926534,False,True,False,False,,IT - Software,Computers - Software & Consulting,96.36024265048997,True,True,1533.26,0.55,6665.0,0.0359,—,66.1,43.8,72.5,70.5,44.1,90.69767441860465,actionable,unknown,1.0,63.7,B
17,NESTLEIND.NS,2026-07-30,1521.0,1460.0416768391926,1429.6619059244792,1422.2777856445311,1341.5020548502605,1317.1382275390624,1474.1712347518396,1073.713620089896,1532.5999755859375,True,True,True,True,True,True,True,True,False,37.85162445994883,ppv,149.7363653934093,False,False,True,False,,Food Products,Packaged Foods,87.82081194587028,True,True,293470.16,309.41,2033067.0,0.1054,—,65.1,55.4,80.7,98.5,53.1,32.55813953488372,actionable,unknown,1.0,63.3,B
18,SHILPAMED.NS,2026-07-30,603.3499755859375,618.8499908447266,593.7944403754341,572.4539971923828,426.4313319905599,407.9172492980957,611.4665413159184,259.5,650.0,True,True,True,True,True,True,True,False,False,36.45381361845581,dry,18.481777718444327,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,87.30751283247783,True,True,11798.47,66.28,1098744.0,0.5618,—,56.0,51.1,73.1,79.6,99.2,27.906976744186046,actionable,unknown,1.0,63.2,B
19,RICOAUTO.NS,2026-07-30,138.4199981689453,135.74999936421713,135.73499955071344,132.4711993408203,123.77646631876628,118.34409965515137,137.83480720600392,65.40713375710308,157.0,True,True,True,True,True,True,True,True,True,97.0859757409061,noise,26.08559933895781,False,False,False,False,,Auto Components,Auto Components & Equipments,96.87354176388241,True,True,1873.83,45.17,3261406.0,2.4108,—,67.4,49.0,75.0,70.3,50.0,67.44186046511628,watch — approaching pivot,unknown,1.0,62.8,B
20,MOTHERSON.NS,2026-07-30,146.9199981689453,145.2391675313314,145.31174426608615,144.2333999633789,128.5494948832194,124.11359706878662,145.9720746559389,89.26729985800641,154.9805816051489,True,True,True,True,True,True,True,True,False,44.90788008307498,noise,37.33235705907389,False,True,False,False,,Auto Components,Auto Components & Equipments,89.92067195520299,True,True,154545.82,312.57,21299159.0,0.2022,—,46.5,65.4,70.6,83.6,50.0,67.44186046511628,watch — approaching pivot,unknown,1.0,62.7,B
21,KMEW.NS,2026-07-30,2538.5,2461.8750203450522,2289.905554877387,2189.9200024414063,1899.8933268229166,1774.2667431640625,2481.4333690286785,797.5,2737.0,True,True,True,True,True,True,True,True,False,201.12692763938313,noise,89.07886686622567,False,False,False,False,,Engineering Services,Dredging,99.20671955202987,True,True,6249.14,37.21,146470.0,0.5954,—,69.6,44.1,75.0,79.5,17.2,93.02325581395348,actionable,unknown,1.0,62.3,B
22,RADICO.NS,2026-07-30,4367.89990234375,4161.3418375651045,3945.0607164171006,3818.06662109375,3253.6203515625,3237.9043908691406,4206.748838240785,2494.465428414862,4494.39990234375,True,True,True,True,True,True,True,True,False,62.00699066402253,red,167.88501841386037,False,False,False,False,,Beverages,Breweries & Distilleries,93.65375641623892,True,True,58586.49,170.51,389948.0,0.291,—,71.6,51.1,86.5,88.4,0.0,76.74418604651163,extended,unknown,1.0,62.2,B
23,PARAS.NS,2026-07-30,1213.4000244140625,1205.7000020345051,1234.3944532606338,1137.6530078125,844.5660030110677,807.8477529907227,1210.7370133543743,580.5,1443.0,True,True,True,True,True,True,True,True,False,72.31938373836061,dry,13.70084931362649,False,True,False,False,,Aerospace & Defense,Aerospace & Defense,94.7736817545497,True,True,9767.18,405.28,3343861.0,4.1494,—,77.8,30.1,71.5,62.2,50.0,83.72093023255815,watch — approaching pivot,unknown,1.0,62.0,B
24,PRICOLLTD.NS,2026-07-30,678.3499755859375,634.3708190917969,607.0361056857639,593.74099609375,589.1636643473307,588.7295805358887,645.7818610691968,413.69407751062374,700.0,True,True,True,True,True,True,True,True,False,55.525038826734004,ppv,330.6004367327747,False,False,False,False,,Auto Components,Auto Components & Equipments,92.30051329911339,True,True,8281.24,50.86,748526.0,0.6141,—,75.1,54.1,86.2,87.8,0.0,67.44186046511628,extended,unknown,1.0,62.0,B
25,KODYTECH.NS,2026-07-29,1401.699951171875,1276.7833251953125,1138.4791598849827,1062.2069946289062,885.2819974772135,859.1979989624024,1292.7465960719085,556.0499877929688,1432.0,True,True,True,True,True,True,True,True,False,88.23607133764895,noise,44.6858845176553,False,True,False,False,,IT - Software,Computers - Software & Consulting,96.08026131591228,True,True,4525.38,6.63,18681.0,0.1465,—,80.9,35.0,79.8,89.8,0.0,90.69767441860465,extended,unknown,1.0,61.9,B
26,RBLBANK.NS,2026-07-30,377.79998779296875,364.85833231608075,368.0152765909831,362.2229998779297,329.65766682942706,325.11350021362307,366.79565857147145,242.36866167193014,383.45001220703125,True,True,True,True,True,True,True,True,False,49.717209560737395,green,162.21548522357062,False,False,False,False,,Banks,Private Sector Bank,91.13392440503966,True,True,58674.86,203.24,5363975.0,0.3464,—,49.3,57.5,70.2,91.1,50.0,60.46511627906976,watch — approaching pivot,unknown,1.0,61.5,B
27,HAPPYFORGE.NS,2026-07-30,1654.9000244140625,1616.9675394694011,1533.43113538954,1491.9254711914064,1318.9837198893229,1244.707117614746,1621.877117519912,859.888472776414,1670.699951171875,True,True,True,True,True,True,True,True,False,72.85476101421573,dry,19.5539367355705,False,True,False,False,,Industrial Products,Castings & Forgings,94.82034531031265,True,True,15708.4,18.3,109960.0,0.1165,—,72.6,55.0,70.0,92.1,44.5,34.883720930232556,actionable,unknown,1.0,61.1,B
28,INDOTECH.NS,2026-07-30,3390.0,3414.641642252604,3112.566657172309,2966.23798828125,2103.381328125,1996.2739953613282,3406.802425037913,1100.0,3599.0,True,True,True,True,True,True,True,False,False,82.96631642168492,noise,79.06687341079623,False,False,False,False,,Electrical Equipment,Heavy Electrical Equipment,95.80027998133458,True,True,3596.78,14.83,43773.0,0.4122,—,80.2,36.7,86.5,82.4,0.0,81.3953488372093,extended,unknown,1.0,61.0,B
29,KAPSTON.NS,2026-07-30,461.20001220703125,446.7250061035156,392.7486165364583,377.8480029296875,346.9828885904948,334.2745166015625,448.75811295239964,231.5800018310547,469.0,True,True,True,True,True,True,True,True,False,95.79707333125825,noise,67.36675776523646,False,False,False,False,,Commercial Services & Supplies,Diversified Commercial Services,96.7802146523565,True,True,1405.36,1.47,31775.0,0.1044,—,83.9,53.5,79.5,90.7,0.0,55.81395348837209,extended,unknown,1.0,61.0,B
30,SJS.NS,2026-07-30,2358.800048828125,2268.1500244140625,2210.9508124457466,2159.4584375,1876.6685961914063,1819.5315161132812,2305.7155771898756,1129.4649379983273,2439.89990234375,True,True,True,True,True,True,True,True,False,89.1013568256658,noise,73.8328964553117,False,False,False,False,,Auto Components,Auto Components & Equipments,96.17358842743818,True,True,7559.62,26.13,110645.0,0.3457,—,61.6,54.4,55.0,87.4,46.5,67.44186046511628,actionable,unknown,1.0,60.7,B
31,SWANDEF.NS,2026-07-30,2430.0,2344.8166707356772,2223.622236463759,2158.3480126953127,1934.4793359375,1694.0025021362305,2367.4399758930426,306.25,2489.0,True,True,True,True,True,True,True,True,False,693.469387755102,ppv,241.67589870635138,False,False,False,False,,Industrial Manufacturing,Ship Building & Allied Services,99.9066728884741,True,True,12843.91,4.53,18586.0,0.0353,—,69.8,38.8,87.5,89.3,4.0,79.06976744186046,actionable,unknown,1.0,60.6,B
32,NGLFINE.NS,2026-07-30,3271.0,3187.7416381835938,3110.9972127278647,3004.8080029296875,2372.7366642252605,2131.256498413086,3211.9933048467947,1173.8127642927202,3349.0,True,True,True,True,True,True,True,True,False,163.2142770491,dry,15.433938835757811,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,98.74008399440038,True,True,2027.01,6.06,18470.0,0.299,—,69.2,53.3,47.0,95.3,76.7,27.906976744186046,actionable,unknown,1.0,60.1,B
33,KERNEX.NS,2026-07-30,2222.800048828125,2186.2166748046875,2140.249989827474,2019.1799926757812,1460.8203324381511,1397.429749145508,2212.5748174320925,850.0,2445.0,True,True,True,True,True,True,True,True,False,117.43128977502009,noise,21.236247728730984,False,True,False,False,,Transport Services,Transport Related Services,97.85347643490434,True,True,3713.26,68.54,310177.0,1.8459,—,73.6,37.1,57.5,75.8,54.1,62.7906976744186,actionable,unknown,1.0,59.1,B
34,MACPOWER.NS,2026-07-30,1488.0,1348.2333374023438,1267.4458448621963,1197.1130053710938,1052.4526688639323,1015.8490014648437,1368.315305462386,761.0,1530.0,True,True,True,True,True,True,True,True,False,43.070676094465156,ppv,342.4999796567991,True,False,True,False,,Industrial Manufacturing,Industrial Products,89.22071861875875,True,True,1494.22,6.56,43932.0,0.4391,—,74.8,31.1,81.0,94.5,0.0,79.06976744186046,extended,unknown,1.0,59.0,B
35,USHAMART.NS,2026-07-30,504.8500061035156,501.5250015258789,495.10833231608075,495.10399841308595,452.76466552734377,452.1264993286133,503.6007014086246,333.95001220703125,527.0,True,True,True,True,True,True,True,True,False,35.41437042509894,noise,60.32581660992607,False,False,False,False,BSE,Industrial Products,Iron & Steel Products,86.93420438637423,True,True,15308.29,35.99,715647.0,0.2351,—,39.5,55.4,50.0,85.6,100.0,34.883720930232556,actionable,unknown,1.0,58.5,B
36,NUVAMA.NS,2026-07-30,1797.0,1877.808329264323,1813.9972127278645,1737.6059936523438,1464.8144514973958,1455.8642022705078,1864.561721261766,1086.5091731363827,2066.0,True,True,True,True,True,True,True,False,False,26.57062183810406,dry,17.201324695951353,False,True,False,False,,Capital Markets,Stockbroking & Allied,83.66775548296779,True,True,32759.65,112.25,625635.0,0.3426,—,41.6,46.9,64.5,68.0,90.4,48.837209302325576,actionable,unknown,1.0,58.4,B
37,NRBBEARING.NS,2026-07-30,415.0,410.8625005086263,421.97222306993274,412.0780010986328,317.7668569946289,306.6518527984619,414.3601280442332,211.10343900049978,467.6000061035156,True,True,True,True,True,True,True,True,False,49.72275012411092,noise,20.255426275844105,False,False,False,False,,Auto Components,Auto Components & Equipments,91.18058796080261,True,True,4036.34,42.76,1026695.0,1.0593,—,52.7,62.2,50.0,71.5,50.0,67.44186046511628,watch — approaching pivot,unknown,1.0,58.2,B
38,INDUSINDBK.NS,2026-07-30,1009.6500244140625,1019.8416646321615,974.1668073866102,956.4050720214843,908.1564518229167,885.6553009033203,1011.6297122962783,709.4508644993872,1077.8499755859375,True,True,True,True,True,True,True,False,False,26.087574584377492,noise,40.57372800595349,False,True,False,False,,Banks,Private Sector Bank,83.34111059262716,True,True,78797.59,220.48,2180012.0,0.2798,—,45.4,57.1,69.0,81.3,42.9,60.46511627906976,actionable,unknown,1.0,58.2,B
39,PRIVISCL.NS,2026-07-30,3584.89990234375,3652.8916625976562,3601.469448513455,3506.75,3146.0926725260415,3121.4040075683592,3638.0953937402246,2173.199951171875,3785.300048828125,True,True,True,True,True,True,True,False,False,44.56990655863713,red,480.5174456596641,False,False,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,89.8273448436771,True,True,13941.87,30.04,84174.0,0.2155,—,49.8,55.4,72.5,83.4,50.0,41.86046511627907,watch — approaching pivot,unknown,1.0,57.9,B
40,SBC.NS,2026-07-30,42.189998626708984,42.12666702270508,41.39416684044732,40.414400253295895,34.367533391316734,32.16825006484985,42.10606612326392,15.550000190734863,45.0,True,True,True,True,True,True,True,True,False,145.2906788098234,noise,56.827466406888824,False,False,False,False,,Textiles & Apparels,Garments & Apparels,98.55342977134858,True,True,2003.33,51.39,12215512.0,2.5653,—,66.6,57.5,71.5,81.5,50.0,18.6046511627907,watch — approaching pivot,unknown,1.0,57.8,B
41,MAHLOG.NS,2026-07-30,402.8999938964844,400.06666564941406,379.43799167209204,369.9514221191406,367.37893147786457,358.57797454833985,403.04930294273186,273.2820886223393,447.10758500270833,True,True,True,True,True,True,True,False,False,14.582205243386671,noise,45.23911521000865,False,False,False,False,,Transport Services,Logistics Solution Provider,76.80821278581428,True,True,3999.66,10.96,271811.0,0.2739,—,26.8,52.1,78.5,74.2,62.1,62.7906976744186,actionable,unknown,1.0,57.5,B
42,JAMNAAUTO.NS,2026-07-30,130.5500030517578,132.71833292643228,132.15111054314508,129.15899963378905,127.19579966227214,122.35227222442627,132.48850261885795,86.07049078991362,152.60000610351562,True,True,True,True,True,True,True,False,False,47.23169362157898,noise,24.03588586015915,False,False,False,False,,Auto Components,Auto Components & Equipments,90.48063462435837,True,True,5209.01,28.18,2164096.0,0.541,—,51.3,55.4,55.0,65.1,50.0,67.44186046511628,watch — approaching pivot,unknown,1.0,56.7,B
43,SHRIRAMFIN.NS,2026-07-30,1027.9000244140625,1035.9500122070312,1022.3260769314236,994.953388671875,991.5536254882812,942.9450271606445,1035.3129477547427,559.901669759886,1101.767740836079,True,True,True,True,True,True,True,False,False,64.18242463462565,noise,79.86860395611362,False,False,False,False,,Finance,Non Banking Financial Company (NBFC),93.98040130657957,True,True,241624.28,577.02,5619002.0,0.2388,—,62.6,47.1,55.0,80.6,50.0,51.162790697674424,watch — approaching pivot,unknown,1.0,56.7,B
44,SOTL.NS,2026-07-30,588.4500122070312,608.5208333333334,578.5861138237847,550.7640002441407,426.2346667480469,415.08475021362307,609.0447949455651,285.79998779296875,666.5999755859375,True,True,True,True,True,True,True,False,False,49.30106817116291,noise,23.066297164692166,False,False,False,False,,Petroleum Products,Lubricants,91.04059729351377,True,True,4036.49,37.53,637388.0,0.9297,—,69.1,37.5,55.0,70.6,50.0,58.139534883720934,watch — approaching pivot,unknown,1.0,55.9,B
45,KARURVYSYA.NS,2026-07-30,340.3999938964844,326.40736134847003,304.3165749443902,298.9211895751953,292.08777923583983,280.003048248291,331.13765790263153,200.26247523540303,345.21509566840024,True,True,True,True,True,True,True,True,False,59.9177717659694,noise,40.96998832246693,False,False,True,False,,Banks,Private Sector Bank,93.00046663555763,True,True,32934.35,146.75,4307348.0,0.4456,—,66.0,55.1,60.0,97.2,0.0,60.46511627906976,extended,unknown,1.0,55.8,B
46,SATIN.NS,2026-07-30,258.0799865722656,259.07750193277997,248.6650004916721,242.9420001220703,188.91139994303384,178.80274978637695,258.99336406900704,133.00999450683594,274.1400146484375,True,True,True,True,True,True,True,False,False,72.0647890662474,noise,74.69703884382307,False,False,False,False,,Finance,Microfinance Institutions,94.6803546430238,True,True,2837.03,29.21,1132597.0,1.0297,—,69.1,40.2,55.0,82.3,42.5,51.162790697674424,actionable,unknown,1.0,55.7,B
47,MANAPPURAM.NS,2026-07-30,368.1499938964844,348.5833384195964,331.6166695488824,327.12900207519533,302.0628525797526,296.4017303466797,355.20233232773523,244.06986540305166,381.54998779296875,True,True,True,True,True,True,True,True,False,43.095197172053766,red,237.25434396254826,False,False,False,False,,Finance,Non Banking Financial Company (NBFC),89.2673821745217,True,True,34619.23,137.8,3738956.0,0.398,—,56.4,55.4,84.0,87.0,0.0,51.162790697674424,extended,unknown,1.0,55.6,B
48,RAJRATAN.NS,2026-07-30,484.8999938964844,493.0369288126628,466.8595275878906,454.0374407958984,437.33970458984373,434.12704498291015,490.6915827629411,304.31768608201764,544.0,True,True,True,True,True,True,True,False,False,21.321900862131173,noise,43.74142977502981,False,False,False,False,,Auto Components,Auto Components & Equipments,80.68128791413905,True,True,2462.14,6.98,143996.0,0.2836,—,44.9,40.6,52.5,72.3,68.7,67.44186046511628,actionable,unknown,1.0,55.6,B
49,RATNAVEER.NS,2026-07-30,183.61000061035156,181.26083374023438,179.03138817681207,176.45679931640626,160.74553283691407,159.11519981384276,183.27502653567285,130.5,207.7899932861328,True,True,True,True,True,True,True,True,False,18.351167547189483,noise,37.82865058496666,False,True,False,False,,Industrial Products,Iron & Steel Products,79.23471768548764,True,True,1321.54,58.13,3141756.0,4.3986,—,39.6,62.7,77.0,70.7,50.0,34.883720930232556,watch — approaching pivot,unknown,1.0,55.5,B
50,MUFIN.NS,2026-07-30,128.5,127.26833216349284,128.52750078837076,126.85540069580078,117.27393330891927,114.98539993286133,127.3989356117217,82.98999786376953,138.0,True,True,True,True,True,True,True,True,False,49.05463561609551,noise,59.35799201868971,False,True,False,False,,Finance,Non Banking Financial Company (NBFC),90.80727951469902,True,True,2545.39,18.05,1405278.0,0.7092,—,49.0,57.1,52.8,80.2,50.0,51.162790697674424,watch — approaching pivot,unknown,1.0,55.5,B
51,INNOVACAP.NS,2026-07-30,974.4000244140625,973.495839436849,965.9055531819662,937.5469982910156,793.1624532063802,783.2604049682617,970.3461673448974,622.0,1034.8499755859375,True,True,True,True,True,True,True,True,False,7.95756237227665,noise,25.141659089297004,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,72.37517498833411,True,True,5563.69,7.2,74104.0,0.1295,—,25.1,55.9,55.5,82.3,100.0,27.906976744186046,actionable,unknown,1.0,55.3,B
52,ZYDUSWELL.NS,2026-07-30,566.7000122070312,574.7917938232422,555.4537243313259,538.8102337646484,477.4221268717448,470.14619415283204,569.3748530622124,366.8171926721902,611.8499755859375,True,True,True,True,True,True,True,False,False,39.736231076157715,dry,12.383715450619043,False,True,False,False,,Food Products,Packaged Foods,88.28744750349978,True,True,18030.17,41.66,735068.0,0.231,—,48.1,51.9,69.3,79.2,54.8,32.55813953488372,actionable,unknown,1.0,55.1,B
53,WELSPUNLIV.NS,2026-07-30,160.3300018310547,163.57333374023438,161.77064938015408,156.05708374023436,137.01955383300782,136.0445680618286,162.90700745144548,107.03568289025932,174.97000122070312,True,True,True,True,True,True,True,False,False,19.435919936436562,dry,19.863590391943887,False,False,False,False,,Textiles & Apparels,Other Textile Products,80.02799813345777,True,True,15091.36,43.29,2700488.0,0.2868,—,43.4,63.9,77.0,77.3,50.0,18.6046511627907,watch — approaching pivot,unknown,1.0,54.9,C
54,LUPIN.NS,2026-07-30,2421.60009765625,2436.8461710611978,2393.158399793837,2352.764306640625,2274.465589192708,2208.5239208984376,2425.8923135495643,1823.577705193406,2523.699951171875,True,True,True,True,True,True,True,False,False,24.415126081198622,red,108.38536168590093,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,82.45450303313112,True,True,110783.44,245.76,1014304.0,0.2218,—,37.9,47.1,49.7,85.9,96.5,27.906976744186046,actionable,unknown,1.0,54.9,C
55,PANAMAPET.NS,2026-07-30,435.79998779296875,454.94166564941406,431.5750003390842,405.78199951171877,324.4288665771484,313.9991502380371,454.6493702799834,229.0,518.5,True,True,True,True,True,True,True,False,False,27.704751976633023,dry,10.515320722453628,False,False,False,False,,Petroleum Products,Lubricants,84.18105459636024,True,True,2635.1,31.63,726184.0,1.2004,—,53.1,37.5,72.5,62.1,50.0,58.139534883720934,watch — approaching pivot,unknown,1.0,54.8,C
56,THANGAMAYL.NS,2026-07-30,5807.0,6597.415852864583,6130.3949788411455,5699.22505859375,4344.8848486328125,3978.2453356933593,6556.465580955448,1745.2182569818424,7430.0,True,True,True,True,True,True,True,False,False,223.40572029937383,red,130.0802819956719,False,False,False,False,,Consumer Durables,"Gems, Jewellery And Watches",99.34671021931871,True,True,18049.33,135.5,233336.0,0.7507,—,72.0,27.1,57.5,54.0,86.3,30.23255813953488,actionable,unknown,1.0,54.1,C
