symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,name,industry_group,industry
544173.BO,2026-08-31,10.510000228881836,11.339999914169312,12.004166523615519,13.501399955749513,16.087866554260255,16.488699917793273,11.028556853048762,9.930000305175781,35.5,False,False,False,False,False,False,False,False,False,-63.75861990040747,noise,58.82352941176471,False,True,False,False,,Finelistings Tec,Retailing,E-Retail/ E-Commerce
543500.BO,2026-08-31,1.659999966621399,1.7383333444595337,1.8550000058280096,2.006600008010864,2.733333331743876,2.873250002861023,1.7221520922658773,1.6100000143051147,6.110000133514404,False,False,False,False,False,False,False,False,False,-48.12500181607899,red,177.1117166212534,False,False,False,True,,Evoq Remedies,Commercial Services & Supplies,Trading & Distributors
543798.BO,2026-08-31,2.0,1.9941666722297668,2.1066666543483734,2.128799993991852,2.27453333457311,2.505249997973442,2.0312300151808,1.4199999570846558,9.920000076293945,False,False,False,False,False,True,False,False,False,-63.898916718926536,noise,20.920502092050206,False,True,False,False,,Patron Exim,Chemicals & Petrochemicals,Trading - Chemicals
543579.BO,2026-08-31,2.4800000190734863,2.5449999570846558,2.588333249092102,2.5971999073028567,2.7295333194732665,2.9241999888420107,2.5190007144587714,2.1700000762939453,5.599999904632568,False,False,False,False,False,False,False,False,False,-32.972973321283526,dry,0.0,False,False,False,False,,Naturo Indiabull,Personal Products,Personal Care
542025.BO,2026-08-31,0.3100000023841858,0.30250000456968945,0.3013888912068473,0.3044000023603439,0.34586666723092396,0.3599999998509884,0.3069199077923034,0.27000001072883606,0.49000000953674316,False,False,False,False,True,False,False,True,False,-35.41666472641126,dry,0.0,False,False,False,False,,Sun Retail,Commercial Services & Supplies,Trading & Distributors
543541.BO,2026-08-31,13.75,12.639999866485596,12.987777762942844,13.458800010681152,15.505800018310547,16.37935001373291,13.124835616485004,11.430000305175781,20.0,False,False,False,False,True,False,False,True,False,-1.7857142857142905,dry,0.0,False,False,False,False,,Sailani Tours N,Leisure Services,"Tour, Travel Related Services"
534659.BO,2026-08-31,5.699999809265137,5.699999809265137,5.677777608235677,5.627999877929687,5.353333247502645,5.220149900913238,5.699674502139347,4.510000228881836,5.699999809265137,True,True,True,True,True,False,True,True,False,9.615384968074835,dry,0.0,False,False,True,False,,Jointeca Educati,IT - Software,Computers - Software & Consulting
541299.BO,2026-08-31,7.789999961853027,7.0408332745234175,7.419999996821086,7.48339997291565,10.97306653658549,13.366436274051667,7.265272979038111,5.96999979019165,28.700000762939453,False,False,False,False,True,True,False,True,False,-68.11297640384137,dry,10.37344398340249,False,False,False,False,,Dr Lalchand. Lab,Healthcare Services,Healthcare Service Provider
538319.BO,2026-08-31,3.859999895095825,3.7699999809265137,3.8011110756132336,3.8735999584198,3.8741999737421673,4.183599988222122,3.8094707136235737,3.190000057220459,5.670000076293945,False,False,False,False,False,False,False,True,False,-26.476192474365234,noise,714.2857142857143,False,False,False,False,,GCM Capital,Finance,Other Financial Services
543804.BO,2026-08-31,14.800000190734863,14.612500190734863,15.639166778988308,15.767200088500976,18.068066685994467,18.670750036239625,14.839003267233394,12.789999961853027,22.799999237060547,False,False,False,False,False,False,False,False,False,-2.950818421410728,dry,0.0,False,False,False,False,,Amanaya Ventures,Non - Ferrous Metals,Precious Metals
543545.BO,2026-08-31,0.5,0.4858333344260852,0.5049999935759438,0.5231999945640564,0.6124000020821889,0.654600000679493,0.4906771320731904,0.4399999976158142,1.0299999713897705,False,False,False,False,False,False,False,True,False,-51.45630933121734,noise,41.43646408839779,False,False,False,False,,Veerkrupa Jewel,Consumer Durables,"Gems, Jewellery And Watches"
WINNY.NS,2026-08-31,32.04999923706055,32.34166590372721,33.16388834847344,35.34599964141846,43.791999905904134,50.37374997138977,32.18893583127473,30.600000381469727,83.5999984741211,False,False,False,False,False,False,False,False,False,-59.76145810035264,dry,0.0,False,False,False,False,,Winny Immigratio,Leisure Services,"Tour, Travel Related Services"
544188.BO,2026-08-31,8.180000305175781,8.221666733423868,9.327222082349989,9.34759979248047,10.305066579182943,10.953999919891357,8.319951561333625,7.840000152587891,17.100000381469727,False,False,False,False,False,False,False,False,False,-50.424240574692234,dry,0.0,False,False,False,False,,Magenta Life,Consumer Durables,"Furniture, Home Furnishing"
544056.BO,2026-08-31,22.219999313354492,23.518333276112873,22.248888810475666,23.03159999847412,19.985866527557373,24.006600041389465,23.175637435161452,15.260000228881836,46.0,False,False,False,False,False,True,False,False,False,-21.760564747132914,red,294.11764705882354,False,False,False,False,,Sahara Maritime,Transport Services,Logistics Solution Provider
543617.BO,2026-08-31,15.0,15.616666475931803,17.244166374206543,18.955399742126463,26.377533124287922,28.286899976730346,15.934499591716012,14.75,34.45000076293945,False,False,False,False,False,False,False,False,False,-50.835791912579296,red,263.15789473684214,False,False,False,True,,Reetech Intl,Consumable Fuels,Trading - Coal
538667.BO,2026-08-31,6.519999980926514,6.699999928474426,7.29388882054223,7.4944000148773195,7.334266738891602,7.204750061035156,6.646113567049012,5.0,8.779999732971191,False,True,True,True,False,True,False,False,False,-2.68656467854983,dry,0.0,False,False,False,False,,Sirohia & Sons,Commercial Services & Supplies,Trading & Distributors
543209.BO,2026-08-31,16.0,16.31000010172526,19.298611164093018,20.087999992370605,24.569599990844726,26.088550004959107,16.37320132579122,15.800000190734863,42.79999923706055,False,False,False,False,False,False,False,False,False,-34.02061855670103,dry,0.0,False,False,False,True,,Billwin Indust.,Diversified,Diversified
RITEZONE.NS,2026-08-31,17.049999237060547,17.679166316986084,19.579166412353516,20.047999801635743,19.60633316040039,20.3954998588562,17.52367561040287,13.800000190734863,36.54999923706055,False,False,False,False,False,False,False,False,False,-35.29412147921362,dry,0.0,False,False,False,False,,Rite Zone,Chemicals & Petrochemicals,Specialty Chemicals
PLADAINFO.NS,2026-08-31,9.899999618530273,9.662499825159708,10.355555375417074,10.700999851226806,11.18333329518636,12.258750014305114,9.842120107981717,9.050000190734863,20.299999237060547,False,False,False,False,False,False,False,True,False,-47.34042542398434,noise,344.8275862068965,False,False,False,False,,Plada Infotech S,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO)
INDIFRA.NS,2026-08-31,12.25,11.974999825159708,11.888888676961264,12.06399974822998,13.027666581471761,13.701249966621399,11.995081699359051,11.399999618530273,20.799999237060547,False,False,False,False,True,False,False,True,False,-18.0601996234932,ppv,714.2857142857143,False,False,False,False,,Indifra Ltd,Gas,Gas Transmission/Marketing
540681.BO,2026-08-31,9.0,8.761666774749756,8.640833483801948,9.132800121307373,10.507666711807252,13.49670004606247,8.846686172933767,7.900000095367432,46.65999984741211,False,False,False,False,False,False,False,True,False,-79.84322577282859,dry,0.0,False,False,False,False,,Chothani Foods,Food Products,Packaged Foods
543377.BO,2026-08-31,6.489999771118164,6.732499957084656,9.498611039585537,10.504399919509888,12.02413343111674,12.753900091648102,6.872320561279321,5.760000228881836,15.5,False,False,False,False,False,False,False,False,False,-56.44295344110664,noise,31.992687385740403,False,False,False,False,,AFLOAT Enterpris,Industrial Products,Iron & Steel Products
538794.BO,2026-08-31,6.900000095367432,7.228333314259847,7.603333234786987,7.768399934768677,12.192533388137818,13.121650106906891,7.105709823351885,6.900000095367432,18.899999618530273,False,False,False,False,False,False,False,False,False,-63.4920622506129,dry,0.0,False,False,False,True,,Jet Solar,Realty,"Residential, Commercial Projects"
544190.BO,2026-08-31,19.139999389648438,16.082500139872234,16.398333496517605,16.46860008239746,17.528199984232586,17.44989999294281,16.826514122049424,13.020000457763672,25.100000381469727,True,True,False,False,True,True,True,True,False,-18.379536175122745,green,444.44444444444446,False,False,False,False,,3C IT Solutions,IT - Services,IT Enabled Services
VERITAAS.NS,2026-08-31,31.450000762939453,32.32083304723104,34.494444052378334,35.525999794006346,45.449666557312014,48.432999811172486,31.905680305618176,28.600000381469727,74.9000015258789,False,False,False,False,False,False,False,False,False,-57.95454614998125,dry,0.0,False,False,False,False,,Veritaas Adver.,Media,Advertising & Media Agencies
543460.BO,2026-08-31,30.049999237060547,34.33166710535685,39.47888973024156,43.30480060577393,60.75700021107991,77.95825034141541,32.88964186133114,29.200000762939453,134.5,False,False,False,False,False,False,False,False,False,-77.657993132297,red,133.33333333333331,False,False,False,False,,Quality RO Indu.,Industrial Manufacturing,Industrial Products
542146.BO,2026-08-31,9.100000381469727,8.99833337465922,7.972777843475342,8.240199995040893,10.28966675122579,11.272150061130525,9.20938064799414,6.230000019073486,63.900001525878906,False,False,False,False,True,True,False,False,False,-83.97887235263867,noise,61.98347107438017,False,False,False,False,,Sh. Krish. Infr.,Realty,"Residential, Commercial Projects"
542592.BO,2026-08-31,24.65999984741211,22.06416654586792,17.517222192552353,17.10279993057251,17.902399965922037,19.260699949264527,22.42264298473168,12.800000190734863,96.0,True,False,False,False,True,True,False,True,False,-73.39805754127404,ppv,139.86013986013987,False,False,False,False,,Humming Bird Edu,Other Consumer Services,Education
ISHAN.NS,2026-08-31,0.5,0.4958333323399226,0.48472221857971615,0.5110000026226044,0.6093333311875662,0.6515000000596046,0.5098212367330892,0.44999998807907104,0.949999988079071,False,False,False,False,False,False,False,False,False,-41.17647223819081,red,344.8275862068965,False,False,False,False,,Ishan Internat.,Industrial Manufacturing,Industrial Products
543475.BO,2026-08-31,51.22999954223633,64.04750029246013,69.63527923160129,79.26940132141114,122.05180076599122,130.12834978103638,60.682426278626515,37.34000015258789,168.0,False,False,False,False,False,True,False,False,False,8.999999026034743,red,800.0,False,False,False,False,,Ekennis Software,IT - Services,IT Enabled Services
544094.BO,2026-08-31,28.299999237060547,30.729999860127766,29.683333184983994,29.65659984588623,32.19893328348795,34.370399990081786,30.251571018375515,22.530000686645508,59.95000076293945,False,False,False,False,False,False,False,False,False,-52.03389959820246,noise,69.44444444444444,False,False,False,False,,Euphoria Infotec,IT - Services,IT Enabled Services
543516.BO,2026-08-31,7.019999980926514,6.758333325386047,5.9075000286102295,5.70580002784729,6.07620000521342,6.860450012683868,6.802843667371548,4.260000228881836,12.140000343322754,True,False,False,False,True,True,False,True,False,-38.475021254985265,noise,174.2685025817556,False,False,False,False,,Dhyaani Trade,Commercial Services & Supplies,Trading & Distributors
534708.BO,2026-08-31,9.899999618530273,9.168333371480307,9.034166680441963,8.973600006103515,8.79693335533142,8.558600015640259,9.255168181787734,6.809999942779541,11.75,True,True,False,True,True,True,True,True,False,18.279566952096715,ppv,172.41379310344826,False,False,False,False,,Shanti Guru Inds,Retailing,Diversified Retail
539864.BO,2026-08-31,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,,False,False,True,True,,Ghushine Fintrra,Textiles & Apparels,Other Textile Products
DHTL.NS,2026-08-31,32.45000076293945,32.17083342870077,34.495833502875435,35.62300003051758,43.029332962036136,52.087249507904055,32.36818714296473,29.899999618530273,125.19999694824219,False,False,False,False,False,False,False,True,False,-29.456520080566406,dry,0.0,False,False,False,False,,Docmode Health,Other Consumer Services,E-Learning
542850.BO,2026-08-31,9.010000228881836,8.358333269755045,8.106944388813442,8.148799905776977,8.188599983851114,9.105749990940094,8.45515822256778,5.949999809265137,20.260000228881836,False,False,False,False,True,True,False,True,False,-52.201591265011274,green,180.72289156626508,False,False,False,False,,Goblin India,Consumer Durables,"Gems, Jewellery And Watches"
538496.BO,2026-08-31,7.599999904632568,8.06583340962728,7.859444432788425,8.054200029373169,8.297666683197022,9.108950023651124,7.96331845419772,6.010000228881836,14.5,False,False,False,False,False,False,False,False,False,-36.719402499627186,red,236.22047244094486,False,False,False,False,,Tarini Internat.,Commercial Services & Supplies,Consulting Services
542446.BO,2026-08-31,4.099999904632568,3.9108333190282187,3.736111124356588,3.639600005149841,3.6656666707992556,4.388805440664291,3.899349963638799,2.5,8.293333053588867,False,False,False,False,True,True,False,True,False,-48.79412246737549,ppv,910.0877192982457,True,False,False,False,,Jonjua Overseas,Commercial Services & Supplies,Consulting Services
SAROJA.NS,2026-08-31,40.95000076293945,36.083333333333336,32.02083343929715,32.295000076293945,32.68933316548665,34.39224998474121,37.51850339044351,28.0,51.75,True,False,False,False,True,True,True,True,False,-14.420058372443611,green,174.41860465116278,False,False,False,False,,Saroja Pharma In,Chemicals & Petrochemicals,Specialty Chemicals
544015.BO,2026-08-31,32.36000061035156,34.05750052134196,32.57861116197374,32.347200088500976,39.159600016276045,41.19085006713867,34.03120040504609,28.079999923706055,70.75,False,False,False,False,True,False,False,False,False,-46.308278804429456,red,227.27272727272728,False,False,False,False,,Mish Designs,Textiles & Apparels,Garments & Apparels
SHANTHALA.NS,2026-08-31,16.600000381469727,16.583333333333332,18.51111110051473,20.056000061035157,25.184000027974445,26.633250007629396,16.431188052037765,14.100000381469727,42.45000076293945,False,False,False,False,False,False,False,True,False,-58.55180849514523,noise,42.73504273504273,False,False,False,False,,Shanthala FMCG,Cigarettes & Tobacco Products,Cigarettes & Tobacco Products
CBAZAAR.NS,2026-08-31,4.900000095367432,4.958333373069763,5.693055563502842,5.620999984741211,4.880333328247071,4.6729999911785125,4.988978504069842,3.049999952316284,6.550000190734863,True,True,True,True,False,True,False,False,False,12.643682822823422,dry,0.0,False,False,False,False,,Net Avenue,Retailing,E-Retail/ E-Commerce
MAKS.NS,2026-08-31,13.75,14.50416668256124,16.918055454889934,18.53699987411499,24.296333204905192,25.968499760627747,14.241563482181272,12.649999618530273,36.0,False,False,False,False,False,False,False,False,False,-50.89285714285714,ppv,810.8108108108108,True,False,False,False,,Maks Energy,Industrial Products,"Compressors, Pumps & Diesel Engines"
540756.BO,2026-08-31,11.470000267028809,11.662499984105429,12.876944515440199,15.78660005569458,24.0155331993103,25.071649842262268,11.723437087438297,10.699999809265137,29.799999237060547,False,False,False,False,False,False,False,False,False,-14.339059201379333,dry,0.0,False,False,False,False,,Kaarya Facilit.,Commercial Services & Supplies,Diversified Commercial Services
QUADPRO.NS,2026-08-31,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.392000074386597,2.207000037829081,2.2907500326633454,2.39998522253442,1.850000023841858,3.450000047683716,True,False,False,True,True,False,False,True,False,-19.99999682108561,dry,0.0,False,False,False,False,,Quadpro ITeS,IT - Services,IT Enabled Services
JIWANRAM.NS,2026-08-31,4.5,4.762500047683716,4.936111132303874,5.1240000152587895,5.28733333905538,5.516500008106232,4.7169834951488125,4.349999904632568,8.5,False,False,False,False,False,False,False,False,False,-45.78313377602971,red,380.4347826086956,False,False,False,False,,Jiwanram Sheo,Industrial Products,Other Industrial Products
INSPIRE.NS,2026-08-31,8.149999618530273,8.516666571299234,8.815277735392252,8.677000026702881,9.867000023523966,10.342750022411346,8.38442306842685,6.800000190734863,22.549999237060547,False,False,False,False,False,False,False,False,False,-60.04902073072959,dry,0.0,False,False,False,False,,Inspire Films,Entertainment,Media & Entertainment
540782.BO,2026-08-31,10.5,10.732500076293945,11.423888974719578,11.512400054931641,11.875266653696697,12.120799984931946,10.689009967854108,7.5,16.219999313354492,False,False,False,False,False,True,False,False,False,-32.08279447547449,dry,0.0,False,False,False,False,,Sanghvi Brands,Leisure Services,Hotels & Resorts
SABAR.NS,2026-08-31,7.900000095367432,7.212499976158142,6.243055542310079,6.09100001335144,5.626333316167195,5.5867499732971195,7.336914443515491,3.950000047683716,9.550000190734863,True,True,True,True,True,True,True,True,False,19.69697287150547,noise,44.052863436123346,False,False,False,False,,Sabar Flex India,Industrial Products,Packaging
543745.BO,2026-08-31,6.889999866485596,6.329166730244954,6.10388892226749,6.023800020217895,8.827200012207031,9.973650002479554,6.513262365168483,5.5,15.479999542236328,False,False,False,False,True,False,False,True,False,-10.981911237314835,dry,0.0,False,False,False,False,,SVS Ventures,Realty,"Residential, Commercial Projects"
540811.BO,2026-08-31,13.600000381469727,13.600000381469727,13.441944572660658,13.595800037384032,12.137266623179118,11.88084997177124,13.57831065252975,8.15999984741211,17.899999618530273,True,True,False,True,True,True,True,True,False,-24.022342618427437,dry,0.0,False,False,False,False,,Diggi Multitrade,Commercial Services & Supplies,Trading & Distributors
543537.BO,2026-08-31,37.70000076293945,36.95416704813639,55.62083360883925,61.32700019836426,70.56566683451335,68.27725023269653,38.27040162815773,35.90999984741211,89.9000015258789,False,True,False,False,False,False,False,False,False,-51.52995454536538,dry,0.0,False,False,False,False,,Scarnose Inter.,Textiles & Apparels,Other Textile Products
543905.BO,2026-08-31,11.75,12.000000158945719,12.26944473054674,12.827200202941894,13.740600026448568,13.810750017166137,11.898611721340165,10.109999656677246,18.850000381469727,False,False,False,False,False,False,False,False,False,-17.889590108658226,dry,0.0,False,False,False,False,,Innokaiz India,Media,Advertising & Media Agencies
538579.BO,2026-08-31,17.0,17.166666984558105,17.780000103844536,17.992200126647948,18.247266858418783,18.201350221633913,17.18676073749921,10.0,19.18000030517578,False,True,True,False,False,True,True,False,False,25.09197799208822,dry,0.0,False,False,False,False,,Zinema Media,Commercial Services & Supplies,Trading & Distributors
543651.BO,2026-08-31,24.489999771118164,24.594999313354492,24.283332612779404,24.06459930419922,21.35073294321696,21.232499732971192,24.654498038814292,12.010000228881836,26.5,True,True,False,True,True,True,True,False,False,14.172489044527747,red,1250.0,False,False,False,False,,DAPS Advertising,Media,Advertising & Media Agencies
AMIABLE.NS,2026-08-31,65.0,65.0,69.64166535271539,72.08899826049804,73.03166636149089,72.72124965667724,65.55017454594577,52.5,97.5,False,True,False,False,False,False,False,False,False,-5.797101449275366,dry,0.0,False,False,False,False,,Amiable Logistic,Transport Services,Logistics Solution Provider
539985.BO,2026-08-31,19.0,19.65333350499471,19.572499963972305,20.52640007019043,29.489333330790203,41.88764998435974,19.593275339023368,16.889999389648438,124.19999694824219,False,False,False,False,False,False,False,False,False,-78.86305470129082,red,294.11764705882354,False,False,False,False,,Titaanium Ten,Textiles & Apparels,Other Textile Products
543594.BO,2026-08-31,5.050000190734863,5.915000081062317,5.245555573039585,5.602000017166137,8.017866687774658,9.92284999847412,5.5390681356086215,3.9000000953674316,25.0,False,False,False,False,False,False,False,False,False,-73.35092354924251,noise,69.64457252641691,False,False,False,False,,Dipna Pharmachem,Pharmaceuticals & Biotechnology,Pharmaceuticals
544168.BO,2026-08-31,27.5,26.55916690826416,27.963333553738064,28.293800354003906,30.14046677907308,31.656050081253053,26.457337302066616,24.020000457763672,48.0,False,False,False,False,False,False,False,True,False,-24.450552617563414,green,211.26760563380282,False,False,False,False,,Varyaa Creations,Consumer Durables,"Gems, Jewellery And Watches"
543656.BO,2026-08-31,11.270000457763672,12.201666593551636,13.082499980926514,13.163400020599365,13.865133361816406,14.638250102996826,12.058157803822603,10.699999809265137,24.459999084472656,False,False,False,False,False,False,False,False,False,-44.2631016791366,noise,55.55555555555556,False,False,False,False,,Technopack Poly.,Consumer Durables,Plastic Products - Consumer
543521.BO,2026-08-31,4.510000228881836,4.68666668732961,5.064444502194722,5.119200105667114,7.390666796366374,7.882850141525268,4.640205767858431,3.819999933242798,11.199999809265137,False,False,False,False,False,False,False,False,False,-32.68656183176074,dry,0.0,False,False,False,False,,Fone4 Communica.,Retailing,E-Retail/ E-Commerce
544025.BO,2026-08-31,76.0,71.66666666666667,70.69444444444444,70.5,71.06453297932943,72.58489963531494,72.46590014717493,68.0,93.9000015258789,True,False,False,False,True,False,True,True,False,-6.172839506172845,red,285.7142857142857,False,True,False,False,,Arrowhead Sepera,Industrial Manufacturing,Industrial Products
541799.BO,2026-08-31,20.100000381469727,17.515833298365276,13.793611155615913,13.018199996948242,11.62499994277954,10.857899947166443,18.129469078708425,7.909999847412109,20.100000381469727,True,True,True,True,True,True,True,True,False,87.49999888797306,dry,0.0,False,False,True,False,,Sungold Media,Media,Advertising & Media Agencies
543520.BO,2026-08-31,11.199999809265137,10.799999952316284,11.660277764002482,11.398400001525879,13.210933367411295,15.213050036430358,10.848089594960925,9.0,26.729999542236328,False,False,False,False,False,False,False,True,False,-50.92024557824426,noise,51.4814036562303,False,False,False,False,,Global Longlife,Healthcare Services,Hospital
MONOPHARMA.NS,2026-08-31,9.0,8.549999793370565,9.263888796170553,9.745999917984008,11.16799998919169,12.586749947071075,8.708270659514376,7.5,25.5,False,False,False,False,False,False,False,True,False,-60.0,green,132.7433628318584,False,False,False,False,,Mono Pharmacare,Pharmaceuticals & Biotechnology,Pharmaceuticals
540269.BO,2026-08-31,11.399999618530273,11.679999987284342,10.199722170829773,9.261799936294556,8.696933288574218,9.142299957275391,11.529911326765083,6.849999904632568,12.0,True,False,True,True,True,True,True,False,False,15.035315782646164,dry,0.0,False,False,False,False,,Super Fine Knit.,Consumer Durables,"Gems, Jewellery And Watches"
536710.BO,2026-08-31,31.100000381469727,28.12500015894572,26.487499872843426,24.930999908447266,24.705666364034016,25.654249773025512,29.22540061048721,17.299999237060547,31.149999618530273,True,False,False,False,True,True,True,True,False,9.122808356034117,dry,0.0,False,False,True,False,,SRG Fingrow Fin,Finance,Non Banking Financial Company (NBFC)
539839.BO,2026-08-31,8.90999984741211,8.90999984741211,8.914166609446207,8.915799980163575,8.931600042978923,9.481050028800965,8.91014770930132,7.139999866485596,13.5,False,False,False,False,False,False,False,False,False,-20.446428579031206,dry,0.0,False,False,False,True,,Franklin Leasing,Finance,Non Banking Financial Company (NBFC)
536738.BO,2026-08-31,5.699999809265137,5.699999809265137,5.9194442431132,5.839599809646606,5.815066556930542,5.8352998971939085,5.712359919859538,4.5,7.949999809265137,False,False,False,True,False,False,False,False,False,-17.3913082538645,dry,0.0,False,False,False,False,,Stellar Capital,Finance,Other Financial Services
SMVD.NS,2026-08-31,17.0,16.27916669845581,15.087500201331245,14.340000190734862,11.813000043233236,10.711500053405763,16.499185067331496,5.599999904632568,17.049999237060547,True,True,True,True,True,True,True,True,False,104.81927240166553,dry,0.0,False,False,True,False,,SMVD Poly Pack,Industrial Products,Plastic Products - Industrial
544101.BO,2026-08-31,71.08999633789062,72.43416531880696,76.64295768737793,82.71773880004883,76.53598012288411,77.65146728515624,72.08950704793729,63.488369549022,107.27123260498047,False,False,False,True,False,False,False,False,False,-28.666913224257495,dry,0.0,False,False,False,False,,Brisk Technovisi,IT - Hardware,Computers Hardware & Equipments
540729.BO,2026-08-31,19.639999389648438,19.639999389648438,22.584722412957085,23.17660026550293,20.685533440907797,20.97950005054474,19.857979389328023,14.710000038146973,29.0,False,False,False,True,False,True,False,False,False,-15.271789771016131,dry,0.0,False,False,False,False,,Vanta Bioscience,Healthcare Services,"Healthcare Research, Analytics & Technology"
