symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
3IINFOLTD.NS,2026-07-21,19.1200008392334,18.279999891916912,17.587222205268013,17.553599967956544,16.186799977620442,16.693099980354308,18.385691386347446,12.680000305175781,26.450000762939453,True,False,False,True,True,True,False,True,False,-25.516163683651182,ppv,218.80575083655324,False,False,False,False,,IT - Software,Computers - Software & Consulting,34.268292682926834,False,False
3PLAND.NS,2026-07-21,32.06999969482422,32.255833307902016,32.193333095974396,32.1061999130249,33.8121333694458,35.62840006828308,32.082715049282946,28.510000228881836,52.900001525878906,False,False,False,False,False,False,False,False,False,-33.38180286366966,ppv,194.24847083713667,False,False,False,False,,Finance,Investment Company,22.926829268292686,False,False
ABMINTLLTD.NS,2026-07-21,44.650001525878906,41.14833323160807,41.57388899061415,42.59400016784668,42.91280011494955,44.23120012283325,41.69374947950725,34.0,68.75,True,False,False,False,True,True,False,True,False,-32.857140562588114,ppv,1605.3735195170284,False,False,False,False,,Commercial Services & Supplies,Trading & Distributors,23.983739837398375,False,False
AMIRCHAND.NS,2026-07-20,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,137.60060069663948,False,False,True,False,,Agricultural Food & other Products,Other Agricultural Products,,False,False
AARON.NS,2026-07-21,119.94999694824219,117.52416610717773,118.36194441053603,119.92500015258788,142.52533350626626,154.39435009002685,117.76385307745608,106.80000305175781,258.0,False,False,False,False,True,False,False,True,False,-31.16154041432978,ppv,275.9409382172627,False,False,False,False,,Industrial Manufacturing,Industrial Products,25.609756097560975,False,False
AILIMITED.NS,2026-07-20,39.75,36.14166673024496,36.2513886557685,38.049999694824216,36.63933331807454,37.98699996948242,37.10039764476719,23.75,66.0,True,False,False,True,True,True,False,True,False,-39.77272727272727,ppv,564.516129032258,False,False,False,False,,Construction,Civil Construction,15.975609756097562,False,False
ACCENTMIC.NS,2026-07-20,527.5499877929688,508.94937388102215,478.9751790364583,467.7276513671875,397.21961873372396,369.9526318359375,510.77568763761155,237.53315895751183,530.0,True,True,True,True,True,True,True,True,False,90.63566254622322,ppv,742.1111421390673,True,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,96.54471544715447,True,True
ACE.NS,2026-07-21,1035.5,992.6333414713541,963.6486121283638,942.2790026855469,903.1966691080729,934.5530032348632,998.3690843391893,745.0999755859375,1170.0,True,False,False,True,True,True,True,True,False,-9.701627822337745,ppv,1334.2034894426527,False,False,False,False,,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,54.95934959349593,False,False
ADOR.NS,2026-07-21,1507.199951171875,1340.9366353352864,1228.4120008680557,1184.9168041992189,1060.6134533691406,1060.4122793579102,1372.2210993411409,833.6830524113437,1587.0,True,True,True,True,True,True,True,True,False,41.11591339971097,ppv,1026.4521222107392,False,False,True,False,,Industrial Products,Other Industrial Products,89.59349593495935,True,True
AJANTPHARM.NS,2026-07-21,3575.300048828125,3401.9916788736978,3224.9083116319443,3192.883984375,2958.7793277994792,2841.0552758789063,3433.2726116093936,2304.0552404050886,3598.800048828125,True,True,True,True,True,True,True,True,False,29.6866481924988,ppv,155.75635069455868,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,85.52845528455283,True,True
