symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,ff_pct,traded_value_cr,traded_volume,traded_val_pct_of_ff,_ff_mc_raw,liquidity_score
RBLBANK.NS,334.3500061035156,332.8208363850911,324.8180567423503,317.0760009765625,313.0393336995443,301.62106483459473,330.8237424728551,203.16122381938294,349.8999938964844,True,True,True,True,True,True,True,True,False,61.15152940141648,noise,71.7291242391491,False,92.53583786455759,True,True,,,,,,,
ADANIGREEN.NS,1362.300048828125,1367.2999979654949,1212.6305558946397,1111.665001220703,1032.8823323567708,1021.8337493896485,1357.4073429499638,765.0,1471.0,True,True,True,True,True,True,True,True,False,38.45216036660668,noise,34.45620949377995,False,87.59268413247652,True,True,,,,,,,
KEI.NS,5260.5,5108.033365885417,4826.8528238932295,4655.374033203125,4416.744228515625,4314.950817871094,5127.79054866182,3407.3654496440404,5325.0,True,True,True,True,True,True,True,True,False,52.16481504746824,noise,85.54501861494651,False,91.00346020761245,True,True,,,,,,,
TORNTPHARM.NS,4486.2001953125,4415.525065104167,4240.772250705295,4259.180024414062,3998.675271809896,3891.8603649902343,4417.527363809201,3075.032643329192,4555.10009765625,True,True,True,True,True,True,True,True,False,39.612615608597615,noise,59.44486564342641,False,88.18586258032624,True,True,,,,,,,
J&KBANK.NS,140.02999877929688,135.04166666666666,129.65861129760742,126.65600036621093,112.303466796875,109.83894638061524,135.16069914022037,97.3499984741211,145.0,True,True,True,True,True,True,True,True,False,40.88756498025931,noise,49.936758495817664,False,88.38358872960949,True,True,,,,,,,
ABB.NS,6689.5,6555.541666666667,6820.737711588542,6646.7418359375,5739.8267220052085,5593.065288085938,6598.9105343731035,4618.610322519749,7790.636939142663,True,True,True,True,True,True,True,True,False,17.27289193609853,noise,78.82932405479342,False,77.805239742956,True,True,,,,,,,
CUMMINSIND.NS,5353.0,5322.375,5155.569417317708,5007.7,4563.105065104167,4389.825888671875,5328.88076536857,2875.2792251600035,5470.5,True,True,True,True,True,True,True,True,False,84.02096335625873,noise,33.708687769472526,False,95.20514087988137,True,True,,,,,,,
RRKABEL.NS,1947.5999755859375,1950.0500183105469,1634.080563015408,1565.8360009765624,1463.5821834309895,1408.8854248046875,1922.5087979358748,1161.6675515675188,2049.0,True,True,True,True,True,True,True,True,False,48.820747677220375,noise,39.45662852965485,False,90.21255561047948,True,True,,,,,,,
KARURVYSYA.NS,288.04998779296875,293.0083287556966,289.09027608235675,287.67999877929685,276.23966634114583,260.7173352813721,290.9705870086829,179.94499972680077,343.45001220703125,True,True,True,True,True,True,True,False,False,52.97167547741142,noise,22.72428378880653,False,91.2011863568957,True,True,,,,,,,
THANGAMAYL.NS,3817.300048828125,3796.441691080729,3921.6305474175347,3791.2219921875,3425.9480053710936,3090.7620056152346,3780.2402376566733,1750.0999755859375,4373.0,True,True,True,True,True,True,True,True,False,101.24144052147837,noise,51.317939351362604,False,96.24320316361839,True,True,,,,,,,
NYKAA.NS,277.25,271.1666666666667,264.38861168755426,258.0757998657227,258.0171332804362,251.77154968261718,272.3372521647879,191.16000366210938,285.6000061035156,True,True,True,True,True,True,True,True,False,39.300608802917594,ppv,649.5330931198913,False,87.988136431043,True,True,,,,,,,
ARVIND.NS,480.3500061035156,459.5500005086263,410.3499993218316,393.46800048828123,351.5590000406901,339.32574951171875,464.431315239393,274.79998779296875,498.75,True,True,True,True,True,True,True,True,False,26.55005864356643,noise,74.84615861699618,False,83.14384577360356,True,True,,,,,,,
VTL.NS,610.6500244140625,605.7416788736979,584.3916676839193,570.9490002441406,492.5193326822917,472.51422943115233,608.9656034508423,379.293213735748,647.0,True,True,True,True,True,True,True,True,False,20.676859279344374,noise,29.093495454159207,False,79.73306969846762,True,True,,,,,,,
EMCURE.NS,1713.5999755859375,1689.6999918619792,1648.2333272298176,1612.7859936523437,1489.3893326822918,1463.8609887695313,1704.4555153435597,1037.8538904856875,1830.0,True,True,True,True,True,True,True,True,False,61.158462299341345,noise,20.546164581092885,False,92.5852694018784,True,True,,,,,,,
KTKBANK.NS,264.5,254.70000076293945,251.2897211710612,243.88959899902343,210.93993255615234,201.00345336914063,257.8199577053673,164.46822856250571,275.29998779296875,True,True,True,True,True,True,True,True,False,35.12572052862997,noise,46.872012480211424,False,86.65348492338111,True,True,,,,,,,
CRAFTSMAN.NS,8702.0,8625.916666666666,7835.680555555556,7597.46,7365.15,7217.895,8510.800808130261,5095.705042553002,9738.0,True,True,True,True,True,True,True,True,False,65.90472259357946,noise,35.204179628432705,False,93.12901631240732,True,True,,,,,,,
KIRLOSENG.NS,1671.0,1665.2833251953125,1613.2888861762153,1554.317998046875,1295.2570833333334,1199.1975231933593,1668.8735843864392,820.558352844598,1775.0,True,True,True,True,True,True,True,True,False,89.75925134488962,noise,65.61573101321785,False,95.65002471576865,True,True,,,,,,,
POWERINDIA.NS,35555.0,33702.083333333336,31124.027777777777,29342.5,23160.1,22224.185166015624,34189.85268318401,15745.43356535298,36750.0,True,True,True,True,True,True,True,True,False,123.85014812849629,noise,84.11907289354626,False,97.28126544735541,True,True,,,,,,,
JAYNECOIND.NS,103.16000366210938,106.41750081380208,99.40472242567274,91.87400024414063,81.75759994506836,77.21559997558593,105.03335383442682,34.900001525878906,117.0,True,True,True,True,True,True,True,False,False,158.22278270845027,noise,72.94281444051475,False,98.31932773109243,True,True,,,,,,,
DCBBANK.NS,181.33999633789062,180.15749994913736,183.95666631062826,180.0766000366211,177.91406656901043,165.10425006866456,181.06486797405879,119.51000213623047,205.89999389648438,True,True,True,True,True,True,True,True,False,32.1868307889712,noise,37.17929027587319,False,85.71428571428571,True,True,,,,,,,
HFCL.NS,148.2100067138672,145.3108342488607,113.12638960944281,101.27920043945312,80.31466712951661,78.55946634292603,141.9050750814558,59.81999969482422,155.3000030517578,True,True,True,True,True,True,True,True,False,72.50408656629685,noise,84.66326493564176,False,93.9199209095403,True,True,,,,,,,
LAURUSLABS.NS,1343.5,1301.316670735677,1170.3680216471355,1121.451416015625,1048.1939115397136,1003.8558590698242,1310.3515840250955,583.4372683345716,1373.9000244140625,True,True,True,True,True,True,True,True,False,126.87693243568887,noise,81.91092049900458,False,97.42956005931785,True,True,,,,,,,
SKYGOLD.NS,469.95001220703125,470.40833536783856,432.1402774386936,405.26799926757815,361.05099914550783,342.72199951171876,462.2533718750018,246.0500030517578,549.9000244140625,True,True,True,True,True,True,True,True,False,37.95685325913676,noise,45.79772254940555,False,87.4443895205141,True,True,,,,,,,
BBOX.NS,955.3499755859375,865.9083353678385,661.4597218831381,614.53,559.2243330891927,542.9644360351563,886.9300532489142,435.04998779296875,981.0,True,True,True,True,True,True,True,True,False,106.54766943540106,noise,85.88070320270735,False,96.44092931290163,True,True,,,,,,,
GVT&D.NS,4849.5,4523.033284505208,4315.944424099393,4138.805981445313,3467.124658203125,3318.6078784179685,4581.35198889028,1751.7903795017126,4962.39990234375,True,True,True,True,True,True,True,True,False,170.76771412042402,green,107.79027140799542,False,98.66534849233811,True,True,,,,,,,
GPIL.NS,291.3999938964844,292.49999745686847,293.7444432576497,284.29799896240235,265.4280658976237,257.514468460083,293.8172202414562,174.5115478112131,320.0,True,True,True,True,True,True,True,False,False,47.92555012195583,noise,90.03768833537184,False,90.01482946119624,True,True,,,,,,,
FINCABLES.NS,1031.199951171875,1069.2750091552734,974.9666663275825,940.2510009765625,834.2296695963541,834.0155212402344,1047.4726409485797,700.7999877929688,1172.800048828125,True,True,True,True,True,True,True,False,False,11.037225827397613,noise,49.50566122135802,False,72.7137913989125,True,True,,,,,,,
WHEELS.NS,1677.5,1455.1583353678386,1204.0513916015625,1141.2930004882812,953.7220182291667,911.0889916992187,1511.7403165616226,701.4852759742325,1744.0,True,True,True,True,True,True,True,True,False,131.33905426444937,noise,99.87338881776913,False,97.57785467128028,True,True,,,,,,,
BSE.NS,4193.7998046875,4039.8916625976562,3618.5333387586807,3400.390009765625,2950.656007486979,2781.627501220703,4072.8309167152274,2021.5,4298.89990234375,True,True,True,True,True,True,True,True,False,70.3527158616571,noise,57.28730662312569,False,93.82105783489867,True,True,,,,,,,
TMB.NS,682.75,689.0,681.7416687011719,660.5320007324219,586.307001953125,547.1057141113281,688.4820367564721,411.79998779296875,770.0,True,True,True,True,True,True,True,False,False,56.362079451542016,noise,23.530869860332153,False,91.54720711814137,True,True,,,,,,,
SCI.NS,316.29998779296875,330.6124979654948,295.8030556572808,278.5822003173828,249.05945454915366,238.8010181427002,326.5870893124928,169.03932653406932,368.75,True,True,True,True,True,True,True,False,False,85.74340107592815,noise,64.2339267438231,False,95.30400395452298,True,True,,,,,,,
GESHIP.NS,1666.0999755859375,1593.1356608072917,1492.8283081054688,1469.7491455078125,1247.4454764811198,1177.454676513672,1623.5674870854136,879.4493582947841,1785.7401180778952,True,True,True,True,True,True,True,True,False,86.78461729738068,noise,53.97085618117973,False,95.3534354918438,True,True,,,,,,,
RADICO.NS,3561.10009765625,3498.6166381835938,3226.038865831163,3084.8519873046876,3055.0899951171873,3013.6434973144533,3512.064952244182,2431.972932956304,3679.0,True,True,True,True,True,True,True,True,False,37.75743931855793,noise,29.955828869685686,False,87.34552644587247,True,True,,,,,,,
ZYDUSWELL.NS,490.3999938964844,505.53749593098956,498.9333309597439,476.38599853515626,448.38066650390624,448.1455500793457,502.009276913249,367.54998779296875,552.4000244140625,True,True,True,True,True,True,True,False,False,28.030001359221977,dry,7.195761945850883,False,83.68759268413247,True,True,,,,,,,
GRANULES.NS,751.9500122070312,746.1375020345052,694.9500037299263,665.8910034179687,604.2496671549479,578.7237501525879,745.9737260229117,432.6000061035156,773.2000122070312,True,True,True,True,True,True,True,True,False,47.40058824085405,noise,54.67453559735651,False,89.91596638655463,True,True,,,,,,,
GAEL.NS,163.44000244140625,164.11833318074545,155.5916659037272,148.91239944458007,132.44106658935547,125.85036266326904,162.97007226873467,101.19999694824219,177.9199981689453,True,True,True,True,True,True,True,True,False,42.60955469813044,noise,50.85897870080507,False,88.72960949085517,True,True,,,,,,,
SYRMA.NS,1038.8499755859375,1040.0458323160808,967.6861063639323,911.9129968261718,825.8236665852864,814.5400680541992,1021.5848301720439,499.0761959610563,1188.0,True,True,True,True,True,True,True,True,False,99.99478290357501,noise,64.17616359968888,False,96.19377162629758,True,True,,,,,,,
ANGELONE.NS,339.3500061035156,317.46250406901044,303.38250011867945,281.2819049072266,261.6421838378906,254.43047813415527,322.4048809423,206.75854823075167,345.6499938964844,True,True,True,True,True,True,True,True,False,25.259912870865996,noise,93.30174101093242,False,82.55066732575384,True,True,,,,,,,
STLTECH.NS,441.1499938964844,405.3208287556966,307.85305319892035,273.5147985839844,169.6381325785319,157.6032492828369,405.2257911674132,67.55000305175781,441.1499938964844,True,True,True,True,True,True,True,True,False,537.5921062729742,noise,33.43482134588965,False,100.0,True,True,,,,,,,
AJANTPHARM.NS,3107.5,3144.7249755859375,2924.1138848198784,2929.9819970703124,2765.904970703125,2708.6536071777346,3135.349238968337,2304.0552404050886,3314.89990234375,True,True,True,True,True,True,True,False,False,19.553986923782674,noise,32.94452868299396,False,79.1398912506179,True,True,,,,,,,
CEIGALL.NS,343.54998779296875,346.9499994913737,322.7694439358181,308.5480004882813,277.1071332804362,273.1897994232178,338.566966619342,222.61000061035156,386.3999938964844,True,True,True,True,True,True,True,True,False,32.16001987311168,ppv,264.22450104508334,False,85.6648541769649,True,True,,,,,,,
PRECWIRE.NS,415.1499938964844,394.41666412353516,377.937498304579,357.9349981689453,284.3619215901693,258.8353056335449,395.9909226564304,168.08525400328446,445.5,True,True,True,True,True,True,True,True,False,133.56429989609165,noise,75.04169558773346,False,97.62728620860108,True,True,,,,,,,
STAR.NS,1153.199951171875,1152.183329264323,1063.433334350586,1019.7340014648438,930.50533203125,912.0077481079102,1143.1516498882625,676.9404116010173,1231.0,True,True,True,True,True,True,True,True,False,68.28824900139678,noise,44.07425297036167,False,93.57390014829461,True,True,,,,,,,
HSCL.NS,587.1500244140625,597.7804768880209,548.5266494750977,520.0874188232422,482.61030212402346,477.1287432861328,588.3947002633067,417.9330556788151,653.5634546798412,True,True,True,True,True,True,True,False,False,27.13327519305826,noise,64.90961401342965,False,83.44043499752843,True,True,,,,,,,
ASTERDM.NS,756.5999755859375,747.6666615804037,709.7527703179253,694.0492993164063,651.4745393880208,644.3562677001953,749.5846549243257,516.8361420654307,776.5499877929688,True,True,True,True,True,True,True,True,False,31.373930081337353,noise,55.312220409036094,False,85.41769649036085,True,True,,,,,,,
ATHERENERG.NS,883.7999877929688,920.6999969482422,888.879163953993,847.3609973144531,736.9346655273438,678.0829991149902,910.3638726863632,301.0,989.4000244140625,True,True,True,True,True,True,True,False,False,175.41290264968472,noise,65.71175919521612,False,98.81364310430054,True,True,,,,,,,
SONACOMS.NS,593.75,583.499989827474,571.7861048380533,551.5629956054687,511.5204115804036,492.40417556762696,584.5826455043854,400.9971212731793,614.0,True,True,True,True,True,True,True,True,False,13.962076448075745,noise,97.29259623946072,False,75.23479980227386,True,True,,,,,,,
VMARCIND.NS,1121.9000244140625,1100.4041646321614,929.2208336724175,854.4420007324219,722.154667561849,655.8895008850097,1091.1020348628886,271.3500061035156,1260.0,True,True,True,True,True,True,True,True,False,261.08785977983734,noise,51.86958504331965,False,99.6045477014335,True,True,,,,,,,
AIAENG.NS,3994.0,3914.683349609375,3885.138909233941,3802.552021484375,3768.7760074869793,3601.810650634766,3939.696433857438,2985.486170743132,4206.10009765625,True,True,True,True,True,True,True,True,False,21.30672707301846,noise,67.9931809355809,False,80.12852199703411,True,True,,,,,,,
GOODLUCK.NS,1435.699951171875,1366.9166666666667,1241.1930558946397,1178.9950012207032,1152.7324019368489,1147.0152899169923,1370.2465751056263,812.5786112115002,1475.0,True,True,True,True,True,True,True,True,False,61.277682193153595,red,186.88484129728047,False,92.6347009391992,True,True,,,,,,,
SANSERA.NS,2853.800048828125,2507.425008138021,2430.588907877604,2341.9060107421874,1965.2926627604168,1814.862625732422,2574.9343104549307,1190.3727316947688,2950.0,True,True,True,True,True,True,True,True,False,136.62603047977177,red,393.93798700853887,False,97.72614928324272,True,True,,,,,,,
USHAMART.NS,465.70001220703125,470.3833363850911,450.7527779473199,438.0480004882813,437.5163323974609,428.1822492980957,467.1654306586249,299.9014271132958,497.1000061035156,True,True,True,True,True,True,True,False,False,40.504220404799774,noise,48.35744704551258,False,88.23529411764706,True,True,,,,,,,
NAVINFLUOR.NS,7125.0,7018.541666666667,6596.805555555556,6488.31,6103.4529296875,5781.073432617188,7016.906806873496,4178.913391766766,7229.0,True,True,True,True,True,True,True,True,False,65.76267016034517,green,104.02906429213206,False,93.07958477508652,True,True,,,,,,,
SATIN.NS,210.0800018310547,218.48499806722006,184.236944410536,173.3061996459961,157.8413330078125,154.378699798584,215.02655571366375,133.00999450683594,245.5399932861328,True,True,True,True,True,True,True,False,False,21.64447338931639,noise,67.37116756765661,False,80.22738507167573,True,True,,,,,,,
JBCHEPHARM.NS,2192.60009765625,2153.5000203450522,2059.247236463759,2070.5760083007813,1910.9330086263021,1856.588158569336,2153.531726221318,1586.7248625722445,2224.89990234375,True,True,True,True,True,True,True,True,False,30.179230193718087,noise,59.32183019721931,False,84.7256549678695,True,True,,,,,,,
MCX.NS,3269.89990234375,3268.0833129882812,2942.4138793945312,2816.4619970703125,2383.5093286132815,2184.380548095703,3280.0114207781335,1245.6426469050639,3480.0,True,True,True,True,True,True,True,False,False,159.0881982497656,noise,80.30135405704058,False,98.41819080573406,True,True,,,,,,,
SANGAMIND.NS,495.75,500.50833384195965,487.8513878716363,471.2639990234375,457.94199930826824,441.47853302001954,495.7135280624883,339.84925342523246,576.9500122070312,True,True,True,True,True,True,True,True,False,9.875599455706197,noise,41.61060544560588,False,71.62629757785467,True,True,,,,,,,
NITINSPIN.NS,499.5,498.37916564941406,448.8527772691515,424.2919989013672,362.72133341471357,356.5680914306641,498.5463732341957,302.20001220703125,544.9500122070312,True,True,True,True,True,True,True,True,False,26.86046617974709,noise,84.13912633200592,False,83.39100346020761,True,True,,,,,,,
MANINDS.NS,571.2000122070312,550.8500010172526,510.4249996609158,471.73100036621094,424.7280004882812,420.6915007019043,558.5182321574321,302.04998779296875,606.4000244140625,True,True,True,True,True,True,True,True,False,74.27917992586765,green,228.7397966104436,False,94.16707859614434,True,True,,,,,,,
GMDCLTD.NS,651.5,658.0874938964844,665.8611026340061,635.0769934082032,585.7893306477864,563.2367700195313,656.612713964543,333.7301463093128,771.9000244140625,True,True,True,True,True,True,True,False,False,87.10072711991191,noise,22.823825032452756,False,95.40286702916461,True,True,,,,,,,
NETWEB.NS,3851.300048828125,3981.3333943684897,3803.2750108506943,3642.0180126953123,3456.186002604167,3314.402860107422,3895.7215960301205,1698.0424989895453,4492.0,True,True,True,True,True,True,True,False,False,114.68552605757112,noise,43.921035894755114,False,97.03410776075137,True,True,,,,,,,
UNIVCABLES.NS,1012.0499877929688,1030.574986775716,890.5972188313802,819.37099609375,799.8549971516927,780.6226287841797,1003.6656440375209,564.10714342525,1234.0,True,True,True,True,True,True,True,True,False,76.82017666633077,noise,57.64440848865826,False,94.4636678200692,True,True,,,,,,,
NAM-INDIA.NS,1080.4000244140625,1082.8666687011719,1009.2194451226128,963.27,910.2518607584635,888.8749249267578,1078.9023526007472,696.057360039132,1125.0,True,True,True,True,True,True,True,True,False,48.19345505921577,noise,78.22243089746095,False,90.06426099851706,True,True,,,,,,,
BHAGYANGR.NS,274.54998779296875,304.6625010172526,245.8736114501953,218.5033999633789,171.16793334960937,151.54645004272462,292.0007597287939,70.20999908447266,351.8999938964844,True,True,True,True,True,True,True,False,False,257.95306221229373,noise,45.07183479493063,False,99.5551161641127,True,True,,,,,,,
PRIVISCL.NS,3318.300048828125,3244.425008138021,3166.886135525174,3095.6820166015623,2998.2933430989583,2847.7420092773436,3223.62641747205,2045.7852757278665,3590.89990234375,True,True,True,True,True,True,True,True,False,45.43743938214948,noise,57.52995449033844,False,89.56994562530895,True,True,,,,,,,
IMFA.NS,1433.199951171875,1464.0083312988281,1456.0305616590713,1390.6680004882812,1319.265604654948,1229.2932287597657,1450.3525778457013,604.5566670205951,1679.9000244140625,True,True,True,True,True,True,True,False,False,124.89816797655466,noise,41.9108592345254,False,97.33069698467622,True,True,,,,,,,
HONASA.NS,384.3500061035156,356.1083348592122,342.8972227308485,326.18800048828126,297.6063340250651,295.5415003967285,358.9102004783748,248.39999389648438,402.79998779296875,True,True,True,True,True,True,True,True,False,43.38208222191105,ppv,3039.5960747088598,False,89.07563025210085,True,True,,,,,,,
NATCOPHARM.NS,1169.699951171875,1174.1666666666667,1116.5597195095486,1075.4329992675782,940.1544222005208,920.4410513305664,1164.3450917551863,786.2389853809464,1226.800048828125,True,True,True,True,True,True,True,True,False,38.08666986009443,noise,30.312421422869917,False,87.4938210578349,True,True,,,,,,,
GRAPHITE.NS,740.5999755859375,745.5374959309896,707.9791632758247,681.8259973144532,631.6580008951823,609.5040008544922,743.6181635653942,502.996619240164,802.4000244140625,True,True,True,True,True,True,True,False,False,39.020021465973876,noise,34.163214498646575,False,87.88927335640139,True,True,,,,,,,
MSPL.NS,42.220001220703125,41.267500241597496,36.78500011232164,34.925600128173826,34.19813326517741,34.18419996261596,41.02646896025345,26.15999984741211,44.0,True,True,True,True,True,True,True,True,False,49.55721539256721,noise,71.82919957902611,False,90.36085022244191,True,True,,,,,,,
SPORTKING.NS,163.50999450683594,151.06666564941406,143.78333197699652,135.42019897460938,109.60393305460612,109.24925884246827,152.359464616494,78.16999816894531,165.39999389648438,True,True,True,True,True,True,True,True,False,35.52999668314345,noise,91.73447634716821,False,86.75234799802274,True,True,,,,,,,
ANDHRSUGAR.NS,88.62000274658203,93.15750058492024,90.16499985588922,84.87139984130859,78.60893346150716,78.18124504089356,91.52198576716056,66.5,107.2300033569336,True,True,True,True,True,True,True,False,False,18.38481727792809,noise,61.42575861415867,False,78.29955511616411,True,True,,,,,,,
SAILIFE.NS,1113.800048828125,1111.3083394368489,1043.6333262125652,1030.0049938964844,942.4626631673177,923.0314987182617,1112.75185754681,707.0,1153.300048828125,True,True,True,True,True,True,True,True,False,52.29371518550732,noise,25.785898555291137,False,91.05289174493326,True,True,,,,,,,
SURYODAY.NS,159.39999389648438,167.63249842325845,150.57638825310602,144.32539932250975,140.28733322143555,137.90929988861083,163.0703040103927,115.41000366210938,190.77999877929688,True,True,True,True,True,True,True,False,False,24.327264292424132,noise,25.17522104734512,False,81.80919426594167,True,True,,,,,,,
TDPOWERSYS.NS,1295.0,1241.191670735677,1093.8402743869358,1020.0049963378906,836.7449434407553,763.455286102295,1250.861740929652,451.94684966011926,1361.0,True,True,True,True,True,True,True,True,False,170.31111102617683,noise,45.70573552123072,False,98.6159169550173,True,True,,,,,,,
PROV.NS,1641.050048828125,1476.2625020345051,1332.9000040690105,1288.0850024414062,1246.6313330078126,1184.7952505493165,1524.8861786663654,815.0999755859375,1679.949951171875,True,True,True,True,True,True,True,True,False,59.325247459041265,dry,0.0,False,92.23924864063272,True,True,,,,,,,
ANURAS.NS,1366.0999755859375,1368.3583272298176,1322.888892279731,1303.5700024414064,1255.7773364257812,1219.8015057373048,1365.6065824490447,930.8924951966565,1415.0,True,True,True,True,True,True,True,True,False,43.29801981186894,red,132.8310711597265,False,88.92733564013841,True,True,,,,,,,
KINGFA.NS,5135.7001953125,5210.625,4799.6777750651045,4603.3919921875,4392.0586767578125,4336.396009521484,5164.869687970991,3006.0,5476.0,True,True,True,True,True,True,True,False,False,60.205267914581164,noise,45.47558146946263,False,92.38754325259517,True,True,,,,,,,
GRMOVER.NS,162.3300018310547,163.61249923706055,164.06861072116428,161.12839935302733,158.37891143798828,149.4031001663208,164.55544131626382,93.03333282470703,185.4499969482422,True,True,True,True,True,True,True,False,False,57.88296654607548,noise,85.91149546284329,False,91.79436480474543,True,True,,,,,,,
AVALON.NS,1473.0,1352.6416625976562,1155.3652767605251,1091.685,1015.0790022786458,999.3705014038086,1366.3926334756372,777.2999877929688,1512.300048828125,True,True,True,True,True,True,True,True,False,68.86392532537798,noise,75.91466346531305,False,93.67276322293623,True,True,,,,,,,
DREDGECORP.NS,1064.75,960.2208302815756,937.8152737087673,921.1919970703125,919.9403312174479,849.5764981079102,995.7301910790841,538.0,1245.0,True,True,True,True,True,True,True,True,False,57.065933272433234,noise,99.81714244938185,False,91.59663865546219,True,True,,,,,,,
INOXINDIA.NS,1448.300048828125,1448.8583374023438,1431.2249959309895,1361.4079956054688,1222.4086629231772,1208.2314947509765,1447.5499482442274,1065.0,1615.9000244140625,True,True,True,True,True,True,True,True,False,24.83155410233191,noise,43.919883041490124,False,82.25407810182897,True,True,,,,,,,
ABSLAMC.NS,1011.7000122070312,1040.5166727701824,1024.8416697184246,1001.6250036621094,869.4456693522135,861.5540014648437,1029.0628363035496,678.3594897591655,1123.5,True,True,True,True,True,True,True,False,False,48.214220727573974,dry,17.460684069510577,False,90.11369253583787,True,True,,,,,,,
DYNAMATECH.NS,11170.0,11112.833333333334,10868.263888888889,10528.35,9529.580859375,8837.02944091797,11000.721273425115,6316.743428028843,12875.0,True,True,True,True,True,True,True,True,False,61.08041134787929,noise,75.90635692077629,False,92.48640632723678,True,True,,,,,,,
HAPPYFORGE.NS,1378.5,1403.8999938964844,1334.1305575900608,1308.7999975585938,1168.275664876302,1110.7519995117189,1391.9067520553256,799.4668548118287,1490.0,True,True,True,True,True,True,True,False,False,67.71182549740817,red,554.2709549750629,False,93.42560553633218,True,True,,,,,,,
MMFL.NS,454.3999938964844,458.20833587646484,463.9083319769965,452.772998046875,401.9596659342448,381.07074981689453,456.82078411779844,288.1000061035156,526.9500122070312,True,True,True,True,True,True,True,False,False,29.487598921645365,noise,51.70458806384023,False,84.330202669303,True,True,,,,,,,
VISHNU.NS,599.25,588.3333282470703,571.9666697184244,552.7310009765625,523.8993328857422,515.4628736877441,591.685311862536,443.70001220703125,631.0,True,True,True,True,True,True,True,True,False,22.899788557944902,noise,67.9437310440914,False,81.11715274345032,True,True,,,,,,,
MBAPL.NS,531.0499877929688,543.7708231608073,532.5499945746528,510.64899658203126,452.301332804362,445.06693176269533,538.5187567640114,275.2818754499525,585.0,True,True,True,True,True,True,True,False,False,84.92651110396736,noise,58.025155308224605,False,95.25457241720218,True,True,,,,,,,
ESABINDIA.NS,7053.0,6752.75,6123.836100260417,5898.7619921875,5656.538206380208,5512.407119140625,6733.341254776415,4666.9123474723465,7319.5,True,True,True,True,True,True,True,True,False,40.791245461422406,green,171.19823771732047,False,88.33415719228867,True,True,,,,,,,
DEEDEV.NS,523.7999877929688,485.9541651407878,416.2736112806532,379.5699996948242,278.504799601237,278.3775994873047,485.02864060068737,183.0,523.7999877929688,True,True,True,True,True,True,True,True,False,110.84410225643117,dry,13.211425627112316,False,96.7375185368265,True,True,,,,,,,
DPEL.NS,507.54998779296875,519.3749923706055,474.24583011203345,441.80899841308593,336.0773324584961,297.220499458313,512.5551458173851,123.0,547.7999877929688,True,True,True,True,True,True,True,False,False,275.4068041786059,red,135.95166163141994,False,99.65397923875432,True,True,,,,,,,
DATAPATTNS.NS,3969.699951171875,3980.5166829427085,3772.08056640625,3621.2920068359376,3051.5479996744793,2946.6395007324218,3926.372335564212,2131.0,4303.0,True,True,True,True,True,True,True,True,False,50.85287181817524,noise,85.25821635852495,False,90.7068709836876,True,True,,,,,,,
AXISCADES.NS,1994.4000244140625,2059.883341471354,1920.0722317165798,1778.0340063476563,1512.452003580729,1499.4475030517578,2039.2302706496448,930.5,2211.0,True,True,True,True,True,True,True,False,False,112.63393554643332,noise,61.574763096608145,False,96.88581314878893,True,True,,,,,,,
SEAMECLTD.NS,1607.800048828125,1536.4750061035156,1531.2972276475693,1482.2620043945312,1200.702999674479,1122.777999267578,1558.894264868447,752.5499877929688,1709.199951171875,True,True,True,True,True,True,True,True,False,90.5540798611111,noise,62.422530522540654,False,95.7983193277311,True,True,,,,,,,
BAJAJCON.NS,571.75,537.6875,471.0708355373806,437.707001953125,345.5184010823568,317.86645050048827,536.4455793459559,168.25,578.0,True,True,True,True,True,True,True,True,False,234.51322614388027,noise,75.44839410619691,False,99.45625308947108,True,True,,,,,,,
PCCL.NS,289.0,292.0250015258789,275.6666675143772,263.7440005493164,222.45100036621093,211.63150024414062,290.22674156406634,166.3000030517578,310.0,True,True,True,True,True,True,True,False,False,55.92122497077079,dry,6.544502617801047,False,91.49777558082056,True,True,,,,,,,
PGINVIT.NS,91.97000122070312,90.93765195210774,90.27874077690973,89.51906478881835,88.02683415730795,87.1343575668335,91.28908304069489,70.03842707483223,92.1500015258789,True,True,True,True,True,True,True,True,False,30.711702471528145,green,114.37713978867747,False,84.97281265447356,True,True,,,,,,,
MTARTECH.NS,8075.5,7075.125,5687.522237141927,5082.340009765625,3521.820662434896,3050.175496826172,7256.720092310801,1390.5,8449.5,True,True,True,True,True,True,True,True,False,396.95384615384614,ppv,362.7456341680949,False,99.85170538803757,True,True,,,,,,,
COASTCORP.NS,57.93000030517578,60.49583339691162,55.325555589463974,52.101599884033206,46.91546658833822,43.77733094215393,59.35997924613145,29.837394106729462,66.69999694824219,True,True,True,True,True,True,True,False,False,57.68637382651593,noise,50.26288975505343,False,91.74493326742463,True,True,,,,,,,
